,,,,,globalP,globalP,globalP,packetP,packetP,packetP,sessionP,sessionP,sessionP,transactionP,transactionP,transactionP
,subscriber_count_Connected,subscriber_count_Idle,subscriber_count_Pending,subscriber_count_Unregistered,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_globalP_ausf,total_allocated_memory_globalP_ausf,chunk_create_count_minus_destroy_count_cm_globalP_ausf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_packetP_ausf,total_allocated_memory_packetP_ausf,chunk_create_count_minus_destroy_count_cm_packetP_ausf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_sessionP_ausf,total_allocated_memory_sessionP_ausf,chunk_create_count_minus_destroy_count_cm_sessionP_ausf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_transactionP_ausf,total_allocated_memory_transactionP_ausf,chunk_create_count_minus_destroy_count_cm_transactionP_ausf
timestamp,,,,,,,,,,,,,,,,
2024-07-26 11:06:37,200,0,0,9800,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:06:38,200,0,0,9800,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:06:39,201,0,0,9799,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:06:40,202,0,0,9798,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:06:41,203,0,0,9797,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:06:42,204,0,0,9796,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:06:43,205,0,0,9795,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:06:44,206,0,0,9794,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:06:45,207,0,0,9793,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:06:46,208,0,0,9792,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:06:47,209,0,0,9791,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:06:48,210,0,0,9790,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:06:49,211,0,0,9789,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:06:50,212,0,0,9788,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:06:51,213,0,0,9787,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:06:52,214,0,0,9786,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:06:53,215,0,0,9785,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:06:54,216,0,0,9784,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:06:55,217,0,0,9783,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:06:56,218,0,0,9782,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:06:57,219,0,0,9781,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:06:58,220,0,0,9780,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:06:59,221,0,0,9779,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:00,222,0,0,9778,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:01,223,0,0,9777,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:02,224,0,0,9776,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:03,225,0,0,9775,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:04,226,0,0,9774,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:05,227,0,0,9773,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:06,228,0,0,9772,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:07,229,0,0,9771,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:08,230,0,0,9770,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:09,231,0,0,9769,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:10,232,0,0,9768,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:11,233,0,0,9767,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:12,234,0,0,9766,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:13,235,0,0,9765,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:14,236,0,0,9764,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:15,237,0,0,9763,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:16,238,0,0,9762,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:17,239,0,0,9761,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:18,240,0,0,9760,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:19,241,0,0,9759,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:20,242,0,0,9758,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:21,243,0,0,9757,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:22,244,0,0,9756,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:23,245,0,0,9755,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:24,246,0,0,9754,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:25,247,0,0,9753,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:26,248,0,0,9752,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:27,249,0,0,9751,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:28,250,0,0,9750,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:29,251,0,0,9749,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:30,252,0,0,9748,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:31,253,0,0,9747,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:32,254,0,0,9746,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:33,255,0,0,9745,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:34,256,0,0,9744,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:35,257,0,0,9743,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:36,258,0,0,9742,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:37,259,0,0,9741,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:38,260,0,0,9740,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:39,261,0,0,9739,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:40,262,0,0,9738,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:41,263,0,0,9737,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:42,264,0,0,9736,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:43,265,0,0,9735,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:44,266,0,0,9734,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:45,267,0,0,9733,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:46,268,0,0,9732,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-26 11:07:47,269,0,0,9731,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
