,,,,,globalP,globalP,globalP,packetP,packetP,packetP,sessionP,sessionP,sessionP,transactionP,transactionP,transactionP
2024-07-26 11:07:32,254,0,0,9746,8,511.998046875,39,891,512.0,770,8,511.998046875,6905,3,512.0,5
2024-07-26 11:07:33,255,0,0,9745,8,511.998046875,39,895,512.0,773,8,511.998046875,6932,3,512.0,5
2024-07-26 11:07:34,256,0,0,9744,8,511.998046875,39,898,512.0,776,8,511.998046875,6959,3,512.0,5
2024-07-26 11:07:35,257,0,0,9743,8,511.998046875,39,902,512.0,779,8,511.998046875,6986,3,512.0,5
2024-07-26 11:07:36,258,0,0,9742,8,511.998046875,39,905,512.0,782,8,511.998046875,7013,3,512.0,5
2024-07-26 11:07:37,259,0,0,9741,8,511.998046875,39,909,512.0,785,8,511.998046875,7040,3,512.0,5
2024-07-26 11:07:38,260,0,0,9740,8,511.998046875,39,912,512.0,788,8,511.998046875,7067,3,512.0,5
2024-07-26 11:07:39,261,0,0,9739,8,511.998046875,39,916,512.0,791,8,511.998046875,7094,3,512.0,5
2024-07-26 11:07:40,262,0,0,9738,8,511.998046875,39,919,512.0,794,8,511.998046875,7121,3,512.0,5
2024-07-26 11:07:41,263,0,0,9737,8,511.998046875,39,923,512.0,797,8,511.998046875,7148,3,512.0,5
2024-07-26 11:07:42,264,0,0,9736,8,511.998046875,39,926,512.0,800,8,511.998046875,7175,3,512.0,5
2024-07-26 11:07:43,265,0,0,9735,8,511.998046875,39,929,512.0,803,8,511.998046875,7202,3,512.0,5
2024-07-26 11:07:44,266,0,0,9734,8,511.998046875,39,933,512.0,806,8,511.998046875,7229,3,512.0,5
2024-07-26 11:07:45,267,0,0,9733,8,511.998046875,39,936,512.0,809,8,511.998046875,7256,3,512.0,5
2024-07-26 11:07:46,268,0,0,9732,8,511.998046875,39,940,512.0,812,8,511.998046875,7283,3,512.0,5
2024-07-26 11:07:47,269,0,0,9731,8,511.998046875,39,943,512.0,815,8,511.998046875,7310,3,512.0,5
2024-07-26 11:07:48,270,0,0,9730,8,511.998046875,39,947,512.0,818,8,511.998046875,7337,3,512.0,5
2024-07-26 11:07:49,271,0,0,9729,8,511.998046875,39,950,512.0,821,8,511.998046875,7364,3,512.0,5
2024-07-26 11:07:50,272,0,0,9728,8,511.998046875,39,954,512.0,824,8,511.998046875,7391,3,512.0,5
2024-07-26 11:07:51,273,0,0,9727,8,511.998046875,39,957,512.0,827,8,511.998046875,7418,3,512.0,5
2024-07-26 11:07:52,274,0,0,9726,8,511.998046875,39,961,512.0,830,8,511.998046875,7445,3,512.0,5
2024-07-26 11:07:53,275,0,0,9725,8,511.998046875,39,964,512.0,833,8,511.998046875,7472,3,512.0,5
2024-07-26 11:07:54,276,0,0,9724,8,511.998046875,39,968,512.0,836,8,511.998046875,7499,3,512.0,5
2024-07-26 11:07:55,277,0,0,9723,8,511.998046875,39,971,512.0,839,8,511.998046875,7526,3,512.0,5
2024-07-26 11:07:56,278,0,0,9722,8,511.998046875,39,975,512.0,842,8,511.998046875,7553,3,512.0,5
2024-07-26 11:07:57,279,0,0,9721,8,511.998046875,39,978,512.0,845,8,511.998046875,7580,3,512.0,5
2024-07-26 11:07:58,280,0,0,9720,8,511.998046875,39,982,512.0,848,8,511.998046875,7607,3,512.0,5
2024-07-26 11:07:59,281,0,0,9719,8,511.998046875,39,985,512.0,851,8,511.998046875,7634,3,512.0,5
2024-07-26 11:08:00,282,0,0,9718,8,511.998046875,39,989,512.0,854,8,511.998046875,7661,3,512.0,5
2024-07-26 11:08:01,283,0,0,9717,8,511.998046875,39,992,512.0,857,8,511.998046875,7688,3,512.0,5
2024-07-26 11:08:02,284,0,0,9716,8,511.998046875,39,996,512.0,860,8,511.998046875,7715,3,512.0,5
2024-07-26 11:08:03,285,0,0,9715,8,511.998046875,39,999,512.0,863,8,511.998046875,7742,3,512.0,5
2024-07-26 11:08:04,286,0,0,9714,8,511.998046875,39,1003,512.0,866,8,511.998046875,7769,3,512.0,5
2024-07-26 11:08:05,287,0,0,9713,8,511.998046875,39,1006,512.0,869,8,511.998046875,7796,3,512.0,5
2024-07-26 11:08:06,288,0,0,9712,8,511.998046875,39,1010,512.0,872,8,511.998046875,7823,3,512.0,5
2024-07-26 11:08:07,289,0,0,9711,8,511.998046875,39,1013,512.0,875,8,511.998046875,7850,3,512.0,5
2024-07-26 11:08:08,290,0,0,9710,8,511.998046875,39,1017,512.0,878,8,511.998046875,7877,3,512.0,5
2024-07-26 11:08:09,291,0,0,9709,8,511.998046875,39,1020,512.0,881,8,511.998046875,7904,3,512.0,5
2024-07-26 11:08:10,292,0,0,9708,8,511.998046875,39,1024,512.0,884,8,511.998046875,7931,3,512.0,5
2024-07-26 11:08:11,293,0,0,9707,8,511.998046875,39,1027,512.0,887,8,511.998046875,7958,3,512.0,5
2024-07-26 11:08:12,294,0,0,9706,8,511.998046875,39,1030,512.0,890,8,511.998046875,7985,3,512.0,5
2024-07-26 11:08:13,295,0,0,9705,8,511.998046875,39,1034,512.0,893,8,511.998046875,8012,3,512.0,5
2024-07-26 11:08:14,296,0,0,9704,8,511.998046875,39,1037,512.0,896,8,511.998046875,8039,3,512.0,5
2024-07-26 11:08:15,297,0,0,9703,8,511.998046875,39,1041,512.0,899,8,511.998046875,8066,3,512.0,5
2024-07-26 11:08:16,298,0,0,9702,8,511.998046875,39,1044,512.0,902,8,511.998046875,8093,3,512.0,5
2024-07-26 11:08:17,299,0,0,9701,8,511.998046875,39,1048,512.0,905,8,511.998046875,8120,3,512.0,5
2024-07-26 11:08:18,300,0,0,9700,8,511.998046875,39,1051,512.0,908,8,511.998046875,8147,3,512.0,5
2024-07-26 11:08:19,301,0,0,9699,8,511.998046875,39,1055,512.0,911,8,511.998046875,8174,3,512.0,5
2024-07-26 11:08:20,302,0,0,9698,8,511.998046875,39,1058,512.0,914,8,511.998046875,8201,3,512.0,5
2024-07-26 11:08:21,303,0,0,9697,8,511.998046875,39,1062,512.0,917,8,511.998046875,8228,3,512.0,5
2024-07-26 11:08:22,304,0,0,9696,8,511.998046875,39,1065,512.0,920,8,511.998046875,8255,3,512.0,5
2024-07-26 11:08:23,305,0,0,9695,8,511.998046875,39,1069,512.0,923,8,511.998046875,8282,3,512.0,5
2024-07-26 11:08:24,306,0,0,9694,8,511.998046875,39,1072,512.0,926,8,511.998046875,8309,3,512.0,5
2024-07-26 11:08:25,307,0,0,9693,8,511.998046875,39,1076,512.0,929,8,511.998046875,8336,3,512.0,5
2024-07-26 11:08:26,308,0,0,9692,8,511.998046875,39,1079,512.0,932,8,511.998046875,8363,3,512.0,5
2024-07-26 11:08:27,309,0,0,9691,8,511.998046875,39,1083,512.0,935,8,511.998046875,8390,3,512.0,5
2024-07-26 11:08:28,310,0,0,9690,8,511.998046875,39,1086,512.0,938,8,511.998046875,8417,3,512.0,5
2024-07-26 11:08:29,311,0,0,9689,8,511.998046875,39,1090,512.0,941,8,511.998046875,8444,3,512.0,5
2024-07-26 11:08:30,312,0,0,9688,8,511.998046875,39,1093,512.0,944,8,511.998046875,8471,3,512.0,5
2024-07-26 11:08:31,313,0,0,9687,8,511.998046875,39,1097,512.0,947,8,511.998046875,8498,3,512.0,5
2024-07-26 11:08:32,314,0,0,9686,8,511.998046875,39,1100,512.0,950,8,511.998046875,8525,3,512.0,5
2024-07-26 11:08:33,315,0,0,9685,8,511.998046875,39,1104,512.0,953,8,511.998046875,8552,3,512.0,5
2024-07-26 11:08:34,316,0,0,9684,8,511.998046875,39,1107,512.0,956,8,511.998046875,8579,3,512.0,5
2024-07-26 11:08:35,317,0,0,9683,8,511.998046875,39,1111,512.0,959,8,511.998046875,8606,3,512.0,5
2024-07-26 11:08:36,318,0,0,9682,8,511.998046875,39,1114,512.0,962,8,511.998046875,8633,3,512.0,5
2024-07-26 11:08:37,319,0,0,9681,8,511.998046875,39,1118,512.0,965,8,511.998046875,8660,3,512.0,5
2024-07-26 11:08:38,320,0,0,9680,8,511.998046875,39,1121,512.0,968,8,511.998046875,8687,3,512.0,5
2024-07-26 11:08:39,321,0,0,9679,8,511.998046875,39,1125,512.0,971,8,511.998046875,8714,3,512.0,5
2024-07-26 11:08:40,322,0,0,9678,8,511.998046875,39,1128,512.0,974,8,511.998046875,8741,3,512.0,5
2024-07-26 11:08:41,323,0,0,9677,8,511.998046875,39,1131,512.0,977,8,511.998046875,8768,3,512.0,5
2024-07-26 11:08:42,324,0,0,9676,8,511.998046875,39,1135,512.0,980,8,511.998046875,8795,3,512.0,5
2024-07-26 11:08:43,325,0,0,9675,8,511.998046875,39,1138,512.0,983,8,511.998046875,8822,3,512.0,5
2024-07-26 11:08:44,326,0,0,9674,8,511.998046875,39,1142,512.0,986,8,511.998046875,8849,3,512.0,5
2024-07-26 11:08:45,327,0,0,9673,8,511.998046875,39,1145,512.0,989,8,511.998046875,8876,3,512.0,5
2024-07-26 11:08:46,328,0,0,9672,8,511.998046875,39,1149,512.0,992,8,511.998046875,8903,3,512.0,5
2024-07-26 11:08:47,329,0,0,9671,8,511.998046875,39,1152,512.0,995,8,511.998046875,8930,3,512.0,5
2024-07-26 11:08:48,330,0,0,9670,8,511.998046875,39,1156,512.0,998,8,511.998046875,8957,3,512.0,5
2024-07-26 11:08:49,331,0,0,9669,8,511.998046875,39,1159,512.0,1001,8,511.998046875,8984,3,512.0,5
2024-07-26 11:08:50,332,0,0,9668,8,511.998046875,39,1163,512.0,1004,8,511.998046875,9011,3,512.0,5
2024-07-26 11:08:51,333,0,0,9667,8,511.998046875,39,1166,512.0,1007,8,511.998046875,9038,3,512.0,5
2024-07-26 11:08:52,334,0,0,9666,8,511.998046875,39,1170,512.0,1010,8,511.998046875,9065,3,512.0,5
2024-07-26 11:08:53,335,0,0,9665,8,511.998046875,39,1173,512.0,1013,8,511.998046875,9092,3,512.0,5
2024-07-26 11:08:54,336,0,0,9664,8,511.998046875,39,1177,512.0,1016,8,511.998046875,9119,3,512.0,5
2024-07-26 11:08:55,337,0,0,9663,8,511.998046875,39,1180,512.0,1019,8,511.998046875,9146,3,512.0,5
2024-07-26 11:08:56,338,0,0,9662,8,511.998046875,39,1184,512.0,1022,8,511.998046875,9173,3,512.0,5
2024-07-26 11:08:57,339,0,0,9661,8,511.998046875,39,1187,512.0,1025,8,511.998046875,9200,3,512.0,5
2024-07-26 11:08:58,340,0,0,9660,8,511.998046875,39,1191,512.0,1028,8,511.998046875,9227,3,512.0,5
2024-07-26 11:08:59,341,0,0,9659,8,511.998046875,39,1194,512.0,1031,8,511.998046875,9254,3,512.0,5
2024-07-26 11:09:00,342,0,0,9658,8,511.998046875,39,1198,512.0,1034,8,511.998046875,9281,3,512.0,5
2024-07-26 11:09:01,343,0,0,9657,8,511.998046875,39,1201,512.0,1037,8,511.998046875,9308,3,512.0,5
2024-07-26 11:09:02,344,0,0,9656,8,511.998046875,39,1205,512.0,1040,8,511.998046875,9335,3,512.0,5
2024-07-26 11:09:03,345,0,0,9655,8,511.998046875,39,1208,512.0,1043,8,511.998046875,9362,3,512.0,5
2024-07-26 11:09:04,346,0,0,9654,8,511.998046875,39,1212,512.0,1046,8,511.998046875,9389,3,512.0,5
2024-07-26 11:09:05,347,0,0,9653,8,511.998046875,39,1215,512.0,1049,8,511.998046875,9416,3,512.0,5
2024-07-26 11:09:06,348,0,0,9652,8,511.998046875,39,1219,512.0,1052,8,511.998046875,9443,3,512.0,5
2024-07-26 11:09:07,349,0,0,9651,8,511.998046875,39,1222,512.0,1055,8,511.998046875,9470,3,512.0,5
2024-07-26 11:09:08,350,0,0,9650,8,511.998046875,39,1226,512.0,1058,8,511.998046875,9497,3,512.0,5
2024-07-26 11:09:09,351,0,0,9649,8,511.998046875,39,1229,512.0,1061,8,511.998046875,9524,3,512.0,5
2024-07-26 11:09:10,352,0,0,9648,8,511.998046875,39,1233,512.0,1064,8,511.998046875,9551,3,512.0,5
2024-07-26 11:09:11,353,0,0,9647,8,511.998046875,39,1236,512.0,1067,8,511.998046875,9578,3,512.0,5
2024-07-26 11:09:12,354,0,0,9646,8,511.998046875,39,1239,512.0,1070,8,511.998046875,9605,3,512.0,5
2024-07-26 11:09:13,355,0,0,9645,8,511.998046875,39,1243,512.0,1073,8,511.998046875,9632,3,512.0,5
2024-07-26 11:09:14,356,0,0,9644,8,511.998046875,39,1246,512.0,1076,8,511.998046875,9659,3,512.0,5
2024-07-26 11:09:15,357,0,0,9643,8,511.998046875,39,1250,512.0,1079,8,511.998046875,9686,3,512.0,5
2024-07-26 11:09:16,358,0,0,9642,8,511.998046875,39,1253,512.0,1082,8,511.998046875,9713,3,512.0,5
2024-07-26 11:09:17,359,0,0,9641,8,511.998046875,39,1257,512.0,1085,8,511.998046875,9740,3,512.0,5
2024-07-26 11:09:18,360,0,0,9640,8,511.998046875,39,1260,512.0,1088,8,511.998046875,9767,3,512.0,5
2024-07-26 11:09:19,361,0,0,9639,8,511.998046875,39,1264,512.0,1091,8,511.998046875,9794,3,512.0,5
2024-07-26 11:09:20,362,0,0,9638,8,511.998046875,39,1267,512.0,1094,8,511.998046875,9821,3,512.0,5
2024-07-26 11:09:21,363,0,0,9637,8,511.998046875,39,1271,512.0,1097,8,511.998046875,9848,3,512.0,5
2024-07-26 11:09:22,364,0,0,9636,8,511.998046875,39,1274,512.0,1100,8,511.998046875,9875,3,512.0,5
2024-07-26 11:09:23,365,0,0,9635,8,511.998046875,39,1278,512.0,1103,8,511.998046875,9902,3,512.0,5
2024-07-26 11:09:24,366,0,0,9634,8,511.998046875,39,1281,512.0,1106,8,511.998046875,9929,3,512.0,5
2024-07-26 11:09:25,367,0,0,9633,8,511.998046875,39,1285,512.0,1109,8,511.998046875,9956,3,512.0,5
2024-07-26 11:09:26,368,0,0,9632,8,511.998046875,39,1288,512.0,1112,8,511.998046875,9983,3,512.0,5
2024-07-26 11:09:27,369,0,0,9631,8,511.998046875,39,1292,512.0,1115,8,511.998046875,10010,3,512.0,5
2024-07-26 11:09:28,370,0,0,9630,8,511.998046875,39,1295,512.0,1118,8,511.998046875,10037,3,512.0,5
2024-07-26 11:09:29,371,0,0,9629,8,511.998046875,39,1299,512.0,1121,8,511.998046875,10064,3,512.0,5
2024-07-26 11:09:30,372,0,0,9628,8,511.998046875,39,1302,512.0,1124,8,511.998046875,10091,3,512.0,5
2024-07-26 11:09:31,373,0,0,9627,8,511.998046875,39,1306,512.0,1127,8,511.998046875,10118,3,512.0,5
2024-07-26 11:09:32,374,0,0,9626,8,511.998046875,39,1309,512.0,1130,8,511.998046875,10145,3,512.0,5
2024-07-26 11:09:33,375,0,0,9625,8,511.998046875,39,1313,512.0,1133,8,511.998046875,10172,3,512.0,5
2024-07-26 11:09:34,376,0,0,9624,8,511.998046875,39,1316,512.0,1136,8,511.998046875,10199,3,512.0,5
2024-07-26 11:09:35,377,0,0,9623,8,511.998046875,39,1320,512.0,1139,8,511.998046875,10226,3,512.0,5
2024-07-26 11:09:36,378,0,0,9622,8,511.998046875,39,1323,512.0,1142,8,511.998046875,10253,3,512.0,5
2024-07-26 11:09:37,379,0,0,9621,8,511.998046875,39,1327,512.0,1145,8,511.998046875,10280,3,512.0,5
2024-07-26 11:09:38,380,0,0,9620,8,511.998046875,39,1330,512.0,1148,8,511.998046875,10307,3,512.0,5
2024-07-26 11:09:39,381,0,0,9619,8,511.998046875,39,1334,512.0,1151,8,511.998046875,10334,3,512.0,5
2024-07-26 11:09:40,382,0,0,9618,8,511.998046875,39,1337,512.0,1154,8,511.998046875,10361,3,512.0,5
2024-07-26 11:09:41,383,0,0,9617,8,511.998046875,39,1340,512.0,1157,8,511.998046875,10388,3,512.0,5
2024-07-26 11:09:42,384,0,0,9616,8,511.998046875,39,1344,512.0,1160,8,511.998046875,10415,3,512.0,5
2024-07-26 11:09:43,385,0,0,9615,8,511.998046875,39,1347,512.0,1163,8,511.998046875,10442,3,512.0,5
2024-07-26 11:09:44,386,0,0,9614,8,511.998046875,39,1351,512.0,1166,8,511.998046875,10469,3,512.0,5
2024-07-26 11:09:45,387,0,0,9613,8,511.998046875,39,1354,512.0,1169,8,511.998046875,10496,3,512.0,5
2024-07-26 11:09:46,388,0,0,9612,8,511.998046875,39,1358,512.0,1172,8,511.998046875,10523,3,512.0,5
2024-07-26 11:09:47,389,0,0,9611,8,511.998046875,39,1361,512.0,1175,8,511.998046875,10550,3,512.0,5
2024-07-26 11:09:48,390,0,0,9610,8,511.998046875,39,1365,512.0,1178,8,511.998046875,10577,3,512.0,5
2024-07-26 11:09:49,391,0,0,9609,8,511.998046875,39,1368,512.0,1181,8,511.998046875,10604,3,512.0,5
2024-07-26 11:09:50,392,0,0,9608,8,511.998046875,39,1372,512.0,1184,8,511.998046875,10631,3,512.0,5
2024-07-26 11:09:51,393,0,0,9607,8,511.998046875,39,1375,512.0,1187,8,511.998046875,10658,3,512.0,5
2024-07-26 11:09:52,394,0,0,9606,8,511.998046875,39,1379,512.0,1190,8,511.998046875,10685,3,512.0,5
2024-07-26 11:09:53,395,0,0,9605,8,511.998046875,39,1382,512.0,1193,8,511.998046875,10712,3,512.0,5
2024-07-26 11:09:54,396,0,0,9604,8,511.998046875,39,1386,512.0,1196,8,511.998046875,10739,3,512.0,5
2024-07-26 11:09:55,397,0,0,9603,8,511.998046875,39,1389,512.0,1199,8,511.998046875,10766,3,512.0,5
2024-07-26 11:09:56,398,0,0,9602,8,511.998046875,39,1393,512.0,1202,8,511.998046875,10793,3,512.0,5
2024-07-26 11:09:57,399,0,0,9601,8,511.998046875,39,1396,512.0,1205,8,511.998046875,10820,3,512.0,5
2024-07-26 11:09:58,400,0,0,9600,8,511.998046875,39,1400,512.0,1208,8,511.998046875,10847,3,512.0,5
2024-07-26 11:09:59,401,0,0,9599,8,511.998046875,39,1403,512.0,1211,8,511.998046875,10874,3,512.0,5
2024-07-26 11:10:00,402,0,0,9598,8,511.998046875,39,1407,512.0,1214,8,511.998046875,10901,3,512.0,5
2024-07-26 11:10:01,403,0,0,9597,8,511.998046875,39,1410,512.0,1217,8,511.998046875,10928,3,512.0,5
2024-07-26 11:10:02,404,0,0,9596,8,511.998046875,39,1414,512.0,1220,8,511.998046875,10955,3,512.0,5
2024-07-26 11:10:03,405,0,0,9595,8,511.998046875,39,1417,512.0,1223,8,511.998046875,10982,3,512.0,5
2024-07-26 11:10:04,406,0,0,9594,8,511.998046875,39,1421,512.0,1226,8,511.998046875,11009,3,512.0,5
2024-07-26 11:10:05,407,0,0,9593,8,511.998046875,39,1424,512.0,1229,8,511.998046875,11036,3,512.0,5
2024-07-26 11:10:06,408,0,0,9592,8,511.998046875,39,1428,512.0,1232,8,511.998046875,11063,3,512.0,5
2024-07-26 11:10:07,409,0,0,9591,8,511.998046875,39,1431,512.0,1235,8,511.998046875,11090,3,512.0,5
2024-07-26 11:10:08,410,0,0,9590,8,511.998046875,39,1435,512.0,1238,8,511.998046875,11117,3,512.0,5
2024-07-26 11:10:09,411,0,0,9589,8,511.998046875,39,1438,512.0,1241,8,511.998046875,11144,3,512.0,5
2024-07-26 11:10:10,412,0,0,9588,8,511.998046875,39,1442,512.0,1244,8,511.998046875,11171,3,512.0,5
2024-07-26 11:10:11,413,0,0,9587,8,511.998046875,39,1445,512.0,1247,8,511.998046875,11198,3,512.0,5
2024-07-26 11:10:12,414,0,0,9586,8,511.998046875,39,1449,512.0,1250,8,511.998046875,11225,3,512.0,5
2024-07-26 11:10:13,415,0,0,9585,8,511.998046875,39,1452,512.0,1253,8,511.998046875,11252,3,512.0,5
2024-07-26 11:10:14,416,0,0,9584,8,511.998046875,39,1455,512.0,1256,8,511.998046875,11279,3,512.0,5
2024-07-26 11:10:15,417,0,0,9583,8,511.998046875,39,1459,512.0,1259,8,511.998046875,11306,3,512.0,5
2024-07-26 11:10:16,418,0,0,9582,8,511.998046875,39,1462,512.0,1262,8,511.998046875,11333,3,512.0,5
2024-07-26 11:10:17,419,0,0,9581,8,511.998046875,39,1466,512.0,1265,8,511.998046875,11360,3,512.0,5
2024-07-26 11:10:18,420,0,0,9580,8,511.998046875,39,1469,512.0,1268,8,511.998046875,11387,3,512.0,5
2024-07-26 11:10:19,421,0,0,9579,8,511.998046875,39,1473,512.0,1271,8,511.998046875,11414,3,512.0,5
2024-07-26 11:10:20,422,0,0,9578,8,511.998046875,39,1476,512.0,1274,8,511.998046875,11441,3,512.0,5
