,,,,,globalP,globalP,globalP,packetP,packetP,packetP,sessionP,sessionP,sessionP,transactionP,transactionP,transactionP
,subscriber_count_Connected,subscriber_count_Idle,subscriber_count_Pending,subscriber_count_Unregistered,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_globalP_upf1,total_allocated_memory_globalP_upf1,chunk_create_count_minus_destroy_count_cm_globalP_upf1,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_packetP_upf1,total_allocated_memory_packetP_upf1,chunk_create_count_minus_destroy_count_cm_packetP_upf1,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_sessionP_upf1,total_allocated_memory_sessionP_upf1,chunk_create_count_minus_destroy_count_cm_sessionP_upf1,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_transactionP_upf1,total_allocated_memory_transactionP_upf1,chunk_create_count_minus_destroy_count_cm_transactionP_upf1
timestamp,,,,,,,,,,,,,,,,
2024-07-26 11:06:37,200,0,0,9800,19,256.0,43,816,256.0,411,12,256.0,4214,2,256.0,4
2024-07-26 11:06:38,200,0,0,9800,19,256.0,43,816,256.0,411,12,256.0,4214,2,256.0,4
2024-07-26 11:06:39,201,0,0,9799,19,256.0,43,816,256.0,413,12,256.0,4235,2,256.0,4
2024-07-26 11:06:40,202,0,0,9798,19,256.0,43,820,256.0,415,12,256.0,4256,2,256.0,4
2024-07-26 11:06:41,203,0,0,9797,19,256.0,43,824,256.0,417,12,256.0,4277,2,256.0,4
2024-07-26 11:06:42,204,0,0,9796,19,256.0,43,828,256.0,419,12,256.0,4298,2,256.0,4
2024-07-26 11:06:43,205,0,0,9795,19,256.0,43,832,256.0,421,12,256.0,4319,2,256.0,4
2024-07-26 11:06:44,206,0,0,9794,19,256.0,43,836,256.0,423,12,256.0,4340,2,256.0,4
2024-07-26 11:06:45,207,0,0,9793,19,256.0,43,840,256.0,425,12,256.0,4361,2,256.0,4
2024-07-26 11:06:46,208,0,0,9792,19,256.0,43,844,256.0,427,12,256.0,4382,2,256.0,4
2024-07-26 11:06:47,209,0,0,9791,19,256.0,43,848,256.0,429,12,256.0,4403,2,256.0,4
2024-07-26 11:06:48,210,0,0,9790,19,256.0,43,852,256.0,431,12,256.0,4424,2,256.0,4
2024-07-26 11:06:49,211,0,0,9789,19,256.0,43,856,256.0,433,12,256.0,4445,2,256.0,4
2024-07-26 11:06:50,212,0,0,9788,19,256.0,43,860,256.0,435,12,256.0,4466,2,256.0,4
2024-07-26 11:06:51,213,0,0,9787,19,256.0,43,864,256.0,437,12,256.0,4487,2,256.0,4
2024-07-26 11:06:52,214,0,0,9786,19,256.0,43,868,256.0,439,12,256.0,4508,2,256.0,4
2024-07-26 11:06:53,215,0,0,9785,19,256.0,43,872,256.0,441,12,256.0,4529,2,256.0,4
2024-07-26 11:06:54,216,0,0,9784,19,256.0,43,876,256.0,443,12,256.0,4550,2,256.0,4
2024-07-26 11:06:55,217,0,0,9783,19,256.0,43,880,256.0,445,12,256.0,4571,2,256.0,4
2024-07-26 11:06:56,218,0,0,9782,19,256.0,43,884,256.0,447,12,256.0,4592,2,256.0,4
2024-07-26 11:06:57,219,0,0,9781,19,256.0,43,888,256.0,449,12,256.0,4613,2,256.0,4
2024-07-26 11:06:58,220,0,0,9780,19,256.0,43,892,256.0,451,12,256.0,4634,2,256.0,4
2024-07-26 11:06:59,221,0,0,9779,19,256.0,43,896,256.0,453,12,256.0,4655,2,256.0,4
2024-07-26 11:07:00,222,0,0,9778,19,256.0,43,900,256.0,455,12,256.0,4676,2,256.0,4
2024-07-26 11:07:01,223,0,0,9777,19,256.0,43,904,256.0,457,12,256.0,4697,2,256.0,4
2024-07-26 11:07:02,224,0,0,9776,19,256.0,43,908,256.0,459,12,256.0,4718,2,256.0,4
2024-07-26 11:07:03,225,0,0,9775,19,256.0,43,912,256.0,461,12,256.0,4739,2,256.0,4
2024-07-26 11:07:04,226,0,0,9774,19,256.0,43,916,256.0,463,12,256.0,4760,2,256.0,4
2024-07-26 11:07:05,227,0,0,9773,19,256.0,43,920,256.0,465,12,256.0,4781,2,256.0,4
2024-07-26 11:07:06,228,0,0,9772,19,256.0,43,924,256.0,467,12,256.0,4802,2,256.0,4
2024-07-26 11:07:07,229,0,0,9771,19,256.0,43,928,256.0,469,12,256.0,4823,2,256.0,4
2024-07-26 11:07:08,230,0,0,9770,19,256.0,43,932,256.0,471,12,256.0,4844,2,256.0,4
2024-07-26 11:07:09,231,0,0,9769,19,256.0,43,936,256.0,473,12,256.0,4865,2,256.0,4
2024-07-26 11:07:10,232,0,0,9768,19,256.0,43,940,256.0,475,12,256.0,4886,2,256.0,4
2024-07-26 11:07:11,233,0,0,9767,19,256.0,43,944,256.0,477,12,256.0,4907,2,256.0,4
2024-07-26 11:07:12,234,0,0,9766,19,256.0,43,948,256.0,479,12,256.0,4928,2,256.0,4
2024-07-26 11:07:13,235,0,0,9765,19,256.0,43,952,256.0,481,12,256.0,4949,2,256.0,4
2024-07-26 11:07:14,236,0,0,9764,19,256.0,43,956,256.0,483,12,256.0,4970,2,256.0,4
2024-07-26 11:07:15,237,0,0,9763,19,256.0,43,960,256.0,485,12,256.0,4991,2,256.0,4
2024-07-26 11:07:16,238,0,0,9762,19,256.0,43,964,256.0,487,12,256.0,5012,2,256.0,4
2024-07-26 11:07:17,239,0,0,9761,19,256.0,43,968,256.0,489,12,256.0,5033,2,256.0,4
2024-07-26 11:07:18,240,0,0,9760,19,256.0,43,972,256.0,491,12,256.0,5054,2,256.0,4
2024-07-26 11:07:19,241,0,0,9759,19,256.0,43,976,256.0,493,12,256.0,5075,2,256.0,4
2024-07-26 11:07:20,242,0,0,9758,19,256.0,43,980,256.0,495,12,256.0,5096,2,256.0,4
2024-07-26 11:07:21,243,0,0,9757,19,256.0,43,984,256.0,497,12,256.0,5117,2,256.0,4
2024-07-26 11:07:22,244,0,0,9756,19,256.0,43,988,256.0,499,12,256.0,5138,2,256.0,4
2024-07-26 11:07:23,245,0,0,9755,19,256.0,43,992,256.0,501,12,256.0,5159,2,256.0,4
2024-07-26 11:07:24,246,0,0,9754,19,256.0,43,996,256.0,503,12,256.0,5180,2,256.0,4
2024-07-26 11:07:25,247,0,0,9753,19,256.0,43,1000,256.0,505,12,256.0,5201,2,256.0,4
2024-07-26 11:07:26,248,0,0,9752,19,256.0,43,1004,256.0,507,12,256.0,5222,2,256.0,4
2024-07-26 11:07:27,249,0,0,9751,19,256.0,43,1008,256.0,509,12,256.0,5243,2,256.0,4
2024-07-26 11:07:28,250,0,0,9750,19,256.0,43,1012,256.0,511,12,256.0,5264,2,256.0,4
2024-07-26 11:07:29,251,0,0,9749,19,256.0,43,1016,256.0,513,12,256.0,5285,2,256.0,4
2024-07-26 11:07:30,252,0,0,9748,19,256.0,43,1020,256.0,515,12,256.0,5306,2,256.0,4
2024-07-26 11:07:31,253,0,0,9747,19,256.0,43,1024,256.0,517,12,256.0,5327,2,256.0,4
2024-07-26 11:07:32,254,0,0,9746,19,256.0,43,1028,256.0,519,12,256.0,5348,2,256.0,4
2024-07-26 11:07:33,255,0,0,9745,19,256.0,43,1032,256.0,521,12,256.0,5369,2,256.0,4
2024-07-26 11:07:34,256,0,0,9744,19,256.0,43,1036,256.0,523,12,256.0,5390,2,256.0,4
2024-07-26 11:07:35,257,0,0,9743,19,256.0,43,1040,256.0,525,12,256.0,5411,2,256.0,4
2024-07-26 11:07:36,258,0,0,9742,19,256.0,43,1044,256.0,527,12,256.0,5432,2,256.0,4
2024-07-26 11:07:37,259,0,0,9741,19,256.0,43,1048,256.0,529,12,256.0,5453,2,256.0,4
2024-07-26 11:07:38,260,0,0,9740,19,256.0,43,1052,256.0,531,12,256.0,5474,2,256.0,4
2024-07-26 11:07:39,261,0,0,9739,19,256.0,43,1056,256.0,533,12,256.0,5495,2,256.0,4
2024-07-26 11:07:40,262,0,0,9738,19,256.0,43,1060,256.0,535,12,256.0,5516,2,256.0,4
2024-07-26 11:07:41,263,0,0,9737,19,256.0,43,1064,256.0,537,12,256.0,5537,2,256.0,4
2024-07-26 11:07:42,264,0,0,9736,19,256.0,43,1068,256.0,539,12,256.0,5558,2,256.0,4
2024-07-26 11:07:43,265,0,0,9735,19,256.0,43,1072,256.0,541,12,256.0,5579,2,256.0,4
2024-07-26 11:07:44,266,0,0,9734,19,256.0,43,1076,256.0,543,12,256.0,5600,2,256.0,4
2024-07-26 11:07:45,267,0,0,9733,19,256.0,43,1080,256.0,545,12,256.0,5621,2,256.0,4
2024-07-26 11:07:46,268,0,0,9732,19,256.0,43,1084,256.0,547,12,256.0,5642,2,256.0,4
