,,,,,globalP,globalP,globalP,packetP,packetP,packetP,sessionP,sessionP,sessionP,transactionP,transactionP,transactionP
,subscriber_count_Connected,subscriber_count_Idle,subscriber_count_Pending,subscriber_count_Unregistered,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_globalP_ausf,total_allocated_memory_globalP_ausf,chunk_create_count_minus_destroy_count_cm_globalP_ausf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_packetP_ausf,total_allocated_memory_packetP_ausf,chunk_create_count_minus_destroy_count_cm_packetP_ausf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_sessionP_ausf,total_allocated_memory_sessionP_ausf,chunk_create_count_minus_destroy_count_cm_sessionP_ausf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_transactionP_ausf,total_allocated_memory_transactionP_ausf,chunk_create_count_minus_destroy_count_cm_transactionP_ausf
timestamp,,,,,,,,,,,,,,,,
2024-07-30 09:37:14,70,0,0,9930,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:15,71,0,0,9929,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:16,72,0,0,9928,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:17,73,0,0,9927,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:18,74,0,0,9926,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:19,75,0,0,9925,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:20,76,0,0,9924,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:21,77,0,0,9923,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:22,78,0,0,9922,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:23,79,0,0,9921,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:24,80,0,0,9920,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:25,81,0,0,9919,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:26,82,0,0,9918,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:27,83,0,0,9917,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:28,84,0,0,9916,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:29,85,0,0,9915,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:30,86,0,0,9914,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:31,87,0,0,9913,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:32,88,0,0,9912,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:33,89,0,0,9911,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:34,90,0,0,9910,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:35,91,0,0,9909,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:36,92,0,0,9908,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:37,93,0,0,9907,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:38,94,0,0,9906,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:39,95,0,0,9905,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:40,96,0,0,9904,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:41,97,0,0,9903,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:42,98,0,0,9902,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:43,99,0,0,9901,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:44,100,0,0,9900,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:45,101,0,0,9899,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:46,102,0,0,9898,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:47,103,0,0,9897,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:48,104,0,0,9896,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:49,105,0,0,9895,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:50,106,0,0,9894,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:51,107,0,0,9893,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:52,108,0,0,9892,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:53,109,0,0,9891,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:54,110,0,0,9890,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:55,111,0,0,9889,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:56,112,0,0,9888,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:57,113,0,0,9887,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:58,114,0,0,9886,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:37:59,115,0,0,9885,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:00,116,0,0,9884,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:01,117,0,0,9883,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:02,118,0,0,9882,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:03,119,0,0,9881,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:04,120,0,0,9880,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:05,121,0,0,9879,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:06,122,0,0,9878,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:07,123,0,0,9877,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:08,124,0,0,9876,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:09,125,0,0,9875,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:10,126,0,0,9874,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:11,127,0,0,9873,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:12,128,0,0,9872,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:13,129,0,0,9871,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:14,130,0,0,9870,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:15,131,0,0,9869,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:16,132,0,0,9868,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:17,133,0,0,9867,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:18,134,0,0,9866,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:19,135,0,0,9865,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:20,136,0,0,9864,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:21,137,0,0,9863,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:22,138,0,0,9862,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:23,139,0,0,9861,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:24,140,0,0,9860,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:25,141,0,0,9859,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:26,142,0,0,9858,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:27,143,0,0,9857,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:28,144,0,0,9856,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:29,145,0,0,9855,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:30,146,0,0,9854,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:31,147,0,0,9853,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:32,148,0,0,9852,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:33,149,0,0,9851,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:34,150,0,0,9850,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:35,151,0,0,9849,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:36,152,0,0,9848,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:37,153,0,0,9847,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:38,154,0,0,9846,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:39,155,0,0,9845,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:40,156,0,0,9844,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:41,157,0,0,9843,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:42,158,0,0,9842,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:43,159,0,0,9841,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:44,160,0,0,9840,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:45,161,0,0,9839,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:46,162,0,0,9838,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:47,163,0,0,9837,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:48,164,0,0,9836,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:49,165,0,0,9835,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:50,166,0,0,9834,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:51,167,0,0,9833,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:52,168,0,0,9832,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:53,169,0,0,9831,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:54,170,0,0,9830,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:55,171,0,0,9829,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:56,172,0,0,9828,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:57,173,0,0,9827,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:58,174,0,0,9826,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:38:59,175,0,0,9825,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:39:00,176,0,0,9824,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:39:01,177,0,0,9823,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:39:02,178,0,0,9822,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:39:03,179,0,0,9821,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:39:04,180,0,0,9820,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:39:05,181,0,0,9819,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:39:06,182,0,0,9818,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:39:07,183,0,0,9817,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:39:08,184,0,0,9816,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:39:09,185,0,0,9815,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:39:10,186,0,0,9814,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:39:11,187,0,0,9813,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:39:12,188,0,0,9812,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:39:13,189,0,0,9811,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:39:14,190,0,0,9810,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:39:15,191,0,0,9809,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:39:16,192,0,0,9808,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:39:17,193,0,0,9807,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:39:18,194,0,0,9806,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:39:19,195,0,0,9805,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:39:20,196,0,0,9804,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:39:21,197,0,0,9803,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:39:22,198,0,0,9802,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:39:23,199,0,0,9801,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:39:24,200,0,0,9800,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
2024-07-30 09:39:25,199,1,0,9800,3,256.0,24,5,256.0,4,1,256.0,1,1,256.0,4
