,,,,,globalP,globalP,globalP,packetP,packetP,packetP,sessionP,sessionP,sessionP,transactionP,transactionP,transactionP
,subscriber_count_Connected,subscriber_count_Idle,subscriber_count_Pending,subscriber_count_Unregistered,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_globalP_smf,total_allocated_memory_globalP_smf,chunk_create_count_minus_destroy_count_cm_globalP_smf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_packetP_smf,total_allocated_memory_packetP_smf,chunk_create_count_minus_destroy_count_cm_packetP_smf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_sessionP_smf,total_allocated_memory_sessionP_smf,chunk_create_count_minus_destroy_count_cm_sessionP_smf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_transactionP_smf,total_allocated_memory_transactionP_smf,chunk_create_count_minus_destroy_count_cm_transactionP_smf
timestamp,,,,,,,,,,,,,,,,
2024-07-26 07:28:34,0,0,0,10000,8,511.998046875,39,26,512.0,108,5,511.998046875,47,3,512.0,5
2024-07-26 07:28:35,0,0,0,10000,8,511.998046875,39,26,512.0,108,5,511.998046875,47,3,512.0,5
2024-07-26 07:28:36,1,0,0,9999,8,511.998046875,39,26,512.0,110,8,511.998046875,74,3,512.0,5
2024-07-26 07:28:37,2,0,0,9998,8,511.998046875,39,29,512.0,112,8,511.998046875,101,3,512.0,5
2024-07-26 07:28:38,3,0,0,9997,8,511.998046875,39,33,512.0,114,8,511.998046875,128,3,512.0,5
2024-07-26 07:28:39,4,0,0,9996,8,511.998046875,39,36,512.0,116,8,511.998046875,155,3,512.0,5
2024-07-26 07:28:40,5,0,0,9995,8,511.998046875,39,39,512.0,118,8,511.998046875,182,3,512.0,5
2024-07-26 07:28:41,6,0,0,9994,8,511.998046875,39,43,512.0,120,8,511.998046875,209,3,512.0,5
2024-07-26 07:28:42,7,0,0,9993,8,511.998046875,39,46,512.0,122,8,511.998046875,236,3,512.0,5
2024-07-26 07:28:43,8,0,0,9992,8,511.998046875,39,49,512.0,124,8,511.998046875,263,3,512.0,5
2024-07-26 07:28:44,9,0,0,9991,8,511.998046875,39,52,512.0,126,8,511.998046875,290,3,512.0,5
2024-07-26 07:28:45,10,0,0,9990,8,511.998046875,39,56,512.0,128,8,511.998046875,317,3,512.0,5
2024-07-26 07:28:46,11,0,0,9989,8,511.998046875,39,59,512.0,130,8,511.998046875,344,3,512.0,5
2024-07-26 07:28:47,12,0,0,9988,8,511.998046875,39,62,512.0,132,8,511.998046875,371,3,512.0,5
2024-07-26 07:28:48,13,0,0,9987,8,511.998046875,39,65,512.0,134,8,511.998046875,398,3,512.0,5
2024-07-26 07:28:49,14,0,0,9986,8,511.998046875,39,69,512.0,136,8,511.998046875,425,3,512.0,5
2024-07-26 07:28:50,15,0,0,9985,8,511.998046875,39,72,512.0,138,8,511.998046875,452,3,512.0,5
2024-07-26 07:28:51,16,0,0,9984,8,511.998046875,39,75,512.0,140,8,511.998046875,479,3,512.0,5
2024-07-26 07:28:52,17,0,0,9983,8,511.998046875,39,79,512.0,142,8,511.998046875,506,3,512.0,5
2024-07-26 07:28:53,18,0,0,9982,8,511.998046875,39,82,512.0,144,8,511.998046875,533,3,512.0,5
2024-07-26 07:28:54,19,0,0,9981,8,511.998046875,39,85,512.0,146,8,511.998046875,560,3,512.0,5
2024-07-26 07:28:55,20,0,0,9980,8,511.998046875,39,89,512.0,148,8,511.998046875,587,3,512.0,5
2024-07-26 07:28:56,21,0,0,9979,8,511.998046875,39,92,512.0,150,8,511.998046875,614,3,512.0,5
2024-07-26 07:28:57,22,0,0,9978,8,511.998046875,39,95,512.0,152,8,511.998046875,641,3,512.0,5
2024-07-26 07:28:58,23,0,0,9977,8,511.998046875,39,99,512.0,154,8,511.998046875,668,3,512.0,5
2024-07-26 07:28:59,24,0,0,9976,8,511.998046875,39,102,512.0,156,8,511.998046875,695,3,512.0,5
2024-07-26 07:29:00,25,0,0,9975,8,511.998046875,39,105,512.0,158,8,511.998046875,722,3,512.0,5
2024-07-26 07:29:01,26,0,0,9974,8,511.998046875,39,109,512.0,160,8,511.998046875,749,3,512.0,5
2024-07-26 07:29:02,27,0,0,9973,8,511.998046875,39,112,512.0,162,8,511.998046875,776,3,512.0,5
2024-07-26 07:29:03,28,0,0,9972,8,511.998046875,39,115,512.0,164,8,511.998046875,803,3,512.0,5
2024-07-26 07:29:04,29,0,0,9971,8,511.998046875,39,119,512.0,166,8,511.998046875,830,3,512.0,5
2024-07-26 07:29:05,30,0,0,9970,8,511.998046875,39,122,512.0,168,8,511.998046875,857,3,512.0,5
2024-07-26 07:29:06,31,0,0,9969,8,511.998046875,39,125,512.0,170,8,511.998046875,884,3,512.0,5
2024-07-26 07:29:07,32,0,0,9968,8,511.998046875,39,129,512.0,172,8,511.998046875,911,3,512.0,5
2024-07-26 07:29:08,33,0,0,9967,8,511.998046875,39,132,512.0,174,8,511.998046875,938,3,512.0,5
2024-07-26 07:29:09,34,0,0,9966,8,511.998046875,39,135,512.0,176,8,511.998046875,965,3,512.0,5
2024-07-26 07:29:10,35,0,0,9965,8,511.998046875,39,139,512.0,178,8,511.998046875,992,3,512.0,5
2024-07-26 07:29:11,36,0,0,9964,8,511.998046875,39,142,512.0,180,8,511.998046875,1019,3,512.0,5
2024-07-26 07:29:12,37,0,0,9963,8,511.998046875,39,145,512.0,182,8,511.998046875,1046,3,512.0,5
2024-07-26 07:29:13,38,0,0,9962,8,511.998046875,39,149,512.0,184,8,511.998046875,1073,3,512.0,5
2024-07-26 07:29:14,39,0,0,9961,8,511.998046875,39,152,512.0,186,8,511.998046875,1100,3,512.0,5
2024-07-26 07:29:15,40,0,0,9960,8,511.998046875,39,155,512.0,188,8,511.998046875,1127,3,512.0,5
2024-07-26 07:29:16,41,0,0,9959,8,511.998046875,39,159,512.0,190,8,511.998046875,1154,3,512.0,5
2024-07-26 07:29:17,42,0,0,9958,8,511.998046875,39,162,512.0,192,8,511.998046875,1181,3,512.0,5
2024-07-26 07:29:18,43,0,0,9957,8,511.998046875,39,165,512.0,194,8,511.998046875,1208,3,512.0,5
2024-07-26 07:29:19,44,0,0,9956,8,511.998046875,39,169,512.0,196,8,511.998046875,1235,3,512.0,5
2024-07-26 07:29:20,45,0,0,9955,8,511.998046875,39,172,512.0,198,8,511.998046875,1262,3,512.0,5
2024-07-26 07:29:21,46,0,0,9954,8,511.998046875,39,175,512.0,200,8,511.998046875,1289,3,512.0,5
2024-07-26 07:29:22,47,0,0,9953,8,511.998046875,39,179,512.0,202,8,511.998046875,1316,3,512.0,5
2024-07-26 07:29:23,48,0,0,9952,8,511.998046875,39,182,512.0,204,8,511.998046875,1343,3,512.0,5
2024-07-26 07:29:24,49,0,0,9951,8,511.998046875,39,185,512.0,206,8,511.998046875,1370,3,512.0,5
2024-07-26 07:29:25,50,0,0,9950,8,511.998046875,39,189,512.0,208,8,511.998046875,1397,3,512.0,5
2024-07-26 07:29:26,51,0,0,9949,8,511.998046875,39,192,512.0,210,8,511.998046875,1424,3,512.0,5
2024-07-26 07:29:27,52,0,0,9948,8,511.998046875,39,195,512.0,212,8,511.998046875,1451,3,512.0,5
2024-07-26 07:29:28,53,0,0,9947,8,511.998046875,39,199,512.0,214,8,511.998046875,1478,3,512.0,5
2024-07-26 07:29:29,54,0,0,9946,8,511.998046875,39,202,512.0,216,8,511.998046875,1505,3,512.0,5
