,,,,,globalP,globalP,globalP,packetP,packetP,packetP,sessionP,sessionP,sessionP,transactionP,transactionP,transactionP
,subscriber_count_Connected,subscriber_count_Idle,subscriber_count_Pending,subscriber_count_Unregistered,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_globalP_udm,total_allocated_memory_globalP_udm,chunk_create_count_minus_destroy_count_cm_globalP_udm,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_packetP_udm,total_allocated_memory_packetP_udm,chunk_create_count_minus_destroy_count_cm_packetP_udm,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_sessionP_udm,total_allocated_memory_sessionP_udm,chunk_create_count_minus_destroy_count_cm_sessionP_udm,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_transactionP_udm,total_allocated_memory_transactionP_udm,chunk_create_count_minus_destroy_count_cm_transactionP_udm
timestamp,,,,,,,,,,,,,,,,
2024-07-26 07:29:24,49,0,0,9951,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:29:25,50,0,0,9950,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:29:26,51,0,0,9949,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:29:27,52,0,0,9948,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:29:28,53,0,0,9947,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:29:29,54,0,0,9946,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:29:30,55,0,0,9945,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:29:31,56,0,0,9944,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:29:32,57,0,0,9943,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:29:33,58,0,0,9942,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:29:34,59,0,0,9941,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:29:35,60,0,0,9940,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:29:36,61,0,0,9939,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:29:37,62,0,0,9938,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:29:38,63,0,0,9937,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:29:39,64,0,0,9936,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:29:40,65,0,0,9935,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:29:41,66,0,0,9934,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:29:42,67,0,0,9933,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:29:43,68,0,0,9932,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:29:44,69,0,0,9931,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:29:45,70,0,0,9930,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:29:46,71,0,0,9929,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:29:47,72,0,0,9928,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:29:48,73,0,0,9927,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:29:49,74,0,0,9926,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:29:50,75,0,0,9925,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:29:51,76,0,0,9924,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:29:52,77,0,0,9923,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:29:53,78,0,0,9922,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:29:54,79,0,0,9921,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:29:55,80,0,0,9920,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:29:56,81,0,0,9919,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:29:57,82,0,0,9918,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:29:58,83,0,0,9917,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:29:59,84,0,0,9916,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:00,85,0,0,9915,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:01,86,0,0,9914,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:02,87,0,0,9913,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:03,88,0,0,9912,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:04,89,0,0,9911,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:05,90,0,0,9910,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:06,91,0,0,9909,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:07,92,0,0,9908,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:08,93,0,0,9907,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:09,94,0,0,9906,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:10,95,0,0,9905,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:11,96,0,0,9904,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:12,97,0,0,9903,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:13,98,0,0,9902,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:14,99,0,0,9901,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:15,100,0,0,9900,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:16,101,0,0,9899,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:17,102,0,0,9898,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:18,103,0,0,9897,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:19,104,0,0,9896,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:20,105,0,0,9895,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:21,106,0,0,9894,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:22,107,0,0,9893,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:23,108,0,0,9892,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:24,109,0,0,9891,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:25,110,0,0,9890,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:26,111,0,0,9889,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:27,112,0,0,9888,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:28,113,0,0,9887,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:29,114,0,0,9886,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:30,115,0,0,9885,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:31,116,0,0,9884,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:32,117,0,0,9883,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:33,118,0,0,9882,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:34,119,0,0,9881,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:35,120,0,0,9880,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:36,121,0,0,9879,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:37,122,0,0,9878,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:38,123,0,0,9877,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:39,124,0,0,9876,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:40,125,0,0,9875,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:41,126,0,0,9874,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:42,127,0,0,9873,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:43,128,0,0,9872,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:44,129,0,0,9871,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:45,130,0,0,9870,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:46,131,0,0,9869,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:47,132,0,0,9868,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:48,133,0,0,9867,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:49,134,0,0,9866,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:50,135,0,0,9865,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:51,136,0,0,9864,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:52,137,0,0,9863,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:53,138,0,0,9862,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:54,139,0,0,9861,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:55,140,0,0,9860,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:56,141,0,0,9859,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:57,142,0,0,9858,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:58,143,0,0,9857,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:30:59,144,0,0,9856,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:31:00,145,0,0,9855,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:31:01,146,0,0,9854,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:31:02,147,0,0,9853,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:31:03,148,0,0,9852,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:31:04,149,0,0,9851,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:31:05,150,0,0,9850,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:31:06,151,0,0,9849,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:31:07,152,0,0,9848,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:31:08,153,0,0,9847,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:31:09,154,0,0,9846,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:31:10,155,0,0,9845,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:31:11,156,0,0,9844,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:31:12,157,0,0,9843,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:31:13,158,0,0,9842,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:31:14,159,0,0,9841,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:31:15,160,0,0,9840,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:31:16,161,0,0,9839,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:31:17,162,0,0,9838,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:31:18,163,0,0,9837,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:31:19,164,0,0,9836,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:31:20,165,0,0,9835,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:31:21,166,0,0,9834,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:31:22,167,0,0,9833,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:31:23,168,0,0,9832,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:31:24,169,0,0,9831,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:31:25,170,0,0,9830,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:31:26,171,0,0,9829,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:31:27,172,0,0,9828,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:31:28,173,0,0,9827,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:31:29,174,0,0,9826,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:31:30,175,0,0,9825,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:31:31,176,0,0,9824,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:31:32,177,0,0,9823,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:31:33,178,0,0,9822,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
2024-07-26 07:31:34,179,0,0,9821,6,128.0,34,10,128.0,7,1,128.0,0,2,128.0,4
