,,globalP,globalP,globalP,globalP,packetP,packetP,packetP,packetP,sessionP,sessionP,sessionP,sessionP,transactionP,transactionP,transactionP,transactionP
,subscriber_count_Connected,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_globalP_udm,phoenix_memory_pool_create_count_cm_globalP_udm,phoenix_memory_pool_destroy_count_cm_globalP_udm,total_allocated_memory_globalP_udm,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_packetP_udm,phoenix_memory_pool_create_count_cm_packetP_udm,phoenix_memory_pool_destroy_count_cm_packetP_udm,total_allocated_memory_packetP_udm,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_sessionP_udm,phoenix_memory_pool_create_count_cm_sessionP_udm,phoenix_memory_pool_destroy_count_cm_sessionP_udm,total_allocated_memory_sessionP_udm,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_transactionP_udm,phoenix_memory_pool_create_count_cm_transactionP_udm,phoenix_memory_pool_destroy_count_cm_transactionP_udm,total_allocated_memory_transactionP_udm
timestamp,,,,,,,,,,,,,,,,,
2024-08-01 08:45:51,0,6,34,0,16.0,10,35,28,16.0,1,1,1,16.0,2,12,8,16.0
2024-08-01 08:45:52,0,6,34,0,16.0,10,35,28,16.0,1,1,1,16.0,2,12,8,16.0
2024-08-01 08:45:53,0,6,34,0,16.0,10,35,28,16.0,1,1,1,16.0,2,12,8,16.0
2024-08-01 08:45:54,0,6,34,0,16.0,10,35,28,16.0,1,1,1,16.0,2,12,8,16.0
2024-08-01 08:45:55,0,6,34,0,16.0,10,35,28,16.0,1,1,1,16.0,2,12,8,16.0
2024-08-01 08:45:56,0,6,34,0,16.0,10,35,28,16.0,1,1,1,16.0,2,12,8,16.0
2024-08-01 08:45:57,0,6,34,0,16.0,10,35,28,16.0,1,1,1,16.0,2,12,8,16.0
2024-08-01 08:45:58,0,6,34,0,16.0,10,35,28,16.0,1,1,1,16.0,2,12,8,16.0
2024-08-01 08:45:59,0,6,34,0,16.0,10,35,28,16.0,1,1,1,16.0,2,12,8,16.0
2024-08-01 08:46:00,0,6,34,0,16.0,10,35,28,16.0,1,1,1,16.0,2,12,8,16.0
2024-08-01 08:46:01,19,6,34,0,16.0,10,35,28,16.0,1,1,1,16.0,2,12,8,16.0
2024-08-01 08:46:02,19,6,34,0,16.0,10,35,28,16.0,1,1,1,16.0,2,12,8,16.0
2024-08-01 08:46:03,19,6,34,0,16.0,10,35,28,16.0,1,1,1,16.0,2,12,8,16.0
2024-08-01 08:46:04,19,6,34,0,16.0,10,35,28,16.0,1,1,1,16.0,2,12,8,16.0
2024-08-01 08:46:05,19,6,34,0,16.0,10,45,38,16.0,1,21,21,16.0,2,153,149,16.0
2024-08-01 08:46:06,19,6,34,0,16.0,10,45,38,16.0,1,21,21,16.0,2,153,149,16.0
2024-08-01 08:46:07,19,6,34,0,16.0,10,45,38,16.0,1,21,21,16.0,2,153,149,16.0
2024-08-01 08:46:08,19,6,34,0,16.0,10,45,38,16.0,1,21,21,16.0,2,153,149,16.0
2024-08-01 08:46:09,19,6,34,0,16.0,10,45,38,16.0,1,21,21,16.0,2,153,149,16.0
2024-08-01 08:46:10,19,6,34,0,16.0,10,45,38,16.0,1,21,21,16.0,2,153,149,16.0
2024-08-01 08:46:11,19,6,34,0,16.0,10,45,38,16.0,1,21,21,16.0,2,153,149,16.0
2024-08-01 08:46:12,19,6,34,0,16.0,10,45,38,16.0,1,21,21,16.0,2,153,149,16.0
2024-08-01 08:46:13,19,6,34,0,16.0,10,45,38,16.0,1,21,21,16.0,2,153,149,16.0
2024-08-01 08:46:14,19,6,34,0,16.0,10,45,38,16.0,1,21,21,16.0,2,153,149,16.0
2024-08-01 08:46:15,19,6,34,0,16.0,10,45,38,16.0,1,21,21,16.0,2,153,149,16.0
2024-08-01 08:46:16,20,6,34,0,16.0,10,45,38,16.0,1,21,21,16.0,2,153,149,16.0
2024-08-01 08:46:17,20,6,34,0,16.0,10,45,38,16.0,1,21,21,16.0,2,153,149,16.0
2024-08-01 08:46:18,20,6,34,0,16.0,10,45,38,16.0,1,21,21,16.0,2,153,149,16.0
2024-08-01 08:46:19,20,6,34,0,16.0,10,45,38,16.0,1,21,21,16.0,2,153,149,16.0
2024-08-01 08:46:20,20,6,34,0,16.0,10,55,48,16.0,1,21,21,16.0,2,154,150,16.0
2024-08-01 08:46:21,20,6,34,0,16.0,10,55,48,16.0,1,21,21,16.0,2,154,150,16.0
2024-08-01 08:46:22,20,6,34,0,16.0,10,55,48,16.0,1,21,21,16.0,2,154,150,16.0
2024-08-01 08:46:23,20,6,34,0,16.0,10,55,48,16.0,1,21,21,16.0,2,154,150,16.0
2024-08-01 08:46:24,20,6,34,0,16.0,10,55,48,16.0,1,21,21,16.0,2,154,150,16.0
2024-08-01 08:46:25,20,6,34,0,16.0,10,55,48,16.0,1,21,21,16.0,2,154,150,16.0
2024-08-01 08:46:26,20,6,34,0,16.0,10,55,48,16.0,1,21,21,16.0,2,154,150,16.0
2024-08-01 08:46:27,20,6,34,0,16.0,10,55,48,16.0,1,21,21,16.0,2,154,150,16.0
2024-08-01 08:46:28,20,6,34,0,16.0,10,55,48,16.0,1,21,21,16.0,2,154,150,16.0
2024-08-01 08:46:29,20,6,34,0,16.0,10,55,48,16.0,1,21,21,16.0,2,154,150,16.0
2024-08-01 08:46:30,20,6,34,0,16.0,10,55,48,16.0,1,21,21,16.0,2,154,150,16.0
2024-08-01 08:46:31,20,6,34,0,16.0,10,55,48,16.0,1,21,21,16.0,2,154,150,16.0
2024-08-01 08:46:32,20,6,34,0,16.0,10,55,48,16.0,1,21,21,16.0,2,154,150,16.0
2024-08-01 08:46:33,20,6,34,0,16.0,10,55,48,16.0,1,21,21,16.0,2,154,150,16.0
2024-08-01 08:46:34,20,6,34,0,16.0,10,55,48,16.0,1,21,21,16.0,2,154,150,16.0
2024-08-01 08:46:35,20,6,34,0,16.0,10,65,58,16.0,1,21,21,16.0,2,155,151,16.0
2024-08-01 08:46:36,20,6,34,0,16.0,10,65,58,16.0,1,21,21,16.0,2,155,151,16.0
2024-08-01 08:46:37,20,6,34,0,16.0,10,65,58,16.0,1,21,21,16.0,2,155,151,16.0
2024-08-01 08:46:38,20,6,34,0,16.0,10,65,58,16.0,1,21,21,16.0,2,155,151,16.0
2024-08-01 08:46:39,20,6,34,0,16.0,10,65,58,16.0,1,21,21,16.0,2,155,151,16.0
2024-08-01 08:46:40,20,6,34,0,16.0,10,65,58,16.0,1,21,21,16.0,2,155,151,16.0
2024-08-01 08:46:41,20,6,34,0,16.0,10,65,58,16.0,1,21,21,16.0,2,155,151,16.0
2024-08-01 08:46:42,20,6,34,0,16.0,10,65,58,16.0,1,21,21,16.0,2,155,151,16.0
2024-08-01 08:46:43,20,6,34,0,16.0,10,65,58,16.0,1,21,21,16.0,2,155,151,16.0
2024-08-01 08:46:44,20,6,34,0,16.0,10,65,58,16.0,1,21,21,16.0,2,155,151,16.0
2024-08-01 08:46:45,20,6,34,0,16.0,10,65,58,16.0,1,21,21,16.0,2,155,151,16.0
2024-08-01 08:46:46,20,6,34,0,16.0,10,65,58,16.0,1,21,21,16.0,2,155,151,16.0
2024-08-01 08:46:47,20,6,34,0,16.0,10,65,58,16.0,1,21,21,16.0,2,155,151,16.0
2024-08-01 08:46:48,20,6,34,0,16.0,10,65,58,16.0,1,21,21,16.0,2,155,151,16.0
