,,globalP,globalP,globalP,globalP,packetP,packetP,packetP,packetP,sessionP,sessionP,sessionP,sessionP,transactionP,transactionP,transactionP,transactionP
,subscriber_count_Connected,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_globalP_upf1,phoenix_memory_pool_create_count_cm_globalP_upf1,phoenix_memory_pool_destroy_count_cm_globalP_upf1,total_allocated_memory_globalP_upf1,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_packetP_upf1,phoenix_memory_pool_create_count_cm_packetP_upf1,phoenix_memory_pool_destroy_count_cm_packetP_upf1,total_allocated_memory_packetP_upf1,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_sessionP_upf1,phoenix_memory_pool_create_count_cm_sessionP_upf1,phoenix_memory_pool_destroy_count_cm_sessionP_upf1,total_allocated_memory_sessionP_upf1,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_transactionP_upf1,phoenix_memory_pool_create_count_cm_transactionP_upf1,phoenix_memory_pool_destroy_count_cm_transactionP_upf1,total_allocated_memory_transactionP_upf1
timestamp,,,,,,,,,,,,,,,,,
2024-08-01 08:45:50,0,19,43,0,32.0,2,97,95,63.99059295654297,7,23,6,64.0,1,8,4,64.0
2024-08-01 08:45:51,0,19,43,0,32.0,2,97,95,63.99059295654297,7,23,6,64.0,1,8,4,64.0
2024-08-01 08:45:52,0,19,43,0,32.0,2,97,95,63.99059295654297,7,23,6,64.0,1,8,4,64.0
2024-08-01 08:45:53,0,19,43,0,32.0,2,97,95,63.99059295654297,7,23,6,64.0,1,8,4,64.0
2024-08-01 08:45:54,0,19,43,0,32.0,2,97,95,63.99059295654297,7,23,6,64.0,1,8,4,64.0
2024-08-01 08:45:55,0,19,43,0,32.0,2,97,95,63.99059295654297,7,23,6,64.0,1,8,4,64.0
2024-08-01 08:45:56,0,19,43,0,32.0,2,97,95,63.99059295654297,7,23,6,64.0,1,8,4,64.0
2024-08-01 08:45:57,0,19,43,0,32.0,2,1377,1351,63.99059295654297,12,299,30,64.0,2,33,29,64.0
2024-08-01 08:45:58,0,19,43,0,32.0,2,1377,1351,63.99059295654297,12,299,30,64.0,2,33,29,64.0
2024-08-01 08:45:59,0,19,43,0,32.0,2,1377,1351,63.99059295654297,12,299,30,64.0,2,33,29,64.0
2024-08-01 08:46:00,0,19,43,0,32.0,2,1377,1351,63.99059295654297,12,299,30,64.0,2,33,29,64.0
2024-08-01 08:46:01,19,19,43,0,32.0,2,1377,1351,63.99059295654297,12,299,30,64.0,2,33,29,64.0
