,,globalP,globalP,globalP,globalP,packetP,packetP,packetP,packetP,sessionP,sessionP,sessionP,sessionP,transactionP,transactionP,transactionP,transactionP
,subscriber_count_Connected,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_globalP_amf,phoenix_memory_pool_create_count_cm_globalP_amf,phoenix_memory_pool_destroy_count_cm_globalP_amf,total_allocated_memory_globalP_amf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_packetP_amf,phoenix_memory_pool_create_count_cm_packetP_amf,phoenix_memory_pool_destroy_count_cm_packetP_amf,total_allocated_memory_packetP_amf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_sessionP_amf,phoenix_memory_pool_create_count_cm_sessionP_amf,phoenix_memory_pool_destroy_count_cm_sessionP_amf,total_allocated_memory_sessionP_amf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_transactionP_amf,phoenix_memory_pool_create_count_cm_transactionP_amf,phoenix_memory_pool_destroy_count_cm_transactionP_amf,total_allocated_memory_transactionP_amf
timestamp,,,,,,,,,,,,,,,,,
2024-07-25 09:13:38,100,19,50,0,256.0,366,36840,36133,256.0,2,222,104,256.0,4,4261,4153,256.0
2024-07-25 09:13:39,103,19,50,0,256.0,366,37262,36541,256.0,2,226,106,256.0,4,4338,4228,256.0
2024-07-25 09:13:40,108,20,51,0,256.0,373,37775,37019,256.0,2,236,111,256.0,4,4529,4414,256.0
2024-07-25 09:13:41,113,21,52,0,256.0,390,38305,37514,256.0,2,246,116,256.0,4,4720,4600,256.0
2024-07-25 09:13:42,118,22,53,0,256.0,407,38852,38026,256.0,2,256,121,256.0,4,4911,4786,256.0
2024-07-25 09:13:43,123,22,53,0,256.0,425,39417,38556,256.0,2,266,126,256.0,4,5102,4972,256.0
2024-07-25 09:13:44,128,23,54,0,256.0,442,39999,39103,256.0,2,276,131,256.0,4,5293,5158,256.0
2024-07-25 09:13:45,133,24,55,0,256.0,460,40599,39668,256.0,2,286,136,256.0,4,5484,5344,256.0
2024-07-25 09:13:46,138,25,56,0,256.0,477,41216,40250,256.0,2,296,141,256.0,4,5675,5530,256.0
2024-07-25 09:13:47,143,26,57,0,256.0,495,41851,40850,256.0,2,306,146,256.0,4,5866,5716,256.0
2024-07-25 09:13:48,148,27,58,0,256.0,512,42503,41467,256.0,2,316,151,256.0,4,6057,5902,256.0
