,,globalP,globalP,globalP,globalP,packetP,packetP,packetP,packetP,sessionP,sessionP,sessionP,sessionP,transactionP,transactionP,transactionP,transactionP
,subscriber_count_Connected,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_globalP_ausf,phoenix_memory_pool_create_count_cm_globalP_ausf,phoenix_memory_pool_destroy_count_cm_globalP_ausf,total_allocated_memory_globalP_ausf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_packetP_ausf,phoenix_memory_pool_create_count_cm_packetP_ausf,phoenix_memory_pool_destroy_count_cm_packetP_ausf,total_allocated_memory_packetP_ausf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_sessionP_ausf,phoenix_memory_pool_create_count_cm_sessionP_ausf,phoenix_memory_pool_destroy_count_cm_sessionP_ausf,total_allocated_memory_sessionP_ausf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_transactionP_ausf,phoenix_memory_pool_create_count_cm_transactionP_ausf,phoenix_memory_pool_destroy_count_cm_transactionP_ausf,total_allocated_memory_transactionP_ausf
timestamp,,,,,,,,,,,,,,,,,
2024-07-31 05:31:19,300,3,24,0,256.0,5,333681,333677,256.0,1,302,301,256.0,1,68547,68543,256.0
2024-07-31 05:31:20,300,3,24,0,256.0,5,333686,333682,256.0,1,302,301,256.0,1,68548,68544,256.0
2024-07-31 05:31:21,300,3,24,0,256.0,5,333691,333687,256.0,1,302,301,256.0,1,68549,68545,256.0
2024-07-31 05:31:22,300,3,24,0,256.0,5,333696,333692,256.0,1,302,301,256.0,1,68550,68546,256.0
2024-07-31 05:31:23,300,3,24,0,256.0,5,333701,333697,256.0,1,302,301,256.0,1,68551,68547,256.0
2024-07-31 05:31:24,300,3,24,0,256.0,5,333706,333702,256.0,1,302,301,256.0,1,68552,68548,256.0
2024-07-31 05:31:25,300,3,24,0,256.0,5,333711,333707,256.0,1,302,301,256.0,1,68553,68549,256.0
2024-07-31 05:31:26,300,3,24,0,256.0,5,333716,333712,256.0,1,302,301,256.0,1,68554,68550,256.0
2024-07-31 05:31:27,300,3,24,0,256.0,5,333721,333717,256.0,1,302,301,256.0,1,68555,68551,256.0
2024-07-31 05:31:28,300,3,24,0,256.0,5,333726,333722,256.0,1,302,301,256.0,1,68556,68552,256.0
2024-07-31 05:31:29,300,3,24,0,256.0,5,333731,333727,256.0,1,302,301,256.0,1,68557,68553,256.0
2024-07-31 05:31:30,300,3,24,0,256.0,5,333736,333732,256.0,1,302,301,256.0,1,68558,68554,256.0
2024-07-31 05:31:31,300,3,24,0,256.0,5,333741,333737,256.0,1,302,301,256.0,1,68559,68555,256.0
2024-07-31 05:31:32,300,3,24,0,256.0,5,333746,333742,256.0,1,302,301,256.0,1,68560,68556,256.0
2024-07-31 05:31:33,300,3,24,0,256.0,5,333751,333747,256.0,1,302,301,256.0,1,68561,68557,256.0
2024-07-31 05:31:34,300,3,24,0,256.0,5,333756,333752,256.0,1,302,301,256.0,1,68562,68558,256.0
2024-07-31 05:31:35,300,3,24,0,256.0,5,333761,333757,256.0,1,302,301,256.0,1,68563,68559,256.0
2024-07-31 05:31:36,300,3,24,0,256.0,5,333766,333762,256.0,1,302,301,256.0,1,68564,68560,256.0
2024-07-31 05:31:37,300,3,24,0,256.0,5,333771,333767,256.0,1,302,301,256.0,1,68565,68561,256.0
2024-07-31 05:31:38,300,3,24,0,256.0,5,333776,333772,256.0,1,302,301,256.0,1,68566,68562,256.0
2024-07-31 05:31:39,300,3,24,0,256.0,5,333781,333777,256.0,1,302,301,256.0,1,68567,68563,256.0
2024-07-31 05:31:40,300,3,24,0,256.0,5,333786,333782,256.0,1,302,301,256.0,1,68568,68564,256.0
2024-07-31 05:31:41,300,3,24,0,256.0,5,333791,333787,256.0,1,302,301,256.0,1,68569,68565,256.0
2024-07-31 05:31:42,300,3,24,0,256.0,5,333796,333792,256.0,1,302,301,256.0,1,68570,68566,256.0
2024-07-31 05:31:43,300,3,24,0,256.0,5,333801,333797,256.0,1,302,301,256.0,1,68571,68567,256.0
2024-07-31 05:31:44,300,3,24,0,256.0,5,333806,333802,256.0,1,302,301,256.0,1,68572,68568,256.0
2024-07-31 05:31:45,300,3,24,0,256.0,5,333811,333807,256.0,1,302,301,256.0,1,68573,68569,256.0
