,,globalP,globalP,globalP,globalP,packetP,packetP,packetP,packetP,sessionP,sessionP,sessionP,sessionP,transactionP,transactionP,transactionP,transactionP
,subscriber_count_Connected,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_globalP_ausf,phoenix_memory_pool_create_count_cm_globalP_ausf,phoenix_memory_pool_destroy_count_cm_globalP_ausf,total_allocated_memory_globalP_ausf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_packetP_ausf,phoenix_memory_pool_create_count_cm_packetP_ausf,phoenix_memory_pool_destroy_count_cm_packetP_ausf,total_allocated_memory_packetP_ausf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_sessionP_ausf,phoenix_memory_pool_create_count_cm_sessionP_ausf,phoenix_memory_pool_destroy_count_cm_sessionP_ausf,total_allocated_memory_sessionP_ausf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_transactionP_ausf,phoenix_memory_pool_create_count_cm_transactionP_ausf,phoenix_memory_pool_destroy_count_cm_transactionP_ausf,total_allocated_memory_transactionP_ausf
timestamp,,,,,,,,,,,,,,,,,
2024-07-31 07:56:33,0,3,24,0,256.0,5,496,492,256.0,1,2,1,256.0,1,110,106,256.0
2024-07-31 07:56:34,1,3,24,0,256.0,5,501,497,256.0,1,4,3,256.0,1,123,119,256.0
2024-07-31 07:56:35,3,3,24,0,256.0,5,506,502,256.0,1,6,5,256.0,1,136,132,256.0
2024-07-31 07:56:36,5,3,24,0,256.0,5,511,507,256.0,1,8,7,256.0,1,149,145,256.0
2024-07-31 07:56:37,7,3,24,0,256.0,5,516,512,256.0,1,10,9,256.0,1,162,158,256.0
2024-07-31 07:56:38,9,3,24,0,256.0,5,521,517,256.0,1,12,11,256.0,1,175,171,256.0
2024-07-31 07:56:39,11,3,24,0,256.0,5,526,522,256.0,1,14,13,256.0,1,188,184,256.0
2024-07-31 07:56:40,13,3,24,0,256.0,5,531,527,256.0,1,16,15,256.0,1,201,197,256.0
2024-07-31 07:56:41,15,3,24,0,256.0,5,536,532,256.0,1,18,17,256.0,1,214,210,256.0
2024-07-31 07:56:42,17,3,24,0,256.0,5,541,537,256.0,1,20,19,256.0,1,227,223,256.0
2024-07-31 07:56:43,19,3,24,0,256.0,5,546,542,256.0,1,22,21,256.0,1,240,236,256.0
2024-07-31 07:56:44,21,3,24,0,256.0,5,551,547,256.0,1,24,23,256.0,1,253,249,256.0
2024-07-31 07:56:45,23,3,24,0,256.0,5,556,552,256.0,1,26,25,256.0,1,266,262,256.0
2024-07-31 07:56:46,25,3,24,0,256.0,5,561,557,256.0,1,28,27,256.0,1,279,275,256.0
2024-07-31 07:56:47,27,3,24,0,256.0,5,566,562,256.0,1,30,29,256.0,1,292,288,256.0
2024-07-31 07:56:48,29,3,24,0,256.0,5,571,567,256.0,1,32,31,256.0,1,305,301,256.0
2024-07-31 07:56:49,31,3,24,0,256.0,5,576,572,256.0,1,34,33,256.0,1,318,314,256.0
2024-07-31 07:56:50,33,3,24,0,256.0,5,581,577,256.0,1,36,35,256.0,1,331,327,256.0
2024-07-31 07:56:51,35,3,24,0,256.0,5,586,582,256.0,1,38,37,256.0,1,344,340,256.0
2024-07-31 07:56:52,37,3,24,0,256.0,5,591,587,256.0,1,40,39,256.0,1,357,353,256.0
2024-07-31 07:56:53,39,3,24,0,256.0,5,596,592,256.0,1,42,41,256.0,1,370,366,256.0
2024-07-31 07:56:54,41,3,24,0,256.0,5,601,597,256.0,1,44,43,256.0,1,383,379,256.0
2024-07-31 07:56:55,43,3,24,0,256.0,5,606,602,256.0,1,46,45,256.0,1,396,392,256.0
2024-07-31 07:56:56,45,3,24,0,256.0,5,611,607,256.0,1,48,47,256.0,1,409,405,256.0
2024-07-31 07:56:57,47,3,24,0,256.0,5,616,612,256.0,1,50,49,256.0,1,422,418,256.0
2024-07-31 07:56:58,49,3,24,0,256.0,5,621,617,256.0,1,52,51,256.0,1,435,431,256.0
2024-07-31 07:56:59,49,3,24,0,256.0,5,626,622,256.0,1,52,51,256.0,1,436,432,256.0
