,,globalP,globalP,globalP,globalP,packetP,packetP,packetP,packetP,sessionP,sessionP,sessionP,sessionP,transactionP,transactionP,transactionP,transactionP
,subscriber_count_Connected,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_globalP_upf1,phoenix_memory_pool_create_count_cm_globalP_upf1,phoenix_memory_pool_destroy_count_cm_globalP_upf1,total_allocated_memory_globalP_upf1,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_packetP_upf1,phoenix_memory_pool_create_count_cm_packetP_upf1,phoenix_memory_pool_destroy_count_cm_packetP_upf1,total_allocated_memory_packetP_upf1,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_sessionP_upf1,phoenix_memory_pool_create_count_cm_sessionP_upf1,phoenix_memory_pool_destroy_count_cm_sessionP_upf1,total_allocated_memory_sessionP_upf1,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_transactionP_upf1,phoenix_memory_pool_create_count_cm_transactionP_upf1,phoenix_memory_pool_destroy_count_cm_transactionP_upf1,total_allocated_memory_transactionP_upf1
timestamp,,,,,,,,,,,,,,,,,
2024-08-01 12:13:27,0,19,43,0,32.0,2,158,156,63.99059295654297,7,15,1,64.0,1,23,19,64.0
2024-08-01 12:13:28,0,19,43,0,32.0,2,162,160,63.99059295654297,7,15,1,64.0,1,24,20,64.0
2024-08-01 12:13:29,1,19,43,0,32.0,2,270,266,63.99059295654297,12,38,3,64.0,2,27,23,64.0
2024-08-01 12:13:30,2,19,43,0,32.0,3,379,373,63.99059295654297,12,61,5,64.0,2,30,26,64.0
2024-08-01 12:13:31,3,19,43,0,32.0,3,488,480,63.99059295654297,12,84,7,64.0,2,33,29,64.0
2024-08-01 12:13:32,4,19,43,0,32.0,4,598,588,63.99059295654297,12,107,9,64.0,2,36,32,64.0
2024-08-01 12:13:33,5,19,43,0,32.0,4,708,696,63.99059295654297,12,130,11,64.0,2,39,35,64.0
2024-08-01 12:13:34,6,19,43,0,32.0,5,819,805,63.99059295654297,12,153,13,64.0,2,42,38,64.0
2024-08-01 12:13:35,7,19,43,0,32.0,5,930,914,63.99059295654297,12,176,15,64.0,2,45,41,64.0
2024-08-01 12:13:36,8,19,43,0,32.0,6,1042,1024,63.99059295654297,12,199,17,64.0,2,48,44,64.0
