,,globalP,globalP,globalP,globalP,packetP,packetP,packetP,packetP,sessionP,sessionP,sessionP,sessionP,transactionP,transactionP,transactionP,transactionP
,subscriber_count_Connected,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_globalP_smf,phoenix_memory_pool_create_count_cm_globalP_smf,phoenix_memory_pool_destroy_count_cm_globalP_smf,total_allocated_memory_globalP_smf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_packetP_smf,phoenix_memory_pool_create_count_cm_packetP_smf,phoenix_memory_pool_destroy_count_cm_packetP_smf,total_allocated_memory_packetP_smf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_sessionP_smf,phoenix_memory_pool_create_count_cm_sessionP_smf,phoenix_memory_pool_destroy_count_cm_sessionP_smf,total_allocated_memory_sessionP_smf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_transactionP_smf,phoenix_memory_pool_create_count_cm_transactionP_smf,phoenix_memory_pool_destroy_count_cm_transactionP_smf,total_allocated_memory_transactionP_smf
timestamp,,,,,,,,,,,,,,,,,
2024-08-01 08:33:13,0,8,39,0,15.9990234375,11,528,520,64.0,5,52,5,127.998046875,2,308,303,64.0
2024-08-01 08:33:14,0,8,39,0,15.9990234375,11,528,520,64.0,5,52,5,127.998046875,2,308,303,64.0
2024-08-01 08:33:15,0,8,39,0,15.9990234375,11,528,520,64.0,5,52,5,127.998046875,2,308,303,64.0
2024-08-01 08:33:16,0,8,39,0,15.9990234375,11,528,520,64.0,5,52,5,127.998046875,2,308,303,64.0
2024-08-01 08:33:17,0,8,39,0,15.9990234375,11,528,520,64.0,5,52,5,127.998046875,2,308,303,64.0
2024-08-01 08:33:18,0,8,39,0,15.9990234375,11,583,575,64.0,5,52,5,127.998046875,2,339,334,64.0
2024-08-01 08:33:19,0,8,39,0,15.9990234375,11,583,575,64.0,5,52,5,127.998046875,2,339,334,64.0
2024-08-01 08:33:20,0,8,39,0,15.9990234375,11,583,575,64.0,5,52,5,127.998046875,2,339,334,64.0
2024-08-01 08:33:21,0,8,39,0,15.9990234375,11,583,575,64.0,5,52,5,127.998046875,2,339,334,64.0
2024-08-01 08:33:22,0,8,39,0,15.9990234375,11,583,575,64.0,5,52,5,127.998046875,2,339,334,64.0
2024-08-01 08:33:23,0,8,39,0,15.9990234375,11,583,575,64.0,5,52,5,127.998046875,2,339,334,64.0
2024-08-01 08:33:24,0,8,39,0,15.9990234375,11,583,575,64.0,5,52,5,127.998046875,2,339,334,64.0
2024-08-01 08:33:25,0,8,39,0,15.9990234375,11,583,575,64.0,5,52,5,127.998046875,2,339,334,64.0
2024-08-01 08:33:26,0,8,39,0,15.9990234375,11,583,575,64.0,5,52,5,127.998046875,2,339,334,64.0
2024-08-01 08:33:27,0,8,39,0,15.9990234375,11,583,575,64.0,5,52,5,127.998046875,2,339,334,64.0
2024-08-01 08:33:28,0,8,39,0,15.9990234375,11,583,575,64.0,5,52,5,127.998046875,2,339,334,64.0
2024-08-01 08:33:29,0,8,39,0,15.9990234375,11,583,575,64.0,5,52,5,127.998046875,2,339,334,64.0
2024-08-01 08:33:30,0,8,39,0,15.9990234375,11,583,575,64.0,5,52,5,127.998046875,2,339,334,64.0
2024-08-01 08:33:31,0,8,39,0,15.9990234375,11,583,575,64.0,5,52,5,127.998046875,2,339,334,64.0
2024-08-01 08:33:32,0,8,39,0,15.9990234375,11,583,575,64.0,5,52,5,127.998046875,2,339,334,64.0
2024-08-01 08:33:33,0,8,39,0,15.9990234375,11,640,632,64.0,5,52,5,127.998046875,2,370,365,64.0
2024-08-01 08:33:34,0,8,39,0,15.9990234375,11,640,632,64.0,5,52,5,127.998046875,2,370,365,64.0
2024-08-01 08:33:35,0,8,39,0,15.9990234375,11,640,632,64.0,5,52,5,127.998046875,2,370,365,64.0
2024-08-01 08:33:36,0,8,39,0,15.9990234375,11,640,632,64.0,5,52,5,127.998046875,2,370,365,64.0
2024-08-01 08:33:37,0,8,39,0,15.9990234375,11,640,632,64.0,5,52,5,127.998046875,2,370,365,64.0
2024-08-01 08:33:38,0,8,39,0,15.9990234375,11,640,632,64.0,5,52,5,127.998046875,2,370,365,64.0
2024-08-01 08:33:39,0,8,39,0,15.9990234375,11,640,632,64.0,5,52,5,127.998046875,2,370,365,64.0
2024-08-01 08:33:40,0,8,39,0,15.9990234375,11,640,632,64.0,5,52,5,127.998046875,2,370,365,64.0
2024-08-01 08:33:41,0,8,39,0,15.9990234375,11,640,632,64.0,5,52,5,127.998046875,2,370,365,64.0
2024-08-01 08:33:42,0,8,39,0,15.9990234375,11,640,632,64.0,5,52,5,127.998046875,2,370,365,64.0
2024-08-01 08:33:43,0,8,39,0,15.9990234375,11,640,632,64.0,5,52,5,127.998046875,2,370,365,64.0
2024-08-01 08:33:44,0,8,39,0,15.9990234375,11,640,632,64.0,5,52,5,127.998046875,2,370,365,64.0
2024-08-01 08:33:45,0,8,39,0,15.9990234375,11,640,632,64.0,5,52,5,127.998046875,2,370,365,64.0
2024-08-01 08:33:46,0,8,39,0,15.9990234375,11,640,632,64.0,5,52,5,127.998046875,2,370,365,64.0
2024-08-01 08:33:47,0,8,39,0,15.9990234375,11,640,632,64.0,5,52,5,127.998046875,2,370,365,64.0
2024-08-01 08:33:48,0,8,39,0,15.9990234375,11,695,687,64.0,5,52,5,127.998046875,2,401,396,64.0
2024-08-01 08:33:49,0,8,39,0,15.9990234375,11,695,687,64.0,5,52,5,127.998046875,2,401,396,64.0
2024-08-01 08:33:50,0,8,39,0,15.9990234375,11,695,687,64.0,5,52,5,127.998046875,2,401,396,64.0
2024-08-01 08:33:51,0,8,39,0,15.9990234375,11,695,687,64.0,5,52,5,127.998046875,2,401,396,64.0
2024-08-01 08:33:52,0,8,39,0,15.9990234375,11,695,687,64.0,5,52,5,127.998046875,2,401,396,64.0
2024-08-01 08:33:53,0,8,39,0,15.9990234375,11,695,687,64.0,5,52,5,127.998046875,2,401,396,64.0
2024-08-01 08:33:54,0,8,39,0,15.9990234375,11,695,687,64.0,5,52,5,127.998046875,2,401,396,64.0
2024-08-01 08:33:55,0,8,39,0,15.9990234375,11,695,687,64.0,5,52,5,127.998046875,2,401,396,64.0
2024-08-01 08:33:56,0,8,39,0,15.9990234375,11,695,687,64.0,5,52,5,127.998046875,2,401,396,64.0
2024-08-01 08:33:57,0,8,39,0,15.9990234375,11,695,687,64.0,5,52,5,127.998046875,2,401,396,64.0
2024-08-01 08:33:58,0,8,39,0,15.9990234375,11,695,687,64.0,5,52,5,127.998046875,2,401,396,64.0
2024-08-01 08:33:59,0,8,39,0,15.9990234375,11,695,687,64.0,5,52,5,127.998046875,2,401,396,64.0
2024-08-01 08:34:00,0,8,39,0,15.9990234375,11,695,687,64.0,5,52,5,127.998046875,2,401,396,64.0
2024-08-01 08:34:01,0,8,39,0,15.9990234375,11,695,687,64.0,5,52,5,127.998046875,2,401,396,64.0
2024-08-01 08:34:02,0,8,39,0,15.9990234375,11,695,687,64.0,5,52,5,127.998046875,2,401,396,64.0
2024-08-01 08:34:03,0,8,39,0,15.9990234375,11,752,744,64.0,5,52,5,127.998046875,2,432,427,64.0
2024-08-01 08:34:04,0,8,39,0,15.9990234375,11,752,744,64.0,5,52,5,127.998046875,2,432,427,64.0
2024-08-01 08:34:05,0,8,39,0,15.9990234375,11,752,744,64.0,5,52,5,127.998046875,2,432,427,64.0
2024-08-01 08:34:06,0,8,39,0,15.9990234375,11,752,744,64.0,5,52,5,127.998046875,2,432,427,64.0
2024-08-01 08:34:07,0,8,39,0,15.9990234375,11,752,744,64.0,5,52,5,127.998046875,2,432,427,64.0
2024-08-01 08:34:08,0,8,39,0,15.9990234375,11,752,744,64.0,5,52,5,127.998046875,2,432,427,64.0
2024-08-01 08:34:09,0,8,39,0,15.9990234375,11,752,744,64.0,5,52,5,127.998046875,2,432,427,64.0
2024-08-01 08:34:10,0,8,39,0,15.9990234375,11,752,744,64.0,5,52,5,127.998046875,2,432,427,64.0
2024-08-01 08:34:11,0,8,39,0,15.9990234375,11,752,744,64.0,5,52,5,127.998046875,2,432,427,64.0
2024-08-01 08:34:12,0,8,39,0,15.9990234375,11,752,744,64.0,5,52,5,127.998046875,2,432,427,64.0
2024-08-01 08:34:13,0,8,39,0,15.9990234375,11,752,744,64.0,5,52,5,127.998046875,2,432,427,64.0
2024-08-01 08:34:14,0,8,39,0,15.9990234375,11,752,744,64.0,5,52,5,127.998046875,2,432,427,64.0
2024-08-01 08:34:15,0,8,39,0,15.9990234375,11,752,744,64.0,5,52,5,127.998046875,2,432,427,64.0
2024-08-01 08:34:16,0,8,39,0,15.9990234375,11,752,744,64.0,5,52,5,127.998046875,2,432,427,64.0
2024-08-01 08:34:17,0,8,39,0,15.9990234375,11,752,744,64.0,5,52,5,127.998046875,2,432,427,64.0
2024-08-01 08:34:18,0,8,39,0,15.9990234375,11,807,799,64.0,5,52,5,127.998046875,2,463,458,64.0
2024-08-01 08:34:19,0,8,39,0,15.9990234375,11,807,799,64.0,5,52,5,127.998046875,2,463,458,64.0
2024-08-01 08:34:20,0,8,39,0,15.9990234375,11,807,799,64.0,5,52,5,127.998046875,2,463,458,64.0
2024-08-01 08:34:21,0,8,39,0,15.9990234375,11,807,799,64.0,5,52,5,127.998046875,2,463,458,64.0
2024-08-01 08:34:22,0,8,39,0,15.9990234375,11,807,799,64.0,5,52,5,127.998046875,2,463,458,64.0
2024-08-01 08:34:23,0,8,39,0,15.9990234375,11,807,799,64.0,5,52,5,127.998046875,2,463,458,64.0
2024-08-01 08:34:24,0,8,39,0,15.9990234375,11,807,799,64.0,5,52,5,127.998046875,2,463,458,64.0
2024-08-01 08:34:25,0,8,39,0,15.9990234375,11,807,799,64.0,5,52,5,127.998046875,2,463,458,64.0
2024-08-01 08:34:26,0,8,39,0,15.9990234375,11,807,799,64.0,5,52,5,127.998046875,2,463,458,64.0
2024-08-01 08:34:27,0,8,39,0,15.9990234375,11,807,799,64.0,5,52,5,127.998046875,2,463,458,64.0
2024-08-01 08:34:28,0,8,39,0,15.9990234375,11,807,799,64.0,5,52,5,127.998046875,2,463,458,64.0
2024-08-01 08:34:29,0,8,39,0,15.9990234375,11,807,799,64.0,5,52,5,127.998046875,2,463,458,64.0
2024-08-01 08:34:30,0,8,39,0,15.9990234375,11,807,799,64.0,5,52,5,127.998046875,2,463,458,64.0
2024-08-01 08:34:31,0,8,39,0,15.9990234375,11,807,799,64.0,5,52,5,127.998046875,2,463,458,64.0
2024-08-01 08:34:32,0,8,39,0,15.9990234375,11,807,799,64.0,5,52,5,127.998046875,2,463,458,64.0
2024-08-01 08:34:33,0,8,39,0,15.9990234375,11,864,856,64.0,5,52,5,127.998046875,2,494,489,64.0
2024-08-01 08:34:34,0,8,39,0,15.9990234375,11,864,856,64.0,5,52,5,127.998046875,2,494,489,64.0
2024-08-01 08:34:35,0,8,39,0,15.9990234375,11,864,856,64.0,5,52,5,127.998046875,2,494,489,64.0
2024-08-01 08:34:36,0,8,39,0,15.9990234375,11,864,856,64.0,5,52,5,127.998046875,2,494,489,64.0
2024-08-01 08:34:37,0,8,39,0,15.9990234375,11,864,856,64.0,5,52,5,127.998046875,2,494,489,64.0
2024-08-01 08:34:38,0,8,39,0,15.9990234375,11,864,856,64.0,5,52,5,127.998046875,2,494,489,64.0
2024-08-01 08:34:39,0,8,39,0,15.9990234375,11,864,856,64.0,5,52,5,127.998046875,2,494,489,64.0
2024-08-01 08:34:40,0,8,39,0,15.9990234375,11,864,856,64.0,5,52,5,127.998046875,2,494,489,64.0
2024-08-01 08:34:41,0,8,39,0,15.9990234375,11,864,856,64.0,5,52,5,127.998046875,2,494,489,64.0
2024-08-01 08:34:42,0,8,39,0,15.9990234375,11,864,856,64.0,5,52,5,127.998046875,2,494,489,64.0
2024-08-01 08:34:43,0,8,39,0,15.9990234375,11,864,856,64.0,5,52,5,127.998046875,2,494,489,64.0
2024-08-01 08:34:44,0,8,39,0,15.9990234375,11,864,856,64.0,5,52,5,127.998046875,2,494,489,64.0
2024-08-01 08:34:45,0,8,39,0,15.9990234375,11,864,856,64.0,5,52,5,127.998046875,2,494,489,64.0
2024-08-01 08:34:46,0,8,39,0,15.9990234375,11,864,856,64.0,5,52,5,127.998046875,2,494,489,64.0
2024-08-01 08:34:47,0,8,39,0,15.9990234375,11,864,856,64.0,5,52,5,127.998046875,2,494,489,64.0
2024-08-01 08:34:48,0,8,39,0,15.9990234375,11,919,911,64.0,5,52,5,127.998046875,2,525,520,64.0
2024-08-01 08:34:49,0,8,39,0,15.9990234375,11,919,911,64.0,5,52,5,127.998046875,2,525,520,64.0
2024-08-01 08:34:50,0,8,39,0,15.9990234375,11,919,911,64.0,5,52,5,127.998046875,2,525,520,64.0
2024-08-01 08:34:51,0,8,39,0,15.9990234375,11,919,911,64.0,5,52,5,127.998046875,2,525,520,64.0
2024-08-01 08:34:52,0,8,39,0,15.9990234375,11,919,911,64.0,5,52,5,127.998046875,2,525,520,64.0
2024-08-01 08:34:53,0,8,39,0,15.9990234375,11,919,911,64.0,5,52,5,127.998046875,2,525,520,64.0
2024-08-01 08:34:54,0,8,39,0,15.9990234375,11,919,911,64.0,5,52,5,127.998046875,2,525,520,64.0
2024-08-01 08:34:55,0,8,39,0,15.9990234375,11,919,911,64.0,5,52,5,127.998046875,2,525,520,64.0
2024-08-01 08:34:56,0,8,39,0,15.9990234375,11,919,911,64.0,5,52,5,127.998046875,2,525,520,64.0
2024-08-01 08:34:57,0,8,39,0,15.9990234375,11,919,911,64.0,5,52,5,127.998046875,2,525,520,64.0
2024-08-01 08:34:58,0,8,39,0,15.9990234375,11,919,911,64.0,5,52,5,127.998046875,2,525,520,64.0
2024-08-01 08:34:59,0,8,39,0,15.9990234375,11,919,911,64.0,5,52,5,127.998046875,2,525,520,64.0
2024-08-01 08:35:00,0,8,39,0,15.9990234375,11,919,911,64.0,5,52,5,127.998046875,2,525,520,64.0
2024-08-01 08:35:01,0,8,39,0,15.9990234375,11,919,911,64.0,5,52,5,127.998046875,2,525,520,64.0
2024-08-01 08:35:02,0,8,39,0,15.9990234375,11,919,911,64.0,5,52,5,127.998046875,2,525,520,64.0
2024-08-01 08:35:03,0,8,39,0,15.9990234375,11,976,968,64.0,5,52,5,127.998046875,2,556,551,64.0
2024-08-01 08:35:04,0,8,39,0,15.9990234375,11,976,968,64.0,5,52,5,127.998046875,2,556,551,64.0
2024-08-01 08:35:05,0,8,39,0,15.9990234375,11,976,968,64.0,5,52,5,127.998046875,2,556,551,64.0
2024-08-01 08:35:06,0,8,39,0,15.9990234375,11,976,968,64.0,5,52,5,127.998046875,2,556,551,64.0
2024-08-01 08:35:07,0,8,39,0,15.9990234375,11,976,968,64.0,5,52,5,127.998046875,2,556,551,64.0
2024-08-01 08:35:08,0,8,39,0,15.9990234375,11,976,968,64.0,5,52,5,127.998046875,2,556,551,64.0
2024-08-01 08:35:09,0,8,39,0,15.9990234375,11,976,968,64.0,5,52,5,127.998046875,2,556,551,64.0
2024-08-01 08:35:10,0,8,39,0,15.9990234375,11,976,968,64.0,5,52,5,127.998046875,2,556,551,64.0
2024-08-01 08:35:11,0,8,39,0,15.9990234375,11,976,968,64.0,5,52,5,127.998046875,2,556,551,64.0
2024-08-01 08:35:12,0,8,39,0,15.9990234375,11,976,968,64.0,5,52,5,127.998046875,2,556,551,64.0
2024-08-01 08:35:13,0,8,39,0,15.9990234375,11,976,968,64.0,5,52,5,127.998046875,2,556,551,64.0
2024-08-01 08:35:14,0,8,39,0,15.9990234375,11,976,968,64.0,5,52,5,127.998046875,2,556,551,64.0
2024-08-01 08:35:15,0,8,39,0,15.9990234375,11,976,968,64.0,5,52,5,127.998046875,2,556,551,64.0
2024-08-01 08:35:16,2,8,39,0,15.9990234375,11,976,968,64.0,5,52,5,127.998046875,2,556,551,64.0
2024-08-01 08:35:17,2,8,39,0,15.9990234375,11,976,968,64.0,5,52,5,127.998046875,2,556,551,64.0
2024-08-01 08:35:18,2,8,39,0,15.9990234375,11,1127,1101,64.0,8,256,47,127.998046875,3,635,630,64.0
2024-08-01 08:35:19,2,8,39,0,15.9990234375,11,1127,1101,64.0,8,256,47,127.998046875,3,635,630,64.0
2024-08-01 08:35:20,2,8,39,0,15.9990234375,11,1127,1101,64.0,8,256,47,127.998046875,3,635,630,64.0
2024-08-01 08:35:21,2,8,39,0,15.9990234375,11,1127,1101,64.0,8,256,47,127.998046875,3,635,630,64.0
2024-08-01 08:35:22,2,8,39,0,15.9990234375,11,1127,1101,64.0,8,256,47,127.998046875,3,635,630,64.0
2024-08-01 08:35:23,2,8,39,0,15.9990234375,11,1127,1101,64.0,8,256,47,127.998046875,3,635,630,64.0
2024-08-01 08:35:24,2,8,39,0,15.9990234375,11,1127,1101,64.0,8,256,47,127.998046875,3,635,630,64.0
2024-08-01 08:35:25,2,8,39,0,15.9990234375,11,1127,1101,64.0,8,256,47,127.998046875,3,635,630,64.0
2024-08-01 08:35:26,2,8,39,0,15.9990234375,11,1127,1101,64.0,8,256,47,127.998046875,3,635,630,64.0
2024-08-01 08:35:27,2,8,39,0,15.9990234375,11,1127,1101,64.0,8,256,47,127.998046875,3,635,630,64.0
2024-08-01 08:35:28,2,8,39,0,15.9990234375,11,1127,1101,64.0,8,256,47,127.998046875,3,635,630,64.0
2024-08-01 08:35:29,2,8,39,0,15.9990234375,11,1127,1101,64.0,8,256,47,127.998046875,3,635,630,64.0
2024-08-01 08:35:30,2,8,39,0,15.9990234375,11,1127,1101,64.0,8,256,47,127.998046875,3,635,630,64.0
2024-08-01 08:35:31,20,8,39,0,15.9990234375,11,1127,1101,64.0,8,256,47,127.998046875,3,635,630,64.0
2024-08-01 08:35:32,20,8,39,0,15.9990234375,11,1127,1101,64.0,8,256,47,127.998046875,3,635,630,64.0
2024-08-01 08:35:33,20,8,39,0,15.9990234375,31,1435,1367,64.0,8,742,155,127.998046875,3,788,783,64.0
