,,globalP,globalP,globalP,globalP,packetP,packetP,packetP,packetP,sessionP,sessionP,sessionP,sessionP,transactionP,transactionP,transactionP,transactionP
,subscriber_count_Connected,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_globalP_ausf,phoenix_memory_pool_create_count_cm_globalP_ausf,phoenix_memory_pool_destroy_count_cm_globalP_ausf,total_allocated_memory_globalP_ausf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_packetP_ausf,phoenix_memory_pool_create_count_cm_packetP_ausf,phoenix_memory_pool_destroy_count_cm_packetP_ausf,total_allocated_memory_packetP_ausf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_sessionP_ausf,phoenix_memory_pool_create_count_cm_sessionP_ausf,phoenix_memory_pool_destroy_count_cm_sessionP_ausf,total_allocated_memory_sessionP_ausf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_transactionP_ausf,phoenix_memory_pool_create_count_cm_transactionP_ausf,phoenix_memory_pool_destroy_count_cm_transactionP_ausf,total_allocated_memory_transactionP_ausf
timestamp,,,,,,,,,,,,,,,,,
2024-08-01 08:33:13,0,3,24,0,8.0,5,46,42,8.0,1,2,1,8.0,1,20,16,16.0
2024-08-01 08:33:14,0,3,24,0,8.0,5,46,42,8.0,1,2,1,8.0,1,20,16,16.0
2024-08-01 08:33:15,0,3,24,0,8.0,5,46,42,8.0,1,2,1,8.0,1,20,16,16.0
2024-08-01 08:33:16,0,3,24,0,8.0,5,46,42,8.0,1,2,1,8.0,1,20,16,16.0
2024-08-01 08:33:17,0,3,24,0,8.0,5,46,42,8.0,1,2,1,8.0,1,20,16,16.0
2024-08-01 08:33:18,0,3,24,0,8.0,5,46,42,8.0,1,2,1,8.0,1,20,16,16.0
2024-08-01 08:33:19,0,3,24,0,8.0,5,46,42,8.0,1,2,1,8.0,1,20,16,16.0
2024-08-01 08:33:20,0,3,24,0,8.0,5,51,47,8.0,1,2,1,8.0,1,21,17,16.0
2024-08-01 08:33:21,0,3,24,0,8.0,5,51,47,8.0,1,2,1,8.0,1,21,17,16.0
2024-08-01 08:33:22,0,3,24,0,8.0,5,51,47,8.0,1,2,1,8.0,1,21,17,16.0
2024-08-01 08:33:23,0,3,24,0,8.0,5,51,47,8.0,1,2,1,8.0,1,21,17,16.0
2024-08-01 08:33:24,0,3,24,0,8.0,5,51,47,8.0,1,2,1,8.0,1,21,17,16.0
2024-08-01 08:33:25,0,3,24,0,8.0,5,51,47,8.0,1,2,1,8.0,1,21,17,16.0
2024-08-01 08:33:26,0,3,24,0,8.0,5,51,47,8.0,1,2,1,8.0,1,21,17,16.0
2024-08-01 08:33:27,0,3,24,0,8.0,5,51,47,8.0,1,2,1,8.0,1,21,17,16.0
2024-08-01 08:33:28,0,3,24,0,8.0,5,51,47,8.0,1,2,1,8.0,1,21,17,16.0
2024-08-01 08:33:29,0,3,24,0,8.0,5,51,47,8.0,1,2,1,8.0,1,21,17,16.0
2024-08-01 08:33:30,0,3,24,0,8.0,5,51,47,8.0,1,2,1,8.0,1,21,17,16.0
2024-08-01 08:33:31,0,3,24,0,8.0,5,51,47,8.0,1,2,1,8.0,1,21,17,16.0
2024-08-01 08:33:32,0,3,24,0,8.0,5,51,47,8.0,1,2,1,8.0,1,21,17,16.0
2024-08-01 08:33:33,0,3,24,0,8.0,5,51,47,8.0,1,2,1,8.0,1,21,17,16.0
2024-08-01 08:33:34,0,3,24,0,8.0,5,51,47,8.0,1,2,1,8.0,1,21,17,16.0
2024-08-01 08:33:35,0,3,24,0,8.0,5,56,52,8.0,1,2,1,8.0,1,22,18,16.0
2024-08-01 08:33:36,0,3,24,0,8.0,5,56,52,8.0,1,2,1,8.0,1,22,18,16.0
2024-08-01 08:33:37,0,3,24,0,8.0,5,56,52,8.0,1,2,1,8.0,1,22,18,16.0
2024-08-01 08:33:38,0,3,24,0,8.0,5,56,52,8.0,1,2,1,8.0,1,22,18,16.0
2024-08-01 08:33:39,0,3,24,0,8.0,5,56,52,8.0,1,2,1,8.0,1,22,18,16.0
2024-08-01 08:33:40,0,3,24,0,8.0,5,56,52,8.0,1,2,1,8.0,1,22,18,16.0
2024-08-01 08:33:41,0,3,24,0,8.0,5,56,52,8.0,1,2,1,8.0,1,22,18,16.0
2024-08-01 08:33:42,0,3,24,0,8.0,5,56,52,8.0,1,2,1,8.0,1,22,18,16.0
2024-08-01 08:33:43,0,3,24,0,8.0,5,56,52,8.0,1,2,1,8.0,1,22,18,16.0
2024-08-01 08:33:44,0,3,24,0,8.0,5,56,52,8.0,1,2,1,8.0,1,22,18,16.0
2024-08-01 08:33:45,0,3,24,0,8.0,5,56,52,8.0,1,2,1,8.0,1,22,18,16.0
2024-08-01 08:33:46,0,3,24,0,8.0,5,56,52,8.0,1,2,1,8.0,1,22,18,16.0
2024-08-01 08:33:47,0,3,24,0,8.0,5,56,52,8.0,1,2,1,8.0,1,22,18,16.0
2024-08-01 08:33:48,0,3,24,0,8.0,5,56,52,8.0,1,2,1,8.0,1,22,18,16.0
2024-08-01 08:33:49,0,3,24,0,8.0,5,56,52,8.0,1,2,1,8.0,1,22,18,16.0
2024-08-01 08:33:50,0,3,24,0,8.0,5,61,57,8.0,1,2,1,8.0,1,23,19,16.0
2024-08-01 08:33:51,0,3,24,0,8.0,5,61,57,8.0,1,2,1,8.0,1,23,19,16.0
2024-08-01 08:33:52,0,3,24,0,8.0,5,61,57,8.0,1,2,1,8.0,1,23,19,16.0
2024-08-01 08:33:53,0,3,24,0,8.0,5,61,57,8.0,1,2,1,8.0,1,23,19,16.0
2024-08-01 08:33:54,0,3,24,0,8.0,5,61,57,8.0,1,2,1,8.0,1,23,19,16.0
2024-08-01 08:33:55,0,3,24,0,8.0,5,61,57,8.0,1,2,1,8.0,1,23,19,16.0
2024-08-01 08:33:56,0,3,24,0,8.0,5,61,57,8.0,1,2,1,8.0,1,23,19,16.0
2024-08-01 08:33:57,0,3,24,0,8.0,5,61,57,8.0,1,2,1,8.0,1,23,19,16.0
