,,globalP,globalP,globalP,globalP,packetP,packetP,packetP,packetP,sessionP,sessionP,sessionP,sessionP,transactionP,transactionP,transactionP,transactionP
,subscriber_count_Connected,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_globalP_upf1,phoenix_memory_pool_create_count_cm_globalP_upf1,phoenix_memory_pool_destroy_count_cm_globalP_upf1,total_allocated_memory_globalP_upf1,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_packetP_upf1,phoenix_memory_pool_create_count_cm_packetP_upf1,phoenix_memory_pool_destroy_count_cm_packetP_upf1,total_allocated_memory_packetP_upf1,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_sessionP_upf1,phoenix_memory_pool_create_count_cm_sessionP_upf1,phoenix_memory_pool_destroy_count_cm_sessionP_upf1,total_allocated_memory_sessionP_upf1,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_transactionP_upf1,phoenix_memory_pool_create_count_cm_transactionP_upf1,phoenix_memory_pool_destroy_count_cm_transactionP_upf1,total_allocated_memory_transactionP_upf1
timestamp,,,,,,,,,,,,,,,,,
2024-08-01 10:13:45,0,19,43,0,32.0,2,646,644,63.99059295654297,7,15,1,64.0,1,151,147,64.0
2024-08-01 10:13:46,0,19,43,0,32.0,2,650,648,63.99059295654297,7,15,1,64.0,1,152,148,64.0
2024-08-01 10:13:47,1,19,43,0,32.0,2,758,754,63.99059295654297,12,38,3,64.0,2,155,151,64.0
2024-08-01 10:13:48,2,19,43,0,32.0,3,867,861,63.99059295654297,12,61,5,64.0,2,158,154,64.0
2024-08-01 10:13:49,3,19,43,0,32.0,3,976,968,63.99059295654297,12,84,7,64.0,2,161,157,64.0
2024-08-01 10:13:50,4,19,43,0,32.0,4,1086,1076,63.99059295654297,12,107,9,64.0,2,164,160,64.0
2024-08-01 10:13:51,5,19,43,0,32.0,4,1196,1184,63.99059295654297,12,130,11,64.0,2,167,163,64.0
2024-08-01 10:13:52,6,19,43,0,32.0,5,1307,1293,63.99059295654297,12,153,13,64.0,2,170,166,64.0
2024-08-01 10:13:53,7,19,43,0,32.0,5,1418,1402,63.99059295654297,12,176,15,64.0,2,173,169,64.0
2024-08-01 10:13:54,8,19,43,0,32.0,6,1530,1512,63.99059295654297,12,199,17,64.0,2,176,172,64.0
