,,,,,globalP,globalP,globalP,globalP,packetP,packetP,packetP,packetP,sessionP,sessionP,sessionP,sessionP,transactionP,transactionP,transactionP,transactionP
2024-07-26 06:54:13,16,0,0,9984,19,43,0,256.0,76,2957,2914,256.0,12,383,33,256.0,2,79,75,256.0
2024-07-26 06:54:14,17,0,0,9983,19,43,0,256.0,80,3143,3098,256.0,12,406,35,256.0,2,82,78,256.0
2024-07-26 06:54:15,18,0,0,9982,19,43,0,256.0,84,3333,3286,256.0,12,429,37,256.0,2,85,81,256.0
2024-07-26 06:54:16,19,0,0,9981,19,43,0,256.0,88,3527,3478,256.0,12,452,39,256.0,2,88,84,256.0
2024-07-26 06:54:17,20,0,0,9980,19,43,0,256.0,92,3725,3674,256.0,12,475,41,256.0,2,91,87,256.0
2024-07-26 06:54:18,21,0,0,9979,19,43,0,256.0,96,3927,3874,256.0,12,498,43,256.0,2,94,90,256.0
2024-07-26 06:54:19,22,0,0,9978,19,43,0,256.0,100,4133,4078,256.0,12,521,45,256.0,2,97,93,256.0
2024-07-26 06:54:20,23,0,0,9977,19,43,0,256.0,104,4343,4286,256.0,12,544,47,256.0,2,100,96,256.0
2024-07-26 06:54:21,24,0,0,9976,19,43,0,256.0,108,4557,4498,256.0,12,567,49,256.0,2,103,99,256.0
2024-07-26 06:54:22,25,0,0,9975,19,43,0,256.0,112,4775,4714,256.0,12,590,51,256.0,2,106,102,256.0
2024-07-26 06:54:23,26,0,0,9974,19,43,0,256.0,116,4997,4934,256.0,12,613,53,256.0,2,109,105,256.0
2024-07-26 06:54:24,27,0,0,9973,19,43,0,256.0,120,5223,5158,256.0,12,636,55,256.0,2,112,108,256.0
2024-07-26 06:54:25,28,0,0,9972,19,43,0,256.0,124,5453,5386,256.0,12,659,57,256.0,2,115,111,256.0
2024-07-26 06:54:26,29,0,0,9971,19,43,0,256.0,128,5687,5618,256.0,12,682,59,256.0,2,118,114,256.0
2024-07-26 06:54:27,30,0,0,9970,19,43,0,256.0,132,5925,5854,256.0,12,705,61,256.0,2,121,117,256.0
2024-07-26 06:54:28,31,0,0,9969,19,43,0,256.0,136,6167,6094,256.0,12,728,63,256.0,2,124,120,256.0
2024-07-26 06:54:29,32,0,0,9968,19,43,0,256.0,140,6413,6338,256.0,12,751,65,256.0,2,127,123,256.0
2024-07-26 06:54:30,33,0,0,9967,19,43,0,256.0,144,6663,6586,256.0,12,774,67,256.0,2,130,126,256.0
2024-07-26 06:54:31,34,0,0,9966,19,43,0,256.0,148,6917,6838,256.0,12,797,69,256.0,2,133,129,256.0
2024-07-26 06:54:32,35,0,0,9965,19,43,0,256.0,152,7175,7094,256.0,12,820,71,256.0,2,136,132,256.0
2024-07-26 06:54:33,36,0,0,9964,19,43,0,256.0,156,7437,7354,256.0,12,843,73,256.0,2,139,135,256.0
2024-07-26 06:54:34,37,0,0,9963,19,43,0,256.0,160,7703,7618,256.0,12,866,75,256.0,2,142,138,256.0
2024-07-26 06:54:35,38,0,0,9962,19,43,0,256.0,164,7973,7886,256.0,12,889,77,256.0,2,145,141,256.0
2024-07-26 06:54:36,39,0,0,9961,19,43,0,256.0,168,8247,8158,256.0,12,912,79,256.0,2,148,144,256.0
2024-07-26 06:54:37,40,0,0,9960,19,43,0,256.0,172,8525,8434,256.0,12,935,81,256.0,2,151,147,256.0
2024-07-26 06:54:38,41,0,0,9959,19,43,0,256.0,176,8807,8714,256.0,12,958,83,256.0,2,154,150,256.0
2024-07-26 06:54:39,42,0,0,9958,19,43,0,256.0,180,9093,8998,256.0,12,981,85,256.0,2,157,153,256.0
2024-07-26 06:54:40,43,0,0,9957,19,43,0,256.0,184,9383,9286,256.0,12,1004,87,256.0,2,160,156,256.0
2024-07-26 06:54:41,44,0,0,9956,19,43,0,256.0,188,9677,9578,256.0,12,1027,89,256.0,2,163,159,256.0
2024-07-26 06:54:42,45,0,0,9955,19,43,0,256.0,192,9975,9874,256.0,12,1050,91,256.0,2,166,162,256.0
2024-07-26 06:54:43,46,0,0,9954,19,43,0,256.0,196,10277,10174,256.0,12,1073,93,256.0,2,169,165,256.0
2024-07-26 06:54:44,47,0,0,9953,19,43,0,256.0,200,10583,10478,256.0,12,1096,95,256.0,2,172,168,256.0
2024-07-26 06:54:45,48,0,0,9952,19,43,0,256.0,204,10893,10786,256.0,12,1119,97,256.0,2,175,171,256.0
2024-07-26 06:54:46,49,0,0,9951,19,43,0,256.0,208,11207,11098,256.0,12,1142,99,256.0,2,178,174,256.0
2024-07-26 06:54:47,50,0,0,9950,19,43,0,256.0,212,11525,11414,256.0,12,1165,101,256.0,2,181,177,256.0
2024-07-26 06:54:48,51,0,0,9949,19,43,0,256.0,216,11847,11734,256.0,12,1188,103,256.0,2,184,180,256.0
2024-07-26 06:54:49,52,0,0,9948,19,43,0,256.0,220,12173,12058,256.0,12,1211,105,256.0,2,187,183,256.0
2024-07-26 06:54:50,53,0,0,9947,19,43,0,256.0,224,12503,12386,256.0,12,1234,107,256.0,2,190,186,256.0
2024-07-26 06:54:51,54,0,0,9946,19,43,0,256.0,228,12837,12718,256.0,12,1257,109,256.0,2,193,189,256.0
2024-07-26 06:54:52,55,0,0,9945,19,43,0,256.0,232,13175,13054,256.0,12,1280,111,256.0,2,196,192,256.0
2024-07-26 06:54:53,56,0,0,9944,19,43,0,256.0,236,13517,13394,256.0,12,1303,113,256.0,2,199,195,256.0
2024-07-26 06:54:54,57,0,0,9943,19,43,0,256.0,240,13863,13738,256.0,12,1326,115,256.0,2,202,198,256.0
2024-07-26 06:54:55,58,0,0,9942,19,43,0,256.0,244,14213,14086,256.0,12,1349,117,256.0,2,205,201,256.0
2024-07-26 06:54:56,59,0,0,9941,19,43,0,256.0,248,14567,14438,256.0,12,1372,119,256.0,2,208,204,256.0
2024-07-26 06:54:57,60,0,0,9940,19,43,0,256.0,252,14925,14794,256.0,12,1395,121,256.0,2,211,207,256.0
2024-07-26 06:54:58,61,0,0,9939,19,43,0,256.0,256,15287,15154,256.0,12,1418,123,256.0,2,214,210,256.0
2024-07-26 06:54:59,62,0,0,9938,19,43,0,256.0,260,15653,15518,256.0,12,1441,125,256.0,2,217,213,256.0
2024-07-26 06:55:00,63,0,0,9937,19,43,0,256.0,264,16023,15886,256.0,12,1464,127,256.0,2,220,216,256.0
2024-07-26 06:55:01,64,0,0,9936,19,43,0,256.0,268,16397,16258,256.0,12,1487,129,256.0,2,223,219,256.0
2024-07-26 06:55:02,65,0,0,9935,19,43,0,256.0,272,16775,16634,256.0,12,1510,131,256.0,2,226,222,256.0
2024-07-26 06:55:03,66,0,0,9934,19,43,0,256.0,276,17157,17014,256.0,12,1533,133,256.0,2,229,225,256.0
2024-07-26 06:55:04,67,0,0,9933,19,43,0,256.0,280,17543,17398,256.0,12,1556,135,256.0,2,232,228,256.0
2024-07-26 06:55:05,68,0,0,9932,19,43,0,256.0,284,17933,17786,256.0,12,1579,137,256.0,2,235,231,256.0
2024-07-26 06:55:06,69,0,0,9931,19,43,0,256.0,288,18327,18178,256.0,12,1602,139,256.0,2,238,234,256.0
2024-07-26 06:55:07,70,0,0,9930,19,43,0,256.0,292,18725,18574,256.0,12,1625,141,256.0,2,241,237,256.0
2024-07-26 06:55:08,71,0,0,9929,19,43,0,256.0,296,19127,18974,256.0,12,1648,143,256.0,2,244,240,256.0
2024-07-26 06:55:09,72,0,0,9928,19,43,0,256.0,300,19533,19378,256.0,12,1671,145,256.0,2,247,243,256.0
2024-07-26 06:55:10,73,0,0,9927,19,43,0,256.0,304,19943,19786,256.0,12,1694,147,256.0,2,250,246,256.0
2024-07-26 06:55:11,74,0,0,9926,19,43,0,256.0,308,20357,20198,256.0,12,1717,149,256.0,2,253,249,256.0
2024-07-26 06:55:12,75,0,0,9925,19,43,0,256.0,312,20775,20614,256.0,12,1740,151,256.0,2,256,252,256.0
2024-07-26 06:55:13,76,0,0,9924,19,43,0,256.0,316,21197,21034,256.0,12,1763,153,256.0,2,259,255,256.0
2024-07-26 06:55:14,77,0,0,9923,19,43,0,256.0,320,21623,21458,256.0,12,1786,155,256.0,2,262,258,256.0
2024-07-26 06:55:15,78,0,0,9922,19,43,0,256.0,324,22053,21886,256.0,12,1809,157,256.0,2,265,261,256.0
2024-07-26 06:55:16,79,0,0,9921,19,43,0,256.0,328,22487,22318,256.0,12,1832,159,256.0,2,268,264,256.0
2024-07-26 06:55:17,80,0,0,9920,19,43,0,256.0,332,22925,22754,256.0,12,1855,161,256.0,2,271,267,256.0
2024-07-26 06:55:18,81,0,0,9919,19,43,0,256.0,336,23367,23194,256.0,12,1878,163,256.0,2,274,270,256.0
2024-07-26 06:55:19,82,0,0,9918,19,43,0,256.0,340,23813,23638,256.0,12,1901,165,256.0,2,277,273,256.0
2024-07-26 06:55:20,83,0,0,9917,19,43,0,256.0,344,24263,24086,256.0,12,1924,167,256.0,2,280,276,256.0
2024-07-26 06:55:21,84,0,0,9916,19,43,0,256.0,348,24717,24538,256.0,12,1947,169,256.0,2,283,279,256.0
2024-07-26 06:55:22,85,0,0,9915,19,43,0,256.0,352,25175,24994,256.0,12,1970,171,256.0,2,286,282,256.0
2024-07-26 06:55:23,86,0,0,9914,19,43,0,256.0,356,25637,25454,256.0,12,1993,173,256.0,2,289,285,256.0
2024-07-26 06:55:24,87,0,0,9913,19,43,0,256.0,360,26103,25918,256.0,12,2016,175,256.0,2,292,288,256.0
2024-07-26 06:55:25,88,0,0,9912,19,43,0,256.0,364,26573,26386,256.0,12,2039,177,256.0,2,295,291,256.0
2024-07-26 06:55:26,89,0,0,9911,19,43,0,256.0,368,27047,26858,256.0,12,2062,179,256.0,2,298,294,256.0
2024-07-26 06:55:27,90,0,0,9910,19,43,0,256.0,372,27525,27334,256.0,12,2085,181,256.0,2,301,297,256.0
2024-07-26 06:55:28,91,0,0,9909,19,43,0,256.0,376,28007,27814,256.0,12,2108,183,256.0,2,304,300,256.0
2024-07-26 06:55:29,92,0,0,9908,19,43,0,256.0,380,28493,28298,256.0,12,2131,185,256.0,2,307,303,256.0
2024-07-26 06:55:30,93,0,0,9907,19,43,0,256.0,384,28983,28786,256.0,12,2154,187,256.0,2,310,306,256.0
2024-07-26 06:55:31,94,0,0,9906,19,43,0,256.0,388,29477,29278,256.0,12,2177,189,256.0,2,313,309,256.0
2024-07-26 06:55:32,95,0,0,9905,19,43,0,256.0,392,29975,29774,256.0,12,2200,191,256.0,2,316,312,256.0
2024-07-26 06:55:33,96,0,0,9904,19,43,0,256.0,396,30477,30274,256.0,12,2223,193,256.0,2,319,315,256.0
2024-07-26 06:55:34,97,0,0,9903,19,43,0,256.0,400,30983,30778,256.0,12,2246,195,256.0,2,322,318,256.0
2024-07-26 06:55:35,98,0,0,9902,19,43,0,256.0,404,31493,31286,256.0,12,2269,197,256.0,2,325,321,256.0
2024-07-26 06:55:36,99,0,0,9901,19,43,0,256.0,408,32007,31798,256.0,12,2292,199,256.0,2,328,324,256.0
2024-07-26 06:55:37,100,0,0,9900,19,43,0,256.0,412,32525,32314,256.0,12,2315,201,256.0,2,331,327,256.0
2024-07-26 06:55:38,101,0,0,9899,19,43,0,256.0,416,33047,32834,256.0,12,2338,203,256.0,2,334,330,256.0
2024-07-26 06:55:39,102,0,0,9898,19,43,0,256.0,420,33573,33358,256.0,12,2361,205,256.0,2,337,333,256.0
2024-07-26 06:55:40,103,0,0,9897,19,43,0,256.0,424,34103,33886,256.0,12,2384,207,256.0,2,340,336,256.0
2024-07-26 06:55:41,104,0,0,9896,19,43,0,256.0,428,34637,34418,256.0,12,2407,209,256.0,2,343,339,256.0
2024-07-26 06:55:42,105,0,0,9895,19,43,0,256.0,432,35175,34954,256.0,12,2430,211,256.0,2,346,342,256.0
2024-07-26 06:55:43,106,0,0,9894,19,43,0,256.0,436,35717,35494,256.0,12,2453,213,256.0,2,349,345,256.0
2024-07-26 06:55:44,107,0,0,9893,19,43,0,256.0,440,36263,36038,256.0,12,2476,215,256.0,2,352,348,256.0
2024-07-26 06:55:45,108,0,0,9892,19,43,0,256.0,444,36813,36586,256.0,12,2499,217,256.0,2,355,351,256.0
2024-07-26 06:55:46,109,0,0,9891,19,43,0,256.0,448,37367,37138,256.0,12,2522,219,256.0,2,358,354,256.0
2024-07-26 06:55:47,110,0,0,9890,19,43,0,256.0,452,37925,37694,256.0,12,2545,221,256.0,2,361,357,256.0
2024-07-26 06:55:48,111,0,0,9889,19,43,0,256.0,456,38487,38254,256.0,12,2568,223,256.0,2,364,360,256.0
2024-07-26 06:55:49,112,0,0,9888,19,43,0,256.0,460,39053,38818,256.0,12,2591,225,256.0,2,367,363,256.0
2024-07-26 06:55:50,113,0,0,9887,19,43,0,256.0,464,39623,39386,256.0,12,2614,227,256.0,2,370,366,256.0
2024-07-26 06:55:51,114,0,0,9886,19,43,0,256.0,468,40197,39958,256.0,12,2637,229,256.0,2,373,369,256.0
2024-07-26 06:55:52,115,0,0,9885,19,43,0,256.0,472,40775,40534,256.0,12,2660,231,256.0,2,376,372,256.0
2024-07-26 06:55:53,116,0,0,9884,19,43,0,256.0,476,41357,41114,256.0,12,2683,233,256.0,2,379,375,256.0
2024-07-26 06:55:54,117,0,0,9883,19,43,0,256.0,480,41943,41698,256.0,12,2706,235,256.0,2,382,378,256.0
2024-07-26 06:55:55,118,0,0,9882,19,43,0,256.0,484,42533,42286,256.0,12,2729,237,256.0,2,385,381,256.0
2024-07-26 06:55:56,119,0,0,9881,19,43,0,256.0,488,43127,42878,256.0,12,2752,239,256.0,2,388,384,256.0
2024-07-26 06:55:57,120,0,0,9880,19,43,0,256.0,492,43725,43474,256.0,12,2775,241,256.0,2,391,387,256.0
2024-07-26 06:55:58,121,0,0,9879,19,43,0,256.0,496,44327,44074,256.0,12,2798,243,256.0,2,394,390,256.0
2024-07-26 06:55:59,122,0,0,9878,19,43,0,256.0,500,44933,44678,256.0,12,2821,245,256.0,2,397,393,256.0
2024-07-26 06:56:00,123,0,0,9877,19,43,0,256.0,504,45543,45286,256.0,12,2844,247,256.0,2,400,396,256.0
2024-07-26 06:56:01,124,0,0,9876,19,43,0,256.0,508,46157,45898,256.0,12,2867,249,256.0,2,403,399,256.0
2024-07-26 06:56:02,125,0,0,9875,19,43,0,256.0,512,46775,46514,256.0,12,2890,251,256.0,2,406,402,256.0
2024-07-26 06:56:03,126,0,0,9874,19,43,0,256.0,516,47397,47134,256.0,12,2913,253,256.0,2,409,405,256.0
2024-07-26 06:56:04,127,0,0,9873,19,43,0,256.0,520,48023,47758,256.0,12,2936,255,256.0,2,412,408,256.0
2024-07-26 06:56:05,128,0,0,9872,19,43,0,256.0,524,48653,48386,256.0,12,2959,257,256.0,2,415,411,256.0
2024-07-26 06:56:06,129,0,0,9871,19,43,0,256.0,528,49287,49018,256.0,12,2982,259,256.0,2,418,414,256.0
2024-07-26 06:56:07,130,0,0,9870,19,43,0,256.0,532,49925,49654,256.0,12,3005,261,256.0,2,421,417,256.0
2024-07-26 06:56:08,131,0,0,9869,19,43,0,256.0,536,50567,50294,256.0,12,3028,263,256.0,2,424,420,256.0
2024-07-26 06:56:09,132,0,0,9868,19,43,0,256.0,540,51213,50938,256.0,12,3051,265,256.0,2,427,423,256.0
2024-07-26 06:56:10,133,0,0,9867,19,43,0,256.0,544,51863,51586,256.0,12,3074,267,256.0,2,430,426,256.0
2024-07-26 06:56:11,134,0,0,9866,19,43,0,256.0,548,52517,52238,256.0,12,3097,269,256.0,2,433,429,256.0
2024-07-26 06:56:12,135,0,0,9865,19,43,0,256.0,552,53175,52894,256.0,12,3120,271,256.0,2,436,432,256.0
2024-07-26 06:56:13,136,0,0,9864,19,43,0,256.0,556,53837,53554,256.0,12,3143,273,256.0,2,439,435,256.0
2024-07-26 06:56:14,137,0,0,9863,19,43,0,256.0,560,54503,54218,256.0,12,3166,275,256.0,2,442,438,256.0
2024-07-26 06:56:15,138,0,0,9862,19,43,0,256.0,564,55173,54886,256.0,12,3189,277,256.0,2,445,441,256.0
2024-07-26 06:56:16,139,0,0,9861,19,43,0,256.0,568,55847,55558,256.0,12,3212,279,256.0,2,448,444,256.0
2024-07-26 06:56:17,140,0,0,9860,19,43,0,256.0,572,56525,56234,256.0,12,3235,281,256.0,2,451,447,256.0
2024-07-26 06:56:18,141,0,0,9859,19,43,0,256.0,576,57207,56914,256.0,12,3258,283,256.0,2,454,450,256.0
2024-07-26 06:56:19,142,0,0,9858,19,43,0,256.0,580,57893,57598,256.0,12,3281,285,256.0,2,457,453,256.0
2024-07-26 06:56:20,143,0,0,9857,19,43,0,256.0,584,58583,58286,256.0,12,3304,287,256.0,2,460,456,256.0
2024-07-26 06:56:21,144,0,0,9856,19,43,0,256.0,588,59277,58978,256.0,12,3327,289,256.0,2,463,459,256.0
2024-07-26 06:56:22,145,0,0,9855,19,43,0,256.0,592,59975,59674,256.0,12,3350,291,256.0,2,466,462,256.0
2024-07-26 06:56:23,146,0,0,9854,19,43,0,256.0,596,60677,60374,256.0,12,3373,293,256.0,2,469,465,256.0
2024-07-26 06:56:24,147,0,0,9853,19,43,0,256.0,600,61383,61078,256.0,12,3396,295,256.0,2,472,468,256.0
2024-07-26 06:56:25,148,0,0,9852,19,43,0,256.0,604,62093,61786,256.0,12,3419,297,256.0,2,475,471,256.0
2024-07-26 06:56:26,149,0,0,9851,19,43,0,256.0,608,62807,62498,256.0,12,3442,299,256.0,2,478,474,256.0
2024-07-26 06:56:27,150,0,0,9850,19,43,0,256.0,612,63525,63214,256.0,12,3465,301,256.0,2,481,477,256.0
2024-07-26 06:56:28,151,0,0,9849,19,43,0,256.0,616,64247,63934,256.0,12,3488,303,256.0,2,484,480,256.0
2024-07-26 06:56:29,152,0,0,9848,19,43,0,256.0,620,64973,64658,256.0,12,3511,305,256.0,2,487,483,256.0
2024-07-26 06:56:30,153,0,0,9847,19,43,0,256.0,624,65703,65386,256.0,12,3534,307,256.0,2,490,486,256.0
2024-07-26 06:56:31,154,0,0,9846,19,43,0,256.0,628,66437,66118,256.0,12,3557,309,256.0,2,493,489,256.0
2024-07-26 06:56:32,155,0,0,9845,19,43,0,256.0,632,67175,66854,256.0,12,3580,311,256.0,2,496,492,256.0
2024-07-26 06:56:33,156,0,0,9844,19,43,0,256.0,636,67917,67594,256.0,12,3603,313,256.0,2,499,495,256.0
2024-07-26 06:56:34,157,0,0,9843,19,43,0,256.0,640,68663,68338,256.0,12,3626,315,256.0,2,502,498,256.0
2024-07-26 06:56:35,158,0,0,9842,19,43,0,256.0,644,69413,69086,256.0,12,3649,317,256.0,2,505,501,256.0
2024-07-26 06:56:36,159,0,0,9841,19,43,0,256.0,648,70167,69838,256.0,12,3672,319,256.0,2,508,504,256.0
2024-07-26 06:56:37,160,0,0,9840,19,43,0,256.0,652,70925,70594,256.0,12,3695,321,256.0,2,511,507,256.0
2024-07-26 06:56:38,161,0,0,9839,19,43,0,256.0,656,71687,71354,256.0,12,3718,323,256.0,2,514,510,256.0
2024-07-26 06:56:39,162,0,0,9838,19,43,0,256.0,660,72453,72118,256.0,12,3741,325,256.0,2,517,513,256.0
2024-07-26 06:56:40,163,0,0,9837,19,43,0,256.0,664,73223,72886,256.0,12,3764,327,256.0,2,520,516,256.0
2024-07-26 06:56:41,164,0,0,9836,19,43,0,256.0,668,73997,73658,256.0,12,3787,329,256.0,2,523,519,256.0
2024-07-26 06:56:42,165,0,0,9835,19,43,0,256.0,672,74775,74434,256.0,12,3810,331,256.0,2,526,522,256.0
2024-07-26 06:56:43,166,0,0,9834,19,43,0,256.0,676,75557,75214,256.0,12,3833,333,256.0,2,529,525,256.0
2024-07-26 06:56:44,167,0,0,9833,19,43,0,256.0,680,76343,75998,256.0,12,3856,335,256.0,2,532,528,256.0
2024-07-26 06:56:45,168,0,0,9832,19,43,0,256.0,684,77133,76786,256.0,12,3879,337,256.0,2,535,531,256.0
2024-07-26 06:56:46,169,0,0,9831,19,43,0,256.0,688,77927,77578,256.0,12,3902,339,256.0,2,538,534,256.0
2024-07-26 06:56:47,170,0,0,9830,19,43,0,256.0,692,78725,78374,256.0,12,3925,341,256.0,2,541,537,256.0
2024-07-26 06:56:48,171,0,0,9829,19,43,0,256.0,696,79527,79174,256.0,12,3948,343,256.0,2,544,540,256.0
2024-07-26 06:56:49,172,0,0,9828,19,43,0,256.0,700,80333,79978,256.0,12,3971,345,256.0,2,547,543,256.0
2024-07-26 06:56:50,173,0,0,9827,19,43,0,256.0,704,81143,80786,256.0,12,3994,347,256.0,2,550,546,256.0
2024-07-26 06:56:51,174,0,0,9826,19,43,0,256.0,708,81957,81598,256.0,12,4017,349,256.0,2,553,549,256.0
2024-07-26 06:56:52,175,0,0,9825,19,43,0,256.0,712,82775,82414,256.0,12,4040,351,256.0,2,556,552,256.0
2024-07-26 06:56:53,176,0,0,9824,19,43,0,256.0,716,83597,83234,256.0,12,4063,353,256.0,2,559,555,256.0
2024-07-26 06:56:54,177,0,0,9823,19,43,0,256.0,720,84423,84058,256.0,12,4086,355,256.0,2,562,558,256.0
2024-07-26 06:56:55,178,0,0,9822,19,43,0,256.0,724,85253,84886,256.0,12,4109,357,256.0,2,565,561,256.0
2024-07-26 06:56:56,179,0,0,9821,19,43,0,256.0,728,86087,85718,256.0,12,4132,359,256.0,2,568,564,256.0
2024-07-26 06:56:57,180,0,0,9820,19,43,0,256.0,732,86925,86554,256.0,12,4155,361,256.0,2,571,567,256.0
2024-07-26 06:56:58,181,0,0,9819,19,43,0,256.0,736,87767,87394,256.0,12,4178,363,256.0,2,574,570,256.0
2024-07-26 06:56:59,182,0,0,9818,19,43,0,256.0,740,88613,88238,256.0,12,4201,365,256.0,2,577,573,256.0
2024-07-26 06:57:00,183,0,0,9817,19,43,0,256.0,744,89463,89086,256.0,12,4224,367,256.0,2,580,576,256.0
2024-07-26 06:57:01,184,0,0,9816,19,43,0,256.0,748,90317,89938,256.0,12,4247,369,256.0,2,583,579,256.0
2024-07-26 06:57:02,185,0,0,9815,19,43,0,256.0,752,91175,90794,256.0,12,4270,371,256.0,2,586,582,256.0
2024-07-26 06:57:03,186,0,0,9814,19,43,0,256.0,756,92037,91654,256.0,12,4293,373,256.0,2,589,585,256.0
2024-07-26 06:57:04,187,0,0,9813,19,43,0,256.0,760,92903,92518,256.0,12,4316,375,256.0,2,592,588,256.0
2024-07-26 06:57:05,188,0,0,9812,19,43,0,256.0,764,93773,93386,256.0,12,4339,377,256.0,2,595,591,256.0
2024-07-26 06:57:06,189,0,0,9811,19,43,0,256.0,768,94647,94258,256.0,12,4362,379,256.0,2,598,594,256.0
2024-07-26 06:57:07,190,0,0,9810,19,43,0,256.0,772,95525,95134,256.0,12,4385,381,256.0,2,601,597,256.0
2024-07-26 06:57:08,191,0,0,9809,19,43,0,256.0,776,96407,96014,256.0,12,4408,383,256.0,2,604,600,256.0
2024-07-26 06:57:09,192,0,0,9808,19,43,0,256.0,780,97293,96898,256.0,12,4431,385,256.0,2,607,603,256.0
2024-07-26 06:57:10,193,0,0,9807,19,43,0,256.0,784,98183,97786,256.0,12,4454,387,256.0,2,610,606,256.0
2024-07-26 06:57:11,194,0,0,9806,19,43,0,256.0,788,99077,98678,256.0,12,4477,389,256.0,2,613,609,256.0
2024-07-26 06:57:12,195,0,0,9805,19,43,0,256.0,792,99975,99574,256.0,12,4500,391,256.0,2,616,612,256.0
2024-07-26 06:57:13,196,0,0,9804,19,43,0,256.0,796,100877,100474,256.0,12,4523,393,256.0,2,619,615,256.0
2024-07-26 06:57:14,197,0,0,9803,19,43,0,256.0,800,101783,101378,256.0,12,4546,395,256.0,2,622,618,256.0
2024-07-26 06:57:15,198,0,0,9802,19,43,0,256.0,804,102693,102286,256.0,12,4569,397,256.0,2,625,621,256.0
2024-07-26 06:57:16,199,0,0,9801,19,43,0,256.0,808,103607,103198,256.0,12,4592,399,256.0,2,628,624,256.0
2024-07-26 06:57:17,200,0,0,9800,19,43,0,256.0,812,104525,104114,256.0,12,4615,401,256.0,2,631,627,256.0
2024-07-26 06:57:18,199,1,0,9800,19,43,0,256.0,816,105376,104965,256.0,12,4616,402,256.0,2,632,628,256.0
