,,globalP,globalP,globalP,globalP,packetP,packetP,packetP,packetP,sessionP,sessionP,sessionP,sessionP,transactionP,transactionP,transactionP,transactionP
,subscriber_count_Connected,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_globalP_upf1,phoenix_memory_pool_create_count_cm_globalP_upf1,phoenix_memory_pool_destroy_count_cm_globalP_upf1,total_allocated_memory_globalP_upf1,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_packetP_upf1,phoenix_memory_pool_create_count_cm_packetP_upf1,phoenix_memory_pool_destroy_count_cm_packetP_upf1,total_allocated_memory_packetP_upf1,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_sessionP_upf1,phoenix_memory_pool_create_count_cm_sessionP_upf1,phoenix_memory_pool_destroy_count_cm_sessionP_upf1,total_allocated_memory_sessionP_upf1,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_transactionP_upf1,phoenix_memory_pool_create_count_cm_transactionP_upf1,phoenix_memory_pool_destroy_count_cm_transactionP_upf1,total_allocated_memory_transactionP_upf1
timestamp,,,,,,,,,,,,,,,,,
2024-08-02 07:48:53,0,19,43,0,32.0,2,254,252,63.99059295654297,7,15,1,64.0,1,43,39,64.0
2024-08-02 07:48:54,1,19,43,0,32.0,2,362,358,63.99059295654297,12,38,3,64.0,2,46,42,64.0
2024-08-02 07:48:55,2,19,43,0,32.0,3,471,465,63.99059295654297,12,61,5,64.0,2,49,45,64.0
2024-08-02 07:48:56,3,19,43,0,32.0,3,580,572,63.99059295654297,12,84,7,64.0,2,52,48,64.0
2024-08-02 07:48:57,4,19,43,0,32.0,4,690,680,63.99059295654297,12,107,9,64.0,2,55,51,64.0
2024-08-02 07:48:58,5,19,43,0,32.0,4,800,788,63.99059295654297,12,130,11,64.0,2,58,54,64.0
2024-08-02 07:48:59,6,19,43,0,32.0,5,911,897,63.99059295654297,12,153,13,64.0,2,61,57,64.0
2024-08-02 07:49:00,7,19,43,0,32.0,5,1022,1006,63.99059295654297,12,176,15,64.0,2,64,60,64.0
2024-08-02 07:49:01,8,19,43,0,32.0,6,1134,1116,63.99059295654297,12,199,17,64.0,2,67,63,64.0
2024-08-02 07:49:02,9,19,43,0,32.0,6,1246,1226,63.99059295654297,12,222,19,64.0,2,70,66,64.0
