,,globalP,globalP,globalP,globalP,packetP,packetP,packetP,packetP,sessionP,sessionP,sessionP,sessionP,transactionP,transactionP,transactionP,transactionP
,subscriber_count_Connected,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_globalP_smf,phoenix_memory_pool_create_count_cm_globalP_smf,phoenix_memory_pool_destroy_count_cm_globalP_smf,total_allocated_memory_globalP_smf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_packetP_smf,phoenix_memory_pool_create_count_cm_packetP_smf,phoenix_memory_pool_destroy_count_cm_packetP_smf,total_allocated_memory_packetP_smf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_sessionP_smf,phoenix_memory_pool_create_count_cm_sessionP_smf,phoenix_memory_pool_destroy_count_cm_sessionP_smf,total_allocated_memory_sessionP_smf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_transactionP_smf,phoenix_memory_pool_create_count_cm_transactionP_smf,phoenix_memory_pool_destroy_count_cm_transactionP_smf,total_allocated_memory_transactionP_smf
timestamp,,,,,,,,,,,,,,,,,
2024-08-02 07:34:09,0,8,39,0,15.9990234375,57,4830,4522,64.0,5,52,5,127.998046875,2,288,283,64.0
2024-08-02 07:34:10,0,8,39,0,15.9990234375,57,4903,4593,64.0,8,86,12,127.998046875,3,299,294,64.0
2024-08-02 07:34:11,1,8,39,0,15.9990234375,60,4981,4669,64.0,8,120,19,127.998046875,3,310,305,64.0
2024-08-02 07:34:12,2,8,39,0,15.9990234375,63,5060,4746,64.0,8,154,26,127.998046875,3,321,316,64.0
2024-08-02 07:34:13,3,8,39,0,15.9990234375,67,5145,4829,64.0,8,188,33,127.998046875,3,332,327,64.0
2024-08-02 07:34:14,4,8,39,0,15.9990234375,70,5231,4913,64.0,8,222,40,127.998046875,3,343,338,64.0
2024-08-02 07:34:15,5,8,39,0,15.9990234375,73,5322,5002,64.0,8,256,47,127.998046875,3,354,349,64.0
2024-08-02 07:34:16,6,8,39,0,15.9990234375,77,5415,5093,64.0,8,290,54,127.998046875,3,365,360,64.0
2024-08-02 07:34:17,7,8,39,0,15.9990234375,80,5513,5189,64.0,8,324,61,127.998046875,3,376,371,64.0
2024-08-02 07:34:18,8,8,39,0,15.9990234375,83,5612,5286,64.0,8,358,68,127.998046875,3,387,382,64.0
2024-08-02 07:34:19,9,8,39,0,15.9990234375,86,5716,5388,64.0,8,392,75,127.998046875,3,398,393,64.0
2024-08-02 07:34:20,10,8,39,0,15.9990234375,90,5822,5492,64.0,8,426,82,127.998046875,3,409,404,64.0
2024-08-02 07:34:21,11,8,39,0,15.9990234375,93,5933,5601,64.0,8,460,89,127.998046875,3,420,415,64.0
2024-08-02 07:34:22,12,8,39,0,15.9990234375,96,6045,5711,64.0,8,494,96,127.998046875,3,431,426,64.0
2024-08-02 07:34:23,13,8,39,0,15.9990234375,100,6163,5827,64.0,8,528,103,127.998046875,3,442,437,64.0
2024-08-02 07:34:24,14,8,39,0,15.9990234375,103,6282,5944,64.0,8,562,110,127.998046875,3,453,448,64.0
2024-08-02 07:34:25,15,8,39,0,15.9990234375,106,6406,6066,64.0,8,596,117,127.998046875,3,464,459,64.0
2024-08-02 07:34:26,16,8,39,0,15.9990234375,110,6532,6190,64.0,8,630,124,127.998046875,3,475,470,64.0
2024-08-02 07:34:27,17,8,39,0,15.9990234375,113,6663,6319,64.0,8,664,131,127.998046875,3,486,481,64.0
2024-08-02 07:34:28,18,8,39,0,15.9990234375,116,6795,6449,64.0,8,698,138,127.998046875,3,497,492,64.0
2024-08-02 07:34:29,19,8,39,0,15.9990234375,120,6933,6585,64.0,8,732,145,127.998046875,3,508,503,64.0
2024-08-02 07:34:30,20,8,39,0,15.9990234375,123,7072,6722,64.0,8,766,152,127.998046875,3,519,514,64.0
2024-08-02 07:34:31,21,8,39,0,15.9990234375,126,7216,6864,64.0,8,800,159,127.998046875,3,530,525,64.0
2024-08-02 07:34:32,22,8,39,0,15.9990234375,130,7362,7008,64.0,8,834,166,127.998046875,3,541,536,64.0
2024-08-02 07:34:33,23,8,39,0,15.9990234375,133,7513,7157,64.0,8,868,173,127.998046875,3,552,547,64.0
2024-08-02 07:34:34,24,8,39,0,15.9990234375,136,7665,7307,64.0,8,902,180,127.998046875,3,563,558,64.0
2024-08-02 07:34:35,25,8,39,0,15.9990234375,139,7822,7462,64.0,8,936,187,127.998046875,3,574,569,64.0
2024-08-02 07:34:36,26,8,39,0,15.9990234375,143,7981,7619,64.0,8,970,194,127.998046875,3,585,580,64.0
2024-08-02 07:34:37,27,8,39,0,15.9990234375,146,8145,7781,64.0,8,1004,201,127.998046875,3,596,591,64.0
2024-08-02 07:34:38,28,8,39,0,15.9990234375,149,8310,7944,64.0,8,1038,208,127.998046875,3,607,602,64.0
2024-08-02 07:34:39,29,8,39,0,15.9990234375,153,8481,8113,64.0,8,1072,215,127.998046875,3,618,613,64.0
2024-08-02 07:34:40,30,8,39,0,15.9990234375,156,8653,8283,64.0,8,1106,222,127.998046875,3,629,624,64.0
2024-08-02 07:34:41,31,8,39,0,15.9990234375,159,8830,8458,64.0,8,1140,229,127.998046875,3,640,635,64.0
2024-08-02 07:34:42,32,8,39,0,15.9990234375,163,9009,8635,64.0,8,1174,236,127.998046875,3,651,646,64.0
2024-08-02 07:34:43,33,8,39,0,15.9990234375,166,9193,8817,64.0,8,1208,243,127.998046875,3,662,657,64.0
2024-08-02 07:34:44,34,8,39,0,15.9990234375,169,9378,9000,64.0,8,1242,250,127.998046875,3,673,668,64.0
2024-08-02 07:34:45,35,8,39,0,15.9990234375,173,9569,9189,64.0,8,1276,257,127.998046875,3,684,679,64.0
2024-08-02 07:34:46,36,8,39,0,15.9990234375,176,9761,9379,64.0,8,1310,264,127.998046875,3,695,690,64.0
2024-08-02 07:34:47,37,8,39,0,15.9990234375,179,9958,9574,64.0,8,1344,271,127.998046875,3,706,701,64.0
2024-08-02 07:34:48,38,8,39,0,15.9990234375,183,10157,9771,64.0,8,1378,278,127.998046875,3,717,712,64.0
2024-08-02 07:34:49,39,8,39,0,15.9990234375,186,10361,9973,64.0,8,1412,285,127.998046875,3,728,723,64.0
2024-08-02 07:34:50,40,8,39,0,15.9990234375,189,10566,10176,64.0,8,1446,292,127.998046875,3,739,734,64.0
2024-08-02 07:34:51,41,8,39,0,15.9990234375,193,10777,10385,64.0,8,1480,299,127.998046875,3,750,745,64.0
2024-08-02 07:34:52,42,8,39,0,15.9990234375,196,10989,10595,64.0,8,1514,306,127.998046875,3,761,756,64.0
2024-08-02 07:34:53,43,8,39,0,15.9990234375,199,11206,10810,64.0,8,1548,313,127.998046875,3,772,767,64.0
2024-08-02 07:34:54,44,8,39,0,15.9990234375,203,11425,11027,64.0,8,1582,320,127.998046875,3,783,778,64.0
2024-08-02 07:34:55,45,8,39,0,15.9990234375,206,11649,11249,64.0,8,1616,327,127.998046875,3,794,789,64.0
2024-08-02 07:34:56,46,8,39,0,15.9990234375,209,11874,11472,64.0,8,1650,334,127.998046875,3,805,800,64.0
2024-08-02 07:34:57,47,8,39,0,15.9990234375,213,12105,11701,64.0,8,1684,341,127.998046875,3,816,811,64.0
2024-08-02 07:34:58,48,8,39,0,15.9990234375,216,12337,11931,64.0,8,1718,348,127.998046875,3,827,822,64.0
2024-08-02 07:34:59,49,8,39,0,15.9990234375,219,12574,12166,64.0,8,1752,355,127.998046875,3,838,833,64.0
2024-08-02 07:35:00,50,8,39,0,15.9990234375,223,12813,12403,64.0,8,1786,362,127.998046875,3,849,844,64.0
2024-08-02 07:35:01,51,8,39,0,15.9990234375,226,13057,12645,64.0,8,1820,369,127.998046875,3,860,855,64.0
2024-08-02 07:35:02,52,8,39,0,15.9990234375,229,13302,12888,64.0,8,1854,376,127.998046875,3,871,866,64.0
2024-08-02 07:35:03,53,8,39,0,15.9990234375,233,13553,13137,64.0,8,1888,383,127.998046875,3,882,877,64.0
2024-08-02 07:35:04,54,8,39,0,15.9990234375,236,13805,13387,64.0,8,1922,390,127.998046875,3,893,888,64.0
2024-08-02 07:35:05,55,8,39,0,15.9990234375,239,14062,13642,64.0,8,1956,397,127.998046875,3,904,899,64.0
2024-08-02 07:35:06,56,8,39,0,15.9990234375,243,14321,13899,64.0,8,1990,404,127.998046875,3,915,910,64.0
2024-08-02 07:35:07,57,8,39,0,15.9990234375,246,14585,14161,64.0,8,2024,411,127.998046875,3,926,921,64.0
2024-08-02 07:35:08,58,8,39,0,15.9990234375,249,14850,14424,64.0,8,2058,418,127.998046875,3,937,932,64.0
2024-08-02 07:35:09,59,8,39,0,15.9990234375,253,15121,14693,64.0,8,2092,425,127.998046875,3,948,943,64.0
2024-08-02 07:35:10,60,8,39,0,15.9990234375,256,15393,14963,64.0,8,2126,432,127.998046875,3,959,954,64.0
2024-08-02 07:35:11,61,8,39,0,15.9990234375,259,15670,15238,64.0,8,2160,439,127.998046875,3,970,965,64.0
2024-08-02 07:35:12,62,8,39,0,15.9990234375,263,15949,15515,64.0,8,2194,446,127.998046875,3,981,976,64.0
2024-08-02 07:35:13,63,8,39,0,15.9990234375,266,16233,15797,64.0,8,2228,453,127.998046875,3,992,987,64.0
2024-08-02 07:35:14,64,8,39,0,15.9990234375,269,16518,16080,64.0,8,2262,460,127.998046875,3,1003,998,64.0
2024-08-02 07:35:15,65,8,39,0,15.9990234375,273,16809,16369,64.0,8,2296,467,127.998046875,3,1014,1009,64.0
2024-08-02 07:35:16,66,8,39,0,15.9990234375,276,17101,16659,64.0,8,2330,474,127.998046875,3,1025,1020,64.0
2024-08-02 07:35:17,67,8,39,0,15.9990234375,279,17398,16954,64.0,8,2364,481,127.998046875,3,1036,1031,64.0
2024-08-02 07:35:18,68,8,39,0,15.9990234375,283,17697,17251,64.0,8,2398,488,127.998046875,3,1047,1042,64.0
2024-08-02 07:35:19,69,8,39,0,15.9990234375,286,18001,17553,64.0,8,2432,495,127.998046875,3,1058,1053,64.0
2024-08-02 07:35:20,70,8,39,0,15.9990234375,289,18306,17856,64.0,8,2466,502,127.998046875,3,1069,1064,64.0
2024-08-02 07:35:21,71,8,39,0,15.9990234375,293,18617,18165,64.0,8,2500,509,127.998046875,3,1080,1075,64.0
2024-08-02 07:35:22,72,8,39,0,15.9990234375,296,18929,18475,64.0,8,2534,516,127.998046875,3,1091,1086,64.0
2024-08-02 07:35:23,73,8,39,0,15.9990234375,299,19246,18790,64.0,8,2568,523,127.998046875,3,1102,1097,64.0
2024-08-02 07:35:24,74,8,39,0,15.9990234375,302,19564,19106,64.0,8,2602,530,127.998046875,3,1113,1108,64.0
2024-08-02 07:35:25,75,8,39,0,15.9990234375,306,19888,19428,64.0,8,2636,537,127.998046875,3,1124,1119,64.0
2024-08-02 07:35:26,76,8,39,0,15.9990234375,309,20213,19751,64.0,8,2670,544,127.998046875,3,1135,1130,64.0
2024-08-02 07:35:27,77,8,39,0,15.9990234375,312,20543,20079,64.0,8,2704,551,127.998046875,3,1146,1141,64.0
2024-08-02 07:35:28,78,8,39,0,15.9990234375,316,20875,20409,64.0,8,2738,558,127.998046875,3,1157,1152,64.0
2024-08-02 07:35:29,79,8,39,0,15.9990234375,319,21212,20744,64.0,8,2772,565,127.998046875,3,1168,1163,64.0
2024-08-02 07:35:30,80,8,39,0,15.9990234375,322,21550,21080,64.0,8,2806,572,127.998046875,3,1179,1174,64.0
2024-08-02 07:35:31,81,8,39,0,15.9990234375,326,21894,21422,64.0,8,2840,579,127.998046875,3,1190,1185,64.0
2024-08-02 07:35:32,82,8,39,0,15.9990234375,329,22239,21765,64.0,8,2874,586,127.998046875,3,1201,1196,64.0
2024-08-02 07:35:33,83,8,39,0,15.9990234375,332,22589,22113,64.0,8,2908,593,127.998046875,3,1212,1207,64.0
2024-08-02 07:35:34,84,8,39,0,15.9990234375,336,22941,22463,64.0,8,2942,600,127.998046875,3,1223,1218,64.0
2024-08-02 07:35:35,85,8,39,0,15.9990234375,339,23298,22818,64.0,8,2976,607,127.998046875,3,1234,1229,64.0
2024-08-02 07:35:36,86,8,39,0,15.9990234375,342,23656,23174,64.0,8,3010,614,127.998046875,3,1245,1240,64.0
2024-08-02 07:35:37,87,8,39,0,15.9990234375,346,24020,23536,64.0,8,3044,621,127.998046875,3,1256,1251,64.0
2024-08-02 07:35:38,88,8,39,0,15.9990234375,349,24385,23899,64.0,8,3078,628,127.998046875,3,1267,1262,64.0
2024-08-02 07:35:39,89,8,39,0,15.9990234375,352,24755,24267,64.0,8,3112,635,127.998046875,3,1278,1273,64.0
2024-08-02 07:35:40,90,8,39,0,15.9990234375,356,25127,24637,64.0,8,3146,642,127.998046875,3,1289,1284,64.0
2024-08-02 07:35:41,91,8,39,0,15.9990234375,359,25504,25012,64.0,8,3180,649,127.998046875,3,1300,1295,64.0
2024-08-02 07:35:42,92,8,39,0,15.9990234375,362,25882,25388,64.0,8,3214,656,127.998046875,3,1311,1306,64.0
2024-08-02 07:35:43,93,8,39,0,15.9990234375,366,26266,25770,64.0,8,3248,663,127.998046875,3,1322,1317,64.0
2024-08-02 07:35:44,94,8,39,0,15.9990234375,369,26651,26153,64.0,8,3282,670,127.998046875,3,1333,1328,64.0
2024-08-02 07:35:45,95,8,39,0,15.9990234375,372,27041,26541,64.0,8,3316,677,127.998046875,3,1344,1339,64.0
2024-08-02 07:35:46,96,8,39,0,15.9990234375,376,27433,26931,64.0,8,3350,684,127.998046875,3,1355,1350,64.0
2024-08-02 07:35:47,97,8,39,0,15.9990234375,379,27830,27326,64.0,8,3384,691,127.998046875,3,1366,1361,64.0
2024-08-02 07:35:48,98,8,39,0,15.9990234375,382,28228,27722,64.0,8,3418,698,127.998046875,3,1377,1372,64.0
2024-08-02 07:35:49,99,8,39,0,15.9990234375,386,28632,28124,64.0,8,3452,705,127.998046875,3,1388,1383,64.0
2024-08-02 07:35:50,100,8,39,0,15.9990234375,389,29037,28527,64.0,8,3486,712,127.998046875,3,1399,1394,64.0
2024-08-02 07:35:51,101,8,39,0,15.9990234375,392,29447,28935,64.0,8,3520,719,127.998046875,3,1410,1405,64.0
2024-08-02 07:35:52,102,8,39,0,15.9990234375,396,29859,29345,64.0,8,3554,726,127.998046875,3,1421,1416,64.0
2024-08-02 07:35:53,103,8,39,0,15.9990234375,399,30276,29760,64.0,8,3588,733,127.998046875,3,1432,1427,64.0
2024-08-02 07:35:54,104,8,39,0,15.9990234375,402,30694,30176,64.0,8,3622,740,127.998046875,3,1443,1438,64.0
2024-08-02 07:35:55,105,8,39,0,15.9990234375,406,31118,30598,64.0,8,3656,747,127.998046875,3,1454,1449,64.0
2024-08-02 07:35:56,106,8,39,0,15.9990234375,409,31543,31021,64.0,8,3690,754,127.998046875,3,1465,1460,64.0
2024-08-02 07:35:57,107,8,39,0,15.9990234375,412,31973,31449,64.0,8,3724,761,127.998046875,3,1476,1471,64.0
2024-08-02 07:35:58,108,8,39,0,15.9990234375,416,32405,31879,64.0,8,3758,768,127.998046875,3,1487,1482,64.0
2024-08-02 07:35:59,109,8,39,0,15.9990234375,419,32842,32314,64.0,8,3792,775,127.998046875,3,1498,1493,64.0
2024-08-02 07:36:00,110,8,39,0,15.9990234375,422,33280,32750,64.0,8,3826,782,127.998046875,3,1509,1504,64.0
2024-08-02 07:36:01,111,8,39,0,15.9990234375,426,33724,33192,64.0,8,3860,789,127.998046875,3,1520,1515,64.0
2024-08-02 07:36:02,112,8,39,0,15.9990234375,429,34169,33635,64.0,8,3894,796,127.998046875,3,1531,1526,64.0
2024-08-02 07:36:03,113,8,39,0,15.9990234375,432,34619,34083,64.0,8,3928,803,127.998046875,3,1542,1537,64.0
2024-08-02 07:36:04,114,8,39,0,15.9990234375,436,35071,34533,64.0,8,3962,810,127.998046875,3,1553,1548,64.0
2024-08-02 07:36:05,115,8,39,0,15.9990234375,439,35528,34988,64.0,8,3996,817,127.998046875,3,1564,1559,64.0
2024-08-02 07:36:06,116,8,39,0,15.9990234375,442,35986,35444,64.0,8,4030,824,127.998046875,3,1575,1570,64.0
2024-08-02 07:36:07,117,8,39,0,15.9990234375,446,36450,35906,64.0,8,4064,831,127.998046875,3,1586,1581,64.0
2024-08-02 07:36:08,118,8,39,0,15.9990234375,449,36915,36369,64.0,8,4098,838,127.998046875,3,1597,1592,64.0
2024-08-02 07:36:09,119,8,39,0,15.9990234375,452,37385,36837,64.0,8,4132,845,127.998046875,3,1608,1603,64.0
2024-08-02 07:36:10,120,8,39,0,15.9990234375,456,37857,37307,64.0,8,4166,852,127.998046875,3,1619,1614,64.0
2024-08-02 07:36:11,121,8,39,0,15.9990234375,459,38334,37782,64.0,8,4200,859,127.998046875,3,1630,1625,64.0
2024-08-02 07:36:12,122,8,39,0,15.9990234375,462,38812,38258,64.0,8,4234,866,127.998046875,3,1641,1636,64.0
2024-08-02 07:36:13,123,8,39,0,15.9990234375,465,39295,38739,64.0,8,4268,873,127.998046875,3,1652,1647,64.0
2024-08-02 07:36:14,124,8,39,0,15.9990234375,469,39780,39222,64.0,8,4302,880,127.998046875,3,1663,1658,64.0
2024-08-02 07:36:15,125,8,39,0,15.9990234375,472,40270,39710,64.0,8,4336,887,127.998046875,3,1674,1669,64.0
2024-08-02 07:36:16,126,8,39,0,15.9990234375,475,40761,40199,64.0,8,4370,894,127.998046875,3,1685,1680,64.0
2024-08-02 07:36:17,127,8,39,0,15.9990234375,479,41258,40694,64.0,8,4404,901,127.998046875,3,1696,1691,64.0
2024-08-02 07:36:18,128,8,39,0,15.9990234375,482,41756,41190,64.0,8,4438,908,127.998046875,3,1707,1702,64.0
2024-08-02 07:36:19,129,8,39,0,15.9990234375,485,42259,41691,64.0,8,4472,915,127.998046875,3,1718,1713,64.0
2024-08-02 07:36:20,130,8,39,0,15.9990234375,489,42764,42194,64.0,8,4506,922,127.998046875,3,1729,1724,64.0
2024-08-02 07:36:21,131,8,39,0,15.9990234375,492,43274,42702,64.0,8,4540,929,127.998046875,3,1740,1735,64.0
