,,globalP,globalP,globalP,globalP,packetP,packetP,packetP,packetP,sessionP,sessionP,sessionP,sessionP,transactionP,transactionP,transactionP,transactionP
,subscriber_count_Connected,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_globalP_smf,phoenix_memory_pool_create_count_cm_globalP_smf,phoenix_memory_pool_destroy_count_cm_globalP_smf,total_allocated_memory_globalP_smf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_packetP_smf,phoenix_memory_pool_create_count_cm_packetP_smf,phoenix_memory_pool_destroy_count_cm_packetP_smf,total_allocated_memory_packetP_smf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_sessionP_smf,phoenix_memory_pool_create_count_cm_sessionP_smf,phoenix_memory_pool_destroy_count_cm_sessionP_smf,total_allocated_memory_sessionP_smf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_transactionP_smf,phoenix_memory_pool_create_count_cm_transactionP_smf,phoenix_memory_pool_destroy_count_cm_transactionP_smf,total_allocated_memory_transactionP_smf
timestamp,,,,,,,,,,,,,,,,,
2024-08-01 12:13:27,0,8,39,0,15.9990234375,11,381,373,64.0,5,52,5,127.998046875,2,153,148,64.0
2024-08-01 12:13:28,0,8,39,0,15.9990234375,11,396,388,64.0,5,52,5,127.998046875,2,156,151,64.0
2024-08-01 12:13:29,1,8,39,0,15.9990234375,11,425,414,64.0,8,86,12,127.998046875,3,167,162,64.0
2024-08-01 12:13:30,2,8,39,0,15.9990234375,14,459,445,64.0,8,120,19,127.998046875,3,178,173,64.0
2024-08-01 12:13:31,3,8,39,0,15.9990234375,18,495,478,64.0,8,154,26,127.998046875,3,189,184,64.0
2024-08-01 12:13:32,4,8,39,0,15.9990234375,21,536,516,64.0,8,188,33,127.998046875,3,200,195,64.0
2024-08-01 12:13:33,5,8,39,0,15.9990234375,24,578,555,64.0,8,222,40,127.998046875,3,211,206,64.0
2024-08-01 12:13:34,6,8,39,0,15.9990234375,28,626,600,64.0,8,256,47,127.998046875,3,222,217,64.0
2024-08-01 12:13:35,7,8,39,0,15.9990234375,31,675,646,64.0,8,290,54,127.998046875,3,233,228,64.0
2024-08-01 12:13:36,8,8,39,0,15.9990234375,35,730,698,64.0,8,324,61,127.998046875,3,244,239,64.0
2024-08-01 12:13:37,9,8,39,0,15.9990234375,38,786,751,64.0,8,358,68,127.998046875,3,255,250,64.0
2024-08-01 12:13:38,10,8,39,0,15.9990234375,42,848,810,64.0,8,392,75,127.998046875,3,266,261,64.0
2024-08-01 12:13:39,11,8,39,0,15.9990234375,45,911,870,64.0,8,426,82,127.998046875,3,277,272,64.0
2024-08-01 12:13:40,12,8,39,0,15.9990234375,49,980,936,64.0,8,460,89,127.998046875,3,288,283,64.0
2024-08-01 12:13:41,13,8,39,0,15.9990234375,52,1050,1003,64.0,8,494,96,127.998046875,3,299,294,64.0
2024-08-01 12:13:42,14,8,39,0,15.9990234375,55,1125,1075,64.0,8,528,103,127.998046875,3,310,305,64.0
2024-08-01 12:13:43,15,8,39,0,15.9990234375,59,1202,1149,64.0,8,562,110,127.998046875,3,321,316,64.0
2024-08-01 12:13:44,16,8,39,0,15.9990234375,62,1284,1228,64.0,8,596,117,127.998046875,3,332,327,64.0
2024-08-01 12:13:45,17,8,39,0,15.9990234375,66,1368,1309,64.0,8,630,124,127.998046875,3,343,338,64.0
2024-08-01 12:13:46,18,8,39,0,15.9990234375,69,1457,1395,64.0,8,664,131,127.998046875,3,354,349,64.0
2024-08-01 12:13:47,19,8,39,0,15.9990234375,73,1548,1483,64.0,8,698,138,127.998046875,3,365,360,64.0
2024-08-01 12:13:48,20,8,39,0,15.9990234375,76,1644,1576,64.0,8,732,145,127.998046875,3,376,371,64.0
2024-08-01 12:13:49,21,8,39,0,15.9990234375,80,1742,1671,64.0,8,766,152,127.998046875,3,387,382,64.0
2024-08-01 12:13:50,22,8,39,0,15.9990234375,83,1845,1771,64.0,8,800,159,127.998046875,3,398,393,64.0
2024-08-01 12:13:51,23,8,39,0,15.9990234375,87,1950,1873,64.0,8,834,166,127.998046875,3,409,404,64.0
2024-08-01 12:13:52,24,8,39,0,15.9990234375,90,2060,1980,64.0,8,868,173,127.998046875,3,420,415,64.0
2024-08-01 12:13:53,25,8,39,0,15.9990234375,94,2172,2089,64.0,8,902,180,127.998046875,3,431,426,64.0
2024-08-01 12:13:54,26,8,39,0,15.9990234375,97,2289,2203,64.0,8,936,187,127.998046875,3,442,437,64.0
2024-08-01 12:13:55,27,8,39,0,15.9990234375,101,2408,2319,64.0,8,970,194,127.998046875,3,453,448,64.0
2024-08-01 12:13:56,28,8,39,0,15.9990234375,104,2532,2440,64.0,8,1004,201,127.998046875,3,464,459,64.0
2024-08-01 12:13:57,29,8,39,0,15.9990234375,108,2658,2563,64.0,8,1038,208,127.998046875,3,475,470,64.0
2024-08-01 12:13:58,30,8,39,0,15.9990234375,111,2789,2691,64.0,8,1072,215,127.998046875,3,486,481,64.0
2024-08-01 12:13:59,31,8,39,0,15.9990234375,115,2922,2821,64.0,8,1106,222,127.998046875,3,497,492,64.0
2024-08-01 12:14:00,32,8,39,0,15.9990234375,118,3060,2956,64.0,8,1140,229,127.998046875,3,508,503,64.0
2024-08-01 12:14:01,33,8,39,0,15.9990234375,122,3200,3093,64.0,8,1174,236,127.998046875,3,519,514,64.0
2024-08-01 12:14:02,34,8,39,0,15.9990234375,125,3345,3235,64.0,8,1208,243,127.998046875,3,530,525,64.0
2024-08-01 12:14:03,35,8,39,0,15.9990234375,129,3492,3379,64.0,8,1242,250,127.998046875,3,541,536,64.0
2024-08-01 12:14:04,36,8,39,0,15.9990234375,132,3644,3528,64.0,8,1276,257,127.998046875,3,552,547,64.0
2024-08-01 12:14:05,37,8,39,0,15.9990234375,136,3798,3679,64.0,8,1310,264,127.998046875,3,563,558,64.0
2024-08-01 12:14:06,38,8,39,0,15.9990234375,139,3957,3835,64.0,8,1344,271,127.998046875,3,574,569,64.0
2024-08-01 12:14:07,39,8,39,0,15.9990234375,143,4118,3993,64.0,8,1378,278,127.998046875,3,585,580,64.0
2024-08-01 12:14:08,40,8,39,0,15.9990234375,146,4284,4156,64.0,8,1412,285,127.998046875,3,596,591,64.0
2024-08-01 12:14:09,41,8,39,0,15.9990234375,149,4451,4320,64.0,8,1446,292,127.998046875,3,607,602,64.0
2024-08-01 12:14:10,42,8,39,0,15.9990234375,153,4624,4490,64.0,8,1480,299,127.998046875,3,618,613,64.0
2024-08-01 12:14:11,43,8,39,0,15.9990234375,156,4798,4661,64.0,8,1514,306,127.998046875,3,629,624,64.0
2024-08-01 12:14:12,44,8,39,0,15.9990234375,160,4978,4838,64.0,8,1548,313,127.998046875,3,640,635,64.0
2024-08-01 12:14:13,45,8,39,0,15.9990234375,163,5159,5016,64.0,8,1582,320,127.998046875,3,651,646,64.0
2024-08-01 12:14:14,46,8,39,0,15.9990234375,167,5346,5200,64.0,8,1616,327,127.998046875,3,662,657,64.0
2024-08-01 12:14:15,47,8,39,0,15.9990234375,170,5534,5385,64.0,8,1650,334,127.998046875,3,673,668,64.0
2024-08-01 12:14:16,48,8,39,0,15.9990234375,174,5728,5576,64.0,8,1684,341,127.998046875,3,684,679,64.0
2024-08-01 12:14:17,49,8,39,0,15.9990234375,177,5923,5768,64.0,8,1718,348,127.998046875,3,695,690,64.0
2024-08-01 12:14:18,50,8,39,0,15.9990234375,181,6124,5966,64.0,8,1752,355,127.998046875,3,706,701,64.0
2024-08-01 12:14:19,51,8,39,0,15.9990234375,184,6326,6165,64.0,8,1786,362,127.998046875,3,717,712,64.0
2024-08-01 12:14:20,52,8,39,0,15.9990234375,188,6534,6370,64.0,8,1820,369,127.998046875,3,728,723,64.0
2024-08-01 12:14:21,53,8,39,0,15.9990234375,191,6743,6576,64.0,8,1854,376,127.998046875,3,739,734,64.0
2024-08-01 12:14:22,54,8,39,0,15.9990234375,195,6958,6788,64.0,8,1888,383,127.998046875,3,750,745,64.0
2024-08-01 12:14:23,55,8,39,0,15.9990234375,198,7174,7001,64.0,8,1922,390,127.998046875,3,761,756,64.0
2024-08-01 12:14:24,56,8,39,0,15.9990234375,202,7396,7220,64.0,8,1956,397,127.998046875,3,772,767,64.0
2024-08-01 12:14:25,57,8,39,0,15.9990234375,205,7619,7440,64.0,8,1990,404,127.998046875,3,783,778,64.0
2024-08-01 12:14:26,58,8,39,0,15.9990234375,209,7848,7666,64.0,8,2024,411,127.998046875,3,794,789,64.0
2024-08-01 12:14:27,59,8,39,0,15.9990234375,212,8078,7893,64.0,8,2058,418,127.998046875,3,805,800,64.0
2024-08-01 12:14:28,60,8,39,0,15.9990234375,216,8314,8126,64.0,8,2092,425,127.998046875,3,816,811,64.0
2024-08-01 12:14:29,61,8,39,0,15.9990234375,219,8551,8360,64.0,8,2126,432,127.998046875,3,827,822,64.0
2024-08-01 12:14:30,62,8,39,0,15.9990234375,223,8794,8600,64.0,8,2160,439,127.998046875,3,838,833,64.0
2024-08-01 12:14:31,63,8,39,0,15.9990234375,226,9038,8841,64.0,8,2194,446,127.998046875,3,849,844,64.0
2024-08-01 12:14:32,64,8,39,0,15.9990234375,230,9288,9088,64.0,8,2228,453,127.998046875,3,860,855,64.0
2024-08-01 12:14:33,65,8,39,0,15.9990234375,233,9539,9336,64.0,8,2262,460,127.998046875,3,871,866,64.0
2024-08-01 12:14:34,66,8,39,0,15.9990234375,237,9796,9590,64.0,8,2296,467,127.998046875,3,882,877,64.0
2024-08-01 12:14:35,67,8,39,0,15.9990234375,240,10054,9845,64.0,8,2330,474,127.998046875,3,893,888,64.0
2024-08-01 12:14:36,68,8,39,0,15.9990234375,244,10318,10106,64.0,8,2364,481,127.998046875,3,904,899,64.0
2024-08-01 12:14:37,69,8,39,0,15.9990234375,247,10583,10368,64.0,8,2398,488,127.998046875,3,915,910,64.0
2024-08-01 12:14:38,70,8,39,0,15.9990234375,250,10853,10635,64.0,8,2432,495,127.998046875,3,926,921,64.0
2024-08-01 12:14:39,71,8,39,0,15.9990234375,254,11125,10904,64.0,8,2466,502,127.998046875,3,937,932,64.0
2024-08-01 12:14:40,72,8,39,0,15.9990234375,257,11402,11178,64.0,8,2500,509,127.998046875,3,948,943,64.0
2024-08-01 12:14:41,73,8,39,0,15.9990234375,261,11681,11454,64.0,8,2534,516,127.998046875,3,959,954,64.0
2024-08-01 12:14:42,74,8,39,0,15.9990234375,264,11965,11735,64.0,8,2568,523,127.998046875,3,970,965,64.0
2024-08-01 12:14:43,75,8,39,0,15.9990234375,268,12251,12018,64.0,8,2602,530,127.998046875,3,981,976,64.0
2024-08-01 12:14:44,76,8,39,0,15.9990234375,271,12542,12306,64.0,8,2636,537,127.998046875,3,992,987,64.0
2024-08-01 12:14:45,77,8,39,0,15.9990234375,275,12835,12596,64.0,8,2670,544,127.998046875,3,1003,998,64.0
2024-08-01 12:14:46,78,8,39,0,15.9990234375,278,13133,12891,64.0,8,2704,551,127.998046875,3,1014,1009,64.0
2024-08-01 12:14:47,79,8,39,0,15.9990234375,282,13433,13188,64.0,8,2738,558,127.998046875,3,1025,1020,64.0
2024-08-01 12:14:48,80,8,39,0,15.9990234375,285,13738,13490,64.0,8,2772,565,127.998046875,3,1036,1031,64.0
2024-08-01 12:14:49,81,8,39,0,15.9990234375,289,14045,13794,64.0,8,2806,572,127.998046875,3,1047,1042,64.0
2024-08-01 12:14:50,82,8,39,0,15.9990234375,292,14357,14103,64.0,8,2840,579,127.998046875,3,1058,1053,64.0
2024-08-01 12:14:51,83,8,39,0,15.9990234375,296,14671,14414,64.0,8,2874,586,127.998046875,3,1069,1064,64.0
2024-08-01 12:14:52,84,8,39,0,15.9990234375,299,14990,14730,64.0,8,2908,593,127.998046875,3,1080,1075,64.0
2024-08-01 12:14:53,85,8,39,0,15.9990234375,303,15311,15048,64.0,8,2942,600,127.998046875,3,1091,1086,64.0
2024-08-01 12:14:54,86,8,39,0,15.9990234375,306,15637,15371,64.0,8,2976,607,127.998046875,3,1102,1097,64.0
2024-08-01 12:14:55,87,8,39,0,15.9990234375,310,15965,15696,64.0,8,3010,614,127.998046875,3,1113,1108,64.0
2024-08-01 12:14:56,88,8,39,0,15.9990234375,313,16298,16026,64.0,8,3044,621,127.998046875,3,1124,1119,64.0
2024-08-01 12:14:57,89,8,39,0,15.9990234375,317,16633,16358,64.0,8,3078,628,127.998046875,3,1135,1130,64.0
2024-08-01 12:14:58,90,8,39,0,15.9990234375,320,16973,16695,64.0,8,3112,635,127.998046875,3,1146,1141,64.0
2024-08-01 12:14:59,91,8,39,0,15.9990234375,324,17315,17034,64.0,8,3146,642,127.998046875,3,1157,1152,64.0
2024-08-01 12:15:00,92,8,39,0,15.9990234375,327,17662,17378,64.0,8,3180,649,127.998046875,3,1168,1163,64.0
2024-08-01 12:15:01,93,8,39,0,15.9990234375,331,18011,17724,64.0,8,3214,656,127.998046875,3,1179,1174,64.0
2024-08-01 12:15:02,94,8,39,0,15.9990234375,334,18365,18075,64.0,8,3248,663,127.998046875,3,1190,1185,64.0
2024-08-01 12:15:03,95,8,39,0,15.9990234375,338,18721,18428,64.0,8,3282,670,127.998046875,3,1201,1196,64.0
2024-08-01 12:15:04,96,8,39,0,15.9990234375,341,19082,18786,64.0,8,3316,677,127.998046875,3,1212,1207,64.0
2024-08-01 12:15:05,97,8,39,0,15.9990234375,345,19445,19146,64.0,8,3350,684,127.998046875,3,1223,1218,64.0
2024-08-01 12:15:06,98,8,39,0,15.9990234375,348,19813,19511,64.0,8,3384,691,127.998046875,3,1234,1229,64.0
2024-08-01 12:15:07,99,8,39,0,15.9990234375,352,20183,19878,64.0,8,3418,698,127.998046875,3,1245,1240,64.0
2024-08-01 12:15:08,100,8,39,0,15.9990234375,355,20558,20250,64.0,8,3452,705,127.998046875,3,1256,1251,64.0
2024-08-01 12:15:09,101,8,39,0,15.9990234375,358,20934,20623,64.0,8,3486,712,127.998046875,3,1267,1262,64.0
2024-08-01 12:15:10,102,8,39,0,15.9990234375,362,21316,21002,64.0,8,3520,719,127.998046875,3,1278,1273,64.0
2024-08-01 12:15:11,103,8,39,0,15.9990234375,365,21699,21382,64.0,8,3554,726,127.998046875,3,1289,1284,64.0
2024-08-01 12:15:12,104,8,39,0,15.9990234375,369,22088,21768,64.0,8,3588,733,127.998046875,3,1300,1295,64.0
2024-08-01 12:15:13,105,8,39,0,15.9990234375,372,22478,22155,64.0,8,3622,740,127.998046875,3,1311,1306,64.0
2024-08-01 12:15:14,106,8,39,0,15.9990234375,376,22874,22548,64.0,8,3656,747,127.998046875,3,1322,1317,64.0
2024-08-01 12:15:15,107,8,39,0,15.9990234375,379,23271,22942,64.0,8,3690,754,127.998046875,3,1333,1328,64.0
2024-08-01 12:15:16,108,8,39,0,15.9990234375,383,23674,23342,64.0,8,3724,761,127.998046875,3,1344,1339,64.0
2024-08-01 12:15:17,109,8,39,0,15.9990234375,386,24078,23743,64.0,8,3758,768,127.998046875,3,1355,1350,64.0
2024-08-01 12:15:18,110,8,39,0,15.9990234375,390,24488,24150,64.0,8,3792,775,127.998046875,3,1366,1361,64.0
2024-08-01 12:15:19,111,8,39,0,15.9990234375,393,24899,24558,64.0,8,3826,782,127.998046875,3,1377,1372,64.0
2024-08-01 12:15:20,112,8,39,0,15.9990234375,397,25316,24972,64.0,8,3860,789,127.998046875,3,1388,1383,64.0
2024-08-01 12:15:21,113,8,39,0,15.9990234375,400,25734,25387,64.0,8,3894,796,127.998046875,3,1399,1394,64.0
2024-08-01 12:15:22,114,8,39,0,15.9990234375,404,26158,25808,64.0,8,3928,803,127.998046875,3,1410,1405,64.0
2024-08-01 12:15:23,115,8,39,0,15.9990234375,407,26583,26230,64.0,8,3962,810,127.998046875,3,1421,1416,64.0
2024-08-01 12:15:24,116,8,39,0,15.9990234375,411,27014,26658,64.0,8,3996,817,127.998046875,3,1432,1427,64.0
2024-08-01 12:15:25,117,8,39,0,15.9990234375,414,27446,27087,64.0,8,4030,824,127.998046875,3,1443,1438,64.0
2024-08-01 12:15:26,118,8,39,0,15.9990234375,418,27884,27522,64.0,8,4064,831,127.998046875,3,1454,1449,64.0
2024-08-01 12:15:27,119,8,39,0,15.9990234375,421,28323,27958,64.0,8,4098,838,127.998046875,3,1465,1460,64.0
2024-08-01 12:15:28,120,8,39,0,15.9990234375,425,28768,28400,64.0,8,4132,845,127.998046875,3,1476,1471,64.0
2024-08-01 12:15:29,121,8,39,0,15.9990234375,428,29214,28843,64.0,8,4166,852,127.998046875,3,1487,1482,64.0
2024-08-01 12:15:30,122,8,39,0,15.9990234375,432,29666,29292,64.0,8,4200,859,127.998046875,3,1498,1493,64.0
2024-08-01 12:15:31,123,8,39,0,15.9990234375,435,30119,29742,64.0,8,4234,866,127.998046875,3,1509,1504,64.0
2024-08-01 12:15:32,124,8,39,0,15.9990234375,439,30578,30198,64.0,8,4268,873,127.998046875,3,1520,1515,64.0
2024-08-01 12:15:33,125,8,39,0,15.9990234375,442,31038,30655,64.0,8,4302,880,127.998046875,3,1531,1526,64.0
2024-08-01 12:15:34,126,8,39,0,15.9990234375,446,31504,31118,64.0,8,4336,887,127.998046875,3,1542,1537,64.0
2024-08-01 12:15:35,127,8,39,0,15.9990234375,449,31971,31582,64.0,8,4370,894,127.998046875,3,1553,1548,64.0
2024-08-01 12:15:36,128,8,39,0,15.9990234375,453,32444,32052,64.0,8,4404,901,127.998046875,3,1564,1559,64.0
2024-08-01 12:15:37,129,8,39,0,15.9990234375,456,32918,32523,64.0,8,4438,908,127.998046875,3,1575,1570,64.0
2024-08-01 12:15:38,130,8,39,0,15.9990234375,460,33398,33000,64.0,8,4472,915,127.998046875,3,1586,1581,64.0
2024-08-01 12:15:39,131,8,39,0,15.9990234375,463,33879,33478,64.0,8,4506,922,127.998046875,3,1597,1592,64.0
2024-08-01 12:15:40,132,8,39,0,15.9990234375,466,34365,33961,64.0,8,4540,929,127.998046875,3,1608,1603,64.0
