,,,,,globalP,globalP,globalP,globalP,globalP,globalP,packetP,packetP,packetP,packetP,packetP,packetP,sessionP,sessionP,sessionP,sessionP,sessionP,sessionP,transactionP,transactionP,transactionP,transactionP,transactionP,transactionP
2024-06-24 08:42:38,8,0,0,9992,8,35,35,0,31.998046875,35,43,85,1125,1050,32.0,75,8,262,323,61,31.998046875,262,2,5,211,206,32.0,5
2024-06-24 08:42:39,9,0,0,9991,8,35,35,0,31.998046875,35,46,87,1186,1109,32.0,77,8,289,357,68,31.998046875,289,2,5,221,216,32.0,5
2024-06-24 08:42:40,10,0,0,9990,8,35,35,0,31.998046875,35,50,90,1253,1174,32.0,79,8,316,391,75,31.998046875,316,2,5,231,226,32.0,5
2024-06-24 08:42:41,11,0,0,9989,8,35,35,0,31.998046875,35,53,92,1321,1240,32.0,81,8,343,425,82,31.998046875,343,2,5,241,236,32.0,5
2024-06-24 08:42:42,12,0,0,9988,8,36,36,0,31.998046875,36,56,94,1394,1311,32.0,83,8,370,459,89,31.998046875,370,2,5,251,246,32.0,5
2024-06-24 08:42:43,13,0,0,9987,8,36,36,0,31.998046875,36,60,97,1469,1384,32.0,85,8,397,493,96,31.998046875,397,2,5,261,256,32.0,5
2024-06-24 08:42:44,14,0,0,9986,8,36,36,0,31.998046875,36,63,99,1549,1462,32.0,87,8,424,527,103,31.998046875,424,2,5,271,266,32.0,5
2024-06-24 08:42:45,15,0,0,9985,8,36,36,0,31.998046875,36,67,101,1631,1542,32.0,89,8,451,561,110,31.998046875,451,2,5,281,276,32.0,5
2024-06-24 08:42:46,16,0,0,9984,8,36,36,0,31.998046875,36,71,104,1719,1628,32.0,91,8,478,595,117,31.998046875,478,2,5,291,286,32.0,5
2024-06-24 08:42:47,17,0,0,9983,8,36,36,0,31.998046875,36,74,106,1808,1715,32.0,93,8,505,629,124,31.998046875,505,2,5,301,296,32.0,5
2024-06-24 08:42:48,18,0,0,9982,8,36,36,0,31.998046875,36,77,108,1902,1807,32.0,95,8,532,663,131,31.998046875,532,2,5,311,306,32.0,5
2024-06-24 08:42:49,18,0,1,9981,8,36,36,0,31.998046875,36,81,110,1994,1898,32.0,96,8,558,691,133,31.998046875,558,2,5,318,313,32.0,5
2024-06-24 08:42:50,19,0,1,9980,8,36,36,0,31.998046875,36,84,112,2095,1997,32.0,98,8,585,725,140,31.998046875,585,2,5,328,323,32.0,5
2024-06-24 08:42:51,20,0,1,9979,8,36,36,0,31.998046875,36,87,114,2197,2097,32.0,100,8,612,759,147,31.998046875,612,2,5,338,333,32.0,5
2024-06-24 08:42:52,21,0,1,9978,8,36,36,0,31.998046875,36,91,117,2305,2203,32.0,102,8,639,793,154,31.998046875,639,2,5,348,343,32.0,5
2024-06-24 08:42:53,22,0,1,9977,8,36,36,0,31.998046875,36,94,119,2414,2310,32.0,104,8,666,827,161,31.998046875,666,2,5,358,353,32.0,5
2024-06-24 08:42:54,23,0,1,9976,8,36,36,0,31.998046875,36,98,121,2529,2423,32.0,106,8,693,861,168,31.998046875,693,2,5,368,363,32.0,5
2024-06-24 08:42:55,24,0,1,9975,8,36,36,0,31.998046875,36,101,123,2645,2537,32.0,108,8,720,895,175,31.998046875,720,2,5,378,373,32.0,5
2024-06-24 08:42:56,25,0,1,9974,8,36,36,0,31.998046875,36,105,126,2767,2657,32.0,110,8,747,929,182,31.998046875,747,2,5,388,383,32.0,5
2024-06-24 08:42:57,26,0,1,9973,8,36,36,0,31.998046875,36,108,128,2890,2778,32.0,112,8,774,963,189,31.998046875,774,2,5,398,393,32.0,5
2024-06-24 08:42:58,27,0,1,9972,8,37,37,0,31.998046875,37,112,130,3019,2905,32.0,114,8,801,997,196,31.998046875,801,2,5,408,403,32.0,5
2024-06-24 08:42:59,28,0,1,9971,8,37,37,0,31.998046875,37,115,133,3149,3033,32.0,116,8,828,1031,203,31.998046875,828,2,5,418,413,32.0,5
2024-06-24 08:43:00,29,0,1,9970,8,37,37,0,31.998046875,37,118,135,3284,3166,32.0,118,8,855,1065,210,31.998046875,855,2,5,428,423,32.0,5
2024-06-24 08:43:01,30,0,1,9969,8,37,37,0,31.998046875,37,122,137,3421,3301,32.0,120,8,882,1099,217,31.998046875,882,2,5,438,433,32.0,5
2024-06-24 08:43:02,31,0,1,9968,8,37,37,0,31.998046875,37,126,140,3564,3442,32.0,122,8,909,1133,224,31.998046875,909,2,5,448,443,32.0,5
2024-06-24 08:43:03,32,0,1,9967,8,37,37,0,31.998046875,37,129,142,3708,3584,32.0,124,8,936,1167,231,31.998046875,936,2,5,458,453,32.0,5
2024-06-24 08:43:04,33,0,1,9966,8,37,37,0,31.998046875,37,132,144,3857,3731,32.0,126,8,963,1201,238,31.998046875,963,2,5,468,463,32.0,5
2024-06-24 08:43:05,34,0,1,9965,8,37,37,0,31.998046875,37,136,147,4008,3880,32.0,128,8,990,1235,245,31.998046875,990,2,5,478,473,32.0,5
2024-06-24 08:43:06,35,0,1,9964,8,37,37,0,31.998046875,37,139,149,4164,4034,32.0,130,8,1017,1269,252,31.998046875,1017,2,5,488,483,32.0,5
2024-06-24 08:43:07,36,0,1,9963,8,37,37,0,31.998046875,37,142,151,4321,4189,32.0,132,8,1044,1303,259,31.998046875,1044,2,5,498,493,32.0,5
2024-06-24 08:43:08,37,0,1,9962,8,37,37,0,31.998046875,37,146,154,4484,4350,32.0,134,8,1071,1337,266,31.998046875,1071,2,5,508,503,32.0,5
2024-06-24 08:43:09,38,0,1,9961,8,37,37,0,31.998046875,37,150,156,4649,4513,32.0,136,8,1098,1371,273,31.998046875,1098,2,5,518,513,32.0,5
2024-06-24 08:43:10,39,0,1,9960,8,37,37,0,31.998046875,37,153,158,4819,4681,32.0,138,8,1125,1405,280,31.998046875,1125,2,5,528,523,32.0,5
2024-06-24 08:43:11,40,0,1,9959,8,37,37,0,31.998046875,37,157,161,4991,4851,32.0,140,8,1152,1439,287,31.998046875,1152,2,5,538,533,32.0,5
2024-06-24 08:43:12,41,0,1,9958,8,37,37,0,31.998046875,37,160,163,5168,5026,32.0,142,8,1179,1473,294,31.998046875,1179,2,5,548,543,32.0,5
2024-06-24 08:43:13,42,0,1,9957,8,37,37,0,31.998046875,37,163,165,5346,5202,32.0,144,8,1206,1507,301,31.998046875,1206,2,5,558,553,32.0,5
2024-06-24 08:43:14,43,0,1,9956,8,38,38,0,31.998046875,38,167,168,5530,5384,32.0,146,8,1233,1541,308,31.998046875,1233,2,5,568,563,32.0,5
2024-06-24 08:43:15,44,0,1,9955,8,38,38,0,31.998046875,38,170,170,5715,5567,32.0,148,8,1260,1575,315,31.998046875,1260,2,5,578,573,32.0,5
2024-06-24 08:43:16,45,0,1,9954,8,38,38,0,31.998046875,38,173,172,5905,5755,32.0,150,8,1287,1609,322,31.998046875,1287,2,5,588,583,32.0,5
2024-06-24 08:43:17,46,0,1,9953,8,38,38,0,31.998046875,38,178,175,6098,5946,32.0,152,8,1314,1643,329,31.998046875,1314,2,5,598,593,32.0,5
2024-06-24 08:43:18,47,0,1,9952,8,38,38,0,31.998046875,38,181,177,6296,6142,32.0,154,8,1341,1677,336,31.998046875,1341,2,5,608,603,32.0,5
2024-06-24 08:43:19,48,0,1,9951,8,38,38,0,31.998046875,38,184,179,6495,6339,32.0,156,8,1368,1711,343,31.998046875,1368,2,5,618,613,32.0,5
2024-06-24 08:43:20,49,0,1,9950,8,38,38,0,31.998046875,38,188,182,6700,6542,32.0,158,8,1395,1745,350,31.998046875,1395,2,5,628,623,32.0,5
2024-06-24 08:43:21,48,1,1,9950,8,38,38,0,31.998046875,38,191,182,6895,6737,32.0,158,8,1395,1750,355,31.998046875,1395,2,5,634,629,32.0,5
2024-06-24 08:43:22,49,0,1,9950,8,38,38,0,31.998046875,38,191,182,7095,6937,32.0,158,8,1395,1755,360,31.998046875,1395,2,5,642,637,32.0,5
2024-06-24 08:43:23,49,0,1,9950,8,38,38,0,31.998046875,38,191,182,7288,7130,32.0,158,8,1395,1755,360,31.998046875,1395,2,5,645,640,32.0,5
2024-06-24 08:43:24,49,0,1,9950,8,38,38,0,31.998046875,38,191,182,7483,7325,32.0,158,8,1395,1755,360,31.998046875,1395,2,5,648,643,32.0,5
2024-06-24 08:43:25,49,0,1,9950,8,38,38,0,31.998046875,38,191,182,7676,7518,32.0,158,8,1395,1755,360,31.998046875,1395,2,5,651,646,32.0,5
2024-06-24 08:43:26,49,0,1,9950,8,38,38,0,31.998046875,38,191,182,7871,7713,32.0,158,8,1395,1755,360,31.998046875,1395,2,5,654,649,32.0,5
