timestamp,subscriber_count_Connected,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_globalP_amf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_packetP_amf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_sessionP_amf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_transactionP_amf,total_allocated_memory_globalP_amf,total_allocated_memory_packetP_amf,total_allocated_memory_sessionP_amf,total_allocated_memory_transactionP_amf,chunk_create_count_minus_destroy_count_cm_globalP_amf,chunk_create_count_minus_destroy_count_cm_packetP_amf,chunk_create_count_minus_destroy_count_cm_sessionP_amf,chunk_create_count_minus_destroy_count_cm_transactionP_amf
2024-07-18 08:10:52,272,6,811,2,5,128.0,256.0,256.0,64.0,36,1905,289,279
2024-07-18 08:10:53,277,6,826,2,5,128.0,256.0,256.0,64.0,36,1940,294,284
2024-07-18 08:10:54,282,6,841,2,5,128.0,256.0,256.0,64.0,36,1975,299,289
2024-07-18 08:10:55,287,6,855,2,5,128.0,256.0,256.0,64.0,36,2010,304,294
2024-07-18 08:10:56,292,6,870,2,5,128.0,256.0,256.0,64.0,36,2045,309,299
2024-07-18 08:10:57,297,6,885,2,5,128.0,256.0,256.0,64.0,36,2080,314,304
2024-07-18 08:10:58,302,6,900,2,5,128.0,256.0,256.0,64.0,36,2115,319,309
2024-07-18 08:10:59,307,6,915,2,5,128.0,256.0,256.0,64.0,36,2150,324,314
2024-07-18 08:11:00,312,6,930,2,5,128.0,256.0,256.0,64.0,36,2185,329,319
2024-07-18 08:11:01,317,6,945,2,5,128.0,256.0,256.0,64.0,36,2220,334,324
2024-07-18 08:11:02,322,6,960,2,5,128.0,256.0,256.0,64.0,36,2255,339,329
2024-07-18 08:11:03,327,6,975,2,5,128.0,256.0,256.0,64.0,36,2290,344,334
2024-07-18 08:11:04,332,6,990,2,5,128.0,256.0,256.0,64.0,36,2325,349,339
2024-07-18 08:11:05,337,6,1005,2,5,128.0,256.0,256.0,64.0,36,2360,354,344
2024-07-18 08:11:06,342,6,1020,2,5,128.0,256.0,256.0,64.0,36,2395,359,349
2024-07-18 08:11:07,347,6,1034,2,5,128.0,256.0,256.0,64.0,36,2430,364,354
2024-07-18 08:11:08,352,6,1049,2,5,128.0,256.0,256.0,64.0,36,2465,369,359
2024-07-18 08:11:09,357,6,1064,2,5,128.0,256.0,256.0,64.0,36,2500,374,364
2024-07-18 08:11:10,362,6,1079,2,5,128.0,256.0,256.0,64.0,36,2535,379,369
2024-07-18 08:11:11,367,6,1094,2,5,128.0,256.0,256.0,64.0,36,2570,384,374
2024-07-18 08:11:12,372,6,1109,2,5,128.0,256.0,256.0,64.0,36,2605,389,379
2024-07-18 08:11:13,377,6,1124,2,5,128.0,256.0,256.0,64.0,36,2640,394,384
2024-07-18 08:11:14,382,6,1139,2,5,128.0,256.0,256.0,64.0,36,2675,399,389
2024-07-18 08:11:15,387,6,1154,2,5,128.0,256.0,256.0,64.0,36,2710,404,394
2024-07-18 08:11:16,392,6,1169,2,5,128.0,256.0,256.0,64.0,36,2745,409,399
2024-07-18 08:11:17,397,6,1184,2,5,128.0,256.0,256.0,64.0,36,2780,414,404
2024-07-18 08:11:18,402,6,1198,2,5,128.0,256.0,256.0,64.0,36,2815,419,409
2024-07-18 08:11:19,407,6,1213,2,5,128.0,256.0,256.0,64.0,36,2850,424,414
2024-07-18 08:11:20,412,6,1228,2,5,128.0,256.0,256.0,64.0,36,2885,429,419
2024-07-18 08:11:21,417,6,1243,2,5,128.0,256.0,256.0,64.0,36,2920,434,424
2024-07-18 08:11:22,422,6,1258,2,5,128.0,256.0,256.0,64.0,36,2955,439,429
2024-07-18 08:11:23,427,6,1273,2,5,128.0,256.0,256.0,64.0,36,2990,444,434
2024-07-18 08:11:24,432,6,1288,2,5,128.0,256.0,256.0,64.0,36,3025,449,439
2024-07-18 08:11:25,437,6,1303,2,5,128.0,256.0,256.0,64.0,36,3060,454,444
2024-07-18 08:11:26,442,6,1318,2,5,128.0,256.0,256.0,64.0,36,3095,459,449
2024-07-18 08:11:27,447,6,1333,2,5,128.0,256.0,256.0,64.0,36,3130,464,454
2024-07-18 08:11:28,452,6,1348,2,5,128.0,256.0,256.0,64.0,36,3165,469,459
2024-07-18 08:11:29,457,6,1363,2,5,128.0,256.0,256.0,64.0,36,3200,474,464
2024-07-18 08:11:30,462,6,1377,2,5,128.0,256.0,256.0,64.0,36,3235,479,469
2024-07-18 08:11:31,467,6,1392,2,5,128.0,256.0,256.0,64.0,36,3270,484,474
2024-07-18 08:11:32,472,6,1407,2,5,128.0,256.0,256.0,64.0,36,3305,489,479
2024-07-18 08:11:33,477,6,1422,2,5,128.0,256.0,256.0,64.0,36,3340,494,484
2024-07-18 08:11:34,482,6,1437,2,5,128.0,256.0,256.0,64.0,36,3375,499,489
2024-07-18 08:11:35,487,6,1452,2,5,128.0,256.0,256.0,64.0,36,3410,504,494
2024-07-18 08:11:36,492,6,1467,2,5,128.0,256.0,256.0,64.0,36,3445,509,499
2024-07-18 08:11:37,497,6,1482,2,5,128.0,256.0,256.0,64.0,36,3480,514,504
2024-07-18 08:11:38,502,6,1497,2,5,128.0,256.0,256.0,64.0,36,3515,519,509
2024-07-18 08:11:39,507,6,1512,2,5,128.0,256.0,256.0,64.0,36,3550,524,514
2024-07-18 08:11:40,512,6,1527,2,5,128.0,256.0,256.0,64.0,36,3585,529,519
2024-07-18 08:11:41,517,6,1541,2,5,128.0,256.0,256.0,64.0,36,3620,534,524
2024-07-18 08:11:42,522,6,1556,2,5,128.0,256.0,256.0,64.0,36,3655,539,529
2024-07-18 08:11:43,527,6,1571,2,5,128.0,256.0,256.0,64.0,36,3690,544,534
2024-07-18 08:11:44,532,6,1586,2,5,128.0,256.0,256.0,64.0,36,3725,549,539
2024-07-18 08:11:45,537,6,1601,2,5,128.0,256.0,256.0,64.0,36,3760,554,544
2024-07-18 08:11:46,542,6,1616,2,5,128.0,256.0,256.0,64.0,36,3795,559,549
2024-07-18 08:11:47,547,6,1631,2,5,128.0,256.0,256.0,64.0,36,3830,564,554
2024-07-18 08:11:48,552,6,1646,2,5,128.0,256.0,256.0,64.0,36,3865,569,559
2024-07-18 08:11:49,557,6,1661,2,5,128.0,256.0,256.0,64.0,36,3900,574,564
2024-07-18 08:11:50,562,6,1676,2,5,128.0,256.0,256.0,64.0,36,3935,579,569
2024-07-18 08:11:51,567,6,1691,2,5,128.0,256.0,256.0,64.0,36,3970,584,574
2024-07-18 08:11:52,572,6,1705,2,5,128.0,256.0,256.0,64.0,36,4005,589,579
2024-07-18 08:11:53,577,6,1720,2,5,128.0,256.0,256.0,64.0,36,4040,594,584
2024-07-18 08:11:54,582,6,1735,2,5,128.0,256.0,256.0,64.0,36,4075,599,589
2024-07-18 08:11:55,587,6,1750,2,5,128.0,256.0,256.0,64.0,36,4110,604,594
2024-07-18 08:11:56,592,6,1765,2,5,128.0,256.0,256.0,64.0,36,4145,609,599
2024-07-18 08:11:57,597,6,1780,2,5,128.0,256.0,256.0,64.0,36,4180,614,604
2024-07-18 08:11:58,602,6,1795,2,5,128.0,256.0,256.0,64.0,36,4215,619,609
2024-07-18 08:11:59,607,6,1810,2,5,128.0,256.0,256.0,64.0,36,4250,624,614
2024-07-18 08:12:00,612,6,1825,2,5,128.0,256.0,256.0,64.0,36,4285,629,619
2024-07-18 08:12:01,617,6,1840,2,5,128.0,256.0,256.0,64.0,36,4320,634,624
2024-07-18 08:12:02,622,6,1855,2,5,128.0,256.0,256.0,64.0,36,4355,639,629
2024-07-18 08:12:03,627,6,1870,2,5,128.0,256.0,256.0,64.0,36,4390,644,634
2024-07-18 08:12:04,632,6,1884,2,5,128.0,256.0,256.0,64.0,36,4425,649,639
2024-07-18 08:12:05,637,6,1899,2,5,128.0,256.0,256.0,64.0,36,4460,654,644
2024-07-18 08:12:06,642,6,1914,2,5,128.0,256.0,256.0,64.0,36,4495,659,649
2024-07-18 08:12:07,647,6,1929,2,5,128.0,256.0,256.0,64.0,36,4530,664,654
2024-07-18 08:12:08,652,6,1944,2,5,128.0,256.0,256.0,64.0,36,4565,669,659
2024-07-18 08:12:09,657,6,1959,2,5,128.0,256.0,256.0,64.0,36,4600,674,664
2024-07-18 08:12:10,662,6,1974,2,5,128.0,256.0,256.0,64.0,36,4635,679,669
2024-07-18 08:12:11,667,6,1989,2,5,128.0,256.0,256.0,64.0,36,4670,684,674
2024-07-18 08:12:12,672,6,2004,2,5,128.0,256.0,256.0,64.0,36,4705,689,679
2024-07-18 08:12:13,676,6,2019,2,5,128.0,256.0,256.0,64.0,36,4740,694,684
2024-07-18 08:12:14,682,6,2034,2,5,128.0,256.0,256.0,64.0,36,4775,699,689
2024-07-18 08:12:15,686,6,2048,2,5,128.0,256.0,256.0,64.0,36,4810,704,694
2024-07-18 08:12:16,691,6,2063,2,5,128.0,256.0,256.0,64.0,36,4845,711,701
2024-07-18 08:12:17,697,6,2081,2,5,128.0,256.0,256.0,64.0,36,4880,714,704
2024-07-18 08:12:18,701,6,2093,2,5,128.0,256.0,256.0,64.0,36,4912,719,709
2024-07-18 08:12:19,706,6,2107,2,5,128.0,256.0,256.0,64.0,36,4950,725,715
2024-07-18 08:12:20,712,6,2125,2,5,128.0,256.0,256.0,64.0,36,4985,731,725
2024-07-18 08:12:21,716,6,2140,2,5,128.0,256.0,256.0,64.0,36,5020,734,724
2024-07-18 08:12:22,722,6,2153,2,5,128.0,256.0,256.0,64.0,36,5057,741,737
2024-07-18 08:12:23,727,6,2171,2,5,128.0,256.0,256.0,64.0,36,5090,746,741
2024-07-18 08:12:24,731,6,2185,2,5,128.0,256.0,256.0,64.0,36,5130,751,747
2024-07-18 08:12:25,737,6,2202,2,5,128.0,256.0,256.0,64.0,36,5163,755,746
2024-07-18 08:12:26,742,6,2215,2,5,128.0,256.0,256.0,64.0,36,5195,763,763
2024-07-18 08:12:27,747,6,2233,2,5,128.0,256.0,256.0,64.0,36,5230,764,754
2024-07-18 08:12:28,752,6,2242,2,5,128.0,256.0,256.0,64.0,36,5261,769,759
2024-07-18 08:12:29,757,6,2256,2,5,128.0,256.0,256.0,64.0,36,5303,777,769
2024-07-18 08:12:30,761,6,2276,2,5,128.0,256.0,256.0,64.0,36,5335,781,777
2024-07-18 08:12:31,767,6,2290,2,5,128.0,256.0,256.0,64.0,36,5373,785,775
2024-07-18 08:12:32,772,6,2304,2,5,128.0,256.0,256.0,64.0,36,5405,789,779
2024-07-18 08:12:33,777,6,2317,2,5,128.0,256.0,256.0,64.0,36,5445,795,785
2024-07-18 08:12:35,789,6,2348,2,5,128.0,256.0,256.0,64.0,36,5510,804,794
2024-07-18 08:12:36,793,6,2362,2,5,128.0,256.0,256.0,64.0,36,5545,809,799
2024-07-18 08:12:37,798,6,2377,2,5,128.0,256.0,256.0,64.0,36,5583,815,805
2024-07-18 08:12:38,803,6,2393,2,5,128.0,256.0,256.0,64.0,36,5611,820,811
2024-07-18 08:12:39,808,6,2407,2,5,128.0,256.0,256.0,64.0,36,5650,828,829
2024-07-18 08:12:40,813,6,2427,2,5,128.0,256.0,256.0,64.0,36,5688,830,820
2024-07-18 08:12:41,819,6,2438,2,5,128.0,256.0,256.0,64.0,36,5720,834,824
2024-07-18 08:12:42,824,6,2451,2,5,128.0,256.0,256.0,64.0,36,5755,839,829
2024-07-18 08:12:43,830,6,2466,2,5,128.0,256.0,256.0,64.0,36,5786,844,838
2024-07-18 08:12:46,840,6,2511,2,5,128.0,256.0,256.0,64.0,36,5895,859,857
2024-07-18 08:12:48,850,6,2543,2,5,128.0,256.0,256.0,64.0,36,5965,869,859
2024-07-18 08:12:49,855,6,2556,2,5,128.0,256.0,256.0,64.0,36,6000,877,875
2024-07-18 08:12:50,860,6,2575,2,5,128.0,256.0,256.0,64.0,36,6035,879,869
2024-07-18 08:12:51,867,6,2585,2,5,128.0,256.0,256.0,64.0,36,6075,885,876
2024-07-18 08:12:53,879,6,2619,2,5,128.0,256.0,256.0,64.0,36,6143,895,885
2024-07-18 08:12:54,879,6,2632,2,5,128.0,256.0,256.0,64.0,36,6178,900,890
2024-07-18 08:12:55,885,6,2647,2,5,128.0,256.0,256.0,64.0,36,6210,904,894
2024-07-18 08:12:56,890,6,2660,2,5,128.0,256.0,256.0,64.0,36,6245,911,906
2024-07-18 08:12:57,896,6,2678,2,5,128.0,256.0,256.0,64.0,36,6279,915,905
2024-07-18 08:12:58,901,6,2691,2,5,128.0,256.0,256.0,64.0,36,6315,919,909
2024-07-18 08:12:59,907,6,2705,2,5,128.0,256.0,256.0,64.0,36,6353,925,916
2024-07-18 08:13:00,913,6,2722,2,5,128.0,256.0,256.0,64.0,36,6384,932,930
2024-07-18 08:13:02,924,6,2754,2,5,128.0,256.0,256.0,64.0,36,6462,940,930
2024-07-18 08:13:05,936,6,2794,2,5,128.0,256.0,256.0,64.0,36,6560,954,944
2024-07-18 08:13:06,941,6,2809,2,5,128.0,256.0,256.0,64.0,36,6595,959,957
2024-07-18 08:13:07,947,6,2827,2,5,128.0,256.0,256.0,64.0,36,6634,965,955
2024-07-18 08:13:08,952,6,2842,2,5,128.0,256.0,256.0,64.0,36,6668,970,960
2024-07-18 08:13:09,957,6,2856,2,5,128.0,256.0,256.0,64.0,36,6700,974,964
2024-07-18 08:13:10,963,6,2869,2,5,128.0,256.0,256.0,64.0,36,6738,980,970
2024-07-18 08:13:12,975,6,2901,2,5,128.0,256.0,256.0,64.0,36,6805,989,979
2024-07-18 08:13:13,975,6,2913,2,5,128.0,256.0,256.0,64.0,36,6840,994,984
2024-07-18 08:13:14,980,6,2928,2,5,128.0,256.0,256.0,64.0,36,6875,999,989
2024-07-18 08:13:16,991,6,2959,2,5,128.0,256.0,256.0,64.0,36,6952,1010,1000
2024-07-18 08:13:17,997,6,2976,2,5,128.0,256.0,256.0,64.0,36,6985,1017,1009
2024-07-18 08:13:18,1003,6,2993,2,5,128.0,256.0,256.0,64.0,36,7022,1020,1010
2024-07-18 08:13:19,1009,6,3006,2,5,128.0,256.0,256.0,64.0,36,7050,1024,1014
2024-07-18 08:13:20,1009,6,3018,2,5,128.0,256.0,256.0,64.0,36,7085,1029,1019
2024-07-18 08:13:21,1015,6,3033,2,5,128.0,256.0,256.0,64.0,36,7120,1034,1024
2024-07-18 08:13:22,1021,6,3048,2,5,128.0,256.0,256.0,64.0,36,7160,1040,1030
2024-07-18 08:13:23,1026,6,3064,2,5,128.0,256.0,256.0,64.0,36,7197,1045,1035
2024-07-18 08:13:27,1048,6,3126,2,5,128.0,256.0,256.0,64.0,36,7344,1066,1056
2024-07-18 08:13:30,1061,6,3173,2,5,128.0,256.0,256.0,64.0,36,7449,1081,1071
2024-07-18 08:13:31,1067,6,3188,2,5,128.0,256.0,256.0,64.0,36,7491,1087,1077
2024-07-18 08:13:40,1112,6,3324,2,5,128.0,256.0,256.0,64.0,36,7799,1132,1122
2024-07-18 08:13:41,1119,6,3339,2,5,128.0,256.0,256.0,64.0,36,7841,1138,1128
2024-07-18 08:13:42,1119,6,3356,2,5,128.0,256.0,256.0,64.0,36,7876,1142,1132
2024-07-18 08:14:27,1346,6,4012,2,5,128.0,256.0,256.0,64.0,36,9423,1364,1354
