,,,,,globalP,globalP,globalP,globalP,globalP,globalP,packetP,packetP,packetP,packetP,packetP,packetP,sessionP,sessionP,sessionP,sessionP,sessionP,sessionP,transactionP,transactionP,transactionP,transactionP,transactionP,transactionP
2024-06-24 08:42:37,7,0,0,9993,19,39,39,0,32.0,39,40,29,1499,1474,32.0,25,12,161,176,15,32.0,161,2,4,56,52,32.0,4
2024-06-24 08:42:38,8,0,0,9992,19,39,39,0,32.0,39,44,31,1649,1622,32.0,27,12,182,199,17,32.0,182,2,4,59,55,32.0,4
2024-06-24 08:42:39,9,0,0,9991,19,39,39,0,32.0,39,48,34,1803,1774,32.0,29,12,203,222,19,32.0,203,2,4,62,58,32.0,4
2024-06-24 08:42:40,10,0,0,9990,19,39,39,0,32.0,39,52,37,1961,1930,32.0,31,12,224,245,21,32.0,224,2,4,65,61,32.0,4
2024-06-24 08:42:41,11,0,0,9989,19,39,39,0,32.0,39,56,39,2123,2090,32.0,33,12,245,268,23,32.0,245,2,4,68,64,32.0,4
2024-06-24 08:42:42,12,0,0,9988,19,39,39,0,32.0,39,60,42,2289,2254,32.0,35,12,266,291,25,32.0,266,2,4,71,67,32.0,4
2024-06-24 08:42:43,13,0,0,9987,19,39,39,0,32.0,39,64,45,2459,2422,32.0,37,12,287,314,27,32.0,287,2,4,74,70,32.0,4
2024-06-24 08:42:44,14,0,0,9986,19,39,39,0,32.0,39,68,47,2633,2594,32.0,39,12,308,337,29,32.0,308,2,4,77,73,32.0,4
2024-06-24 08:42:45,15,0,0,9985,19,39,39,0,32.0,39,72,50,2811,2770,32.0,41,12,329,360,31,32.0,329,2,4,80,76,32.0,4
2024-06-24 08:42:46,16,0,0,9984,19,39,39,0,32.0,39,76,53,2993,2950,32.0,43,12,350,383,33,32.0,350,2,4,83,79,32.0,4
2024-06-24 08:42:47,17,0,0,9983,19,39,39,0,32.0,39,80,55,3179,3134,32.0,45,12,371,406,35,32.0,371,2,4,86,82,32.0,4
2024-06-24 08:42:48,18,0,0,9982,19,39,39,0,32.0,39,84,58,3369,3322,32.0,47,12,392,429,37,32.0,392,2,4,89,85,32.0,4
2024-06-24 08:42:49,18,0,1,9981,19,39,39,0,32.0,39,88,59,3529,3481,32.0,48,12,412,450,38,32.0,412,2,4,92,88,32.0,4
2024-06-24 08:42:50,19,0,1,9980,19,39,39,0,32.0,39,91,62,3726,3676,32.0,50,12,433,473,40,32.0,433,2,4,95,91,32.0,4
2024-06-24 08:42:51,20,0,1,9979,19,39,39,0,32.0,39,95,65,3927,3875,32.0,52,12,454,496,42,32.0,454,2,4,98,94,32.0,4
2024-06-24 08:42:52,21,0,1,9978,19,39,39,0,32.0,39,99,67,4132,4078,32.0,54,12,475,519,44,32.0,475,2,4,101,97,32.0,4
2024-06-24 08:42:53,22,0,1,9977,19,39,39,0,32.0,39,103,70,4341,4285,32.0,56,12,496,542,46,32.0,496,2,4,104,100,32.0,4
2024-06-24 08:42:54,23,0,1,9976,19,39,39,0,32.0,39,107,73,4554,4496,32.0,58,12,517,565,48,32.0,517,2,4,107,103,32.0,4
2024-06-24 08:42:55,24,0,1,9975,19,39,39,0,32.0,39,111,75,4771,4711,32.0,60,12,538,588,50,32.0,538,2,4,110,106,32.0,4
2024-06-24 08:42:56,25,0,1,9974,19,39,39,0,32.0,39,115,78,4992,4930,32.0,62,12,559,611,52,32.0,559,2,4,113,109,32.0,4
2024-06-24 08:42:57,26,0,1,9973,19,39,39,0,32.0,39,119,81,5217,5153,32.0,64,12,580,634,54,32.0,580,2,4,116,112,32.0,4
2024-06-24 08:42:58,27,0,1,9972,19,39,39,0,32.0,39,123,83,5446,5380,32.0,66,12,601,657,56,32.0,601,2,4,119,115,32.0,4
2024-06-24 08:42:59,28,0,1,9971,19,39,39,0,32.0,39,127,86,5679,5611,32.0,68,12,622,680,58,32.0,622,2,4,122,118,32.0,4
2024-06-24 08:43:00,29,0,1,9970,19,39,39,0,32.0,39,131,89,5916,5846,32.0,70,12,643,703,60,32.0,643,2,4,125,121,32.0,4
2024-06-24 08:43:01,30,0,1,9969,19,39,39,0,32.0,39,135,91,6157,6085,32.0,72,12,664,726,62,32.0,664,2,4,128,124,32.0,4
2024-06-24 08:43:02,31,0,1,9968,19,39,39,0,32.0,39,139,94,6402,6328,32.0,74,12,685,749,64,32.0,685,2,4,131,127,32.0,4
2024-06-24 08:43:03,32,0,1,9967,19,39,39,0,32.0,39,143,97,6651,6575,32.0,76,12,706,772,66,32.0,706,2,4,134,130,32.0,4
2024-06-24 08:43:04,33,0,1,9966,19,39,39,0,32.0,39,147,99,6904,6826,32.0,78,12,727,795,68,32.0,727,2,4,137,133,32.0,4
2024-06-24 08:43:05,34,0,1,9965,19,39,39,0,32.0,39,151,102,7161,7081,32.0,80,12,748,818,70,32.0,748,2,4,140,136,32.0,4
2024-06-24 08:43:06,35,0,1,9964,19,39,39,0,32.0,39,155,105,7422,7340,32.0,82,12,769,841,72,32.0,769,2,4,143,139,32.0,4
2024-06-24 08:43:07,36,0,1,9963,19,39,39,0,32.0,39,159,107,7687,7603,32.0,84,12,790,864,74,32.0,790,2,4,146,142,32.0,4
2024-06-24 08:43:08,37,0,1,9962,19,39,39,0,32.0,39,163,110,7956,7870,32.0,86,12,811,887,76,32.0,811,2,4,149,145,32.0,4
2024-06-24 08:43:09,38,0,1,9961,19,39,39,0,32.0,39,167,113,8229,8141,32.0,88,12,832,910,78,32.0,832,2,4,152,148,32.0,4
2024-06-24 08:43:10,39,0,1,9960,19,39,39,0,32.0,39,171,115,8506,8416,32.0,90,12,853,933,80,32.0,853,2,4,155,151,32.0,4
2024-06-24 08:43:11,40,0,1,9959,19,39,39,0,32.0,39,175,118,8787,8695,32.0,92,12,874,956,82,32.0,874,2,4,158,154,32.0,4
2024-06-24 08:43:12,41,0,1,9958,19,39,39,0,32.0,39,179,121,9072,8978,32.0,94,12,895,979,84,32.0,895,2,4,161,157,32.0,4
2024-06-24 08:43:13,42,0,1,9957,19,39,39,0,32.0,39,183,123,9361,9265,32.0,96,12,916,1002,86,32.0,916,2,4,164,160,32.0,4
2024-06-24 08:43:14,43,0,1,9956,19,39,39,0,32.0,39,187,126,9654,9556,32.0,98,12,937,1025,88,32.0,937,2,4,167,163,32.0,4
2024-06-24 08:43:15,44,0,1,9955,19,39,39,0,32.0,39,191,129,9951,9851,32.0,100,12,958,1048,90,32.0,958,2,4,170,166,32.0,4
2024-06-24 08:43:16,45,0,1,9954,19,39,39,0,32.0,39,195,131,10252,10150,32.0,102,12,979,1071,92,32.0,979,2,4,173,169,32.0,4
2024-06-24 08:43:17,46,0,1,9953,19,39,39,0,32.0,39,199,134,10557,10453,32.0,104,12,1000,1094,94,32.0,1000,2,4,176,172,32.0,4
2024-06-24 08:43:18,47,0,1,9952,19,39,39,0,32.0,39,203,137,10866,10760,32.0,106,12,1021,1117,96,32.0,1021,2,4,179,175,32.0,4
2024-06-24 08:43:19,48,0,1,9951,19,39,39,0,32.0,39,207,139,11179,11071,32.0,108,12,1042,1140,98,32.0,1042,2,4,182,178,32.0,4
2024-06-24 08:43:20,49,0,1,9950,19,39,39,0,32.0,39,211,142,11496,11386,32.0,110,12,1063,1163,100,32.0,1063,2,4,185,181,32.0,4
2024-06-24 08:43:21,48,1,1,9950,19,39,39,0,32.0,39,215,142,11746,11636,32.0,110,12,1063,1164,101,32.0,1063,2,4,186,182,32.0,4
2024-06-24 08:43:22,49,0,1,9950,19,39,39,0,32.0,39,215,142,11997,11887,32.0,110,12,1063,1165,102,32.0,1063,2,4,187,183,32.0,4
2024-06-24 08:43:23,49,0,1,9950,19,39,39,0,32.0,39,215,142,12214,12104,32.0,110,12,1063,1165,102,32.0,1063,2,4,188,184,32.0,4
2024-06-24 08:43:24,49,0,1,9950,19,39,39,0,32.0,39,215,142,12431,12321,32.0,110,12,1063,1165,102,32.0,1063,2,4,189,185,32.0,4
2024-06-24 08:43:25,49,0,1,9950,19,39,39,0,32.0,39,215,142,12648,12538,32.0,110,12,1063,1165,102,32.0,1063,2,4,190,186,32.0,4
2024-06-24 08:43:26,49,0,1,9950,19,39,39,0,32.0,39,215,142,12865,12755,32.0,110,12,1063,1165,102,32.0,1063,2,4,191,187,32.0,4
