,,,,,globalP,globalP,globalP,globalP,globalP,globalP,packetP,packetP,packetP,packetP,packetP,packetP,sessionP,sessionP,sessionP,sessionP,sessionP,sessionP,transactionP,transactionP,transactionP,transactionP,transactionP,transactionP
2024-06-24 08:39:37,34,0,0,9966,3,21,21,0,96.0,21,10,2,844,841,32.0,3,1,1,36,35,8.0,1,1,4,346,342,16.0,4
2024-06-24 08:39:38,35,0,0,9965,3,21,21,0,96.0,21,10,2,854,851,32.0,3,1,1,37,36,8.0,1,1,4,353,349,16.0,4
2024-06-24 08:39:39,36,0,0,9964,3,21,21,0,96.0,21,10,2,864,861,32.0,3,1,1,38,37,8.0,1,1,4,360,356,16.0,4
2024-06-24 08:39:40,37,0,0,9963,3,21,21,0,96.0,21,10,2,874,871,32.0,3,1,1,39,38,8.0,1,1,4,367,363,16.0,4
2024-06-24 08:39:41,38,0,0,9962,3,21,21,0,96.0,21,10,2,884,881,32.0,3,1,1,40,39,8.0,1,1,4,374,370,16.0,4
2024-06-24 08:39:42,39,0,0,9961,3,21,21,0,96.0,21,11,2,895,892,32.0,3,1,1,41,40,8.0,1,1,4,381,377,16.0,4
2024-06-24 08:39:43,40,0,0,9960,3,22,22,0,96.0,22,11,2,906,903,32.0,3,1,1,42,41,8.0,1,1,4,388,384,16.0,4
2024-06-24 08:39:44,41,0,0,9959,3,22,22,0,96.0,22,11,2,917,914,32.0,3,1,1,43,42,8.0,1,1,4,395,391,16.0,4
2024-06-24 08:39:45,42,0,0,9958,3,22,22,0,96.0,22,11,2,928,925,32.0,3,1,1,44,43,8.0,1,1,4,402,398,16.0,4
2024-06-24 08:39:46,43,0,0,9957,3,22,22,0,96.0,22,11,2,939,936,32.0,3,1,1,45,44,8.0,1,1,4,409,405,16.0,4
2024-06-24 08:39:47,44,0,0,9956,3,22,22,0,96.0,22,11,2,950,947,32.0,3,1,1,46,45,8.0,1,1,4,416,412,16.0,4
2024-06-24 08:39:48,45,0,0,9955,3,22,22,0,96.0,22,11,2,961,958,32.0,3,1,1,47,46,8.0,1,1,4,423,419,16.0,4
2024-06-24 08:39:49,46,0,0,9954,3,22,22,0,96.0,22,11,2,972,969,32.0,3,1,1,48,47,8.0,1,1,4,430,426,16.0,4
2024-06-24 08:39:50,47,0,0,9953,3,22,22,0,96.0,22,12,2,984,981,32.0,3,1,1,49,48,8.0,1,1,4,437,433,16.0,4
2024-06-24 08:39:51,48,0,0,9952,3,22,22,0,96.0,22,12,2,996,993,32.0,3,1,1,50,49,8.0,1,1,4,444,440,16.0,4
2024-06-24 08:39:52,49,0,0,9951,3,22,22,0,96.0,22,12,2,1008,1005,32.0,3,1,1,51,50,8.0,1,1,4,451,447,16.0,4
2024-06-24 08:39:53,50,0,0,9950,3,22,22,0,96.0,22,12,2,1020,1017,32.0,3,1,1,52,51,8.0,1,1,4,458,454,16.0,4
2024-06-24 08:39:54,49,1,0,9950,3,22,22,0,96.0,22,12,2,1032,1029,32.0,3,1,1,52,51,8.0,1,1,4,459,455,16.0,4
2024-06-24 08:39:55,50,0,0,9950,3,22,22,0,96.0,22,12,2,1044,1041,32.0,3,1,1,52,51,8.0,1,1,4,460,456,16.0,4
2024-06-24 08:39:56,50,0,0,9950,3,22,22,0,96.0,22,12,2,1056,1053,32.0,3,1,1,52,51,8.0,1,1,4,461,457,16.0,4
2024-06-24 08:39:57,50,0,0,9950,3,22,22,0,96.0,22,12,2,1068,1065,32.0,3,1,1,52,51,8.0,1,1,4,462,458,16.0,4
2024-06-24 08:39:58,50,0,0,9950,3,22,22,0,96.0,22,12,2,1080,1077,32.0,3,1,1,52,51,8.0,1,1,4,463,459,16.0,4
2024-06-24 08:39:59,50,0,0,9950,3,22,22,0,96.0,22,12,2,1092,1089,32.0,3,1,1,52,51,8.0,1,1,4,464,460,16.0,4
2024-06-24 08:40:00,50,0,0,9950,3,22,22,0,96.0,22,12,2,1104,1101,32.0,3,1,1,52,51,8.0,1,1,4,465,461,16.0,4
