,,,,,globalP,globalP,globalP,globalP,globalP,globalP,packetP,packetP,packetP,packetP,packetP,packetP,sessionP,sessionP,sessionP,sessionP,sessionP,sessionP,transactionP,transactionP,transactionP,transactionP,transactionP,transactionP
2024-06-24 08:39:11,8,0,0,9992,19,39,39,0,32.0,39,44,31,2835,2808,32.0,27,12,182,199,17,32.0,182,2,4,125,121,32.0,4
2024-06-24 08:39:12,9,0,0,9991,19,39,39,0,32.0,39,48,34,2989,2960,32.0,29,12,203,222,19,32.0,203,2,4,128,124,32.0,4
2024-06-24 08:39:13,10,0,0,9990,19,39,39,0,32.0,39,52,37,3147,3116,32.0,31,12,224,245,21,32.0,224,2,4,131,127,32.0,4
2024-06-24 08:39:14,11,0,0,9989,19,39,39,0,32.0,39,56,39,3309,3276,32.0,33,12,245,268,23,32.0,245,2,4,134,130,32.0,4
2024-06-24 08:39:15,12,0,0,9988,19,39,39,0,32.0,39,60,42,3475,3440,32.0,35,12,266,291,25,32.0,266,2,4,137,133,32.0,4
2024-06-24 08:39:16,13,0,0,9987,19,39,39,0,32.0,39,64,45,3645,3608,32.0,37,12,287,314,27,32.0,287,2,4,140,136,32.0,4
2024-06-24 08:39:17,14,0,0,9986,19,39,39,0,32.0,39,68,47,3819,3780,32.0,39,12,308,337,29,32.0,308,2,4,143,139,32.0,4
2024-06-24 08:39:18,15,0,0,9985,19,39,39,0,32.0,39,72,50,3997,3956,32.0,41,12,329,360,31,32.0,329,2,4,146,142,32.0,4
2024-06-24 08:39:19,16,0,0,9984,19,39,39,0,32.0,39,76,53,4179,4136,32.0,43,12,350,383,33,32.0,350,2,4,149,145,32.0,4
2024-06-24 08:39:20,17,0,0,9983,19,39,39,0,32.0,39,80,55,4365,4320,32.0,45,12,371,406,35,32.0,371,2,4,152,148,32.0,4
2024-06-24 08:39:21,18,0,0,9982,19,39,39,0,32.0,39,84,58,4555,4508,32.0,47,12,392,429,37,32.0,392,2,4,155,151,32.0,4
2024-06-24 08:39:22,19,0,0,9981,19,39,39,0,32.0,39,88,61,4749,4700,32.0,49,12,413,452,39,32.0,413,2,4,158,154,32.0,4
2024-06-24 08:39:23,20,0,0,9980,19,39,39,0,32.0,39,92,63,4947,4896,32.0,51,12,434,475,41,32.0,434,2,4,161,157,32.0,4
2024-06-24 08:39:24,21,0,0,9979,19,39,39,0,32.0,39,96,66,5149,5096,32.0,53,12,455,498,43,32.0,455,2,4,164,160,32.0,4
2024-06-24 08:39:25,22,0,0,9978,19,39,39,0,32.0,39,100,69,5355,5300,32.0,55,12,476,521,45,32.0,476,2,4,167,163,32.0,4
2024-06-24 08:39:26,23,0,0,9977,19,39,39,0,32.0,39,104,71,5565,5508,32.0,57,12,497,544,47,32.0,497,2,4,170,166,32.0,4
2024-06-24 08:39:27,24,0,0,9976,19,39,39,0,32.0,39,108,74,5779,5720,32.0,59,12,518,567,49,32.0,518,2,4,173,169,32.0,4
2024-06-24 08:39:28,25,0,0,9975,19,39,39,0,32.0,39,112,77,5997,5936,32.0,61,12,539,590,51,32.0,539,2,4,176,172,32.0,4
2024-06-24 08:39:29,26,0,0,9974,19,39,39,0,32.0,39,116,79,6219,6156,32.0,63,12,560,613,53,32.0,560,2,4,179,175,32.0,4
2024-06-24 08:39:30,27,0,0,9973,19,39,39,0,32.0,39,120,81,6411,6347,32.0,64,12,580,634,54,32.0,580,2,4,182,178,32.0,4
2024-06-24 08:39:31,28,0,0,9972,19,39,39,0,32.0,39,123,85,6674,6607,32.0,67,12,602,659,57,32.0,602,2,4,185,181,32.0,4
2024-06-24 08:39:32,29,0,0,9971,19,39,39,0,32.0,39,128,87,6908,6839,32.0,69,12,623,682,59,32.0,623,2,4,188,184,32.0,4
2024-06-24 08:39:33,30,0,0,9970,19,39,39,0,32.0,39,132,90,7146,7075,32.0,71,12,644,705,61,32.0,644,2,4,191,187,32.0,4
2024-06-24 08:39:34,31,0,0,9969,19,39,39,0,32.0,39,136,93,7388,7315,32.0,73,12,665,728,63,32.0,665,2,4,194,190,32.0,4
2024-06-24 08:39:35,32,0,0,9968,19,39,39,0,32.0,39,140,95,7634,7559,32.0,75,12,686,751,65,32.0,686,2,4,197,193,32.0,4
2024-06-24 08:39:36,33,0,0,9967,19,39,39,0,32.0,39,144,98,7884,7807,32.0,77,12,707,774,67,32.0,707,2,4,200,196,32.0,4
2024-06-24 08:39:37,34,0,0,9966,19,39,39,0,32.0,39,148,101,8138,8059,32.0,79,12,728,797,69,32.0,728,2,4,203,199,32.0,4
2024-06-24 08:39:38,35,0,0,9965,19,39,39,0,32.0,39,152,103,8396,8315,32.0,81,12,749,820,71,32.0,749,2,4,206,202,32.0,4
2024-06-24 08:39:39,36,0,0,9964,19,39,39,0,32.0,39,156,106,8658,8575,32.0,83,12,770,843,73,32.0,770,2,4,209,205,32.0,4
2024-06-24 08:39:40,37,0,0,9963,19,39,39,0,32.0,39,160,109,8924,8839,32.0,85,12,791,866,75,32.0,791,2,4,212,208,32.0,4
2024-06-24 08:39:41,38,0,0,9962,19,39,39,0,32.0,39,164,111,9194,9107,32.0,87,12,812,889,77,32.0,812,2,4,215,211,32.0,4
2024-06-24 08:39:42,39,0,0,9961,19,39,39,0,32.0,39,168,114,9468,9379,32.0,89,12,833,912,79,32.0,833,2,4,218,214,32.0,4
2024-06-24 08:39:43,40,0,0,9960,19,39,39,0,32.0,39,172,117,9746,9655,32.0,91,12,854,935,81,32.0,854,2,4,221,217,32.0,4
2024-06-24 08:39:44,41,0,0,9959,19,39,39,0,32.0,39,176,119,10028,9935,32.0,93,12,875,958,83,32.0,875,2,4,224,220,32.0,4
2024-06-24 08:39:45,42,0,0,9958,19,39,39,0,32.0,39,180,122,10314,10219,32.0,95,12,896,981,85,32.0,896,2,4,227,223,32.0,4
2024-06-24 08:39:46,43,0,0,9957,19,39,39,0,32.0,39,184,125,10604,10507,32.0,97,12,917,1004,87,32.0,917,2,4,230,226,32.0,4
2024-06-24 08:39:47,44,0,0,9956,19,39,39,0,32.0,39,188,127,10898,10799,32.0,99,12,938,1027,89,32.0,938,2,4,233,229,32.0,4
2024-06-24 08:39:48,45,0,0,9955,19,39,39,0,32.0,39,192,130,11196,11095,32.0,101,12,959,1050,91,32.0,959,2,4,236,232,32.0,4
2024-06-24 08:39:49,46,0,0,9954,19,39,39,0,32.0,39,196,133,11498,11395,32.0,103,12,980,1073,93,32.0,980,2,4,239,235,32.0,4
2024-06-24 08:39:50,47,0,0,9953,19,39,39,0,32.0,39,200,135,11804,11699,32.0,105,12,1001,1096,95,32.0,1001,2,4,242,238,32.0,4
2024-06-24 08:39:51,48,0,0,9952,19,39,39,0,32.0,39,204,138,12114,12007,32.0,107,12,1022,1119,97,32.0,1022,2,4,245,241,32.0,4
2024-06-24 08:39:52,49,0,0,9951,19,39,39,0,32.0,39,208,141,12428,12319,32.0,109,12,1043,1142,99,32.0,1043,2,4,248,244,32.0,4
2024-06-24 08:39:53,50,0,0,9950,19,39,39,0,32.0,39,212,143,12746,12635,32.0,111,12,1064,1165,101,32.0,1064,2,4,251,247,32.0,4
2024-06-24 08:39:54,49,1,0,9950,19,39,39,0,32.0,39,216,143,12997,12886,32.0,111,12,1064,1166,102,32.0,1064,2,4,252,248,32.0,4
2024-06-24 08:39:55,50,0,0,9950,19,39,39,0,32.0,39,216,143,13249,13138,32.0,111,12,1064,1167,103,32.0,1064,2,4,253,249,32.0,4
2024-06-24 08:39:56,50,0,0,9950,19,39,39,0,32.0,39,216,143,13467,13356,32.0,111,12,1064,1167,103,32.0,1064,2,4,254,250,32.0,4
2024-06-24 08:39:57,50,0,0,9950,19,39,39,0,32.0,39,216,143,13685,13574,32.0,111,12,1064,1167,103,32.0,1064,2,4,255,251,32.0,4
2024-06-24 08:39:58,50,0,0,9950,19,39,39,0,32.0,39,216,143,13903,13792,32.0,111,12,1064,1167,103,32.0,1064,2,4,256,252,32.0,4
2024-06-24 08:39:59,50,0,0,9950,19,39,39,0,32.0,39,216,143,14121,14010,32.0,111,12,1064,1167,103,32.0,1064,2,4,257,253,32.0,4
2024-06-24 08:40:00,50,0,0,9950,19,39,39,0,32.0,39,216,143,14339,14228,32.0,111,12,1064,1167,103,32.0,1064,2,4,258,254,32.0,4
