timestamp,subscriber_count_Connected_x,subscriber_count_Connected_y,subscriber_count_Connected_x,subscriber_count_Connected_y,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_globalP_smf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_packetP_smf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_sessionP_smf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_transactionP_smf,total_allocated_memory_globalP_smf,total_allocated_memory_packetP_smf,total_allocated_memory_sessionP_smf,total_allocated_memory_transactionP_smf,chunk_create_count_minus_destroy_count_cm_globalP_smf,chunk_create_count_minus_destroy_count_cm_packetP_smf,chunk_create_count_minus_destroy_count_cm_sessionP_smf,chunk_create_count_minus_destroy_count_cm_transactionP_smf
2024-07-10 14:15:18,56,0,0,9944,8,256,8,3,31.998046875,32.0,31.998046875,32.0,38,479,1559,5
2024-07-10 14:15:19,57,0,0,9943,8,259,8,3,31.998046875,32.0,31.998046875,32.0,38,482,1586,5
2024-07-10 14:15:20,58,0,0,9942,8,263,8,3,31.998046875,32.0,31.998046875,32.0,38,485,1613,5
2024-07-10 14:15:21,59,0,0,9941,8,266,8,3,31.998046875,32.0,31.998046875,32.0,38,488,1640,5
2024-07-10 14:15:22,60,0,0,9940,8,270,8,3,31.998046875,32.0,31.998046875,32.0,39,491,1667,5
2024-07-10 14:15:23,61,0,0,9939,8,274,8,3,31.998046875,32.0,31.998046875,32.0,39,494,1694,5
2024-07-10 14:15:24,62,0,0,9938,8,278,8,3,31.998046875,32.0,31.998046875,32.0,39,497,1721,5
2024-07-10 14:15:25,63,0,0,9937,8,281,8,3,31.998046875,32.0,31.998046875,32.0,39,500,1748,5
2024-07-10 14:15:26,64,0,0,9936,8,285,8,3,31.998046875,32.0,31.998046875,32.0,39,503,1775,5
2024-07-10 14:15:27,65,0,0,9935,8,288,8,3,31.998046875,32.0,31.998046875,32.0,39,506,1802,5
2024-07-10 14:15:28,66,0,0,9934,8,292,8,3,31.998046875,32.0,31.998046875,32.0,39,509,1829,5
2024-07-10 14:15:29,67,0,0,9933,8,295,8,3,31.998046875,32.0,31.998046875,32.0,39,512,1856,5
2024-07-10 14:15:30,68,0,0,9932,8,299,8,3,31.998046875,32.0,31.998046875,32.0,39,515,1883,5
2024-07-10 14:15:31,69,0,0,9931,8,303,8,3,31.998046875,32.0,31.998046875,32.0,39,518,1910,5
2024-07-10 14:15:32,70,0,0,9930,8,306,8,3,31.998046875,32.0,31.998046875,32.0,39,521,1937,5
2024-07-10 14:15:33,71,0,0,9929,8,310,8,3,31.998046875,32.0,31.998046875,32.0,39,524,1964,5
2024-07-10 14:15:34,72,0,0,9928,8,313,8,3,31.998046875,32.0,31.998046875,32.0,39,527,1991,5
2024-07-10 14:15:35,73,0,0,9927,8,317,8,3,31.998046875,32.0,31.998046875,32.0,39,530,2018,5
2024-07-10 14:15:36,74,0,0,9926,8,320,8,3,31.998046875,32.0,31.998046875,32.0,39,533,2045,5
2024-07-10 14:15:37,75,0,0,9925,8,325,8,3,31.998046875,32.0,31.998046875,32.0,40,536,2072,5
2024-07-10 14:15:38,76,0,0,9924,8,328,8,3,31.998046875,32.0,31.998046875,32.0,40,539,2099,5
2024-07-10 14:15:39,77,0,0,9923,8,332,8,3,31.998046875,32.0,31.998046875,32.0,40,542,2126,5
2024-07-10 14:15:40,78,0,0,9922,8,335,8,3,31.998046875,32.0,31.998046875,32.0,40,545,2153,5
2024-07-10 14:15:41,79,0,0,9921,8,339,8,3,31.998046875,32.0,31.998046875,32.0,40,548,2180,5
2024-07-10 14:15:42,80,0,0,9920,8,342,8,3,31.998046875,32.0,31.998046875,32.0,40,551,2207,5
2024-07-10 14:15:43,81,0,0,9919,8,346,8,3,31.998046875,32.0,31.998046875,32.0,40,554,2234,5
2024-07-10 14:15:44,82,0,0,9918,8,349,8,3,31.998046875,32.0,31.998046875,32.0,40,557,2261,5
2024-07-10 14:15:45,83,0,0,9917,8,354,8,3,31.998046875,32.0,31.998046875,32.0,40,560,2288,5
2024-07-10 14:15:46,84,0,0,9916,8,357,8,3,31.998046875,32.0,31.998046875,32.0,40,563,2315,5
2024-07-10 14:15:47,85,0,0,9915,8,361,8,3,31.998046875,32.0,31.998046875,32.0,40,566,2342,5
2024-07-10 14:15:48,86,0,0,9914,8,364,8,3,31.998046875,32.0,31.998046875,32.0,40,569,2369,5
2024-07-10 14:15:49,87,0,0,9913,8,368,8,3,31.998046875,32.0,31.998046875,32.0,40,572,2396,5
2024-07-10 14:15:50,88,0,0,9912,8,371,8,3,31.998046875,32.0,31.998046875,32.0,40,575,2423,5
2024-07-10 14:15:51,89,0,0,9911,8,375,8,3,31.998046875,32.0,31.998046875,32.0,40,578,2450,5
2024-07-10 14:15:52,90,0,0,9910,8,379,8,3,31.998046875,32.0,31.998046875,32.0,40,581,2477,5
2024-07-10 14:15:53,91,0,0,9909,8,383,8,3,31.998046875,32.0,31.998046875,32.0,41,584,2504,5
2024-07-10 14:15:54,92,0,0,9908,8,386,8,3,31.998046875,32.0,31.998046875,32.0,41,587,2531,5
2024-07-10 14:15:55,93,0,0,9907,8,390,8,3,31.998046875,32.0,31.998046875,32.0,41,590,2558,5
2024-07-10 14:15:56,94,0,0,9906,8,393,8,3,31.998046875,32.0,31.998046875,32.0,41,593,2585,5
2024-07-10 14:15:57,95,0,0,9905,8,396,8,3,31.998046875,32.0,31.998046875,32.0,41,596,2612,5
2024-07-10 14:15:58,96,0,0,9904,8,400,8,3,31.998046875,32.0,31.998046875,32.0,41,599,2639,5
2024-07-10 14:15:59,97,0,0,9903,8,403,8,3,31.998046875,32.0,31.998046875,32.0,41,602,2666,5
2024-07-10 14:16:00,98,0,0,9902,8,408,8,3,31.998046875,32.0,31.998046875,32.0,41,605,2693,5
2024-07-10 14:16:01,99,0,0,9901,8,411,8,3,31.998046875,32.0,31.998046875,32.0,41,608,2720,5
2024-07-10 14:16:02,100,0,0,9900,8,415,8,3,31.998046875,32.0,31.998046875,32.0,41,611,2747,5
2024-07-10 14:16:03,101,0,0,9899,8,418,8,3,31.998046875,32.0,31.998046875,32.0,41,613,2774,5
2024-07-10 14:16:04,102,0,0,9898,8,422,8,3,31.998046875,32.0,31.998046875,32.0,41,615,2801,5
2024-07-10 14:16:05,103,0,0,9897,8,425,8,3,31.998046875,32.0,31.998046875,32.0,41,617,2828,5
2024-07-10 14:16:06,104,0,0,9896,8,428,8,3,31.998046875,32.0,31.998046875,32.0,41,619,2855,5
2024-07-10 14:16:07,105,0,0,9895,8,433,8,3,31.998046875,32.0,31.998046875,32.0,41,621,2882,5
2024-07-10 14:16:08,106,0,0,9894,8,436,8,3,31.998046875,32.0,31.998046875,32.0,41,623,2909,5
2024-07-10 14:16:09,107,0,0,9893,8,439,8,3,31.998046875,32.0,31.998046875,32.0,42,625,2936,5
2024-07-10 14:16:10,108,0,0,9892,8,443,8,3,31.998046875,32.0,31.998046875,32.0,42,627,2963,5
2024-07-10 14:16:11,109,0,0,9891,8,446,8,3,31.998046875,32.0,31.998046875,32.0,42,629,2990,5
2024-07-10 14:16:12,110,0,0,9890,8,449,8,3,31.998046875,32.0,31.998046875,32.0,42,631,3017,5
2024-07-10 14:16:13,111,0,0,9889,8,453,8,3,31.998046875,32.0,31.998046875,32.0,42,633,3044,5
2024-07-10 14:16:14,112,0,0,9888,8,457,8,3,31.998046875,32.0,31.998046875,32.0,42,635,3071,5
2024-07-10 14:16:15,113,0,0,9887,8,460,8,3,31.998046875,32.0,31.998046875,32.0,42,637,3098,5
2024-07-10 14:16:16,114,0,0,9886,8,464,8,3,31.998046875,32.0,31.998046875,32.0,42,639,3125,5
2024-07-10 14:16:17,115,0,0,9885,8,467,8,3,31.998046875,32.0,31.998046875,32.0,42,641,3152,5
2024-07-10 14:16:18,116,0,0,9884,8,470,8,3,31.998046875,32.0,31.998046875,32.0,42,643,3179,5
2024-07-10 14:16:19,117,0,0,9883,8,474,8,3,31.998046875,32.0,31.998046875,32.0,42,645,3206,5
2024-07-10 14:16:20,118,0,0,9882,8,477,8,3,31.998046875,32.0,31.998046875,32.0,42,647,3233,5
2024-07-10 14:16:21,119,0,0,9881,8,480,8,3,31.998046875,32.0,31.998046875,32.0,42,649,3260,5
2024-07-10 14:16:22,120,0,0,9880,8,484,8,3,31.998046875,32.0,31.998046875,32.0,42,651,3287,5
2024-07-10 14:16:23,121,0,0,9879,8,488,8,3,31.998046875,32.0,31.998046875,32.0,42,653,3314,5
2024-07-10 14:16:24,122,0,0,9878,8,491,8,3,31.998046875,32.0,31.998046875,32.0,42,655,3341,5
2024-07-10 14:16:25,123,0,0,9877,9,495,8,3,31.998046875,32.0,31.998046875,32.0,43,657,3368,5
2024-07-10 14:16:26,124,0,0,9876,9,498,8,3,31.998046875,32.0,31.998046875,32.0,43,659,3395,5
2024-07-10 14:16:27,125,0,0,9875,9,501,8,3,31.998046875,32.0,31.998046875,32.0,43,661,3422,5
2024-07-10 14:16:28,126,0,0,9874,9,505,8,3,31.998046875,32.0,31.998046875,32.0,43,663,3449,5
2024-07-10 14:16:29,127,0,0,9873,9,509,8,3,31.998046875,32.0,31.998046875,32.0,43,665,3476,5
2024-07-10 14:16:30,128,0,0,9872,9,512,8,3,31.998046875,32.0,31.998046875,32.0,43,667,3503,5
2024-07-10 14:16:31,129,0,0,9871,9,516,8,3,31.998046875,32.0,31.998046875,32.0,43,669,3530,5
2024-07-10 14:16:32,130,0,0,9870,9,519,8,3,31.998046875,32.0,31.998046875,32.0,43,671,3557,5
2024-07-10 14:16:33,131,0,0,9869,9,522,8,3,31.998046875,32.0,31.998046875,32.0,43,673,3584,5
2024-07-10 14:16:34,132,0,0,9868,9,526,8,3,31.998046875,32.0,31.998046875,32.0,43,675,3611,5
2024-07-10 14:16:35,133,0,0,9867,9,529,8,3,31.998046875,32.0,31.998046875,32.0,43,677,3638,5
2024-07-10 14:16:36,134,0,0,9866,9,532,8,3,31.998046875,32.0,31.998046875,32.0,43,679,3665,5
2024-07-10 14:16:37,135,0,0,9865,9,536,8,3,31.998046875,32.0,31.998046875,32.0,43,681,3692,5
2024-07-10 14:16:38,136,0,0,9864,9,540,8,3,31.998046875,32.0,31.998046875,32.0,43,683,3719,5
2024-07-10 14:16:39,137,0,0,9863,9,543,8,3,31.998046875,32.0,31.998046875,32.0,43,685,3746,5
2024-07-10 14:16:40,138,0,0,9862,9,547,8,3,31.998046875,32.0,31.998046875,32.0,43,687,3773,5
2024-07-10 14:16:41,139,0,0,9861,10,550,8,3,31.998046875,32.0,31.998046875,32.0,44,689,3800,5
2024-07-10 14:16:42,140,0,0,9860,10,553,8,3,31.998046875,32.0,31.998046875,32.0,44,691,3827,5
2024-07-10 14:16:43,141,0,0,9859,10,557,8,3,31.998046875,32.0,31.998046875,32.0,44,693,3854,5
2024-07-10 14:16:44,142,0,0,9858,10,561,8,3,31.998046875,32.0,31.998046875,32.0,44,695,3881,5
2024-07-10 14:16:45,143,0,0,9857,10,564,8,3,31.998046875,32.0,31.998046875,32.0,44,697,3908,5
2024-07-10 14:16:46,144,0,0,9856,10,568,8,3,31.998046875,32.0,31.998046875,32.0,44,699,3935,5
2024-07-10 14:16:47,145,0,0,9855,10,571,8,3,31.998046875,32.0,31.998046875,32.0,44,701,3962,5
2024-07-10 14:16:48,146,0,0,9854,10,574,8,3,31.998046875,32.0,31.998046875,32.0,44,703,3989,5
2024-07-10 14:16:49,147,0,0,9853,10,578,8,3,31.998046875,32.0,31.998046875,32.0,44,705,4016,5
2024-07-10 14:16:50,148,0,0,9852,10,581,8,3,31.998046875,32.0,31.998046875,32.0,44,707,4043,5
2024-07-10 14:16:51,149,0,0,9851,10,584,8,3,31.998046875,32.0,31.998046875,32.0,44,709,4070,5
2024-07-10 14:16:52,150,0,0,9850,10,588,8,3,31.998046875,32.0,31.998046875,32.0,44,711,4097,5
2024-07-10 14:16:53,151,0,0,9849,10,592,8,3,31.998046875,32.0,31.998046875,32.0,44,713,4124,5
2024-07-10 14:16:54,152,0,0,9848,10,595,8,3,31.998046875,32.0,31.998046875,32.0,44,715,4151,5
2024-07-10 14:16:55,153,0,0,9847,10,598,8,3,31.998046875,32.0,31.998046875,32.0,44,717,4178,5
2024-07-10 14:16:56,154,0,0,9846,10,602,8,3,31.998046875,32.0,31.998046875,32.0,44,719,4205,5
2024-07-10 14:16:57,155,0,0,9845,11,605,8,3,31.998046875,32.0,31.998046875,32.0,45,721,4232,5
2024-07-10 14:16:58,156,0,0,9844,11,608,8,3,31.998046875,32.0,31.998046875,32.0,45,723,4259,5
2024-07-10 14:16:59,157,0,0,9843,11,613,8,3,31.998046875,32.0,31.998046875,32.0,45,725,4286,5
2024-07-10 14:17:00,158,0,0,9842,11,616,8,3,31.998046875,32.0,31.998046875,32.0,45,727,4313,5
2024-07-10 14:17:01,159,0,0,9841,11,619,8,3,31.998046875,32.0,31.998046875,32.0,45,729,4340,5
2024-07-10 14:17:02,160,0,0,9840,11,623,8,3,31.998046875,32.0,31.998046875,32.0,45,731,4367,5
2024-07-10 14:17:03,161,0,0,9839,11,626,8,3,31.998046875,32.0,31.998046875,32.0,45,733,4394,5
2024-07-10 14:17:04,162,0,0,9838,11,629,8,3,31.998046875,32.0,31.998046875,32.0,45,735,4421,5
2024-07-10 14:17:05,163,0,0,9837,11,633,8,3,31.998046875,32.0,31.998046875,32.0,45,737,4448,5
2024-07-10 14:17:06,164,0,0,9836,11,636,8,3,31.998046875,32.0,31.998046875,32.0,45,739,4475,5
2024-07-10 14:17:07,165,0,0,9835,11,640,8,3,31.998046875,32.0,31.998046875,32.0,45,741,4502,5
2024-07-10 14:17:08,166,0,0,9834,11,644,8,3,31.998046875,32.0,31.998046875,32.0,45,743,4529,5
2024-07-10 14:17:09,167,0,0,9833,11,647,8,3,31.998046875,32.0,31.998046875,32.0,45,745,4556,5
2024-07-10 14:17:10,168,0,0,9832,11,650,8,3,31.998046875,32.0,31.998046875,32.0,45,747,4583,5
2024-07-10 14:17:11,169,0,0,9831,11,654,8,3,31.998046875,32.0,31.998046875,32.0,45,749,4610,5
2024-07-10 14:17:12,170,0,0,9830,12,657,8,3,31.998046875,32.0,31.998046875,32.0,46,751,4637,5
2024-07-10 14:17:13,171,0,0,9829,12,660,8,3,31.998046875,32.0,31.998046875,32.0,46,753,4664,5
2024-07-10 14:17:14,172,0,0,9828,12,665,8,3,31.998046875,32.0,31.998046875,32.0,46,755,4691,5
2024-07-10 14:17:15,173,0,0,9827,12,668,8,3,31.998046875,32.0,31.998046875,32.0,46,757,4718,5
2024-07-10 14:17:16,174,0,0,9826,12,671,8,3,31.998046875,32.0,31.998046875,32.0,46,759,4745,5
2024-07-10 14:17:17,175,0,0,9825,12,675,8,3,31.998046875,32.0,31.998046875,32.0,46,761,4772,5
2024-07-10 14:17:18,176,0,0,9824,12,678,8,3,31.998046875,32.0,31.998046875,32.0,46,763,4799,5
2024-07-10 14:17:19,177,0,0,9823,12,681,8,3,31.998046875,32.0,31.998046875,32.0,46,765,4826,5
2024-07-10 14:17:20,178,0,0,9822,12,685,8,3,31.998046875,32.0,31.998046875,32.0,46,767,4853,5
2024-07-10 14:17:21,179,0,0,9821,12,689,8,3,31.998046875,32.0,31.998046875,32.0,46,769,4880,5
2024-07-10 14:17:22,180,0,0,9820,12,692,8,3,31.998046875,32.0,31.998046875,32.0,46,771,4907,5
2024-07-10 14:17:23,181,0,0,9819,12,696,8,3,31.998046875,32.0,31.998046875,32.0,46,773,4934,5
2024-07-10 14:17:24,182,0,0,9818,12,699,8,3,31.998046875,32.0,31.998046875,32.0,46,775,4961,5
2024-07-10 14:17:25,183,0,0,9817,12,702,8,3,31.998046875,32.0,31.998046875,32.0,46,777,4988,5
2024-07-10 14:17:26,184,0,0,9816,12,706,8,3,31.998046875,32.0,31.998046875,32.0,46,779,5015,5
2024-07-10 14:17:27,185,0,0,9815,12,709,8,3,31.998046875,32.0,31.998046875,32.0,46,781,5042,5
2024-07-10 14:17:28,186,0,0,9814,13,712,8,3,31.998046875,32.0,31.998046875,32.0,47,783,5069,5
2024-07-10 14:17:29,187,0,0,9813,13,716,8,3,31.998046875,32.0,31.998046875,32.0,47,785,5096,5
2024-07-10 14:17:30,188,0,0,9812,13,720,8,3,31.998046875,32.0,31.998046875,32.0,47,787,5123,5
2024-07-10 14:17:31,189,0,0,9811,13,723,8,3,31.998046875,32.0,31.998046875,32.0,47,789,5150,5
2024-07-10 14:17:32,190,0,0,9810,13,727,8,3,31.998046875,32.0,31.998046875,32.0,47,791,5177,5
2024-07-10 14:17:33,191,0,0,9809,13,730,8,3,31.998046875,32.0,31.998046875,32.0,47,793,5204,5
2024-07-10 14:17:34,192,0,0,9808,13,733,8,3,31.998046875,32.0,31.998046875,32.0,47,795,5231,5
2024-07-10 14:17:35,193,0,0,9807,13,737,8,3,31.998046875,32.0,31.998046875,32.0,47,797,5258,5
2024-07-10 14:17:36,194,0,0,9806,13,741,8,3,31.998046875,32.0,31.998046875,32.0,47,799,5285,5
2024-07-10 14:17:37,195,0,0,9805,13,744,8,3,31.998046875,32.0,31.998046875,32.0,47,801,5312,5
2024-07-10 14:17:38,196,0,0,9804,13,747,8,3,31.998046875,32.0,31.998046875,32.0,47,803,5339,5
2024-07-10 14:17:39,197,0,0,9803,13,751,8,3,31.998046875,32.0,31.998046875,32.0,47,805,5366,5
2024-07-10 14:17:40,198,0,0,9802,13,754,8,3,31.998046875,32.0,31.998046875,32.0,47,807,5393,5
2024-07-10 14:17:41,199,0,0,9801,13,757,8,3,31.998046875,32.0,31.998046875,32.0,47,809,5420,5
2024-07-10 14:17:42,200,0,0,9800,13,761,8,3,31.998046875,32.0,31.998046875,32.0,47,811,5447,5
2024-07-10 14:17:43,201,0,0,9799,13,764,8,3,31.998046875,32.0,31.998046875,32.0,47,813,5474,5
2024-07-10 14:17:44,202,0,0,9798,14,768,8,3,31.998046875,32.0,31.998046875,32.0,48,815,5501,5
2024-07-10 14:17:45,203,0,0,9797,14,772,8,3,31.998046875,32.0,31.998046875,32.0,48,817,5528,5
2024-07-10 14:17:46,204,0,0,9796,14,775,8,3,31.998046875,32.0,31.998046875,32.0,48,819,5555,5
2024-07-10 14:17:47,205,0,0,9795,14,778,8,3,31.998046875,32.0,31.998046875,32.0,48,821,5582,5
2024-07-10 14:17:48,206,0,0,9794,14,782,8,3,31.998046875,32.0,31.998046875,32.0,48,823,5609,5
2024-07-10 14:17:49,207,0,0,9793,14,785,8,3,31.998046875,32.0,31.998046875,32.0,48,825,5636,5
2024-07-10 14:17:50,208,0,0,9792,14,788,8,3,31.998046875,32.0,31.998046875,32.0,48,827,5663,5
2024-07-10 14:17:51,209,0,0,9791,14,793,8,3,31.998046875,32.0,31.998046875,32.0,48,829,5690,5
2024-07-10 14:17:52,210,0,0,9790,14,796,8,3,31.998046875,32.0,31.998046875,32.0,48,831,5717,5
2024-07-10 14:17:53,211,0,0,9789,14,799,8,3,31.998046875,32.0,31.998046875,32.0,48,833,5744,5
2024-07-10 14:17:54,212,0,0,9788,14,803,8,3,31.998046875,32.0,31.998046875,32.0,48,835,5771,5
2024-07-10 14:17:55,213,0,0,9787,14,806,8,3,31.998046875,32.0,31.998046875,32.0,48,837,5798,5
2024-07-10 14:17:56,214,0,0,9786,14,809,8,3,31.998046875,32.0,31.998046875,32.0,48,839,5825,5
2024-07-10 14:17:57,215,0,0,9785,14,813,8,3,31.998046875,32.0,31.998046875,32.0,48,841,5852,5
2024-07-10 14:17:58,216,0,0,9784,14,816,8,3,31.998046875,32.0,31.998046875,32.0,48,843,5879,5
2024-07-10 14:17:59,217,0,0,9783,14,820,8,3,31.998046875,32.0,31.998046875,32.0,48,845,5906,5
2024-07-10 14:18:00,218,0,0,9782,15,824,8,3,31.998046875,32.0,31.998046875,32.0,49,847,5933,5
2024-07-10 14:18:01,219,0,0,9781,15,827,8,3,31.998046875,32.0,31.998046875,32.0,49,849,5960,5
2024-07-10 14:18:02,220,0,0,9780,15,830,8,3,31.998046875,32.0,31.998046875,32.0,49,851,5987,5
2024-07-10 14:18:03,221,0,0,9779,15,834,8,3,31.998046875,32.0,31.998046875,32.0,49,853,6014,5
2024-07-10 14:18:04,222,0,0,9778,15,837,8,3,31.998046875,32.0,31.998046875,32.0,49,855,6041,5
2024-07-10 14:18:05,223,0,0,9777,15,840,8,3,31.998046875,32.0,31.998046875,32.0,49,857,6068,5
2024-07-10 14:18:06,224,0,0,9776,15,845,8,3,31.998046875,32.0,31.998046875,32.0,49,859,6095,5
