timestamp,subscriber_count_Connected,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_globalP_amf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_packetP_amf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_sessionP_amf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_transactionP_amf,total_allocated_memory_globalP_amf,total_allocated_memory_packetP_amf,total_allocated_memory_sessionP_amf,total_allocated_memory_transactionP_amf,chunk_create_count_minus_destroy_count_cm_globalP_amf,chunk_create_count_minus_destroy_count_cm_packetP_amf,chunk_create_count_minus_destroy_count_cm_sessionP_amf,chunk_create_count_minus_destroy_count_cm_transactionP_amf
2024-07-17 11:07:23,208,6,620,2,5,256.0,256.0,256.0,64.0,36,1457,225,215
2024-07-17 11:07:24,213,6,635,2,5,256.0,256.0,256.0,64.0,36,1492,230,220
2024-07-17 11:07:25,218,6,650,2,5,256.0,256.0,256.0,64.0,36,1527,235,225
2024-07-17 11:07:26,223,6,665,2,5,256.0,256.0,256.0,64.0,36,1562,240,230
2024-07-17 11:07:27,228,6,680,2,5,256.0,256.0,256.0,64.0,36,1597,245,235
2024-07-17 11:07:28,233,6,694,2,5,256.0,256.0,256.0,64.0,36,1632,250,240
2024-07-17 11:07:29,238,6,709,2,5,256.0,256.0,256.0,64.0,36,1667,255,245
2024-07-17 11:07:30,243,6,724,2,5,256.0,256.0,256.0,64.0,36,1702,260,250
2024-07-17 11:07:31,248,6,739,2,5,256.0,256.0,256.0,64.0,36,1737,265,255
2024-07-17 11:07:32,253,6,754,2,5,256.0,256.0,256.0,64.0,36,1772,270,260
2024-07-17 11:07:33,258,6,769,2,5,256.0,256.0,256.0,64.0,36,1807,275,265
2024-07-17 11:07:34,263,6,784,2,5,256.0,256.0,256.0,64.0,36,1842,280,270
2024-07-17 11:07:35,268,6,799,2,5,256.0,256.0,256.0,64.0,36,1877,285,275
2024-07-17 11:07:36,273,6,814,2,5,256.0,256.0,256.0,64.0,36,1911,290,284
2024-07-17 11:07:37,278,6,830,2,5,256.0,256.0,256.0,64.0,36,1947,295,289
2024-07-17 11:07:38,285,6,844,2,5,256.0,256.0,256.0,64.0,36,1981,303,309
2024-07-17 11:07:39,288,6,863,2,5,256.0,256.0,256.0,64.0,36,2020,307,302
2024-07-17 11:07:40,293,6,877,2,5,256.0,256.0,256.0,64.0,36,2055,312,304
2024-07-17 11:07:41,298,6,892,2,5,256.0,256.0,256.0,64.0,36,2090,317,312
2024-07-17 11:07:42,303,6,907,2,5,256.0,256.0,256.0,64.0,36,2125,321,311
2024-07-17 11:07:43,308,6,921,2,5,256.0,256.0,256.0,64.0,36,2157,325,315
2024-07-17 11:07:44,313,6,933,2,5,256.0,256.0,256.0,64.0,36,2188,331,333
2024-07-17 11:07:45,318,6,952,2,5,256.0,256.0,256.0,64.0,36,2230,337,332
2024-07-17 11:07:46,323,6,968,2,5,256.0,256.0,256.0,64.0,36,2258,343,344
2024-07-17 11:07:47,328,6,983,2,5,256.0,256.0,256.0,64.0,36,2300,347,341
2024-07-17 11:07:48,333,6,997,2,5,256.0,256.0,256.0,64.0,36,2335,352,347
2024-07-17 11:07:49,337,6,1012,2,5,256.0,256.0,256.0,64.0,36,2367,355,353
2024-07-17 11:07:50,343,6,1027,2,5,256.0,256.0,256.0,64.0,36,2401,363,366
2024-07-17 11:07:51,348,6,1042,2,5,256.0,256.0,256.0,64.0,36,2440,367,361
2024-07-17 11:07:52,353,6,1056,2,5,256.0,256.0,256.0,64.0,36,2475,372,364
2024-07-17 11:07:53,357,6,1071,2,5,256.0,256.0,256.0,64.0,36,2507,375,365
2024-07-17 11:07:54,363,6,1082,2,5,256.0,256.0,256.0,64.0,36,2545,382,371
2024-07-17 11:07:55,369,6,1099,2,5,256.0,256.0,256.0,64.0,36,2576,388,386
2024-07-17 11:07:57,379,6,1130,2,5,256.0,256.0,256.0,64.0,36,2647,400,401
2024-07-17 11:07:58,384,6,1149,2,5,256.0,256.0,256.0,64.0,36,2683,400,390
2024-07-17 11:07:59,390,6,1157,2,5,256.0,256.0,256.0,64.0,36,2716,408,408
2024-07-17 11:08:00,396,6,1177,2,5,256.0,256.0,256.0,64.0,36,2752,414,414
2024-07-17 11:08:02,405,6,1201,2,5,256.0,256.0,256.0,64.0,36,2822,422,416
2024-07-17 11:08:03,410,6,1220,2,5,256.0,256.0,256.0,64.0,36,2860,427,431
2024-07-17 11:08:04,415,6,1238,2,5,256.0,256.0,256.0,64.0,36,2897,432,427
2024-07-17 11:08:05,420,6,1251,2,5,256.0,256.0,256.0,64.0,36,2924,438,438
2024-07-17 11:08:06,427,6,1266,2,5,256.0,256.0,256.0,64.0,36,2962,440,430
2024-07-17 11:08:14,467,6,1389,2,5,256.0,256.0,256.0,64.0,36,3263,483,473
2024-07-17 11:08:15,467,6,1404,2,5,256.0,256.0,256.0,64.0,36,3305,489,479
2024-07-17 11:08:20,497,6,1470,2,5,256.0,256.0,256.0,64.0,36,3452,510,500
2024-07-17 11:08:21,497,6,1485,2,5,256.0,256.0,256.0,64.0,36,3487,515,505
2024-07-17 11:08:22,503,6,1500,2,5,256.0,256.0,256.0,64.0,36,3528,521,511
2024-07-17 11:08:25,522,6,1551,2,5,256.0,256.0,256.0,64.0,36,3634,537,527
2024-07-17 11:08:26,522,6,1565,2,5,256.0,256.0,256.0,64.0,36,3681,544,536
2024-07-17 11:08:55,671,6,2004,2,5,256.0,256.0,256.0,64.0,36,4705,689,679
2024-07-17 11:08:56,671,6,2019,2,5,256.0,256.0,256.0,64.0,36,4733,693,683
2024-07-17 11:08:57,678,6,2031,2,5,256.0,256.0,256.0,64.0,36,4754,696,686
2024-07-17 11:08:58,683,6,2040,2,5,256.0,256.0,256.0,64.0,36,4789,701,691
2024-07-17 11:08:59,690,6,2054,2,5,256.0,256.0,256.0,64.0,36,4817,705,695
2024-07-17 11:09:00,695,6,2066,2,5,256.0,256.0,256.0,64.0,36,4855,711,701
2024-07-17 11:09:01,699,6,2084,2,5,256.0,256.0,256.0,64.0,36,4887,717,709
2024-07-17 11:09:03,711,6,2114,2,5,256.0,256.0,256.0,64.0,36,4957,725,715
2024-07-17 11:09:04,717,6,2128,2,5,256.0,256.0,256.0,64.0,36,4992,731,721
2024-07-17 11:09:05,717,6,2143,2,5,256.0,256.0,256.0,64.0,36,5027,737,733
2024-07-17 11:09:06,723,6,2159,2,5,256.0,256.0,256.0,64.0,36,5066,741,731
2024-07-17 11:09:07,728,6,2173,2,5,256.0,256.0,256.0,64.0,36,5097,747,743
2024-07-17 11:09:09,741,6,2201,2,5,256.0,256.0,256.0,64.0,36,5167,755,753
2024-07-17 11:09:10,746,6,2218,2,5,256.0,256.0,256.0,64.0,36,5209,761,751
2024-07-17 11:09:11,751,6,2233,2,5,256.0,256.0,256.0,64.0,36,5236,767,767
2024-07-17 11:09:14,763,6,2275,2,5,256.0,256.0,256.0,64.0,36,5345,781,775
2024-07-17 11:09:16,774,6,2305,2,5,256.0,256.0,256.0,64.0,36,5415,791,781
2024-07-17 11:09:17,781,6,2322,2,5,256.0,256.0,256.0,64.0,36,5447,798,800
2024-07-17 11:09:20,793,6,2368,2,5,256.0,256.0,256.0,64.0,36,5559,811,801
2024-07-17 11:09:24,813,6,2427,2,5,256.0,256.0,256.0,64.0,36,5699,831,821
2024-07-17 11:09:25,819,6,2442,2,5,256.0,256.0,256.0,64.0,36,5737,837,827
2024-07-17 11:09:30,843,6,2517,2,5,256.0,256.0,256.0,64.0,36,5909,863,857
2024-07-17 11:09:45,918,6,2743,2,5,256.0,256.0,256.0,64.0,36,6441,939,934
2024-07-17 11:09:55,968,6,2896,2,5,256.0,256.0,256.0,64.0,36,6798,988,978
2024-07-17 11:09:56,974,6,2910,2,5,256.0,256.0,256.0,64.0,36,6826,994,988
2024-07-17 11:09:58,985,6,2940,2,5,256.0,256.0,256.0,64.0,36,6896,1002,992
2024-07-17 11:09:59,991,6,2952,2,5,256.0,256.0,256.0,64.0,36,6932,1007,997
2024-07-17 11:10:00,997,6,2967,2,5,256.0,256.0,256.0,64.0,36,6959,1011,1001
2024-07-17 11:10:01,1002,6,2979,2,5,256.0,256.0,256.0,64.0,36,6990,1016,1006
2024-07-17 11:10:02,1002,6,2993,2,5,256.0,256.0,256.0,64.0,36,7025,1021,1011
2024-07-17 11:10:03,1008,6,3008,2,5,256.0,256.0,256.0,64.0,36,7064,1026,1016
2024-07-17 11:10:04,1013,6,3024,2,5,256.0,256.0,256.0,64.0,36,7092,1032,1027
2024-07-17 11:10:05,1018,6,3037,2,5,256.0,256.0,256.0,64.0,36,7126,1036,1027
2024-07-17 11:10:06,1024,6,3052,2,5,256.0,256.0,256.0,64.0,36,7161,1041,1031
2024-07-17 11:10:07,1030,6,3066,2,5,256.0,256.0,256.0,64.0,36,7200,1046,1036
2024-07-17 11:10:08,1037,6,3082,2,5,256.0,256.0,256.0,64.0,36,7232,1052,1041
2024-07-17 11:10:09,1037,6,3096,2,5,256.0,256.0,256.0,64.0,36,7267,1055,1053
2024-07-17 11:10:10,1042,6,3113,2,5,256.0,256.0,256.0,64.0,36,7302,1062,1058
2024-07-17 11:10:12,1055,6,3143,2,5,256.0,256.0,256.0,64.0,36,7393,1073,1063
2024-07-17 11:10:13,1061,6,3164,2,5,256.0,256.0,256.0,64.0,36,7421,1078,1072
2024-07-17 11:10:14,1061,6,3178,2,5,256.0,256.0,256.0,64.0,36,7456,1083,1074
2024-07-17 11:10:15,1067,6,3192,2,5,256.0,256.0,256.0,64.0,36,7491,1089,1085
2024-07-17 11:10:16,1072,6,3209,2,5,256.0,256.0,256.0,64.0,36,7526,1092,1082
2024-07-17 11:10:17,1078,6,3221,2,5,256.0,256.0,256.0,64.0,36,7554,1098,1092
2024-07-17 11:10:18,1084,6,3234,2,5,256.0,256.0,256.0,64.0,36,7596,1102,1092
2024-07-17 11:10:21,1097,6,3277,2,5,256.0,256.0,256.0,64.0,36,7694,1116,1106
2024-07-17 11:10:22,1103,6,3292,2,5,256.0,256.0,256.0,64.0,36,7736,1122,1112
2024-07-17 11:10:26,1126,6,3358,2,5,256.0,256.0,256.0,64.0,36,7896,1145,1135
2024-07-17 11:10:27,1126,6,3379,2,5,256.0,256.0,256.0,64.0,36,7925,1151,1140
2024-07-17 11:10:29,1138,6,3391,2,5,256.0,256.0,256.0,64.0,36,7964,1156,1146
2024-07-17 11:10:30,1144,6,3409,2,5,256.0,256.0,256.0,64.0,36,8002,1160,1150
2024-07-17 11:10:46,1223,6,3657,2,5,256.0,256.0,256.0,64.0,36,8593,1245,1235
2024-07-17 11:10:48,1236,6,3676,2,5,256.0,256.0,256.0,64.0,36,8632,1250,1240
2024-07-17 11:10:49,1236,6,3692,2,5,256.0,256.0,256.0,64.0,36,8674,1257,1247
2024-07-17 11:10:52,1256,6,3746,2,5,256.0,256.0,256.0,64.0,36,8800,1274,1264
2024-07-17 11:10:53,1256,6,3763,2,5,256.0,256.0,256.0,64.0,36,8828,1278,1268
