timestamp,subscriber_count_Connected_x,subscriber_count_Connected_y,subscriber_count_Connected_x,subscriber_count_Connected_y,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_globalP_ausf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_packetP_ausf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_sessionP_ausf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_transactionP_ausf,total_allocated_memory_globalP_ausf,total_allocated_memory_packetP_ausf,total_allocated_memory_sessionP_ausf,total_allocated_memory_transactionP_ausf,chunk_create_count_minus_destroy_count_cm_globalP_ausf,chunk_create_count_minus_destroy_count_cm_packetP_ausf,chunk_create_count_minus_destroy_count_cm_sessionP_ausf,chunk_create_count_minus_destroy_count_cm_transactionP_ausf
2024-07-12 08:03:55,827,0,3,9170,40,123,1,1,256.0,256.0,256.0,256.0,59,3,1,4
2024-07-12 08:03:56,832,0,3,9165,40,123,1,1,256.0,256.0,256.0,256.0,59,3,1,4
2024-07-12 08:03:57,837,0,3,9160,40,124,1,1,256.0,256.0,256.0,256.0,59,3,1,4
2024-07-12 08:03:58,842,0,3,9155,41,125,1,1,256.0,256.0,256.0,256.0,60,3,1,4
2024-07-12 08:03:59,847,0,3,9150,41,126,1,1,256.0,256.0,256.0,256.0,60,3,1,4
2024-07-12 08:04:00,852,0,3,9145,41,126,1,1,256.0,256.0,256.0,256.0,60,3,1,4
2024-07-12 08:04:01,857,0,3,9140,41,127,1,1,256.0,256.0,256.0,256.0,60,3,1,4
2024-07-12 08:04:02,862,0,3,9135,41,128,1,1,256.0,256.0,256.0,256.0,60,3,1,4
2024-07-12 08:04:03,867,0,3,9130,42,128,1,1,256.0,256.0,256.0,256.0,61,3,1,4
2024-07-12 08:04:04,872,0,3,9125,42,129,1,1,256.0,256.0,256.0,256.0,61,3,1,4
2024-07-12 08:04:05,877,0,3,9120,42,130,1,1,256.0,256.0,256.0,256.0,61,3,1,4
2024-07-12 08:04:06,882,0,3,9115,42,131,1,1,256.0,256.0,256.0,256.0,61,3,1,4
2024-07-12 08:04:07,887,0,3,9110,43,131,1,1,256.0,256.0,256.0,256.0,62,3,1,4
2024-07-12 08:04:08,892,0,3,9105,43,132,1,1,256.0,256.0,256.0,256.0,62,3,1,4
2024-07-12 08:04:09,897,0,3,9100,43,133,1,1,256.0,256.0,256.0,256.0,62,3,1,4
2024-07-12 08:04:10,902,0,3,9095,43,133,1,1,256.0,256.0,256.0,256.0,62,3,1,4
2024-07-12 08:04:11,907,0,3,9090,44,134,1,1,256.0,256.0,256.0,256.0,63,3,1,4
2024-07-12 08:04:12,912,0,3,9085,44,135,1,1,256.0,256.0,256.0,256.0,63,3,1,4
2024-07-12 08:04:13,917,0,3,9080,44,136,1,1,256.0,256.0,256.0,256.0,63,3,1,4
2024-07-12 08:04:14,922,0,3,9075,44,136,1,1,256.0,256.0,256.0,256.0,63,3,1,4
2024-07-12 08:04:15,927,0,3,9070,45,137,1,1,256.0,256.0,256.0,256.0,64,3,1,4
2024-07-12 08:04:16,932,0,3,9065,45,138,1,1,256.0,256.0,256.0,256.0,64,3,1,4
2024-07-12 08:04:17,937,0,3,9060,45,138,1,1,256.0,256.0,256.0,256.0,64,3,1,4
2024-07-12 08:04:18,942,0,3,9055,45,139,1,1,256.0,256.0,256.0,256.0,64,3,1,4
2024-07-12 08:04:19,947,0,3,9050,45,140,1,1,256.0,256.0,256.0,256.0,64,3,1,4
2024-07-12 08:04:20,952,0,3,9045,46,141,1,1,256.0,256.0,256.0,256.0,65,3,1,4
2024-07-12 08:04:21,957,0,3,9040,46,141,1,1,256.0,256.0,256.0,256.0,65,3,1,4
2024-07-12 08:04:22,962,0,3,9035,46,142,1,1,256.0,256.0,256.0,256.0,65,3,1,4
2024-07-12 08:04:23,967,0,3,9030,46,143,1,1,256.0,256.0,256.0,256.0,65,3,1,4
2024-07-12 08:04:24,972,0,3,9025,47,143,1,1,256.0,256.0,256.0,256.0,66,3,1,4
2024-07-12 08:04:25,977,0,3,9020,47,144,1,1,256.0,256.0,256.0,256.0,66,3,1,4
2024-07-12 08:04:26,982,0,3,9015,47,145,1,1,256.0,256.0,256.0,256.0,66,3,1,4
2024-07-12 08:04:27,987,0,3,9010,47,146,1,1,256.0,256.0,256.0,256.0,66,3,1,4
2024-07-12 08:04:28,992,0,3,9005,48,146,1,1,256.0,256.0,256.0,256.0,67,3,1,4
2024-07-12 08:04:29,997,0,3,9000,48,147,1,1,256.0,256.0,256.0,256.0,67,3,1,4
2024-07-12 08:04:30,1002,0,3,8995,48,148,1,1,256.0,256.0,256.0,256.0,67,3,1,4
2024-07-12 08:04:31,1007,0,3,8990,48,148,1,1,256.0,256.0,256.0,256.0,67,3,1,4
2024-07-12 08:04:32,1012,0,3,8985,49,149,1,1,256.0,256.0,256.0,256.0,68,3,1,4
2024-07-12 08:04:33,1017,0,3,8980,49,150,1,1,256.0,256.0,256.0,256.0,68,3,1,4
2024-07-12 08:04:34,1022,0,3,8975,49,151,1,1,256.0,256.0,256.0,256.0,68,3,1,4
2024-07-12 08:04:35,1027,0,3,8970,49,151,1,1,256.0,256.0,256.0,256.0,68,3,1,4
2024-07-12 08:04:36,1032,0,3,8965,50,152,1,1,256.0,256.0,256.0,256.0,69,3,1,4
2024-07-12 08:04:37,1037,0,3,8960,50,153,1,1,256.0,256.0,256.0,256.0,69,3,1,4
2024-07-12 08:04:38,1042,0,3,8955,50,153,1,1,256.0,256.0,256.0,256.0,69,3,1,4
2024-07-12 08:04:39,1047,0,3,8950,50,154,1,1,256.0,256.0,256.0,256.0,69,3,1,4
2024-07-12 08:04:40,1052,0,3,8945,50,155,1,1,256.0,256.0,256.0,256.0,69,3,1,4
2024-07-12 08:04:41,1057,0,3,8940,51,156,1,1,256.0,256.0,256.0,256.0,70,3,1,4
2024-07-12 08:04:42,1062,0,3,8935,51,156,1,1,256.0,256.0,256.0,256.0,70,3,1,4
2024-07-12 08:04:43,1067,0,3,8930,51,157,1,1,256.0,256.0,256.0,256.0,70,3,1,4
2024-07-12 08:04:44,1072,0,3,8925,51,158,1,1,256.0,256.0,256.0,256.0,70,3,1,4
2024-07-12 08:04:45,1077,0,3,8920,52,158,1,1,256.0,256.0,256.0,256.0,71,3,1,4
2024-07-12 08:04:46,1082,0,3,8915,52,159,1,1,256.0,256.0,256.0,256.0,71,3,1,4
2024-07-12 08:04:47,1087,0,3,8910,52,160,1,1,256.0,256.0,256.0,256.0,71,3,1,4
2024-07-12 08:04:48,1092,0,3,8905,52,161,1,1,256.0,256.0,256.0,256.0,71,3,1,4
2024-07-12 08:04:49,1097,0,3,8900,53,161,1,1,256.0,256.0,256.0,256.0,72,3,1,4
2024-07-12 08:04:50,1102,0,3,8895,53,162,1,1,256.0,256.0,256.0,256.0,72,3,1,4
2024-07-12 08:04:51,1107,0,3,8890,53,163,1,1,256.0,256.0,256.0,256.0,72,3,1,4
2024-07-12 08:04:52,1112,0,3,8885,53,163,1,1,256.0,256.0,256.0,256.0,72,3,1,4
2024-07-12 08:04:53,1117,0,3,8880,54,164,1,1,256.0,256.0,256.0,256.0,73,3,1,4
2024-07-12 08:04:54,1122,0,3,8875,54,165,1,1,256.0,256.0,256.0,256.0,73,3,1,4
2024-07-12 08:04:55,1127,0,3,8870,54,166,1,1,256.0,256.0,256.0,256.0,73,3,1,4
2024-07-12 08:04:56,1132,0,3,8865,54,166,1,1,256.0,256.0,256.0,256.0,73,3,1,4
2024-07-12 08:04:57,1137,0,3,8860,54,167,1,1,256.0,256.0,256.0,256.0,73,3,1,4
2024-07-12 08:04:58,1142,0,3,8855,55,168,1,1,256.0,256.0,256.0,256.0,74,3,1,4
2024-07-12 08:04:59,1147,0,3,8850,55,168,1,1,256.0,256.0,256.0,256.0,74,3,1,4
2024-07-12 08:05:00,1152,0,3,8845,55,169,1,1,256.0,256.0,256.0,256.0,74,3,1,4
2024-07-12 08:05:01,1157,0,3,8840,55,170,1,1,256.0,256.0,256.0,256.0,74,3,1,4
2024-07-12 08:05:02,1162,0,3,8835,56,171,1,1,256.0,256.0,256.0,256.0,75,3,1,4
2024-07-12 08:05:03,1167,0,3,8830,56,171,1,1,256.0,256.0,256.0,256.0,75,3,1,4
2024-07-12 08:05:04,1172,0,3,8825,56,172,1,1,256.0,256.0,256.0,256.0,75,3,1,6
2024-07-12 08:05:05,1177,0,3,8820,56,173,1,1,256.0,256.0,256.0,256.0,75,3,1,4
2024-07-12 08:05:06,1182,0,3,8815,57,173,1,1,256.0,256.0,256.0,256.0,76,3,1,4
2024-07-12 08:05:07,1187,0,3,8810,57,174,1,1,256.0,256.0,256.0,256.0,76,3,1,4
2024-07-12 08:05:08,1192,0,3,8805,57,175,1,1,256.0,256.0,256.0,256.0,76,3,1,4
2024-07-12 08:05:09,1197,0,3,8800,57,176,1,1,256.0,256.0,256.0,256.0,76,3,1,4
2024-07-12 08:05:10,1202,0,3,8795,58,176,1,1,256.0,256.0,256.0,256.0,77,3,1,4
2024-07-12 08:05:11,1207,0,3,8790,58,177,1,1,256.0,256.0,256.0,256.0,77,3,1,4
2024-07-12 08:05:12,1212,0,3,8785,58,178,1,1,256.0,256.0,256.0,256.0,77,3,1,4
