timestamp,subscriber_count_Connected_x,subscriber_count_Connected_y,subscriber_count_Connected_x,subscriber_count_Connected_y,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_globalP_udm,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_packetP_udm,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_sessionP_udm,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_transactionP_udm,total_allocated_memory_globalP_udm,total_allocated_memory_packetP_udm,total_allocated_memory_sessionP_udm,total_allocated_memory_transactionP_udm,chunk_create_count_minus_destroy_count_cm_globalP_udm,chunk_create_count_minus_destroy_count_cm_packetP_udm,chunk_create_count_minus_destroy_count_cm_sessionP_udm,chunk_create_count_minus_destroy_count_cm_transactionP_udm
2024-07-12 08:08:01,1992,0,68,7940,130,397,1,2,128.0,128.0,128.0,128.0,158,6,0,4
2024-07-12 08:08:02,1992,0,73,7935,131,398,1,2,128.0,128.0,128.0,128.0,159,6,0,4
2024-07-12 08:08:03,1992,0,78,7930,131,399,1,2,128.0,128.0,128.0,128.0,159,6,0,4
2024-07-12 08:08:04,1992,0,83,7925,131,400,1,2,128.0,128.0,128.0,128.0,159,6,0,4
2024-07-12 08:08:05,1992,0,88,7920,131,400,1,2,128.0,128.0,128.0,128.0,159,6,0,4
2024-07-12 08:08:06,1992,0,93,7915,132,401,1,2,128.0,128.0,128.0,128.0,160,6,0,4
2024-07-12 08:08:07,1992,0,98,7910,132,402,1,2,128.0,128.0,128.0,128.0,160,6,0,4
2024-07-12 08:08:08,1992,0,103,7905,132,402,1,2,128.0,128.0,128.0,128.0,160,6,0,4
2024-07-12 08:08:09,1992,0,108,7900,132,403,1,2,128.0,128.0,128.0,128.0,160,6,0,4
2024-07-12 08:08:10,1992,0,113,7895,133,404,1,2,128.0,128.0,128.0,128.0,161,6,0,4
2024-07-12 08:08:11,1992,0,118,7890,133,404,1,2,128.0,128.0,128.0,128.0,161,6,0,4
2024-07-12 08:08:12,1992,0,123,7885,133,405,1,2,128.0,128.0,128.0,128.0,161,6,0,4
2024-07-12 08:08:13,1992,0,128,7880,133,406,1,2,128.0,128.0,128.0,128.0,161,6,0,4
2024-07-12 08:08:14,1992,0,133,7875,133,407,1,2,128.0,128.0,128.0,128.0,161,6,0,4
2024-07-12 08:08:15,1992,0,138,7870,134,407,1,2,128.0,128.0,128.0,128.0,162,6,0,4
2024-07-12 08:08:16,1992,0,143,7865,134,408,1,2,128.0,128.0,128.0,128.0,162,6,0,4
2024-07-12 08:08:17,1992,0,148,7860,134,409,1,2,128.0,128.0,128.0,128.0,162,6,0,4
2024-07-12 08:08:18,1992,0,153,7855,134,410,1,2,128.0,128.0,128.0,128.0,162,6,0,4
2024-07-12 08:08:19,1992,0,158,7850,135,410,1,2,128.0,128.0,128.0,128.0,163,6,0,4
2024-07-12 08:08:20,1992,0,163,7845,135,411,1,2,128.0,128.0,128.0,128.0,163,6,0,4
2024-07-12 08:08:21,1992,0,168,7840,135,412,1,2,128.0,128.0,128.0,128.0,163,6,0,4
2024-07-12 08:08:22,1992,0,173,7835,135,412,1,2,128.0,128.0,128.0,128.0,163,6,0,4
2024-07-12 08:08:23,1992,0,178,7830,136,413,1,2,128.0,128.0,128.0,128.0,164,6,0,4
2024-07-12 08:08:24,1992,0,183,7825,136,414,1,2,128.0,128.0,128.0,128.0,164,6,0,4
2024-07-12 08:08:25,1992,0,188,7820,136,414,1,2,128.0,128.0,128.0,128.0,164,6,0,4
2024-07-12 08:08:26,1992,0,193,7815,136,415,1,2,128.0,128.0,128.0,128.0,164,6,0,4
2024-07-12 08:08:27,1992,0,198,7810,137,416,1,2,128.0,128.0,128.0,128.0,165,6,0,4
2024-07-12 08:08:28,1992,0,203,7805,137,417,1,2,128.0,128.0,128.0,128.0,165,6,0,4
2024-07-12 08:08:29,1992,0,208,7800,137,417,1,2,128.0,128.0,128.0,128.0,165,6,0,4
2024-07-12 08:08:30,1992,0,213,7795,137,418,1,2,128.0,128.0,128.0,128.0,165,6,0,4
2024-07-12 08:08:31,1992,0,218,7790,138,419,1,2,128.0,128.0,128.0,128.0,166,6,0,4
2024-07-12 08:08:32,1992,0,223,7785,138,419,1,2,128.0,128.0,128.0,128.0,166,6,0,4
2024-07-12 08:08:33,1992,0,228,7780,138,420,1,2,128.0,128.0,128.0,128.0,166,6,0,4
2024-07-12 08:08:34,1992,0,233,7775,138,421,1,2,128.0,128.0,128.0,128.0,166,6,0,4
2024-07-12 08:08:35,1992,0,238,7770,138,422,1,2,128.0,128.0,128.0,128.0,166,6,0,4
2024-07-12 08:08:36,1992,0,243,7765,139,422,1,2,128.0,128.0,128.0,128.0,167,6,0,4
2024-07-12 08:08:37,1992,0,248,7760,139,423,1,2,128.0,128.0,128.0,128.0,167,6,0,4
2024-07-12 08:08:38,1992,0,253,7755,139,424,1,2,128.0,128.0,128.0,128.0,167,6,0,4
2024-07-12 08:08:39,1992,0,258,7750,139,424,1,2,128.0,128.0,128.0,128.0,167,6,0,4
2024-07-12 08:08:40,1992,0,263,7745,140,425,1,2,128.0,128.0,128.0,128.0,168,6,0,4
2024-07-12 08:08:41,1992,0,268,7740,140,426,1,2,128.0,128.0,128.0,128.0,168,6,0,4
2024-07-12 08:08:42,1992,0,273,7735,140,427,1,2,128.0,128.0,128.0,128.0,168,6,0,4
2024-07-12 08:08:43,1992,0,278,7730,140,427,1,2,128.0,128.0,128.0,128.0,168,6,0,4
2024-07-12 08:08:44,1992,0,283,7725,141,428,1,2,128.0,128.0,128.0,128.0,169,6,0,4
2024-07-12 08:08:45,1992,0,288,7720,141,429,1,2,128.0,128.0,128.0,128.0,169,6,0,4
2024-07-12 08:08:46,1992,0,293,7715,141,430,1,2,128.0,128.0,128.0,128.0,169,6,0,4
2024-07-12 08:08:47,1992,0,298,7710,141,430,1,2,128.0,128.0,128.0,128.0,169,6,0,4
2024-07-12 08:08:48,1992,0,303,7705,142,431,1,2,128.0,128.0,128.0,128.0,170,6,0,4
2024-07-12 08:08:49,1992,0,308,7700,142,432,1,2,128.0,128.0,128.0,128.0,170,6,0,4
2024-07-12 08:08:50,1992,0,313,7695,142,432,1,2,128.0,128.0,128.0,128.0,170,6,0,4
2024-07-12 08:08:51,1992,0,318,7690,142,433,1,2,128.0,128.0,128.0,128.0,170,6,0,4
2024-07-12 08:08:52,1992,0,323,7685,143,434,1,2,128.0,128.0,128.0,128.0,171,6,0,4
2024-07-12 08:08:53,1992,0,328,7680,143,435,1,2,128.0,128.0,128.0,128.0,171,6,0,4
2024-07-12 08:08:54,1992,0,333,7675,143,435,1,2,128.0,128.0,128.0,128.0,171,6,0,4
2024-07-12 08:08:55,1992,0,338,7670,143,436,1,2,128.0,128.0,128.0,128.0,171,6,0,4
2024-07-12 08:08:56,1992,0,343,7665,143,437,1,2,128.0,128.0,128.0,128.0,171,6,0,4
2024-07-12 08:08:57,1992,0,348,7660,144,437,1,2,128.0,128.0,128.0,128.0,172,6,0,4
2024-07-12 08:08:58,1992,0,353,7655,144,438,1,2,128.0,128.0,128.0,128.0,172,6,0,4
2024-07-12 08:08:59,1992,0,358,7650,144,439,1,2,128.0,128.0,128.0,128.0,172,6,0,4
2024-07-12 08:09:00,1992,0,363,7645,144,440,1,2,128.0,128.0,128.0,128.0,172,6,0,4
2024-07-12 08:09:01,1992,0,368,7640,145,440,1,2,128.0,128.0,128.0,128.0,173,6,0,4
2024-07-12 08:09:02,1992,0,373,7635,145,441,1,2,128.0,128.0,128.0,128.0,173,6,0,4
2024-07-12 08:09:03,1992,0,378,7630,145,442,1,2,128.0,128.0,128.0,128.0,173,6,0,4
2024-07-12 08:09:04,1992,0,383,7625,145,442,1,2,128.0,128.0,128.0,128.0,173,6,0,4
2024-07-12 08:09:05,1992,0,388,7620,146,443,1,2,128.0,128.0,128.0,128.0,174,6,0,4
2024-07-12 08:09:06,1992,0,393,7615,146,444,1,2,128.0,128.0,128.0,128.0,174,6,0,4
2024-07-12 08:09:07,1992,0,398,7610,146,445,1,2,128.0,128.0,128.0,128.0,174,6,0,4
2024-07-12 08:09:08,1992,0,403,7605,146,445,1,2,128.0,128.0,128.0,128.0,174,6,0,4
2024-07-12 08:09:09,1992,0,408,7600,147,446,1,2,128.0,128.0,128.0,128.0,175,6,0,4
2024-07-12 08:09:10,1992,0,413,7595,147,447,1,2,128.0,128.0,128.0,128.0,175,6,0,4
2024-07-12 08:09:11,1992,0,418,7590,147,447,1,2,128.0,128.0,128.0,128.0,175,6,0,4
2024-07-12 08:09:12,1992,0,423,7585,147,448,1,2,128.0,128.0,128.0,128.0,175,6,0,4
2024-07-12 08:09:13,1992,0,428,7580,148,449,1,2,128.0,128.0,128.0,128.0,176,6,0,4
2024-07-12 08:09:14,1992,0,433,7575,148,449,1,2,128.0,128.0,128.0,128.0,176,6,0,4
2024-07-12 08:09:15,1992,0,438,7570,148,450,1,2,128.0,128.0,128.0,128.0,176,6,0,4
2024-07-12 08:09:16,1992,0,443,7565,148,451,1,2,128.0,128.0,128.0,128.0,176,6,0,4
2024-07-12 08:09:17,1992,0,448,7560,148,452,1,2,128.0,128.0,128.0,128.0,176,6,0,4
2024-07-12 08:09:18,1992,0,453,7555,149,452,1,2,128.0,128.0,128.0,128.0,177,6,0,4
2024-07-12 08:09:19,1992,0,458,7550,149,453,1,2,128.0,128.0,128.0,128.0,177,6,0,4
2024-07-12 08:09:20,1992,0,463,7545,149,454,1,2,128.0,128.0,128.0,128.0,177,6,0,4
2024-07-12 08:09:21,1992,0,468,7540,149,454,1,2,128.0,128.0,128.0,128.0,177,6,0,4
2024-07-12 08:09:22,1992,0,473,7535,150,455,1,2,128.0,128.0,128.0,128.0,178,6,0,4
