,,,,,globalP,globalP,globalP,globalP,globalP,globalP,packetP,packetP,packetP,packetP,packetP,packetP,sessionP,sessionP,sessionP,sessionP,sessionP,sessionP,transactionP,transactionP,transactionP,transactionP,transactionP,transactionP
2024-06-24 08:42:42,12,0,0,9988,6,28,28,0,16.0,28,12,6,442,436,16.0,6,1,0,13,13,16.0,0,2,4,133,129,16.0,4
2024-06-24 08:42:43,13,0,0,9987,6,28,28,0,16.0,28,12,6,454,448,16.0,6,1,0,14,14,16.0,0,2,4,141,137,16.0,4
2024-06-24 08:42:44,14,0,0,9986,6,29,29,0,16.0,29,13,6,467,461,16.0,6,1,0,15,15,16.0,0,2,4,149,145,16.0,4
2024-06-24 08:42:45,15,0,0,9985,6,29,29,0,16.0,29,13,6,480,474,16.0,6,1,0,16,16,16.0,0,2,4,157,153,16.0,4
2024-06-24 08:42:46,16,0,0,9984,6,29,29,0,16.0,29,13,6,493,487,16.0,6,1,0,17,17,16.0,0,2,4,165,161,16.0,4
2024-06-24 08:42:47,17,0,0,9983,6,29,29,0,16.0,29,13,6,506,500,16.0,6,1,0,18,18,16.0,0,2,4,173,169,16.0,4
2024-06-24 08:42:48,18,0,0,9982,6,29,29,0,16.0,29,13,6,519,513,16.0,6,1,0,19,19,16.0,0,2,4,181,177,16.0,4
2024-06-24 08:42:49,18,0,1,9981,6,29,29,0,16.0,29,13,6,532,526,16.0,6,1,0,20,20,16.0,0,2,4,189,185,16.0,4
2024-06-24 08:42:50,19,0,1,9980,6,29,29,0,16.0,29,14,6,546,540,16.0,6,1,0,21,21,16.0,0,2,4,197,193,16.0,4
2024-06-24 08:42:51,20,0,1,9979,6,29,29,0,16.0,29,14,6,560,554,16.0,6,1,0,22,22,16.0,0,2,4,205,201,16.0,4
2024-06-24 08:42:52,21,0,1,9978,6,29,29,0,16.0,29,14,6,574,568,16.0,6,1,0,23,23,16.0,0,2,4,213,209,16.0,4
2024-06-24 08:42:53,22,0,1,9977,6,29,29,0,16.0,29,14,6,588,582,16.0,6,1,0,24,24,16.0,0,2,4,221,217,16.0,4
2024-06-24 08:42:54,23,0,1,9976,6,29,29,0,16.0,29,14,6,602,596,16.0,6,1,0,25,25,16.0,0,2,4,229,225,16.0,4
2024-06-24 08:42:55,24,0,1,9975,6,29,29,0,16.0,29,14,6,616,610,16.0,6,1,0,26,26,16.0,0,2,4,237,233,16.0,4
2024-06-24 08:42:56,25,0,1,9974,6,29,29,0,16.0,29,15,6,631,625,16.0,6,1,0,27,27,16.0,0,2,4,245,241,16.0,4
2024-06-24 08:42:57,26,0,1,9973,6,29,29,0,16.0,29,15,6,646,640,16.0,6,1,0,28,28,16.0,0,2,4,253,249,16.0,4
2024-06-24 08:42:58,27,0,1,9972,6,29,29,0,16.0,29,15,6,661,655,16.0,6,1,0,29,29,16.0,0,2,4,261,257,16.0,4
2024-06-24 08:42:59,28,0,1,9971,6,29,29,0,16.0,29,15,6,676,670,16.0,6,1,0,30,30,16.0,0,2,4,269,265,16.0,4
2024-06-24 08:43:00,29,0,1,9970,6,30,30,0,16.0,30,15,6,691,685,16.0,6,1,0,31,31,16.0,0,2,4,277,273,16.0,4
2024-06-24 08:43:01,30,0,1,9969,6,30,30,0,16.0,30,16,6,707,701,16.0,6,1,0,32,32,16.0,0,2,4,285,281,16.0,4
2024-06-24 08:43:02,31,0,1,9968,6,30,30,0,16.0,30,16,6,723,717,16.0,6,1,0,33,33,16.0,0,2,4,293,289,16.0,4
2024-06-24 08:43:03,32,0,1,9967,6,30,30,0,16.0,30,16,6,739,733,16.0,6,1,0,34,34,16.0,0,2,4,301,297,16.0,4
2024-06-24 08:43:04,33,0,1,9966,6,30,30,0,16.0,30,16,6,755,749,16.0,6,1,0,35,35,16.0,0,2,4,309,305,16.0,4
2024-06-24 08:43:05,34,0,1,9965,6,30,30,0,16.0,30,16,6,771,765,16.0,6,1,0,36,36,16.0,0,2,4,317,313,16.0,4
2024-06-24 08:43:06,35,0,1,9964,6,30,30,0,16.0,30,16,6,787,781,16.0,6,1,0,37,37,16.0,0,2,4,325,321,16.0,4
2024-06-24 08:43:07,36,0,1,9963,6,30,30,0,16.0,30,17,6,804,798,16.0,6,1,0,38,38,16.0,0,2,4,333,329,16.0,4
2024-06-24 08:43:08,37,0,1,9962,6,30,30,0,16.0,30,17,6,821,815,16.0,6,1,0,39,39,16.0,0,2,4,341,337,16.0,4
2024-06-24 08:43:09,38,0,1,9961,6,30,30,0,16.0,30,17,6,838,832,16.0,6,1,0,40,40,16.0,0,2,4,349,345,16.0,4
2024-06-24 08:43:10,39,0,1,9960,6,30,30,0,16.0,30,17,6,855,849,16.0,6,1,0,41,41,16.0,0,2,4,357,353,16.0,4
2024-06-24 08:43:11,40,0,1,9959,6,30,30,0,16.0,30,17,6,872,866,16.0,6,1,0,42,42,16.0,0,2,4,365,361,16.0,4
2024-06-24 08:43:12,41,0,1,9958,6,30,30,0,16.0,30,17,6,889,883,16.0,6,1,0,43,43,16.0,0,2,4,373,369,16.0,4
2024-06-24 08:43:13,42,0,1,9957,6,30,30,0,16.0,30,18,6,907,901,16.0,6,1,0,44,44,16.0,0,2,4,381,377,16.0,4
2024-06-24 08:43:14,43,0,1,9956,6,30,30,0,16.0,30,18,6,925,919,16.0,6,1,0,45,45,16.0,0,2,4,389,385,16.0,4
2024-06-24 08:43:15,44,0,1,9955,6,31,31,0,16.0,31,18,6,943,937,16.0,6,1,0,46,46,16.0,0,2,4,397,393,16.0,4
2024-06-24 08:43:16,45,0,1,9954,6,31,31,0,16.0,31,18,6,961,955,16.0,6,1,0,47,47,16.0,0,2,4,405,401,16.0,4
2024-06-24 08:43:17,46,0,1,9953,6,31,31,0,16.0,31,18,6,979,973,16.0,6,1,0,48,48,16.0,0,2,4,413,409,16.0,4
2024-06-24 08:43:18,47,0,1,9952,6,31,31,0,16.0,31,19,6,998,992,16.0,6,1,0,49,49,16.0,0,2,4,421,417,16.0,4
2024-06-24 08:43:19,48,0,1,9951,6,31,31,0,16.0,31,19,6,1017,1011,16.0,6,1,0,50,50,16.0,0,2,4,429,425,16.0,4
2024-06-24 08:43:20,49,0,1,9950,6,31,31,0,16.0,31,19,6,1036,1030,16.0,6,1,0,51,51,16.0,0,2,4,437,433,16.0,4
2024-06-24 08:43:21,48,1,1,9950,6,31,31,0,16.0,31,19,6,1055,1049,16.0,6,1,0,51,51,16.0,0,2,4,438,434,16.0,4
2024-06-24 08:43:22,49,0,1,9950,6,31,31,0,16.0,31,19,6,1074,1068,16.0,6,1,0,51,51,16.0,0,2,4,439,435,16.0,4
2024-06-24 08:43:23,49,0,1,9950,6,31,31,0,16.0,31,19,6,1093,1087,16.0,6,1,0,51,51,16.0,0,2,4,440,436,16.0,4
2024-06-24 08:43:24,49,0,1,9950,6,31,31,0,16.0,31,19,6,1112,1106,16.0,6,1,0,51,51,16.0,0,2,4,441,437,16.0,4
2024-06-24 08:43:25,49,0,1,9950,6,31,31,0,16.0,31,19,6,1131,1125,16.0,6,1,0,51,51,16.0,0,2,4,442,438,16.0,4
2024-06-24 08:43:26,49,0,1,9950,6,31,31,0,16.0,31,19,6,1150,1144,16.0,6,1,0,51,51,16.0,0,2,4,443,439,16.0,4
