timestamp,subscriber_count_Connected_x,subscriber_count_Connected_y,subscriber_count_Connected_x,subscriber_count_Connected_y,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_globalP_smf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_packetP_smf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_sessionP_smf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_transactionP_smf,total_allocated_memory_globalP_smf,total_allocated_memory_packetP_smf,total_allocated_memory_sessionP_smf,total_allocated_memory_transactionP_smf,chunk_create_count_minus_destroy_count_cm_globalP_smf,chunk_create_count_minus_destroy_count_cm_packetP_smf,chunk_create_count_minus_destroy_count_cm_sessionP_smf,chunk_create_count_minus_destroy_count_cm_transactionP_smf
2024-07-12 08:04:57,1137,0,3,8860,73,4117,8,3,511.998046875,512.0,511.998046875,512.0,107,3419,30770,6
2024-07-12 08:04:58,1142,0,3,8855,73,4135,8,3,511.998046875,512.0,511.998046875,512.0,107,3434,30905,6
2024-07-12 08:04:59,1147,0,3,8850,73,4153,8,3,511.998046875,512.0,511.998046875,512.0,107,3449,31040,6
2024-07-12 08:05:00,1152,0,3,8845,74,4171,8,3,511.998046875,512.0,511.998046875,512.0,108,3464,31175,6
2024-07-12 08:05:01,1157,0,3,8840,74,4190,8,3,511.998046875,512.0,511.998046875,512.0,108,3479,31310,6
2024-07-12 08:05:02,1162,0,3,8835,74,4207,8,3,511.998046875,512.0,511.998046875,512.0,108,3494,31445,6
2024-07-12 08:05:03,1167,0,3,8830,75,4225,8,3,511.998046875,512.0,511.998046875,512.0,109,3509,31580,6
2024-07-12 08:05:04,1172,0,3,8825,75,4244,8,3,511.998046875,512.0,511.998046875,512.0,109,3524,31715,6
2024-07-12 08:05:05,1177,0,3,8820,75,4261,8,3,511.998046875,512.0,511.998046875,512.0,109,3539,31850,6
2024-07-12 08:05:06,1182,0,3,8815,75,4280,8,3,511.998046875,512.0,511.998046875,512.0,109,3554,31985,6
2024-07-12 08:05:07,1187,0,3,8810,76,4298,8,3,511.998046875,512.0,511.998046875,512.0,110,3569,32120,6
2024-07-12 08:05:08,1192,0,3,8805,76,4317,8,3,511.998046875,512.0,511.998046875,512.0,110,3584,32255,6
2024-07-12 08:05:09,1197,0,3,8800,76,4334,8,3,511.998046875,512.0,511.998046875,512.0,110,3599,32390,6
2024-07-12 08:05:10,1202,0,3,8795,77,4352,8,3,511.998046875,512.0,511.998046875,512.0,111,3614,32525,6
2024-07-12 08:05:11,1207,0,3,8790,77,4371,8,3,511.998046875,512.0,511.998046875,512.0,111,3629,32660,6
2024-07-12 08:05:12,1212,0,3,8785,77,4388,8,3,511.998046875,512.0,511.998046875,512.0,111,3644,32795,6
2024-07-12 08:05:13,1217,0,3,8780,78,4407,8,3,511.998046875,512.0,511.998046875,512.0,112,3659,32930,6
2024-07-12 08:05:14,1222,0,3,8775,78,4425,8,3,511.998046875,512.0,511.998046875,512.0,112,3674,33065,6
2024-07-12 08:05:15,1227,0,3,8770,78,4443,8,3,511.998046875,512.0,511.998046875,512.0,112,3689,33202,6
2024-07-12 08:05:16,1232,0,3,8765,79,4461,8,3,511.998046875,512.0,511.998046875,512.0,113,3704,33335,6
2024-07-12 08:05:17,1237,0,3,8760,79,4479,8,3,511.998046875,512.0,511.998046875,512.0,113,3719,33470,6
2024-07-12 08:05:18,1242,0,3,8755,79,4498,8,3,511.998046875,512.0,511.998046875,512.0,113,3734,33605,6
2024-07-12 08:05:19,1247,0,3,8750,80,4515,8,3,511.998046875,512.0,511.998046875,512.0,114,3749,33740,6
2024-07-12 08:05:20,1252,0,3,8745,80,4533,8,3,511.998046875,512.0,511.998046875,512.0,114,3764,33875,6
2024-07-12 08:05:21,1257,0,3,8740,80,4552,8,3,511.998046875,512.0,511.998046875,512.0,114,3779,34010,6
2024-07-12 08:05:22,1262,0,3,8735,81,4570,8,3,511.998046875,512.0,511.998046875,512.0,115,3794,34145,6
2024-07-12 08:05:23,1267,0,3,8730,81,4588,8,3,511.998046875,512.0,511.998046875,512.0,115,3809,34280,6
2024-07-12 08:05:24,1272,0,3,8725,81,4606,8,3,511.998046875,512.0,511.998046875,512.0,115,3824,34415,6
2024-07-12 08:05:25,1277,0,3,8720,81,4624,8,3,511.998046875,512.0,511.998046875,512.0,115,3839,34550,6
2024-07-12 08:05:26,1282,0,3,8715,82,4642,8,3,511.998046875,512.0,511.998046875,512.0,116,3854,34685,6
2024-07-12 08:05:27,1287,0,3,8710,82,4660,8,3,511.998046875,512.0,511.998046875,512.0,116,3869,34820,6
2024-07-12 08:05:28,1292,0,3,8705,82,4679,8,3,511.998046875,512.0,511.998046875,512.0,116,3884,34955,6
2024-07-12 08:05:29,1297,0,3,8700,83,4697,8,3,511.998046875,512.0,511.998046875,512.0,117,3899,35090,6
2024-07-12 08:05:30,1302,0,3,8695,83,4715,8,3,511.998046875,512.0,511.998046875,512.0,117,3914,35225,6
2024-07-12 08:05:31,1307,0,3,8690,83,4733,8,3,511.998046875,512.0,511.998046875,512.0,117,3929,35360,6
2024-07-12 08:05:32,1312,0,3,8685,84,4751,8,3,511.998046875,512.0,511.998046875,512.0,118,3944,35495,6
2024-07-12 08:05:33,1317,0,3,8680,84,4769,8,3,511.998046875,512.0,511.998046875,512.0,118,3959,35630,6
2024-07-12 08:05:34,1322,0,3,8675,84,4787,8,3,511.998046875,512.0,511.998046875,512.0,118,3974,35765,6
2024-07-12 08:05:35,1327,0,3,8670,85,4806,8,3,511.998046875,512.0,511.998046875,512.0,119,3989,35900,6
2024-07-12 08:05:36,1332,0,3,8665,85,4824,8,3,511.998046875,512.0,511.998046875,512.0,119,4004,36035,6
2024-07-12 08:05:37,1337,0,3,8660,85,4842,8,3,511.998046875,512.0,511.998046875,512.0,119,4019,36170,6
2024-07-12 08:05:38,1342,0,3,8655,86,4860,8,3,511.998046875,512.0,511.998046875,512.0,120,4034,36305,6
2024-07-12 08:05:39,1347,0,3,8650,86,4878,8,3,511.998046875,512.0,511.998046875,512.0,120,4049,36440,6
2024-07-12 08:05:40,1352,0,3,8645,86,4896,8,3,511.998046875,512.0,511.998046875,512.0,120,4064,36575,6
2024-07-12 08:05:41,1357,0,3,8640,87,4914,8,3,511.998046875,512.0,511.998046875,512.0,121,4079,36710,6
2024-07-12 08:05:42,1362,0,3,8635,87,4933,8,3,511.998046875,512.0,511.998046875,512.0,121,4094,36845,6
2024-07-12 08:05:43,1367,0,3,8630,87,4951,8,3,511.998046875,512.0,511.998046875,512.0,121,4109,36980,6
2024-07-12 08:05:44,1372,0,3,8625,87,4968,8,3,511.998046875,512.0,511.998046875,512.0,121,4124,37115,6
2024-07-12 08:05:45,1377,0,3,8620,88,4987,8,3,511.998046875,512.0,511.998046875,512.0,122,4139,37250,6
2024-07-12 08:05:46,1382,0,3,8615,88,5005,8,3,511.998046875,512.0,511.998046875,512.0,122,4154,37385,6
2024-07-12 08:05:47,1387,0,3,8610,88,5023,8,3,511.998046875,512.0,511.998046875,512.0,122,4169,37520,6
2024-07-12 08:05:48,1392,0,3,8605,89,5041,8,3,511.998046875,512.0,511.998046875,512.0,123,4184,37655,6
2024-07-12 08:05:49,1397,0,3,8600,89,5059,8,3,511.998046875,512.0,511.998046875,512.0,123,4199,37790,6
2024-07-12 08:05:50,1402,0,3,8595,89,5078,8,3,511.998046875,512.0,511.998046875,512.0,123,4214,37925,6
2024-07-12 08:05:51,1407,0,3,8590,90,5095,8,3,511.998046875,512.0,511.998046875,512.0,124,4229,38060,6
2024-07-12 08:05:52,1412,0,3,8585,90,5114,8,3,511.998046875,512.0,511.998046875,512.0,124,4244,38195,6
2024-07-12 08:05:53,1417,0,3,8580,90,5132,8,3,511.998046875,512.0,511.998046875,512.0,124,4259,38330,6
2024-07-12 08:05:54,1422,0,3,8575,91,5150,8,3,511.998046875,512.0,511.998046875,512.0,125,4274,38465,6
2024-07-12 08:05:55,1427,0,3,8570,91,5168,8,3,511.998046875,512.0,511.998046875,512.0,125,4289,38600,6
2024-07-12 08:05:56,1432,0,3,8565,91,5186,8,3,511.998046875,512.0,511.998046875,512.0,125,4304,38735,6
2024-07-12 08:05:57,1437,0,3,8560,92,5205,8,3,511.998046875,512.0,511.998046875,512.0,126,4319,38870,6
2024-07-12 08:05:58,1442,0,3,8555,92,5222,8,3,511.998046875,512.0,511.998046875,512.0,126,4334,39005,6
2024-07-12 08:05:59,1447,0,3,8550,92,5240,8,3,511.998046875,512.0,511.998046875,512.0,126,4349,39140,6
2024-07-12 08:06:00,1452,0,3,8545,93,5259,8,3,511.998046875,512.0,511.998046875,512.0,127,4364,39275,6
2024-07-12 08:06:01,1457,0,3,8540,93,5276,8,3,511.998046875,512.0,511.998046875,512.0,127,4379,39410,6
2024-07-12 08:06:02,1462,0,3,8535,93,5295,8,3,511.998046875,512.0,511.998046875,512.0,127,4394,39545,6
2024-07-12 08:06:03,1467,0,3,8530,93,5313,8,3,511.998046875,512.0,511.998046875,512.0,127,4409,39680,6
2024-07-12 08:06:04,1472,0,3,8525,94,5332,8,3,511.998046875,512.0,511.998046875,512.0,128,4424,39815,6
2024-07-12 08:06:05,1477,0,3,8520,94,5349,8,3,511.998046875,512.0,511.998046875,512.0,128,4439,39950,6
2024-07-12 08:06:06,1482,0,3,8515,94,5367,8,3,511.998046875,512.0,511.998046875,512.0,128,4454,40085,6
2024-07-12 08:06:07,1487,0,3,8510,95,5386,8,3,511.998046875,512.0,511.998046875,512.0,129,4469,40220,6
2024-07-12 08:06:08,1492,0,3,8505,95,5403,8,3,511.998046875,512.0,511.998046875,512.0,129,4484,40355,6
2024-07-12 08:06:09,1497,0,3,8500,95,5422,8,3,511.998046875,512.0,511.998046875,512.0,129,4499,40490,6
2024-07-12 08:06:10,1502,0,3,8495,96,5440,8,3,511.998046875,512.0,511.998046875,512.0,130,4514,40625,6
2024-07-12 08:06:11,1507,0,3,8490,96,5459,8,3,511.998046875,512.0,511.998046875,512.0,130,4529,40760,6
2024-07-12 08:06:12,1512,0,3,8485,96,5476,8,3,511.998046875,512.0,511.998046875,512.0,130,4544,40895,6
2024-07-12 08:06:13,1517,0,3,8480,97,5494,8,3,511.998046875,512.0,511.998046875,512.0,131,4559,41030,6
2024-07-12 08:06:14,1522,0,3,8475,97,5513,8,3,511.998046875,512.0,511.998046875,512.0,131,4574,41165,6
2024-07-12 08:06:15,1527,0,3,8470,97,5530,8,3,511.998046875,512.0,511.998046875,512.0,131,4589,41300,6
2024-07-12 08:06:16,1532,0,3,8465,98,5549,8,3,511.998046875,512.0,511.998046875,512.0,132,4604,41435,6
2024-07-12 08:06:17,1537,0,3,8460,98,5567,8,3,511.998046875,512.0,511.998046875,512.0,132,4619,41570,6
2024-07-12 08:06:18,1542,0,3,8455,98,5585,8,3,511.998046875,512.0,511.998046875,512.0,132,4634,41705,6
2024-07-12 08:06:19,1547,0,3,8450,99,5603,8,3,511.998046875,512.0,511.998046875,512.0,133,4649,41840,6
2024-07-12 08:06:20,1552,0,3,8445,99,5621,8,3,511.998046875,512.0,511.998046875,512.0,133,4664,41975,6
2024-07-12 08:06:21,1557,0,3,8440,99,5640,8,3,511.998046875,512.0,511.998046875,512.0,133,4679,42110,6
2024-07-12 08:06:22,1562,0,3,8435,99,5657,8,3,511.998046875,512.0,511.998046875,512.0,133,4694,42245,6
2024-07-12 08:06:23,1567,0,3,8430,100,5676,8,3,511.998046875,512.0,511.998046875,512.0,134,4709,42380,6
2024-07-12 08:06:24,1572,0,3,8425,100,5694,8,3,511.998046875,512.0,511.998046875,512.0,134,4724,42515,6
2024-07-12 08:06:25,1577,0,3,8420,100,5712,8,3,511.998046875,512.0,511.998046875,512.0,134,4739,42650,6
2024-07-12 08:06:26,1582,0,3,8415,101,5730,8,3,511.998046875,512.0,511.998046875,512.0,135,4754,42785,6
2024-07-12 08:06:27,1587,0,3,8410,101,5748,8,3,511.998046875,512.0,511.998046875,512.0,135,4769,42922,6
2024-07-12 08:06:28,1592,0,3,8405,101,5767,8,3,511.998046875,512.0,511.998046875,512.0,135,4784,43055,6
2024-07-12 08:06:29,1597,0,3,8400,102,5784,8,3,511.998046875,512.0,511.998046875,512.0,136,4799,43190,6
2024-07-12 08:06:30,1602,0,3,8395,102,5803,8,3,511.998046875,512.0,511.998046875,512.0,136,4814,43325,6
2024-07-12 08:06:31,1607,0,3,8390,102,5821,8,3,511.998046875,512.0,511.998046875,512.0,136,4829,43460,6
2024-07-12 08:06:32,1612,0,3,8385,103,5839,8,3,511.998046875,512.0,511.998046875,512.0,137,4844,43595,6
2024-07-12 08:06:33,1617,0,3,8380,103,5857,8,3,511.998046875,512.0,511.998046875,512.0,137,4859,43730,6
2024-07-12 08:06:34,1622,0,3,8375,103,5875,8,3,511.998046875,512.0,511.998046875,512.0,137,4874,43865,6
2024-07-12 08:06:35,1627,0,3,8370,104,5894,8,3,511.998046875,512.0,511.998046875,512.0,138,4889,44000,6
2024-07-12 08:06:36,1632,0,3,8365,104,5911,8,3,511.998046875,512.0,511.998046875,512.0,138,4904,44135,6
2024-07-12 08:06:37,1637,0,3,8360,104,5929,8,3,511.998046875,512.0,511.998046875,512.0,138,4919,44270,6
2024-07-12 08:06:38,1642,0,3,8355,105,5948,8,3,511.998046875,512.0,511.998046875,512.0,139,4934,44405,6
2024-07-12 08:06:39,1647,0,3,8350,105,5966,8,3,511.998046875,512.0,511.998046875,512.0,139,4949,44540,6
2024-07-12 08:06:40,1652,0,3,8345,105,5984,8,3,511.998046875,512.0,511.998046875,512.0,139,4964,44675,6
2024-07-12 08:06:41,1657,0,3,8340,105,6002,8,3,511.998046875,512.0,511.998046875,512.0,139,4979,44810,6
2024-07-12 08:06:42,1662,0,3,8335,106,6020,8,3,511.998046875,512.0,511.998046875,512.0,140,4994,44945,6
2024-07-12 08:06:43,1667,0,3,8330,106,6038,8,3,511.998046875,512.0,511.998046875,512.0,140,5009,45080,6
2024-07-12 08:06:44,1672,0,3,8325,106,6056,8,3,511.998046875,512.0,511.998046875,512.0,140,5024,45215,6
2024-07-12 08:06:45,1677,0,3,8320,107,6075,8,3,511.998046875,512.0,511.998046875,512.0,141,5039,45350,6
2024-07-12 08:06:46,1682,0,3,8315,107,6093,8,3,511.998046875,512.0,511.998046875,512.0,141,5054,45485,6
2024-07-12 08:06:47,1687,0,3,8310,107,6111,8,3,511.998046875,512.0,511.998046875,512.0,141,5069,45620,6
2024-07-12 08:06:48,1692,0,3,8305,108,6129,8,3,511.998046875,512.0,511.998046875,512.0,142,5084,45755,6
2024-07-12 08:06:49,1696,0,4,8300,108,6148,8,3,511.998046875,512.0,511.998046875,512.0,142,5099,45890,6
2024-07-12 08:06:50,1701,0,4,8295,108,6165,8,3,511.998046875,512.0,511.998046875,512.0,142,5114,46025,6
2024-07-12 08:06:51,1706,0,4,8290,109,6183,8,3,511.998046875,512.0,511.998046875,512.0,143,5129,46160,6
2024-07-12 08:06:52,1712,0,3,8285,109,6201,8,3,511.998046875,512.0,511.998046875,512.0,143,5144,46295,6
2024-07-12 08:06:53,1717,0,3,8280,109,6220,8,3,511.998046875,512.0,511.998046875,512.0,143,5159,46430,6
2024-07-12 08:06:54,1722,0,3,8275,110,6237,8,3,511.998046875,512.0,511.998046875,512.0,144,5174,46565,6
2024-07-12 08:06:55,1727,0,3,8270,110,6256,8,3,511.998046875,512.0,511.998046875,512.0,144,5189,46700,6
2024-07-12 08:06:56,1732,0,3,8265,110,6274,8,3,511.998046875,512.0,511.998046875,512.0,144,5204,46835,6
2024-07-12 08:06:57,1737,0,3,8260,111,6292,8,3,511.998046875,512.0,511.998046875,512.0,145,5219,46970,6
2024-07-12 08:06:58,1742,0,3,8255,111,6310,8,3,511.998046875,512.0,511.998046875,512.0,145,5234,47105,6
2024-07-12 08:06:59,1747,0,3,8250,111,6328,8,3,511.998046875,512.0,511.998046875,512.0,145,5249,47240,6
2024-07-12 08:07:00,1751,0,4,8245,111,6347,8,3,511.998046875,512.0,511.998046875,512.0,145,5264,47375,6
2024-07-12 08:07:01,1756,0,4,8240,112,6364,8,3,511.998046875,512.0,511.998046875,512.0,146,5279,47510,6
2024-07-12 08:07:02,1762,0,3,8235,112,6383,8,3,511.998046875,512.0,511.998046875,512.0,146,5294,47645,6
2024-07-12 08:07:03,1767,0,3,8230,112,6401,8,3,511.998046875,512.0,511.998046875,512.0,146,5309,47780,6
2024-07-12 08:07:04,1772,0,3,8225,113,6419,8,3,511.998046875,512.0,511.998046875,512.0,147,5324,47915,6
2024-07-12 08:07:05,1776,0,4,8220,113,6437,8,3,511.998046875,512.0,511.998046875,512.0,147,5339,48050,6
2024-07-12 08:07:06,1782,0,3,8215,113,6456,8,3,511.998046875,512.0,511.998046875,512.0,147,5354,48185,6
2024-07-12 08:07:07,1786,0,4,8210,114,6474,8,3,511.998046875,512.0,511.998046875,512.0,148,5369,48320,6
2024-07-12 08:07:08,1791,0,4,8205,114,6491,8,3,511.998046875,512.0,511.998046875,512.0,148,5384,48455,6
2024-07-12 08:07:09,1796,0,4,8200,114,6510,8,3,511.998046875,512.0,511.998046875,512.0,148,5399,48590,6
2024-07-12 08:07:10,1801,0,4,8195,115,6528,8,3,511.998046875,512.0,511.998046875,512.0,149,5414,48725,6
2024-07-12 08:07:11,1807,0,3,8190,115,6546,8,3,511.998046875,512.0,511.998046875,512.0,149,5429,48860,6
2024-07-12 08:07:12,1812,0,3,8185,115,6564,8,3,511.998046875,512.0,511.998046875,512.0,149,5444,48995,6
2024-07-12 08:07:13,1817,0,3,8180,116,6582,8,3,511.998046875,512.0,511.998046875,512.0,150,5459,49130,6
2024-07-12 08:07:14,1822,0,3,8175,116,6601,8,3,511.998046875,512.0,511.998046875,512.0,150,5474,49265,6
2024-07-12 08:07:15,1827,0,3,8170,116,6618,8,3,511.998046875,512.0,511.998046875,512.0,150,5489,49400,6
2024-07-12 08:07:16,1832,0,3,8165,117,6637,8,3,511.998046875,512.0,511.998046875,512.0,151,5504,49535,6
2024-07-12 08:07:17,1837,0,3,8160,117,6655,8,3,511.998046875,512.0,511.998046875,512.0,151,5519,49670,6
2024-07-12 08:07:18,1841,0,4,8155,117,6673,8,3,511.998046875,512.0,511.998046875,512.0,151,5534,49805,6
2024-07-12 08:07:19,1846,0,4,8150,117,6691,8,3,511.998046875,512.0,511.998046875,512.0,151,5549,49940,6
2024-07-12 08:07:20,1851,0,4,8145,118,6709,8,3,511.998046875,512.0,511.998046875,512.0,152,5564,50075,6
2024-07-12 08:07:21,1856,0,5,8139,118,6728,8,3,511.998046875,512.0,511.998046875,512.0,152,5579,50210,6
2024-07-12 08:07:22,1861,0,4,8135,118,6745,8,3,511.998046875,512.0,511.998046875,512.0,152,5594,50345,6
2024-07-12 08:07:23,1866,0,4,8130,119,6764,8,3,511.998046875,512.0,511.998046875,512.0,153,5609,50480,6
2024-07-12 08:07:24,1872,0,3,8125,119,6782,8,3,511.998046875,512.0,511.998046875,512.0,153,5624,50615,6
2024-07-12 08:07:25,1877,0,3,8120,119,6800,8,3,511.998046875,512.0,511.998046875,512.0,153,5639,50750,6
2024-07-12 08:07:26,1881,0,4,8115,120,6818,8,3,511.998046875,512.0,511.998046875,512.0,154,5654,50885,6
2024-07-12 08:07:27,1886,0,4,8110,120,6836,8,3,511.998046875,512.0,511.998046875,512.0,154,5669,51020,6
2024-07-12 08:07:28,1891,0,4,8105,120,6855,8,3,511.998046875,512.0,511.998046875,512.0,154,5684,51155,6
2024-07-12 08:07:29,1897,0,3,8100,121,6872,8,3,511.998046875,512.0,511.998046875,512.0,155,5699,51290,6
2024-07-12 08:07:30,1902,0,4,8094,121,6891,8,3,511.998046875,512.0,511.998046875,512.0,155,5716,51451,6
2024-07-12 08:07:31,1905,0,5,8090,121,6912,8,3,511.998046875,512.0,511.998046875,512.0,155,5731,51586,6
2024-07-12 08:07:32,1911,0,4,8085,122,6930,8,3,511.998046875,512.0,511.998046875,512.0,156,5752,51775,6
2024-07-12 08:07:33,1915,0,5,8080,122,6955,8,3,511.998046875,512.0,511.998046875,512.0,156,5761,51856,6
2024-07-12 08:07:34,1920,0,5,8075,122,6955,8,3,511.998046875,512.0,511.998046875,512.0,156,5761,51856,6
2024-07-12 08:07:35,1925,0,5,8070,122,6966,8,3,511.998046875,512.0,511.998046875,512.0,156,5782,52045,6
2024-07-12 08:07:36,1931,0,4,8065,123,6991,8,3,511.998046875,512.0,511.998046875,512.0,157,5803,52234,6
2024-07-12 08:07:37,1935,0,5,8060,123,7016,8,3,511.998046875,512.0,511.998046875,512.0,157,5821,52396,5
2024-07-12 08:07:38,1940,0,5,8055,124,7038,8,3,511.998046875,512.0,511.998046875,512.0,158,5836,52531,5
2024-07-12 08:07:39,1945,0,5,8050,124,7056,8,3,511.998046875,512.0,511.998046875,512.0,158,5848,52639,6
2024-07-12 08:07:40,1950,0,5,8045,124,7071,8,3,511.998046875,512.0,511.998046875,512.0,158,5863,52774,6
2024-07-12 08:07:41,1955,0,5,8040,124,7089,8,3,511.998046875,512.0,511.998046875,512.0,158,5878,52909,6
2024-07-12 08:07:42,1960,0,5,8035,125,7107,8,3,511.998046875,512.0,511.998046875,512.0,159,5893,53044,6
2024-07-12 08:07:43,1965,0,5,8030,125,7125,8,3,511.998046875,512.0,511.998046875,512.0,159,5908,53179,6
2024-07-12 08:07:44,1971,0,4,8025,125,7143,8,3,511.998046875,512.0,511.998046875,512.0,159,5926,53341,5
2024-07-12 08:07:45,1975,0,5,8020,126,7164,8,3,511.998046875,512.0,511.998046875,512.0,160,5941,53476,5
2024-07-12 08:07:46,1980,0,5,8015,126,7182,8,3,511.998046875,512.0,511.998046875,512.0,160,5953,53584,6
2024-07-12 08:07:47,1985,0,5,8010,126,7197,8,3,511.998046875,512.0,511.998046875,512.0,160,5968,53721,6
