,,,,,globalP,globalP,globalP,globalP,globalP,globalP,packetP,packetP,packetP,packetP,packetP,packetP,sessionP,sessionP,sessionP,sessionP,sessionP,sessionP,transactionP,transactionP,transactionP,transactionP,transactionP,transactionP
2024-06-24 08:39:12,9,0,0,9991,8,35,35,0,31.998046875,35,37,37,1738,1705,32.0,33,8,262,323,61,31.998046875,262,2,5,411,406,32.0,5
2024-06-24 08:39:13,10,0,0,9990,8,35,35,0,31.998046875,35,40,40,1797,1761,32.0,36,8,289,357,68,31.998046875,289,2,5,421,416,32.0,5
2024-06-24 08:39:14,11,0,0,9989,8,35,35,0,31.998046875,35,44,44,1858,1819,32.0,39,8,316,391,75,31.998046875,316,2,5,431,426,32.0,5
2024-06-24 08:39:15,12,0,0,9988,8,35,35,0,31.998046875,35,47,47,1924,1882,32.0,42,8,343,425,82,31.998046875,343,2,5,441,436,32.0,5
2024-06-24 08:39:16,13,0,0,9987,8,36,36,0,31.998046875,36,51,51,1992,1947,32.0,45,8,370,459,89,31.998046875,370,2,5,451,446,32.0,5
2024-06-24 08:39:17,14,0,0,9986,8,36,36,0,31.998046875,36,54,54,2065,2017,32.0,48,8,397,493,96,31.998046875,397,2,5,461,456,32.0,5
2024-06-24 08:39:18,15,0,0,9985,8,36,36,0,31.998046875,36,58,58,2140,2089,32.0,51,8,424,527,103,31.998046875,424,2,5,471,466,32.0,5
2024-06-24 08:39:19,16,0,0,9984,8,36,36,0,31.998046875,36,62,61,2221,2167,32.0,54,8,451,561,110,31.998046875,451,2,5,481,476,32.0,5
2024-06-24 08:39:20,17,0,0,9983,8,36,36,0,31.998046875,36,65,65,2303,2246,32.0,57,8,478,595,117,31.998046875,478,2,5,491,486,32.0,5
2024-06-24 08:39:21,18,0,0,9982,8,36,36,0,31.998046875,36,69,68,2391,2331,32.0,60,8,505,629,124,31.998046875,505,2,5,501,496,32.0,5
2024-06-24 08:39:22,19,0,0,9981,8,36,36,0,31.998046875,36,72,72,2480,2417,32.0,63,8,532,663,131,31.998046875,532,2,5,511,506,32.0,5
2024-06-24 08:39:23,20,0,0,9980,8,36,36,0,31.998046875,36,76,75,2575,2509,32.0,66,8,559,697,138,31.998046875,559,2,5,521,516,32.0,5
2024-06-24 08:39:24,21,0,0,9979,8,36,36,0,31.998046875,36,79,78,2671,2602,32.0,69,8,586,731,145,31.998046875,586,2,5,531,526,32.0,5
2024-06-24 08:39:25,22,0,0,9978,8,36,36,0,31.998046875,36,83,82,2773,2701,32.0,72,8,613,765,152,31.998046875,613,2,5,541,536,32.0,5
2024-06-24 08:39:26,23,0,0,9977,8,36,36,0,31.998046875,36,87,85,2877,2802,32.0,75,8,640,799,159,31.998046875,640,2,5,551,546,32.0,5
2024-06-24 08:39:27,24,0,0,9976,8,36,36,0,31.998046875,36,91,89,2987,2909,32.0,78,8,667,833,166,31.998046875,667,2,5,561,556,32.0,5
2024-06-24 08:39:28,25,0,0,9975,8,36,36,0,31.998046875,36,94,92,3098,3017,32.0,81,8,694,867,173,31.998046875,694,2,5,571,566,32.0,5
2024-06-24 08:39:29,26,0,0,9974,8,36,36,0,31.998046875,36,98,96,3215,3131,32.0,84,8,721,901,180,31.998046875,721,2,5,581,576,32.0,5
2024-06-24 08:39:30,27,0,0,9973,8,36,36,0,31.998046875,36,101,99,3333,3246,32.0,87,8,748,935,187,31.998046875,748,2,5,591,586,32.0,5
2024-06-24 08:39:31,28,0,0,9972,8,36,36,0,31.998046875,36,105,103,3457,3367,32.0,90,8,775,969,194,31.998046875,775,2,5,601,596,32.0,5
2024-06-24 08:39:32,29,0,0,9971,8,37,37,0,31.998046875,37,108,106,3582,3489,32.0,93,8,802,1003,201,31.998046875,802,2,5,611,606,32.0,5
2024-06-24 08:39:33,30,0,0,9970,8,37,37,0,31.998046875,37,112,110,3713,3617,32.0,96,8,829,1037,208,31.998046875,829,2,5,621,616,32.0,5
2024-06-24 08:39:34,31,0,0,9969,8,37,37,0,31.998046875,37,116,113,3846,3747,32.0,99,8,856,1071,215,31.998046875,856,2,5,631,626,32.0,5
2024-06-24 08:39:35,32,0,0,9968,8,37,37,0,31.998046875,37,120,117,3985,3883,32.0,102,8,883,1105,222,31.998046875,883,2,5,641,636,32.0,5
2024-06-24 08:39:36,33,0,0,9967,8,37,37,0,31.998046875,37,123,120,4125,4020,32.0,105,8,910,1139,229,31.998046875,910,2,5,651,646,32.0,5
2024-06-24 08:39:37,34,0,0,9966,8,37,37,0,31.998046875,37,127,124,4271,4163,32.0,108,8,937,1173,236,31.998046875,937,2,5,661,656,32.0,5
2024-06-24 08:39:38,35,0,0,9965,8,37,37,0,31.998046875,37,130,127,4418,4307,32.0,111,8,964,1207,243,31.998046875,964,2,5,671,666,32.0,5
2024-06-24 08:39:39,36,0,0,9964,8,37,37,0,31.998046875,37,134,131,4571,4457,32.0,114,8,991,1241,250,31.998046875,991,2,5,681,676,32.0,5
2024-06-24 08:39:40,37,0,0,9963,8,37,37,0,31.998046875,37,137,134,4725,4608,32.0,117,8,1018,1275,257,31.998046875,1018,2,5,691,686,32.0,5
2024-06-24 08:39:41,38,0,0,9962,8,37,37,0,31.998046875,37,141,138,4885,4765,32.0,120,8,1045,1309,264,31.998046875,1045,2,5,701,696,32.0,5
2024-06-24 08:39:42,39,0,0,9961,8,37,37,0,31.998046875,37,145,141,5047,4924,32.0,123,8,1072,1343,271,31.998046875,1072,2,5,711,706,32.0,5
2024-06-24 08:39:43,40,0,0,9960,8,37,37,0,31.998046875,37,149,145,5215,5089,32.0,126,8,1099,1377,278,31.998046875,1099,2,5,721,716,32.0,5
2024-06-24 08:39:44,41,0,0,9959,8,37,37,0,31.998046875,37,152,148,5384,5255,32.0,129,8,1126,1411,285,31.998046875,1126,2,5,731,726,32.0,5
2024-06-24 08:39:45,42,0,0,9958,8,37,37,0,31.998046875,37,156,152,5559,5427,32.0,132,8,1153,1445,292,31.998046875,1153,2,5,741,736,32.0,5
2024-06-24 08:39:46,43,0,0,9957,8,37,37,0,31.998046875,37,159,155,5735,5600,32.0,135,8,1180,1479,299,31.998046875,1180,2,5,751,746,32.0,5
2024-06-24 08:39:47,44,0,0,9956,8,37,37,0,31.998046875,37,163,159,5917,5779,32.0,138,8,1207,1513,306,31.998046875,1207,2,5,761,756,32.0,5
2024-06-24 08:39:48,45,0,0,9955,8,38,38,0,31.998046875,38,166,162,6100,5959,32.0,141,8,1234,1547,313,31.998046875,1234,2,5,771,766,32.0,5
2024-06-24 08:39:49,46,0,0,9954,8,38,38,0,31.998046875,38,170,166,6289,6145,32.0,144,8,1261,1581,320,31.998046875,1261,2,5,781,776,32.0,5
2024-06-24 08:39:50,47,0,0,9953,8,38,38,0,31.998046875,38,174,169,6480,6333,32.0,147,8,1288,1615,327,31.998046875,1288,2,5,791,786,32.0,5
2024-06-24 08:39:51,48,0,0,9952,8,38,38,0,31.998046875,38,177,173,6676,6526,32.0,150,8,1315,1649,334,31.998046875,1315,2,5,801,796,32.0,5
2024-06-24 08:39:52,49,0,0,9951,8,38,38,0,31.998046875,38,181,176,6874,6721,32.0,153,8,1342,1683,341,31.998046875,1342,2,5,811,806,32.0,5
2024-06-24 08:39:53,50,0,0,9950,8,38,38,0,31.998046875,38,184,179,7077,6921,32.0,156,8,1369,1717,348,31.998046875,1369,2,5,821,816,32.0,5
2024-06-24 08:39:54,49,1,0,9950,8,38,38,0,31.998046875,38,188,183,7282,7123,32.0,159,8,1396,1751,355,31.998046875,1396,2,5,831,826,32.0,5
2024-06-24 08:39:55,50,0,0,9950,8,38,38,0,31.998046875,38,192,183,7480,7321,32.0,159,8,1396,1756,360,31.998046875,1396,2,5,837,832,32.0,5
2024-06-24 08:39:56,50,0,0,9950,8,38,38,0,31.998046875,38,192,183,7679,7520,32.0,159,8,1396,1761,365,31.998046875,1396,2,5,845,840,32.0,5
2024-06-24 08:39:57,50,0,0,9950,8,38,38,0,31.998046875,38,192,183,7875,7716,32.0,159,8,1396,1761,365,31.998046875,1396,2,5,848,843,32.0,5
2024-06-24 08:39:58,50,0,0,9950,8,38,38,0,31.998046875,38,192,183,8069,7910,32.0,159,8,1396,1761,365,31.998046875,1396,2,5,851,846,32.0,5
2024-06-24 08:39:59,50,0,0,9950,8,38,38,0,31.998046875,38,192,159,8265,8106,32.0,159,8,1396,1761,365,31.998046875,1396,2,5,854,849,32.0,5
2024-06-24 08:40:00,50,0,0,9950,8,38,38,0,31.998046875,38,192,159,8459,8300,32.0,159,8,1396,1761,365,31.998046875,1396,2,5,857,852,32.0,5
