,,,,,globalP,globalP,globalP,globalP,globalP,globalP,packetP,packetP,packetP,packetP,packetP,packetP,sessionP,sessionP,sessionP,sessionP,sessionP,sessionP,transactionP,transactionP,transactionP,transactionP,transactionP,transactionP
2024-06-26 11:18:56,9,0,0,9991,8,35,35,0,31.998046875,35,51,149,3109,2978,32.0,131,8,263,324,61,31.998046875,263,3,5,406,401,32.0,5
2024-06-26 11:18:57,10,0,0,9990,8,35,35,0,31.998046875,35,55,153,3182,3048,32.0,134,8,290,358,68,31.998046875,290,3,5,417,412,32.0,5
2024-06-26 11:18:58,11,0,0,9989,8,35,35,0,31.998046875,35,58,156,3260,3123,32.0,137,8,317,392,75,31.998046875,317,3,5,428,423,32.0,5
2024-06-26 11:18:59,12,0,0,9988,8,35,35,0,31.998046875,35,62,160,3340,3200,32.0,140,8,344,426,82,31.998046875,344,3,5,439,434,32.0,5
2024-06-26 11:19:00,13,0,0,9987,8,36,36,0,31.998046875,36,65,163,3425,3282,32.0,143,8,371,460,89,31.998046875,371,3,5,450,445,32.0,5
2024-06-26 11:19:01,14,0,0,9986,8,36,36,0,31.998046875,36,69,167,3512,3366,32.0,146,8,398,494,96,31.998046875,398,3,5,461,456,32.0,5
2024-06-26 11:19:02,15,0,0,9985,8,36,36,0,31.998046875,36,72,170,3604,3455,32.0,149,8,425,528,103,31.998046875,425,3,5,472,467,32.0,5
2024-06-26 11:19:03,16,0,0,9984,8,36,36,0,31.998046875,36,76,174,3698,3546,32.0,152,8,452,562,110,31.998046875,452,3,5,483,478,32.0,5
2024-06-26 11:19:04,17,0,0,9983,8,36,36,0,31.998046875,36,80,177,3798,3643,32.0,155,8,479,596,117,31.998046875,479,3,5,494,489,32.0,5
2024-06-26 11:19:05,18,0,0,9982,8,36,36,0,31.998046875,36,83,181,3899,3741,32.0,158,8,506,630,124,31.998046875,506,3,5,505,500,32.0,5
2024-06-26 11:19:06,19,0,0,9981,8,36,36,0,31.998046875,36,87,184,4006,3845,32.0,161,8,533,664,131,31.998046875,533,3,5,516,511,32.0,5
2024-06-26 11:19:07,20,0,0,9980,8,36,36,0,31.998046875,36,90,188,4114,3950,32.0,164,8,560,698,138,31.998046875,560,3,5,527,522,32.0,5
2024-06-26 11:19:08,21,0,0,9979,8,36,36,0,31.998046875,36,94,191,4228,4061,32.0,167,8,587,732,145,31.998046875,587,3,5,538,533,32.0,5
2024-06-26 11:19:09,22,0,0,9978,8,36,36,0,31.998046875,36,97,195,4343,4173,32.0,170,8,614,766,152,31.998046875,614,3,5,549,544,32.0,5
2024-06-26 11:19:10,23,0,0,9977,8,36,36,0,31.998046875,36,101,198,4464,4291,32.0,173,8,641,800,159,31.998046875,641,3,5,560,555,32.0,5
2024-06-26 11:19:11,24,0,0,9976,8,36,36,0,31.998046875,36,104,202,4586,4410,32.0,176,8,668,834,166,31.998046875,668,3,5,571,566,32.0,5
2024-06-26 11:19:12,25,0,0,9975,8,36,36,0,31.998046875,36,109,205,4715,4536,32.0,179,8,695,868,173,31.998046875,695,3,5,582,577,32.0,5
2024-06-26 11:19:13,26,0,0,9974,8,36,36,0,31.998046875,36,112,209,4845,4663,32.0,182,8,722,902,180,31.998046875,722,3,5,593,588,32.0,5
2024-06-26 11:19:14,27,0,0,9973,8,36,36,0,31.998046875,36,116,212,4981,4796,32.0,185,8,749,936,187,31.998046875,749,3,5,604,599,32.0,5
2024-06-26 11:19:15,28,0,0,9972,8,36,36,0,31.998046875,36,119,216,5118,4930,32.0,188,8,776,970,194,31.998046875,776,3,5,615,610,32.0,5
2024-06-26 11:19:16,29,0,0,9971,8,37,37,0,31.998046875,37,123,219,5261,5070,32.0,191,8,803,1004,201,31.998046875,803,3,5,626,621,32.0,5
2024-06-26 11:19:17,30,0,0,9970,8,37,37,0,31.998046875,37,126,223,5405,5211,32.0,194,8,830,1038,208,31.998046875,830,3,5,637,632,32.0,5
2024-06-26 11:19:18,31,0,0,9969,8,37,37,0,31.998046875,37,130,226,5555,5358,32.0,197,8,857,1072,215,31.998046875,857,3,5,648,643,32.0,5
2024-06-26 11:19:19,32,0,0,9968,8,37,37,0,31.998046875,37,133,230,5706,5506,32.0,200,8,884,1106,222,31.998046875,884,3,5,659,654,32.0,5
2024-06-26 11:19:20,33,0,0,9967,8,37,37,0,31.998046875,37,138,233,5864,5661,32.0,203,8,911,1140,229,31.998046875,911,3,5,670,665,32.0,5
2024-06-26 11:19:21,34,0,0,9966,8,37,37,0,31.998046875,37,141,236,6023,5817,32.0,206,8,938,1174,236,31.998046875,938,3,5,681,676,32.0,5
2024-06-26 11:19:22,35,0,0,9965,8,37,37,0,31.998046875,37,145,240,6188,5979,32.0,209,8,965,1208,243,31.998046875,965,3,5,692,687,32.0,5
2024-06-26 11:19:23,36,0,0,9964,8,37,37,0,31.998046875,37,148,243,6354,6142,32.0,212,8,992,1242,250,31.998046875,992,3,5,703,698,32.0,5
2024-06-26 11:19:24,37,0,0,9963,8,37,37,0,31.998046875,37,152,247,6526,6311,32.0,215,8,1019,1276,257,31.998046875,1019,3,5,714,709,32.0,5
2024-06-26 11:19:25,38,0,0,9962,8,37,37,0,31.998046875,37,155,250,6699,6481,32.0,218,8,1046,1310,264,31.998046875,1046,3,5,725,720,32.0,5
2024-06-26 11:19:26,39,0,0,9961,8,37,37,0,31.998046875,37,159,254,6878,6657,32.0,221,8,1073,1344,271,31.998046875,1073,3,5,736,731,32.0,5
2024-06-26 11:19:27,40,0,0,9960,8,37,37,0,31.998046875,37,163,257,7059,6835,32.0,224,8,1100,1378,278,31.998046875,1100,3,5,747,742,32.0,5
2024-06-26 11:19:28,41,0,0,9959,8,37,37,0,31.998046875,37,166,261,7245,7018,32.0,227,8,1127,1412,285,31.998046875,1127,3,5,758,753,32.0,5
2024-06-26 11:19:29,42,0,0,9958,8,37,37,0,31.998046875,37,170,264,7433,7203,32.0,230,8,1154,1446,292,31.998046875,1154,3,5,769,764,32.0,5
2024-06-26 11:19:30,43,0,0,9957,8,37,37,0,31.998046875,37,174,268,7627,7394,32.0,233,8,1181,1480,299,31.998046875,1181,3,5,780,775,32.0,5
2024-06-26 11:19:31,44,0,0,9956,8,37,37,0,31.998046875,37,177,271,7822,7586,32.0,236,8,1208,1514,306,31.998046875,1208,3,5,791,786,32.0,5
2024-06-26 11:19:32,45,0,0,9955,8,38,38,0,31.998046875,38,181,275,8023,7784,32.0,239,8,1235,1548,313,31.998046875,1235,3,5,802,797,32.0,5
2024-06-26 11:19:33,46,0,0,9954,8,38,38,0,31.998046875,38,184,257,8225,7983,32.0,242,8,1262,1582,320,31.998046875,1262,3,5,813,808,32.0,5
2024-06-26 11:19:34,47,0,0,9953,8,38,38,0,31.998046875,38,187,260,8432,8187,32.0,245,8,1289,1616,327,31.998046875,1289,3,5,824,819,32.0,5
2024-06-26 11:19:35,48,0,0,9952,8,38,38,0,31.998046875,38,192,264,8642,8394,32.0,248,8,1316,1650,334,31.998046875,1316,3,5,835,830,32.0,5
2024-06-26 11:19:36,49,0,0,9951,8,38,38,0,31.998046875,38,195,267,8857,8606,32.0,251,8,1343,1684,341,31.998046875,1343,3,5,846,841,32.0,5
2024-06-26 11:19:37,50,0,0,9950,8,38,38,0,31.998046875,38,199,271,9074,8820,32.0,254,8,1370,1718,348,31.998046875,1370,3,5,857,852,32.0,5
2024-06-26 11:19:38,51,0,0,9949,8,38,38,0,31.998046875,38,202,274,9296,9039,32.0,257,8,1397,1752,355,31.998046875,1397,3,5,868,863,32.0,5
2024-06-26 11:19:39,52,0,0,9948,8,38,38,0,31.998046875,38,206,278,9520,9260,32.0,260,8,1424,1786,362,31.998046875,1424,3,5,879,874,32.0,5
2024-06-26 11:19:40,53,0,0,9947,8,38,38,0,31.998046875,38,209,281,9749,9486,32.0,263,8,1451,1820,369,31.998046875,1451,3,5,890,885,32.0,5
2024-06-26 11:19:41,54,0,0,9946,8,38,38,0,31.998046875,38,214,285,9981,9715,32.0,266,8,1478,1854,376,31.998046875,1478,3,5,901,896,32.0,5
2024-06-26 11:19:42,55,0,0,9945,8,38,38,0,31.998046875,38,217,288,10218,9949,32.0,269,8,1505,1888,383,31.998046875,1505,3,5,912,907,32.0,5
2024-06-26 11:19:43,56,0,0,9944,8,38,38,0,31.998046875,38,221,292,10457,10185,32.0,272,8,1532,1922,390,31.998046875,1532,3,5,923,918,32.0,5
2024-06-26 11:19:44,57,0,0,9943,8,38,38,0,31.998046875,38,224,295,10701,10426,32.0,275,8,1559,1956,397,31.998046875,1559,3,5,934,929,32.0,5
2024-06-26 11:19:45,58,0,0,9942,8,38,38,0,31.998046875,38,228,301,10947,10669,32.0,278,8,1586,1990,404,31.998046875,1586,3,5,945,940,32.0,5
2024-06-26 11:19:46,59,0,0,9941,8,38,38,0,31.998046875,38,231,306,11198,10917,32.0,281,8,1613,2024,411,31.998046875,1613,3,5,956,951,32.0,5
2024-06-26 11:19:47,60,0,0,9940,8,38,38,0,31.998046875,38,235,311,11451,11167,32.0,284,8,1640,2058,418,31.998046875,1640,3,5,967,962,32.0,5
2024-06-26 11:19:48,61,0,0,9939,8,39,39,0,31.998046875,39,239,316,11710,11423,32.0,287,8,1667,2092,425,31.998046875,1667,3,5,978,973,32.0,5
2024-06-26 11:19:49,62,0,0,9938,8,39,39,0,31.998046875,39,243,320,11971,11681,32.0,290,8,1694,2126,432,31.998046875,1694,3,5,989,984,32.0,5
2024-06-26 11:19:50,63,0,0,9937,8,39,39,0,31.998046875,39,246,325,12237,11944,32.0,293,8,1721,2160,439,31.998046875,1721,3,5,1000,995,32.0,5
2024-06-26 11:19:51,64,0,0,9936,8,39,39,0,31.998046875,39,250,329,12505,12209,32.0,296,8,1748,2194,446,31.998046875,1748,3,5,1011,1006,32.0,5
2024-06-26 11:19:52,65,0,0,9935,8,39,39,0,31.998046875,39,253,334,12778,12479,32.0,299,8,1775,2228,453,31.998046875,1775,3,5,1022,1017,32.0,5
2024-06-26 11:19:53,66,0,0,9934,8,39,39,0,31.998046875,39,257,339,13053,12751,32.0,302,8,1802,2262,460,31.998046875,1802,3,5,1033,1028,32.0,5
2024-06-26 11:19:54,67,0,0,9933,8,39,39,0,31.998046875,39,260,344,13333,13028,32.0,305,8,1829,2296,467,31.998046875,1829,3,5,1044,1039,32.0,5
2024-06-26 11:19:55,68,0,0,9932,8,39,39,0,31.998046875,39,264,346,13615,13307,32.0,308,8,1856,2330,474,31.998046875,1856,3,5,1055,1050,32.0,5
2024-06-26 11:19:56,69,0,0,9931,8,39,39,0,31.998046875,39,268,350,13903,13592,32.0,311,8,1883,2364,481,31.998046875,1883,3,5,1066,1061,32.0,5
2024-06-26 11:19:57,70,0,0,9930,8,39,39,0,31.998046875,39,272,357,14193,13879,32.0,314,8,1910,2398,488,31.998046875,1910,3,5,1077,1072,32.0,5
2024-06-26 11:19:58,71,0,0,9929,8,39,39,0,31.998046875,39,275,361,14488,14171,32.0,317,8,1937,2432,495,31.998046875,1937,3,5,1088,1083,32.0,5
2024-06-26 11:19:59,72,0,0,9928,8,39,39,0,31.998046875,39,279,365,14785,14465,32.0,320,8,1964,2466,502,31.998046875,1964,3,5,1099,1094,32.0,5
2024-06-26 11:20:00,73,0,0,9927,8,39,39,0,31.998046875,39,282,369,15087,14764,32.0,323,8,1991,2500,509,31.998046875,1991,3,5,1110,1105,32.0,5
2024-06-26 11:20:01,74,0,0,9926,8,39,39,0,31.998046875,39,286,374,15391,15065,32.0,326,8,2018,2534,516,31.998046875,2018,3,5,1121,1116,32.0,5
2024-06-26 11:20:02,75,0,0,9925,8,39,39,0,31.998046875,39,289,377,15700,15371,32.0,329,8,2045,2568,523,31.998046875,2045,3,5,1132,1127,32.0,5
2024-06-26 11:20:03,76,0,0,9924,8,40,40,0,31.998046875,40,293,382,16011,15679,32.0,332,8,2072,2602,530,31.998046875,2072,3,5,1143,1138,32.0,5
2024-06-26 11:20:04,77,0,0,9923,8,40,40,0,31.998046875,40,297,351,16328,15993,32.0,335,8,2099,2636,537,31.998046875,2099,3,5,1154,1149,32.0,5
2024-06-26 11:20:05,78,0,0,9922,8,40,40,0,31.998046875,40,300,355,16646,16308,32.0,338,8,2126,2670,544,31.998046875,2126,3,5,1165,1160,32.0,5
2024-06-26 11:20:06,79,0,0,9921,8,40,40,0,31.998046875,40,304,359,16970,16629,32.0,341,8,2153,2704,551,31.998046875,2153,3,5,1176,1171,32.0,5
2024-06-26 11:20:07,80,0,0,9920,8,40,40,0,31.998046875,40,307,363,17295,16951,32.0,344,8,2180,2738,558,31.998046875,2180,3,5,1187,1182,32.0,5
2024-06-26 11:20:08,81,0,0,9919,8,40,40,0,31.998046875,40,311,368,17626,17279,32.0,347,8,2207,2772,565,31.998046875,2207,3,5,1198,1193,32.0,5
2024-06-26 11:20:09,82,0,0,9918,8,40,40,0,31.998046875,40,314,371,17958,17608,32.0,350,8,2234,2806,572,31.998046875,2234,3,5,1209,1204,32.0,5
2024-06-26 11:20:10,83,0,0,9917,8,40,40,0,31.998046875,40,318,376,18296,17943,32.0,353,8,2261,2840,579,31.998046875,2261,3,5,1220,1215,32.0,5
2024-06-26 11:20:11,84,0,0,9916,8,40,40,0,31.998046875,40,322,380,18636,18280,32.0,356,8,2288,2874,586,31.998046875,2288,3,5,1231,1226,32.0,5
2024-06-26 11:20:12,85,0,0,9915,8,40,40,0,31.998046875,40,326,385,18982,18623,32.0,359,8,2315,2908,593,31.998046875,2315,3,5,1242,1237,32.0,5
2024-06-26 11:20:13,86,0,0,9914,8,40,40,0,31.998046875,40,329,390,19329,18967,32.0,362,8,2342,2942,600,31.998046875,2342,3,5,1253,1248,32.0,5
2024-06-26 11:20:14,87,0,0,9913,8,40,40,0,31.998046875,40,333,399,19682,19317,32.0,365,8,2369,2976,607,31.998046875,2369,3,5,1264,1259,32.0,5
2024-06-26 11:20:15,88,0,0,9912,8,40,40,0,31.998046875,40,336,402,20036,19668,32.0,368,8,2396,3010,614,31.998046875,2396,3,5,1275,1270,32.0,5
2024-06-26 11:20:16,89,0,0,9911,8,40,40,0,31.998046875,40,340,410,20396,20025,32.0,371,8,2423,3044,621,31.998046875,2423,3,5,1286,1281,32.0,5
2024-06-26 11:20:17,90,0,0,9910,8,40,40,0,31.998046875,40,343,416,20757,20383,32.0,374,8,2450,3078,628,31.998046875,2450,3,5,1297,1292,32.0,5
2024-06-26 11:20:18,91,0,0,9909,8,40,40,0,31.998046875,40,348,419,21125,20748,32.0,377,8,2477,3112,635,31.998046875,2477,3,5,1308,1303,32.0,5
2024-06-26 11:20:19,92,0,0,9908,8,41,41,0,31.998046875,41,351,427,21494,21114,32.0,380,8,2504,3146,642,31.998046875,2504,3,5,1319,1314,32.0,5
2024-06-26 11:20:20,93,0,0,9907,8,41,41,0,31.998046875,41,355,431,21869,21486,32.0,383,8,2531,3180,649,31.998046875,2531,3,5,1330,1325,32.0,5
2024-06-26 11:20:21,94,0,0,9906,8,41,41,0,31.998046875,41,358,434,22245,21859,32.0,386,8,2558,3214,656,31.998046875,2558,3,5,1341,1336,32.0,5
2024-06-26 11:20:22,95,0,0,9905,8,41,41,0,31.998046875,41,362,442,22627,22238,32.0,389,8,2585,3248,663,31.998046875,2585,3,5,1352,1347,32.0,5
2024-06-26 11:20:23,96,0,0,9904,8,41,41,0,31.998046875,41,365,445,23010,22618,32.0,392,8,2612,3282,670,31.998046875,2612,3,5,1363,1358,32.0,5
2024-06-26 11:20:24,97,0,0,9903,8,41,41,0,31.998046875,41,369,450,23399,23004,32.0,395,8,2639,3316,677,31.998046875,2639,3,5,1374,1369,32.0,5
2024-06-26 11:20:25,98,0,0,9902,8,41,41,0,31.998046875,41,372,457,23789,23391,32.0,398,8,2666,3350,684,31.998046875,2666,3,5,1385,1380,32.0,5
2024-06-26 11:20:26,99,0,0,9901,8,41,41,0,31.998046875,41,376,462,24185,23784,32.0,401,8,2693,3384,691,31.998046875,2693,3,5,1396,1391,32.0,5
2024-06-26 11:20:27,100,0,0,9900,8,41,41,0,31.998046875,41,380,421,24583,24179,32.0,404,8,2720,3418,698,31.998046875,2720,3,5,1407,1402,32.0,5
2024-06-26 11:20:28,101,0,0,9899,8,41,41,0,31.998046875,41,384,426,24987,24580,32.0,407,8,2747,3452,705,31.998046875,2747,3,5,1418,1413,32.0,5
2024-06-26 11:20:29,102,0,0,9898,8,41,41,0,31.998046875,41,387,430,25390,24981,32.0,409,8,2774,3486,712,31.998046875,2774,3,5,1429,1424,32.0,5
2024-06-26 11:20:30,103,0,0,9897,8,41,41,0,31.998046875,41,390,434,25798,25387,32.0,411,8,2801,3520,719,31.998046875,2801,3,5,1440,1435,32.0,5
2024-06-26 11:20:31,104,0,0,9896,8,41,41,0,31.998046875,41,394,437,26208,25795,32.0,413,8,2828,3554,726,31.998046875,2828,3,5,1451,1446,32.0,5
2024-06-26 11:20:32,105,0,0,9895,8,41,41,0,31.998046875,41,397,441,26623,26208,32.0,415,8,2855,3588,733,31.998046875,2855,3,5,1462,1457,32.0,5
2024-06-26 11:20:33,106,0,0,9894,8,41,41,0,31.998046875,41,401,445,27040,26623,32.0,417,8,2882,3622,740,31.998046875,2882,3,5,1473,1468,32.0,5
2024-06-26 11:20:34,107,0,0,9893,8,41,41,0,31.998046875,41,405,453,27463,27044,32.0,419,8,2909,3656,747,31.998046875,2909,3,5,1484,1479,32.0,5
2024-06-26 11:20:35,108,0,0,9892,8,42,42,0,31.998046875,42,408,438,27887,27466,32.0,421,8,2936,3690,754,31.998046875,2936,3,5,1495,1490,32.0,5
2024-06-26 11:20:36,109,0,0,9891,8,42,42,0,31.998046875,42,411,442,28316,27893,32.0,423,8,2963,3724,761,31.998046875,2963,3,5,1506,1501,32.0,5
2024-06-26 11:20:37,110,0,0,9890,8,42,42,0,31.998046875,42,415,446,28747,28322,32.0,425,8,2990,3758,768,31.998046875,2990,3,5,1517,1512,32.0,5
2024-06-26 11:20:38,111,0,0,9889,8,42,42,0,31.998046875,42,418,451,29183,28756,32.0,427,8,3017,3792,775,31.998046875,3017,3,5,1528,1523,32.0,5
2024-06-26 11:20:39,112,0,0,9888,8,42,42,0,31.998046875,42,421,455,29620,29191,32.0,429,8,3044,3826,782,31.998046875,3044,3,5,1539,1534,32.0,5
2024-06-26 11:20:40,113,0,0,9887,8,42,42,0,31.998046875,42,426,457,30064,29633,32.0,431,8,3071,3860,789,31.998046875,3071,3,5,1550,1545,32.0,5
2024-06-26 11:20:41,114,0,0,9886,8,42,42,0,31.998046875,42,429,464,30509,30076,32.0,433,8,3098,3894,796,31.998046875,3098,3,5,1561,1556,32.0,5
2024-06-26 11:20:42,115,0,0,9885,8,42,42,0,31.998046875,42,432,469,30959,30524,32.0,435,8,3125,3928,803,31.998046875,3125,3,5,1572,1567,32.0,5
2024-06-26 11:20:43,116,0,0,9884,8,42,42,0,31.998046875,42,436,477,31411,30974,32.0,437,8,3152,3962,810,31.998046875,3152,3,5,1583,1578,32.0,5
2024-06-26 11:20:44,117,0,0,9883,8,42,42,0,31.998046875,42,439,484,31868,31429,32.0,439,8,3179,3996,817,31.998046875,3179,3,5,1594,1589,32.0,5
2024-06-26 11:20:45,118,0,0,9882,8,42,42,0,31.998046875,42,442,490,32326,31885,32.0,441,8,3206,4030,824,31.998046875,3206,3,5,1605,1600,32.0,5
2024-06-26 11:20:46,119,0,0,9881,8,42,42,0,31.998046875,42,446,495,32790,32347,32.0,443,8,3233,4064,831,31.998046875,3233,3,5,1616,1611,32.0,5
2024-06-26 11:20:47,120,0,0,9880,8,42,42,0,31.998046875,42,449,498,33255,32810,32.0,445,8,3260,4098,838,31.998046875,3260,3,5,1627,1622,32.0,5
2024-06-26 11:20:48,121,0,0,9879,8,42,42,0,31.998046875,42,453,502,33726,33279,32.0,447,8,3287,4132,845,31.998046875,3287,3,5,1638,1633,32.0,5
2024-06-26 11:20:49,122,0,0,9878,8,42,42,0,31.998046875,42,457,509,34199,33750,32.0,449,8,3314,4166,852,31.998046875,3314,3,5,1649,1644,32.0,5
2024-06-26 11:20:50,123,0,0,9877,8,42,42,0,31.998046875,42,460,513,34677,34226,32.0,451,8,3341,4200,859,31.998046875,3341,3,5,1660,1655,32.0,5
2024-06-26 11:20:51,124,0,0,9876,9,43,43,0,31.998046875,43,463,519,35156,34703,32.0,453,8,3368,4234,866,31.998046875,3368,3,5,1671,1666,32.0,5
2024-06-26 11:20:52,125,0,0,9875,9,43,43,0,31.998046875,43,467,525,35641,35186,32.0,455,8,3395,4268,873,31.998046875,3395,3,5,1682,1677,32.0,5
2024-06-26 11:20:53,126,0,0,9874,9,43,43,0,31.998046875,43,470,474,36127,35670,32.0,457,8,3422,4302,880,31.998046875,3422,3,5,1693,1688,32.0,5
2024-06-26 11:20:54,127,0,0,9873,9,43,43,0,31.998046875,43,473,480,36618,36159,32.0,459,8,3449,4336,887,31.998046875,3449,3,5,1704,1699,32.0,5
2024-06-26 11:20:55,128,0,0,9872,9,43,43,0,31.998046875,43,477,484,37111,36650,32.0,461,8,3476,4370,894,31.998046875,3476,3,5,1715,1710,32.0,5
2024-06-26 11:20:56,129,0,0,9871,9,43,43,0,31.998046875,43,481,489,37610,37147,32.0,463,8,3503,4404,901,31.998046875,3503,3,5,1726,1721,32.0,5
2024-06-26 11:20:57,130,0,0,9870,9,43,43,0,31.998046875,43,484,492,38110,37645,32.0,465,8,3530,4438,908,31.998046875,3530,3,5,1737,1732,32.0,5
2024-06-26 11:20:58,131,0,0,9869,9,43,43,0,31.998046875,43,488,501,38616,38149,32.0,467,8,3557,4472,915,31.998046875,3557,3,5,1748,1743,32.0,5
2024-06-26 11:20:59,132,0,0,9868,9,43,43,0,31.998046875,43,491,504,39123,38654,32.0,469,8,3584,4506,922,31.998046875,3584,3,5,1759,1754,32.0,5
2024-06-26 11:21:00,133,0,0,9867,9,43,43,0,31.998046875,43,494,513,39635,39164,32.0,471,8,3611,4540,929,31.998046875,3611,3,5,1770,1765,32.0,5
2024-06-26 11:21:01,134,0,0,9866,9,43,43,0,31.998046875,43,498,522,40149,39676,32.0,473,8,3638,4574,936,31.998046875,3638,3,5,1781,1776,32.0,5
2024-06-26 11:21:02,135,0,0,9865,9,43,43,0,31.998046875,43,501,528,40668,40193,32.0,475,8,3665,4608,943,31.998046875,3665,3,5,1792,1787,32.0,5
2024-06-26 11:21:03,136,0,0,9864,9,43,43,0,31.998046875,43,505,532,41189,40712,32.0,477,8,3692,4642,950,31.998046875,3692,3,5,1803,1798,32.0,5
2024-06-26 11:21:04,137,0,0,9863,9,43,43,0,31.998046875,43,509,541,41716,41237,32.0,479,8,3719,4676,957,31.998046875,3719,3,5,1814,1809,32.0,5
2024-06-26 11:21:05,138,0,0,9862,9,43,43,0,31.998046875,43,512,546,42244,41763,32.0,481,8,3746,4710,964,31.998046875,3746,3,5,1825,1820,32.0,5
2024-06-26 11:21:06,139,0,0,9861,9,43,43,0,31.998046875,43,515,551,42777,42294,32.0,483,8,3773,4744,971,31.998046875,3773,3,5,1836,1831,32.0,5
2024-06-26 11:21:07,140,0,0,9860,10,44,44,0,31.998046875,44,518,557,43311,42826,32.0,485,8,3800,4778,978,31.998046875,3800,3,5,1847,1842,32.0,5
2024-06-26 11:21:08,141,0,0,9859,10,44,44,0,31.998046875,44,522,563,43851,43364,32.0,487,8,3827,4812,985,31.998046875,3827,3,5,1858,1853,32.0,5
2024-06-26 11:21:09,142,0,0,9858,10,44,44,0,31.998046875,44,525,508,44392,43903,32.0,489,8,3854,4846,992,31.998046875,3854,3,5,1869,1864,32.0,5
2024-06-26 11:21:10,143,0,0,9857,10,44,44,0,31.998046875,44,529,514,44939,44448,32.0,491,8,3881,4880,999,31.998046875,3881,3,5,1880,1875,32.0,5
2024-06-26 11:21:11,144,0,0,9856,10,44,44,0,31.998046875,44,533,519,45488,44995,32.0,493,8,3908,4914,1006,31.998046875,3908,3,5,1891,1886,32.0,5
2024-06-26 11:21:12,145,0,0,9855,10,44,44,0,31.998046875,44,536,525,46042,45547,32.0,495,8,3935,4948,1013,31.998046875,3935,3,5,1902,1897,32.0,5
2024-06-26 11:21:13,146,0,0,9854,10,44,44,0,31.998046875,44,539,529,46597,46100,32.0,497,8,3962,4982,1020,31.998046875,3962,3,5,1913,1908,32.0,5
2024-06-26 11:21:14,147,0,0,9853,10,44,44,0,31.998046875,44,543,539,47158,46659,32.0,499,8,3989,5016,1027,31.998046875,3989,3,5,1924,1919,32.0,5
2024-06-26 11:21:15,148,0,0,9852,10,44,44,0,31.998046875,44,546,546,47720,47219,32.0,501,8,4016,5050,1034,31.998046875,4016,3,5,1935,1930,32.0,5
