,,,,,globalP,globalP,globalP,globalP,globalP,globalP,packetP,packetP,packetP,packetP,packetP,packetP,sessionP,sessionP,sessionP,sessionP,sessionP,sessionP,transactionP,transactionP,transactionP,transactionP,transactionP,transactionP
,subscriber_count_Connected,subscriber_count_Idle,subscriber_count_Pending,subscriber_count_Unregistered,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_globalP_upf1,phoenix_memory_cm_used_chunk_count_cm_globalP_upf1,phoenix_memory_pool_create_count_cm_globalP_upf1,phoenix_memory_pool_destroy_count_cm_globalP_upf1,total_allocated_memory_globalP_upf1,chunk_create_count_minus_destroy_count_cm_globalP_upf1,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_packetP_upf1,phoenix_memory_cm_used_chunk_count_cm_packetP_upf1,phoenix_memory_pool_create_count_cm_packetP_upf1,phoenix_memory_pool_destroy_count_cm_packetP_upf1,total_allocated_memory_packetP_upf1,chunk_create_count_minus_destroy_count_cm_packetP_upf1,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_sessionP_upf1,phoenix_memory_cm_used_chunk_count_cm_sessionP_upf1,phoenix_memory_pool_create_count_cm_sessionP_upf1,phoenix_memory_pool_destroy_count_cm_sessionP_upf1,total_allocated_memory_sessionP_upf1,chunk_create_count_minus_destroy_count_cm_sessionP_upf1,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_transactionP_upf1,phoenix_memory_cm_used_chunk_count_cm_transactionP_upf1,phoenix_memory_pool_create_count_cm_transactionP_upf1,phoenix_memory_pool_destroy_count_cm_transactionP_upf1,total_allocated_memory_transactionP_upf1,chunk_create_count_minus_destroy_count_cm_transactionP_upf1
timestamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-26 11:21:50,183,0,0,9817,19,39,39,0,32.0,39,739,421,89407,89033,32.0,374,12,3836,4201,365,32.0,3836,2,4,637,633,32.0,4
2024-06-26 11:21:51,184,0,0,9816,19,39,39,0,32.0,39,743,430,90256,89880,32.0,376,12,3857,4224,367,32.0,3857,2,4,640,636,32.0,4
2024-06-26 11:21:52,185,0,0,9815,19,39,39,0,32.0,39,747,440,91109,90731,32.0,378,12,3878,4247,369,32.0,3878,2,4,643,639,32.0,4
2024-06-26 11:21:53,186,0,0,9814,19,39,39,0,32.0,39,751,448,91966,91586,32.0,380,12,3899,4270,371,32.0,3899,2,4,646,642,32.0,4
2024-06-26 11:21:54,187,0,0,9813,19,39,39,0,32.0,39,755,455,92827,92445,32.0,382,12,3920,4293,373,32.0,3920,2,4,649,645,32.0,4
2024-06-26 11:21:55,188,0,0,9812,19,39,39,0,32.0,39,759,462,93692,93308,32.0,384,12,3941,4316,375,32.0,3941,2,4,652,648,32.0,4
2024-06-26 11:21:56,189,0,0,9811,19,39,39,0,32.0,39,763,473,94561,94175,32.0,386,12,3962,4339,377,32.0,3962,2,4,655,651,32.0,4
2024-06-26 11:21:57,190,0,0,9810,19,39,39,0,32.0,39,767,480,95434,95046,32.0,388,12,3983,4362,379,32.0,3983,2,4,658,654,32.0,4
2024-06-26 11:21:58,191,0,0,9809,19,39,39,0,32.0,39,771,489,96311,95921,32.0,390,12,4004,4385,381,32.0,4004,2,4,661,657,32.0,4
2024-06-26 11:21:59,192,0,0,9808,19,39,39,0,32.0,39,775,497,97192,96800,32.0,392,12,4025,4408,383,32.0,4025,2,4,664,660,32.0,4
2024-06-26 11:22:00,193,0,0,9807,19,39,39,0,32.0,39,779,504,98077,97683,32.0,394,12,4046,4431,385,32.0,4046,2,4,667,663,32.0,4
2024-06-26 11:22:01,194,0,0,9806,19,39,39,0,32.0,39,783,511,98966,98570,32.0,396,12,4067,4454,387,32.0,4067,2,4,670,666,32.0,4
2024-06-26 11:22:02,195,0,0,9805,19,39,39,0,32.0,39,787,519,99859,99461,32.0,398,12,4088,4477,389,32.0,4088,2,4,673,669,32.0,4
2024-06-26 11:22:03,196,0,0,9804,19,39,39,0,32.0,39,791,528,100756,100356,32.0,400,12,4109,4500,391,32.0,4109,2,4,676,672,32.0,4
2024-06-26 11:22:04,197,0,0,9803,19,39,39,0,32.0,39,795,407,101657,101255,32.0,402,12,4130,4523,393,32.0,4130,2,4,679,675,32.0,4
2024-06-26 11:22:05,198,0,0,9802,19,39,39,0,32.0,39,799,416,102562,102158,32.0,404,12,4151,4546,395,32.0,4151,2,4,682,678,32.0,4
2024-06-26 11:22:06,199,0,0,9801,19,39,39,0,32.0,39,803,408,103471,103065,32.0,406,12,4172,4569,397,32.0,4172,2,4,685,681,32.0,4
2024-06-26 11:22:07,200,0,0,9800,19,39,39,0,32.0,39,807,417,104384,103976,32.0,408,12,4193,4592,399,32.0,4193,2,4,688,684,32.0,4
2024-06-26 11:22:08,199,1,0,9800,19,39,39,0,32.0,39,811,427,105301,104891,32.0,410,12,4214,4615,401,32.0,4214,2,4,691,687,32.0,4
2024-06-26 11:22:09,200,0,0,9800,19,39,39,0,32.0,39,815,437,106151,105741,32.0,410,12,4214,4616,402,32.0,4214,2,4,692,688,32.0,4
2024-06-26 11:22:10,200,0,0,9800,19,39,39,0,32.0,39,815,412,107002,106592,32.0,410,12,4214,4617,403,32.0,4214,2,4,693,689,32.0,4
2024-06-26 11:22:11,200,0,0,9800,19,39,39,0,32.0,39,815,418,107819,107409,32.0,410,12,4214,4617,403,32.0,4214,2,4,694,690,32.0,4
2024-06-26 11:22:12,200,0,0,9800,19,39,39,0,32.0,39,815,425,108636,108226,32.0,410,12,4214,4617,403,32.0,4214,2,4,695,691,32.0,4
2024-06-26 11:22:13,200,0,0,9800,19,39,39,0,32.0,39,815,434,109453,109043,32.0,410,12,4214,4617,403,32.0,4214,2,4,696,692,32.0,4
2024-06-26 11:22:14,200,0,0,9800,19,39,39,0,32.0,39,815,443,110270,109860,32.0,410,12,4214,4617,403,32.0,4214,2,4,697,693,32.0,4
