,,,,,globalP,globalP,globalP,globalP,globalP,globalP,packetP,packetP,packetP,packetP,packetP,packetP,sessionP,sessionP,sessionP,sessionP,sessionP,sessionP,transactionP,transactionP,transactionP,transactionP,transactionP,transactionP
2024-06-24 08:39:16,13,0,0,9987,6,28,28,0,16.0,28,12,6,1125,1119,16.0,6,1,0,14,14,16.0,0,2,4,208,204,16.0,4
2024-06-24 08:39:17,14,0,0,9986,6,29,29,0,16.0,29,13,6,1138,1132,16.0,6,1,0,15,15,16.0,0,2,4,216,212,16.0,4
2024-06-24 08:39:18,15,0,0,9985,6,29,29,0,16.0,29,13,6,1151,1145,16.0,6,1,0,16,16,16.0,0,2,4,224,220,16.0,4
2024-06-24 08:39:19,16,0,0,9984,6,29,29,0,16.0,29,13,6,1164,1158,16.0,6,1,0,17,17,16.0,0,2,4,232,228,16.0,4
2024-06-24 08:39:20,17,0,0,9983,6,29,29,0,16.0,29,13,6,1177,1171,16.0,6,1,0,18,18,16.0,0,2,4,240,236,16.0,4
2024-06-24 08:39:21,18,0,0,9982,6,29,29,0,16.0,29,13,6,1190,1184,16.0,6,1,0,19,19,16.0,0,2,4,248,244,16.0,4
2024-06-24 08:39:22,19,0,0,9981,6,29,29,0,16.0,29,13,6,1203,1197,16.0,6,1,0,20,20,16.0,0,2,4,256,252,16.0,4
2024-06-24 08:39:23,20,0,0,9980,6,29,29,0,16.0,29,14,6,1217,1211,16.0,6,1,0,21,21,16.0,0,2,4,264,260,16.0,4
2024-06-24 08:39:24,21,0,0,9979,6,29,29,0,16.0,29,14,6,1231,1225,16.0,6,1,0,22,22,16.0,0,2,4,272,268,16.0,4
2024-06-24 08:39:25,22,0,0,9978,6,29,29,0,16.0,29,14,6,1245,1239,16.0,6,1,0,23,23,16.0,0,2,4,280,276,16.0,4
2024-06-24 08:39:26,23,0,0,9977,6,29,29,0,16.0,29,14,6,1259,1253,16.0,6,1,0,24,24,16.0,0,2,4,288,284,16.0,4
2024-06-24 08:39:27,24,0,0,9976,6,29,29,0,16.0,29,14,6,1273,1267,16.0,6,1,0,25,25,16.0,0,2,4,296,292,16.0,4
2024-06-24 08:39:28,25,0,0,9975,6,29,29,0,16.0,29,14,6,1287,1281,16.0,6,1,0,26,26,16.0,0,2,4,304,300,16.0,4
2024-06-24 08:39:29,26,0,0,9974,6,29,29,0,16.0,29,15,6,1302,1296,16.0,6,1,0,27,27,16.0,0,2,4,312,308,16.0,4
2024-06-24 08:39:30,27,0,0,9973,6,29,29,0,16.0,29,15,6,1317,1311,16.0,6,1,0,28,28,16.0,0,2,4,320,316,16.0,4
2024-06-24 08:39:31,28,0,0,9972,6,29,29,0,16.0,29,15,6,1332,1326,16.0,6,1,0,29,29,16.0,0,2,4,328,324,16.0,4
2024-06-24 08:39:32,29,0,0,9971,6,29,29,0,16.0,29,15,6,1347,1341,16.0,6,1,0,30,30,16.0,0,2,4,336,332,16.0,4
2024-06-24 08:39:33,30,0,0,9970,6,30,30,0,16.0,30,15,6,1362,1356,16.0,6,1,0,31,31,16.0,0,2,4,344,340,16.0,4
2024-06-24 08:39:34,31,0,0,9969,6,30,30,0,16.0,30,16,6,1378,1372,16.0,6,1,0,32,32,16.0,0,2,4,352,348,16.0,4
2024-06-24 08:39:35,32,0,0,9968,6,30,30,0,16.0,30,16,6,1394,1388,16.0,6,1,0,33,33,16.0,0,2,4,360,356,16.0,4
2024-06-24 08:39:36,33,0,0,9967,6,30,30,0,16.0,30,16,6,1410,1404,16.0,6,1,0,34,34,16.0,0,2,4,368,364,16.0,4
2024-06-24 08:39:37,34,0,0,9966,6,30,30,0,16.0,30,16,6,1426,1420,16.0,6,1,0,35,35,16.0,0,2,4,376,372,16.0,4
2024-06-24 08:39:38,35,0,0,9965,6,30,30,0,16.0,30,16,6,1442,1436,16.0,6,1,0,36,36,16.0,0,2,4,384,380,16.0,4
2024-06-24 08:39:39,36,0,0,9964,6,30,30,0,16.0,30,16,6,1458,1452,16.0,6,1,0,37,37,16.0,0,2,4,392,388,16.0,4
2024-06-24 08:39:40,37,0,0,9963,6,30,30,0,16.0,30,17,6,1475,1469,16.0,6,1,0,38,38,16.0,0,2,4,400,396,16.0,4
2024-06-24 08:39:41,38,0,0,9962,6,30,30,0,16.0,30,17,6,1492,1486,16.0,6,1,0,39,39,16.0,0,2,4,408,404,16.0,4
2024-06-24 08:39:42,39,0,0,9961,6,30,30,0,16.0,30,17,6,1509,1503,16.0,6,1,0,40,40,16.0,0,2,4,416,412,16.0,4
2024-06-24 08:39:43,40,0,0,9960,6,30,30,0,16.0,30,17,6,1526,1520,16.0,6,1,0,41,41,16.0,0,2,4,424,420,16.0,4
2024-06-24 08:39:44,41,0,0,9959,6,30,30,0,16.0,30,17,6,1543,1537,16.0,6,1,0,42,42,16.0,0,2,4,432,428,16.0,4
2024-06-24 08:39:45,42,0,0,9958,6,30,30,0,16.0,30,17,6,1560,1554,16.0,6,1,0,43,43,16.0,0,2,4,440,436,16.0,4
2024-06-24 08:39:46,43,0,0,9957,6,30,30,0,16.0,30,18,6,1578,1572,16.0,6,1,0,44,44,16.0,0,2,4,448,444,16.0,4
2024-06-24 08:39:47,44,0,0,9956,6,30,30,0,16.0,30,18,6,1596,1590,16.0,6,1,0,45,45,16.0,0,2,4,456,452,16.0,4
2024-06-24 08:39:48,45,0,0,9955,6,31,31,0,16.0,31,18,6,1614,1608,16.0,6,1,0,46,46,16.0,0,2,4,464,460,16.0,4
2024-06-24 08:39:49,46,0,0,9954,6,31,31,0,16.0,31,18,6,1632,1626,16.0,6,1,0,47,47,16.0,0,2,4,472,468,16.0,4
2024-06-24 08:39:50,47,0,0,9953,6,31,31,0,16.0,31,18,6,1650,1644,16.0,6,1,0,48,48,16.0,0,2,4,480,476,16.0,4
2024-06-24 08:39:51,48,0,0,9952,6,31,31,0,16.0,31,19,6,1669,1663,16.0,6,1,0,49,49,16.0,0,2,4,488,484,16.0,4
2024-06-24 08:39:52,49,0,0,9951,6,31,31,0,16.0,31,19,6,1688,1682,16.0,6,1,0,50,50,16.0,0,2,4,496,492,16.0,4
2024-06-24 08:39:53,50,0,0,9950,6,31,31,0,16.0,31,19,6,1707,1701,16.0,6,1,0,51,51,16.0,0,2,4,504,500,16.0,4
2024-06-24 08:39:54,49,1,0,9950,6,31,31,0,16.0,31,19,6,1726,1720,16.0,6,1,0,51,51,16.0,0,2,4,505,501,16.0,4
2024-06-24 08:39:55,50,0,0,9950,6,31,31,0,16.0,31,19,6,1745,1739,16.0,6,1,0,51,51,16.0,0,2,4,506,502,16.0,4
2024-06-24 08:39:56,50,0,0,9950,6,31,31,0,16.0,31,19,6,1764,1758,16.0,6,1,0,51,51,16.0,0,2,4,507,503,16.0,4
2024-06-24 08:39:57,50,0,0,9950,6,31,31,0,16.0,31,19,6,1783,1777,16.0,6,1,0,51,51,16.0,0,2,4,508,504,16.0,4
2024-06-24 08:39:58,50,0,0,9950,6,31,31,0,16.0,31,19,6,1802,1796,16.0,6,1,0,51,51,16.0,0,2,4,509,505,16.0,4
2024-06-24 08:39:59,50,0,0,9950,6,31,31,0,16.0,31,19,6,1821,1815,16.0,6,1,0,51,51,16.0,0,2,4,510,506,16.0,4
2024-06-24 08:40:00,50,0,0,9950,6,31,31,0,16.0,31,19,6,1840,1834,16.0,6,1,0,51,51,16.0,0,2,4,511,507,16.0,4
