timestamp,http_client_request_count_amf,http_client_response_count_amf,http_server_request_count_amf,cpu_amf_system,cpu_amf_user,subscriber_count_Connected,subscriber_count_Idle,subscriber_count_Pending,subscriber_count_Unregistered,phoenix_memory_used_cm_globalP_amf,phoenix_memory_used_cm_packetP_amf,phoenix_memory_used_cm_sessionP_amf,phoenix_memory_used_cm_transactionP_amf
2024-02-19 13:26:36,3998,3998,1,140.09,181.34,72,0,1258,8670,293044,474374,1168934,224032
2024-02-19 13:26:37,3998,3998,1,140.14,181.4,73,0,1258,8669,293044,474374,1168934,224032
2024-02-19 13:26:38,4001,4001,1,140.18,181.48,73,0,1259,8668,293236,475319,1169809,224200
2024-02-19 13:26:39,4004,4004,1,140.22,181.56,74,0,1259,8667,293428,476264,1170684,224368
2024-02-19 13:26:40,4007,4007,1,140.26000000000002,181.63,76,0,1258,8666,293620,477209,1171559,224536
2024-02-19 13:26:41,4010,4010,1,140.32000000000002,181.7,76,0,1259,8665,293812,478154,1172434,224704
2024-02-19 13:26:42,4013,4013,1,140.36,181.78,77,0,1259,8664,294004,479099,1173309,224872
2024-02-19 13:26:43,4016,4016,1,140.39,181.86,78,0,1259,8663,294196,480044,1174184,225040
2024-02-19 13:26:44,4019,4019,1,140.42000000000002,181.94,79,0,1259,8662,294388,480989,1175059,225208
2024-02-19 13:26:45,4022,4022,1,140.47,181.99,80,0,1259,8661,294580,481934,1175934,225376
2024-02-19 13:26:46,4025,4025,1,140.5,182.08,82,0,1258,8660,294772,482879,1176809,225544
2024-02-19 13:26:47,4028,4028,1,140.55,182.15,81,0,1259,8660,294964,483824,1177684,225712
2024-02-19 13:26:48,4028,4028,1,140.60000000000002,182.2,81,0,1259,8660,294964,483824,1177684,225944
