timestamp,http_client_request_count_amf,http_client_response_count_amf,http_server_request_count_amf,cpu_amf_system,cpu_amf_user,subscriber_count_Connected,subscriber_count_Idle,subscriber_count_Pending,subscriber_count_Unregistered,phoenix_memory_used_cm_globalP_amf,phoenix_memory_used_cm_packetP_amf,phoenix_memory_used_cm_sessionP_amf,phoenix_memory_used_cm_transactionP_amf
2024-02-19 13:27:34,4028,4028,1,142.8,185.07,81,0,1259,8660,294964,483202,1177684,225712
2024-02-19 13:27:35,4031,4031,1,142.88,185.14,82,0,1259,8659,295156,484147,1178559,225880
2024-02-19 13:27:36,4034,4034,1,142.93,185.2,83,0,1259,8658,295348,485092,1179434,226048
2024-02-19 13:27:37,4037,4037,1,142.98000000000005,185.28,84,0,1259,8657,295540,486037,1180309,226216
2024-02-19 13:27:38,4040,4040,1,143.04000000000005,185.33,85,0,1259,8656,295732,486982,1181184,226384
2024-02-19 13:27:39,4043,4043,1,143.09,185.39,86,0,1259,8655,295924,487927,1182059,226552
2024-02-19 13:27:40,4046,4046,1,143.12,185.47,87,0,1259,8654,296116,488872,1182934,226720
2024-02-19 13:27:41,4049,4049,1,143.16,185.56,88,0,1259,8653,296308,489817,1183809,226888
2024-02-19 13:27:42,4052,4052,1,143.18,185.66,89,0,1259,8652,296500,490762,1184684,227056
2024-02-19 13:27:43,4055,4055,1,143.21,185.74,90,0,1259,8651,296692,491707,1185559,227224
2024-02-19 13:27:44,4058,4058,1,143.25,185.84,91,0,1259,8650,296884,492652,1186434,227392
2024-02-19 13:27:45,4058,4058,1,143.31,185.91,90,0,1260,8650,296884,492652,1186434,227624
2024-02-19 13:27:46,4058,4058,1,143.35000000000005,185.97,90,0,1260,8650,296884,492652,1186434,227624
