timestamp,http_client_request_count_amf,http_client_response_count_amf,http_server_request_count_amf,cpu_amf_system,cpu_amf_user,subscriber_count_Connected,subscriber_count_Idle,subscriber_count_Pending,subscriber_count_Unregistered,phoenix_memory_used_cm_globalP_amf,phoenix_memory_used_cm_packetP_amf,phoenix_memory_used_cm_sessionP_amf,phoenix_memory_used_cm_transactionP_amf
2024-02-19 07:33:02,7,7,3,0.01,0.009999999999999998,0,0,0,10000,37683,0,5184,592
2024-02-19 07:33:03,7,7,3,0.01,0.009999999999999998,0,0,0,10000,37683,0,5184,592
2024-02-19 07:33:04,94,94,3,0.03,0.06999999999999999,37,0,0,9963,43251,27405,30559,5464
2024-02-19 07:33:05,244,244,3,0.06000000000000001,0.13,87,0,0,9913,52851,74655,74309,13864
2024-02-19 07:33:06,394,394,3,0.1,0.19,137,0,0,9863,62451,121905,118059,22264
2024-02-19 07:33:07,544,544,3,0.13,0.26,187,0,0,9813,72051,169155,161809,30664
2024-02-19 07:33:08,694,694,3,0.16,0.34,237,0,0,9763,81651,216405,205559,39064
2024-02-19 07:33:09,844,844,3,0.21,0.4,287,0,0,9713,91251,263655,249309,47464
2024-02-19 07:33:10,995,994,3,0.25,0.47,337,0,0,9663,100851,310905,293059,59947
2024-02-19 07:33:11,1145,1144,3,0.29,0.57,387,0,0,9613,110451,358155,336809,68347
2024-02-19 07:33:12,1295,1294,3,0.32,0.66,437,0,0,9563,120051,406189,382058,76747
2024-02-19 07:33:13,1445,1444,3,0.37,0.74,487,0,0,9513,129651,453439,425808,85147
2024-02-19 07:33:14,1595,1594,3,0.42,0.83,537,0,0,9463,139251,500689,469558,93547
2024-02-19 07:33:15,1745,1744,3,0.49,0.9,587,0,0,9413,148851,547939,513308,101947
2024-02-19 07:33:16,1895,1894,3,0.53,1.01,637,0,0,9363,158451,594405,557058,110347
2024-02-19 07:33:17,2045,2044,3,0.57,1.13,687,0,0,9313,168051,641655,600808,118747
2024-02-19 07:33:18,2195,2194,3,0.62,1.24,737,0,0,9263,177651,688905,644558,127147
2024-02-19 07:33:19,2345,2344,3,0.7,1.34,787,0,1,9212,187251,736155,688308,135547
2024-02-19 07:33:20,2495,2494,3,0.77,1.48,837,0,0,9163,196851,783405,732058,143947
2024-02-19 07:33:21,2645,2644,3,0.85,1.58,887,0,0,9113,206451,831439,775808,152347
2024-02-19 07:33:22,2795,2794,3,0.9,1.72,937,0,0,9063,216051,878689,819558,160747
2024-02-19 07:33:23,2946,2944,3,0.99,1.83,987,0,0,9013,225651,925939,863308,169147
2024-02-19 07:33:24,3096,3094,3,1.08,1.92,1037,0,0,8963,235251,973189,908557,181630
2024-02-19 07:33:25,3246,3244,3,1.15,2.05,1087,0,0,8913,244851,1020439,952307,190030
2024-02-19 07:33:26,3396,3394,3,1.21,2.21,1137,0,0,8863,254451,1067689,996057,198430
2024-02-19 07:33:27,3546,3544,3,1.27,2.38,1187,0,0,8813,264051,1114939,1039807,206830
2024-02-19 07:33:28,3696,3694,3,1.35,2.52,1237,0,0,8763,273651,1162189,1083557,215230
2024-02-19 07:33:29,3846,3844,3,1.45,2.66,1287,0,0,8713,283251,1209439,1127307,227465
2024-02-19 07:33:30,3996,3994,3,1.51,2.82,1337,0,0,8663,292851,1259518,1171057,232030
2024-02-19 07:33:31,4146,4144,3,1.58,2.98,1387,0,0,8613,302451,1304723,1214807,244377
2024-02-19 07:33:32,4296,4294,3,1.65,3.17,1437,0,0,8563,312051,1351973,1260056,252913
2024-02-19 07:33:33,4446,4444,3,1.73,3.33,1487,0,0,8513,321651,1399223,1303806,261313
