timestamp,http_client_request_count_amf,http_client_response_count_amf,http_server_request_count_amf,cpu_amf_system,cpu_amf_user,subscriber_count_Connected,subscriber_count_Idle,subscriber_count_Pending,subscriber_count_Unregistered,phoenix_memory_used_cm_globalP_amf,phoenix_memory_used_cm_packetP_amf,phoenix_memory_used_cm_sessionP_amf,phoenix_memory_used_cm_transactionP_amf
2024-02-19 07:23:17,7,7,3,0.05,0.04,0,0,0,10000,37685,0,5184,592
2024-02-19 07:23:18,52,52,3,0.06000000000000001,0.07,21,0,0,9979,40565,14175,18309,3112
2024-02-19 07:23:19,172,172,3,0.07999999999999999,0.12,61,0,0,9939,48245,51975,53309,9832
2024-02-19 07:23:20,292,292,3,0.1,0.18,101,0,0,9899,55925,89775,88309,16552
2024-02-19 07:23:21,412,412,3,0.13,0.24,141,0,0,9859,63605,127575,123309,23272
2024-02-19 07:23:22,532,532,3,0.15,0.31,181,0,0,9819,71285,165375,158309,29992
2024-02-19 07:23:23,652,652,3,0.19,0.35,221,0,0,9779,78965,203175,193309,36712
2024-02-19 07:23:24,772,772,3,0.2,0.43,261,0,0,9739,86645,240975,228309,43432
2024-02-19 07:23:25,892,892,3,0.24,0.49,301,0,0,9699,94325,278775,263309,50152
2024-02-19 07:23:26,1012,1012,3,0.28,0.54,341,0,0,9659,102005,316575,298309,56872
2024-02-19 07:23:27,1132,1132,3,0.33,0.59,381,0,0,9619,109685,354375,333309,63592
2024-02-19 07:23:28,1252,1252,3,0.37,0.67,421,0,0,9579,117365,392175,368309,70312
2024-02-19 07:23:29,1372,1372,3,0.43,0.72,461,0,0,9539,125045,429975,403309,77032
