http_client_request_count_smf,http_client_response_count_smf,http_server_request_count_smf,cpu_smf_system,cpu_smf_user,process_memory_smf_proportionalResident,process_memory_smf_proportionalSwapped,process_memory_smf_resident,process_memory_smf_swapped,process_memory_smf_virtual,subscriber_count_Connected,subscriber_count_Idle,subscriber_count_Pending,subscriber_count_Unregistered,phoenix_memory_used_cm_globalP_smf,phoenix_memory_used_cm_packetP_smf,phoenix_memory_used_cm_sessionP_smf,phoenix_memory_used_cm_transactionP_smf
0.018587360594795536,0.018587360594795536,0.01858736059479554,0.003395585738539898,0.0015417228753131628,0.09813809652128166,1.0,0.10109631749763615,1.0,0.0,0.01858736059479554,0.0,0.0,0.981412639405205,0.018587360594795543,0.0185873605947956,0.01858658771959141,0.0
0.01982651796778191,0.01982651796778191,0.01982651796778191,0.003961516694963215,0.0015417228753131628,0.10440004619471069,1.0,0.10615624440980298,1.0,0.0,0.01982651796778191,0.0,0.0,0.9801734820322192,0.019826517967781898,0.019826517967781898,0.019825714653104728,0.0
0.021065675340768277,0.021065675340768277,0.021065675340768277,0.003961516694963215,0.0017344382347273075,0.11073898705264915,1.0,0.11290281362602539,1.0,0.0,0.021065675340768277,0.0,0.0,0.9789343246592317,0.02106567534076831,0.02106567534076831,0.021064841586618047,0.0
0.022304832713754646,0.022304832713754646,0.02230483271375465,0.004244482173174873,0.001927153594141453,0.11715491909509698,1.0,0.12133602514630343,1.0,0.0,0.022304832713754646,0.0,0.0,0.977695167286246,0.022304832713754608,0.02230483271375472,0.022303968520131365,0.0
0.023543990086741014,0.023543990086741014,0.023543990086741018,0.004527447651386531,0.0021198689535555986,0.12369916977839371,1.0,0.12639595205847026,1.0,0.0,0.023543990086741018,0.0,0.0,0.9764560099132602,0.023543990086740962,0.023543990086741018,0.023543095453644688,0.0
0.024783147459727383,0.024783147459727383,0.024783147459727387,0.004810413129598189,0.0023125843129697433,0.13026908418986025,1.0,0.1314558789706371,1.0,0.0,0.024783147459727387,0.0,0.0,0.9752168525402727,0.024783147459727373,0.024783147459727428,0.024782222387158007,0.0
0.026022304832713755,0.026022304832713755,0.026022304832713755,0.004810413129598189,0.002505299672383889,0.13694165351400597,1.0,0.1382024481868595,1.0,0.0,0.026022304832713755,0.0,0.0,0.9739776951672869,0.026022304832713727,0.02602230483271384,0.026021349320671325,0.0
0.02726146220570012,0.02726146220570012,0.027261462205700124,0.005376344086021506,0.0026980150317980345,0.14369121402266108,1.0,0.14494901740308197,1.0,0.0,0.027261462205700124,0.0,0.0,0.9727385377943012,0.027261462205700193,0.027261462205700138,0.027260476254184648,0.0
0.02850061957868649,0.02850061957868649,0.028500619578686492,0.005659309564233165,0.002890730391212179,0.15054342944399532,1.0,0.15338222892336,1.0,0.0,0.028500619578686492,0.0,0.0,0.9714993804213137,0.028500619578686437,0.028500619578686548,0.02849960318769796,0.0
0.029739776951672865,0.029739776951672865,0.029739776951672865,0.005942275042444822,0.0030834457506263247,0.15752396350617856,1.0,0.16012879813958242,1.0,0.0,0.02973977695167286,0.0,0.0,0.9702602230483279,0.02973977695167279,0.029739776951672847,0.029738730121211282,0.0
0.030978934324659233,0.030978934324659233,0.03097893432465923,0.00622524052065648,0.003468876469454615,0.16458148875287112,1.0,0.16687536735580488,1.0,0.0,0.030978934324659233,0.0,0.0,0.9690210656753404,0.030978934324659257,0.030978934324659257,0.030977857054724604,0.0
0.032218091697645605,0.032218091697645605,0.032218091697645605,0.006508205998868139,0.003468876469454615,0.1716903414559033,1.0,0.1736219365720273,1.0,0.0,0.0322180916976456,0.0,0.0,0.9677819083023547,0.03221809169764561,0.03221809169764556,0.03221698398823792,0.0
0.033457249070631974,0.033457249070631974,0.033457249070631974,0.007074136955291455,0.0036615918288687606,0.17887618534344488,1.0,0.17868186348419413,1.0,0.0,0.033457249070631974,0.0,0.0,0.9665427509293689,0.03345724907063197,0.03345724907063197,0.03345611092175124,0.0
0.03469640644361834,0.03469640644361834,0.03469640644361834,0.007357102433503114,0.0036615918288687606,0.18619034787183533,1.0,0.1888017173085278,1.0,0.0,0.03469640644361834,0.0,0.0,0.9653035935563814,0.03469640644361832,0.034696406443618266,0.03469523785526456,0.0
0.03593556381660471,0.03593556381660471,0.03593556381660471,0.007640067911714772,0.004047022547697052,0.19358150158473522,1.0,0.19386164422069457,1.0,0.0,0.03593556381660471,0.0,0.0,0.9640644361833957,0.035935563816604676,0.03593556381660479,0.03593436478877789,0.0
0.03717472118959108,0.03717472118959108,0.03717472118959108,0.007640067911714772,0.004239737907111197,0.2010496464821445,1.0,0.20060821343691704,1.0,0.0,0.03717472118959108,0.0,0.0,0.9628252788104099,0.03717472118959103,0.03717472118959109,0.037173491722291195,0.0
0.03841387856257745,0.03841387856257745,0.03841387856257745,0.008205998868138088,0.004432453266525341,0.2086461100204027,1.0,0.21072806726125065,1.0,0.0,0.03841387856257745,0.0,0.0,0.9615861214374224,0.0384138785625775,0.0384138785625775,0.03841261865580451,0.0
0.03965303593556382,0.03965303593556382,0.03965303593556382,0.008205998868138088,0.004625168625939487,0.21626823728683067,1.0,0.21747463647747312,1.0,0.0,0.03965303593556382,0.0,0.0,0.9603469640644366,0.03965303593556385,0.039653035935563796,0.03965174558931784,0.0
0.040892193308550186,0.040892193308550186,0.040892193308550186,0.008488964346349747,0.004817883985353632,0.22401868319410764,1.0,0.22590784799775115,1.0,0.0,0.040892193308550186,0.0,0.0,0.9591078066914509,0.040892193308550207,0.040892193308550207,0.04089087252283116,0.0
0.04213135068153656,0.04213135068153656,0.042131350681536554,0.008488964346349747,0.005203314704181923,0.23184612028589394,1.0,0.23265441721397356,1.0,0.0,0.042131350681536554,0.0,0.0,0.9578686493184634,0.04213135068153656,0.042131350681536506,0.04212999945634448,0.0
0.04337050805452293,0.04337050805452293,0.04337050805452292,0.008771929824561403,0.005396030063596069,0.23975054856218966,1.0,0.2410876287342516,1.0,0.0,0.04337050805452292,0.0,0.0,0.9566294919454776,0.043370508054522916,0.043370508054522916,0.0433691263898578,0.0
0.0446096654275093,0.0446096654275093,0.04460966542750929,0.008771929824561403,0.005588745423010213,0.24773196802299471,1.0,0.24783419795047407,1.0,0.0,0.04460966542750929,0.0,0.0,0.9553903345724919,0.044609665427509326,0.044609665427509326,0.044608253323371115,0.0
0.04584882280049567,0.04584882280049567,0.04584882280049567,0.009337860780984721,0.005781460782424358,0.25589303358098836,1.0,0.2545807671666965,1.0,0.0,0.04584882280049566,0.0,0.0,0.9541511771995044,0.04584882280049568,0.04584882280049574,0.04584738025688444,0.0
0.047087980173482036,0.047087980173482036,0.047087980173482036,0.009337860780984721,0.005974176141838504,0.2640540991389819,1.0,0.2663872632950857,1.0,0.0,0.047087980173482036,0.0,0.0,0.9529120198265186,0.047087980173482036,0.047087980173482036,0.04708650719039775,0.0
0.048327137546468404,0.048327137546468404,0.048327137546468404,0.009903791737408038,0.005974176141838504,0.27231781960965473,1.0,0.27313383251130813,1.0,0.0,0.048327137546468404,0.0,0.0,0.9516728624535329,0.04832713754646839,0.048327137546468446,0.048325634123911075,0.0
0.04956629491945477,0.04956629491945477,0.04956629491945477,0.010186757215619695,0.0061668915012526495,0.28065853126483686,1.0,0.27988040172753065,1.0,0.0,0.04956629491945477,0.0,0.0,0.9504337050805454,0.049566294919454745,0.049566294919454745,0.04956476105742439,0.0
0.05080545229244114,0.05080545229244114,0.05080545229244114,0.010752688172043012,0.006359606860666795,0.28910189783269824,1.0,0.28662697094375306,1.0,0.0,0.05080545229244114,0.0,0.0,0.9491945477075596,0.0508054522924411,0.05080545229244127,0.05080388799093771,0.0
0.05204460966542751,0.05204460966542751,0.05204460966542751,0.010752688172043012,0.006552322220080941,0.29759659185689913,1.0,0.2967468247680867,1.0,0.0,0.05204460966542751,0.0,0.0,0.9479553903345739,0.052044609665427566,0.052044609665427566,0.052043014924451035,0.0
0.05328376703841388,0.05328376703841388,0.05328376703841388,0.010752688172043012,0.00693775293890923,0.30621960452194896,1.0,0.3068666785924204,1.0,0.0,0.05328376703841388,0.0,0.0,0.9467162329615864,0.05328376703841392,0.053283767038413976,0.05328214185796435,0.0
0.05452292441140025,0.05452292441140025,0.05452292441140025,0.011035653650254672,0.007130468298323376,0.3149196083715081,1.0,0.3152998901126984,1.0,0.0,0.05452292441140025,0.0,0.0,0.9454770755886006,0.054522924411400164,0.054522924411400275,0.054521268791477666,0.0
0.05576208178438662,0.05576208178438662,0.055762081784386616,0.011318619128466328,0.007323183657737521,0.3237222671337465,1.0,0.32541974393703205,1.0,0.0,0.055762081784386616,0.0,0.0,0.9442379182156131,0.05576208178438663,0.055762081784386686,0.055760395724990995,0.0
0.05700123915737299,0.05700123915737299,0.057001239157372985,0.011601584606677987,0.007515899017151667,0.33260191708049436,1.0,0.33216631315325446,1.0,0.0,0.057001239157372985,0.0,0.0,0.9429987608426273,0.057001239157372985,0.057001239157372985,0.05699952265850431,0.0
0.05824039653035936,0.05824039653035936,0.058240396530359353,0.0121675155631013,0.007515899017151667,0.3415842219399212,1.0,0.34059952467353255,1.0,0.0,0.058240396530359353,0.0,0.0,0.9417596034696416,0.058240396530359395,0.058240396530359395,0.05823864959201763,0.0
0.05947955390334573,0.05947955390334573,0.05947955390334573,0.012733446519524617,0.007515899017151667,0.3506178542556878,1.0,0.3507193784978661,1.0,0.0,0.05947955390334572,0.0,0.0,0.9405204460966541,0.05947955390334575,0.059479553903345694,0.05947777652553095,0.0
0.0607187112763321,0.0607187112763321,0.0607187112763321,0.013016411997736276,0.007515899017151667,0.35977980521230324,1.0,0.3591525900181442,1.0,0.0,0.0607187112763321,0.0,0.0,0.9392812887236683,0.06071871127633205,0.060718711276332105,0.06071690345904427,0.0
0.061957868649318466,0.061957868649318466,0.06195786864931846,0.013299377475947933,0.007901329735979956,0.3690187473534281,1.0,0.3675858015384222,1.0,0.0,0.061957868649318466,0.0,0.0,0.9380421313506826,0.06195786864931846,0.061957868649318404,0.061956030392557586,0.0
0.06319702602230483,0.06319702602230483,0.06319702602230483,0.013582342954159594,0.008094045095394102,0.3783603444072321,1.0,0.37939229766681154,1.0,0.0,0.06319702602230483,0.0,0.0,0.9368029739776951,0.06319702602230481,0.06319702602230481,0.0631951573260709,0.0
0.0644361833952912,0.0644361833952912,0.0644361833952912,0.013865308432371251,0.008479475814222393,0.3877532689173757,1.0,0.38613886688303395,1.0,0.0,0.0644361833952912,0.0,0.0,0.9355638166047093,0.06443618339529117,0.06443618339529111,0.06443428425958422,0.0
0.06567534076827757,0.06567534076827757,0.06567534076827758,0.014148273910582909,0.008672191173636538,0.39727451206836817,1.0,0.3962587207073676,1.0,0.0,0.06567534076827757,0.0,0.0,0.9343246592317236,0.06567534076827763,0.06567534076827763,0.06567341119309754,0.0
0.06691449814126393,0.06691449814126393,0.06691449814126395,0.014714204867006227,0.008864906533050684,0.40684708267570036,1.0,0.4063530193452762,1.0,0.0,0.06691449814126395,0.0,0.0,0.9330855018587361,0.06691449814126399,0.06691449814126393,0.06691253812661087,0.0
0.0681536555142503,0.0681536555142503,0.06815365551425032,0.014997170345217884,0.00905762189246483,0.4165223081957117,1.0,0.4181339602872403,1.0,0.0,0.06815365551425032,0.0,0.0,0.9318463444857503,0.06815365551425023,0.06815365551425034,0.06815166506012418,0.0
0.06939281288723667,0.06939281288723667,0.06939281288723669,0.015280135823429542,0.009250337251878973,0.4232718687043667,0.0,0.4248549743170376,1.0,0.0,0.06939281288723669,0.0,0.0,0.9306071871127646,0.0693928128872367,0.06939281288723664,0.06939079199363749,0.0
0.07063197026022304,0.07063197026022304,0.07063197026022305,0.015846066779852855,0.009443052611293117,0.42417009919030946,0.0,0.4248549743170376,1.0,0.0,0.07063197026022305,0.0,0.0,0.9293680297397771,0.07063197026022305,0.07063197026022305,0.07062991892715083,0.0
0.07187112763320941,0.07187112763320941,0.07187112763320942,0.015846066779852855,0.009635767970707263,0.4251453208607615,0.0,0.4265416166210933,1.0,0.0,0.07187112763320942,0.0,0.0,0.9281288723667913,0.07187112763320952,0.07187112763320935,0.07186904586066413,0.0
0.07311028500619578,0.07311028500619578,0.07311028500619579,0.016129032258064516,0.009828483330121408,0.42604355134670424,0.0,0.4282282589251489,1.0,0.0,0.07311028500619579,0.0,0.0,0.9268897149938056,0.07311028500619576,0.07311028500619587,0.07310817279417746,0.0
0.07434944237918215,0.07434944237918215,0.07434944237918216,0.016411997736276177,0.010406629408363845,0.42696744556081667,0.0,0.42991490122920445,1.0,0.0,0.07434944237918216,0.0,0.0,0.925650557620818,0.07434944237918223,0.07434944237918217,0.07434729972769077,0.0
0.07558859975216853,0.07558859975216853,0.07558859975216853,0.01697792869269949,0.010792060127192136,0.4278656760467594,0.0,0.42991490122920445,1.0,0.0,0.07558859975216853,0.0,0.0,0.9244114002478323,0.07558859975216858,0.07558859975216858,0.07558642666120409,0.0
0.0768277571251549,0.0768277571251549,0.0768277571251549,0.01697792869269949,0.011177490846020427,0.42878957026087183,0.0,0.43160154353326013,1.0,0.0,0.0768277571251549,0.0,0.0,0.9231722428748448,0.07682775712515494,0.07682775712515488,0.07682555359471742,0.0
0.07806691449814127,0.07806691449814127,0.07806691449814127,0.017543859649122806,0.011562921564848717,0.42968780074681456,0.0,0.43160154353326013,1.0,0.0,0.07806691449814127,0.0,0.0,0.921933085501859,0.07806691449814124,0.0780669144981413,0.07806468052823072,0.0
0.07930607187112763,0.07930607187112763,0.07930607187112763,0.018109790605546128,0.01175563692426286,0.430611694960927,0.0,0.4332881858373157,1.0,0.0,0.07930607187112763,0.0,0.0,0.9206939281288733,0.07930607187112765,0.07930607187112759,0.07930380746174406,0.0
0.080545229244114,0.080545229244114,0.080545229244114,0.018958687040181103,0.012141067643091152,0.4315099254468697,0.0,0.4349748281413713,1.0,0.0,0.080545229244114,0.0,0.0,0.9194547707558858,0.08054522924411395,0.08054522924411411,0.08054293439525737,0.0
0.08178438661710037,0.08178438661710037,0.08178438661710037,0.018958687040181103,0.012333783002505297,0.43243381966098215,0.0,0.43666147044542697,1.0,0.0,0.08178438661710037,0.0,0.0,0.9182156133829,0.08178438661710036,0.08178438661710041,0.0817820613287707,0.0
0.08302354399008674,0.08302354399008674,0.08302354399008674,0.01952461799660441,0.012719213721333588,0.4333320501469249,0.0,0.43666147044542697,1.0,0.0,0.08302354399008674,0.0,0.0,0.9169764560099143,0.08302354399008677,0.08302354399008682,0.08302118826228401,0.0
0.08426270136307311,0.08426270136307311,0.08426270136307311,0.019807583474816072,0.01349007515899017,0.4342559443610374,0.0,0.43666147044542697,1.0,0.0,0.08426270136307311,0.0,0.0,0.9157372986369268,0.08426270136307318,0.08426270136307312,0.08426031519579734,0.0
0.08550185873605948,0.08550185873605948,0.08550185873605948,0.020373514431239387,0.013875505877818462,0.43515417484698005,0.0,0.43834811274948254,1.0,0.0,0.08550185873605948,0.0,0.0,0.914498141263941,0.08550185873605948,0.08550185873605953,0.08549944212931065,0.0
0.08674101610904585,0.08674101610904585,0.08674101610904585,0.020656479909451048,0.014453651956060895,0.4361037327892624,0.0,0.43834811274948254,1.0,0.0,0.08674101610904585,0.0,0.0,0.9132589838909553,0.08674101610904589,0.08674101610904583,0.08673856906282398,0.0
0.08798017348203221,0.08798017348203221,0.08798017348203221,0.021222410865874362,0.014839082674889188,0.437001963275205,0.0,0.43834811274948254,1.0,0.0,0.08798017348203221,0.0,0.0,0.9120198265179678,0.08798017348203219,0.08798017348203224,0.08797769599633729,0.0
0.08921933085501858,0.08921933085501858,0.08921933085501858,0.021505376344086023,0.015224513393717479,0.43792585748931756,0.0,0.4400347550535381,1.0,0.0,0.08921933085501858,0.0,0.0,0.910780669144982,0.0892193308550186,0.08921933085501876,0.08921682292985061,0.0
0.09045848822800495,0.09045848822800495,0.09045848822800495,0.021788341822297684,0.015417228753131623,0.4388240879752602,0.0,0.4417213973575937,1.0,0.0,0.09045848822800495,0.0,0.0,0.9095415117719963,0.09045848822800501,0.09045848822800495,0.09045594986336393,0.0
0.09169764560099132,0.09169764560099132,0.09169764560099133,0.022637238256932653,0.01599537483137406,0.4397479821893727,0.0,0.4417213973575937,1.0,0.0,0.09169764560099132,0.0,0.0,0.9083023543990087,0.0916976456009913,0.09169764560099125,0.09169507679687725,0.0
0.09293680297397769,0.09293680297397769,0.0929368029739777,0.022920203735144314,0.016380805550202347,0.44064621267531534,0.0,0.4467813242697605,0.0,0.0,0.0929368029739777,0.0,0.0,0.907063197026023,0.09293680297397772,0.09293680297397766,0.09293420373039057,0.0
0.09417596034696406,0.09417596034696406,0.09417596034696407,0.023486134691567635,0.016766236269030642,0.4415701068894279,0.0,0.4467813242697605,0.0,0.0,0.09417596034696407,0.0,0.0,0.9058240396530373,0.09417596034696402,0.09417596034696396,0.09417333066390388,0.0
0.09541511771995043,0.09541511771995043,0.09541511771995044,0.024052065647990943,0.01715166698785893,0.4424683373753706,0.0,0.4467813242697605,0.0,0.0,0.09541511771995044,0.0,0.0,0.9045848822800497,0.09541511771995043,0.09541511771995048,0.09541245759741722,0.0
0.0966542750929368,0.0966542750929368,0.09665427509293681,0.024617996604414265,0.017537097706687224,0.44339223158948304,0.0,0.4467813242697605,0.0,0.0,0.09665427509293681,0.0,0.0,0.903345724907064,0.09665427509293684,0.09665427509293678,0.09665158453093052,0.0
0.09789343246592316,0.09789343246592316,0.09789343246592318,0.02490096208262592,0.0183079591443438,0.4442904620754258,0.0,0.4484679665738162,0.0,0.0,0.09789343246592318,0.0,0.0,0.9021065675340765,0.09789343246592314,0.09789343246592319,0.09789071146444385,0.0
0.09913258983890953,0.09913258983890953,0.09913258983890955,0.02546689303904924,0.018693389863172094,0.4452143562895382,0.0,0.4484679665738162,0.0,0.0,0.09913258983890955,0.0,0.0,0.9008674101610907,0.09913258983890944,0.09913258983890949,0.09912983839795717,0.0
0.1003717472118959,0.1003717472118959,0.10037174721189591,0.026032823995472555,0.019464251300828676,0.44611258677548093,0.0,0.4501546088778718,0.0,0.0,0.10037174721189591,0.0,0.0,0.899628252788105,0.10037174721189596,0.1003717472118959,0.10036896533147048,0.0
0.10161090458488228,0.10161090458488228,0.10161090458488228,0.026315789473684216,0.019656966660242824,0.44703648098959337,0.0,0.45184125118192736,0.0,0.0,0.10161090458488228,0.0,0.0,0.8983890954151175,0.10161090458488226,0.1016109045848822,0.10160809226498381,0.0
0.10285006195786865,0.10285006195786865,0.10285006195786865,0.02659875495189587,0.02004239737907111,0.4479347114755361,0.0,0.45184125118192736,0.0,0.0,0.10285006195786865,0.0,0.0,0.8971499380421317,0.10285006195786878,0.10285006195786872,0.10284721919849711,0.0
0.10408921933085502,0.10408921933085502,0.10408921933085502,0.02716468590831919,0.020620543457313546,0.44885860568964864,0.0,0.45184125118192736,0.0,0.0,0.10408921933085502,0.0,0.0,0.895910780669146,0.10408921933085497,0.10408921933085513,0.10408634613201045,0.0
0.10532837670384139,0.10532837670384139,0.10532837670384139,0.027447651386530846,0.02119868953555598,0.44975683617559126,0.0,0.45184125118192736,0.0,0.0,0.10532837670384139,0.0,0.0,0.8946716232961585,0.10532837670384138,0.10532837670384143,0.10532547306552376,0.0
0.10656753407682776,0.10656753407682776,0.10656753407682776,0.028013582342954167,0.02158412025438427,0.4506807303897038,0.0,0.45352789348598305,0.0,0.0,0.10656753407682776,0.0,0.0,0.8934324659231727,0.10656753407682779,0.10656753407682784,0.10656459999903709,0.0
0.10780669144981413,0.10780669144981413,0.10780669144981413,0.028579513299377482,0.02216226633262671,0.4515789608756464,0.0,0.45352789348598305,0.0,0.0,0.10780669144981413,0.0,0.0,0.892193308550187,0.1078066914498142,0.10780669144981414,0.1078037269325504,0.0
0.1090458488228005,0.1090458488228005,0.1090458488228005,0.029145444255800797,0.022933127770283293,0.45250285508975896,0.0,0.4552145357900386,0.0,0.0,0.1090458488228005,0.0,0.0,0.8909541511771994,0.1090458488228005,0.10904584882280044,0.10904285386606373,0.0
0.11028500619578686,0.11028500619578686,0.11028500619578686,0.02971137521222411,0.023511273848525728,0.4534010855757016,0.0,0.4569011780940942,0.0,0.0,0.11028500619578686,0.0,0.0,0.8897149938042137,0.1102850061957869,0.11028500619578696,0.11028198079957703,0.0
0.11152416356877323,0.11152416356877323,0.11152416356877323,0.02971137521222411,0.02428213528618231,0.4543249797898141,0.0,0.45858782039814977,0.0,0.0,0.11152416356877323,0.0,0.0,0.888475836431228,0.1115241635687732,0.11152416356877315,0.11152110773309036,0.0
0.1127633209417596,0.1127633209417596,0.1127633209417596,0.030277306168647426,0.024667566005010598,0.45524887400392655,0.0,0.45858782039814977,0.0,0.0,0.1127633209417596,0.0,0.0,0.8872366790582404,0.11276332094175961,0.11276332094175967,0.11276023466660369,0.0
0.11400247831474597,0.11400247831474597,0.11400247831474597,0.030560271646859087,0.025245712083253033,0.4561984319462089,0.0,0.45858782039814977,0.0,0.0,0.11400247831474597,0.0,0.0,0.8859975216852547,0.11400247831474603,0.11400247831474608,0.113999361600117,0.0
0.11524163568773234,0.11524163568773234,0.11524163568773234,0.031126202603282402,0.025823858161495468,0.4570966624321515,0.0,0.46027446270220546,0.0,0.0,0.11524163568773234,0.0,0.0,0.884758364312269,0.11524163568773232,0.11524163568773238,0.11523848853363032,0.0
0.11648079306071871,0.11648079306071871,0.11648079306071871,0.03140916808149406,0.026402004239737903,0.45802055664626407,0.0,0.46027446270220546,0.0,0.0,0.11648079306071871,0.0,0.0,0.8835192069392814,0.11648079306071873,0.11648079306071879,0.11647761546714362,0.0
0.11771995043370508,0.11771995043370508,0.11771995043370508,0.03197509903791738,0.026980150317980338,0.4589187871322068,0.0,0.46196110500626103,0.0,0.0,0.11771995043370508,0.0,0.0,0.8822800495662957,0.11771995043370503,0.1177199504337052,0.11771674240065697,0.0
0.11895910780669144,0.11895910780669144,0.11895910780669146,0.03254102999434069,0.02755829639622278,0.4598426813463192,0.0,0.4636477473103166,0.0,0.0,0.11895910780669144,0.0,0.0,0.8810408921933099,0.11895910780669144,0.11895910780669161,0.11895586933417028,0.0
0.12019826517967781,0.12019826517967781,0.12019826517967783,0.03282399547255235,0.027943727115051067,0.46074091183226196,0.0,0.4653343896143723,0.0,0.0,0.12019826517967783,0.0,0.0,0.8798017348203224,0.12019826517967785,0.12019826517967791,0.1201949962676836,0.0
0.12143742255266418,0.12143742255266418,0.1214374225526642,0.03338992642897567,0.028329157833879355,0.4616648060463744,0.0,0.4653343896143723,0.0,0.0,0.1214374225526642,0.0,0.0,0.8785625774473367,0.12143742255266426,0.1214374225526641,0.12143412320119691,0.0
0.12267657992565056,0.12267657992565056,0.12267657992565056,0.03367289190718733,0.029100019271535937,0.4625630365323171,0.0,0.4653343896143723,0.0,0.0,0.12267657992565056,0.0,0.0,0.8773234200743492,0.12267657992565056,0.12267657992565051,0.12267325013471023,0.0
0.12391573729863692,0.12391573729863692,0.12391573729863693,0.03423882286361064,0.02967816534977838,0.46348693074642955,0.0,0.46702103191842786,0.0,0.0,0.12391573729863693,0.0,0.0,0.8760842627013634,0.12391573729863697,0.12391573729863681,0.12391241221079113,0.0
0.1251548946716233,0.1251548946716233,0.12515489467162327,0.034804753820033965,0.02987088070919252,0.4643851612323723,0.0,0.46702103191842786,0.0,0.0,0.1251548946716233,0.0,0.0,0.8748451053283777,0.12515489467162327,0.12515489467162333,0.12515157428687207,0.0
